,AFREQ,EXEC,FREQ,INST,INSTnom%,IPC,L2HIT,L2MPI,L3HIT,PhysIPC%,MEM,GT,Pred
770,1.05,0.643,0.262375,0.4082579185520362,0.3215,2.45125,0.8155,0.0007285,0.99625,1.225,0.0652625,1.02454632592,1.361219251736581
719,1.05,0.6485,0.262833333333,0.4043872919806221,0.324,2.46666666667,0.788833333333,0.0007963333333330001,0.996333333333,1.235,0.06983333333339999,1.02230399889,1.3665925295009582
709,1.05,0.6505,0.262833333333,0.4037764350465371,0.325333333333,2.475,0.8248333333329999,0.000661166666667,0.9955,1.23666666667,0.0689166666667,1.0166587653,1.3683906311840088
208,1.05,0.4815,0.263666666667,0.5475995075911151,0.240666666667,1.825,0.7911666666670001,0.00110166666667,0.994,0.9128333333329999,0.14461666666669998,1.02786692666,1.156674671525262
302,1.05,0.477875,0.263875,0.552285050348567,0.238875,1.81,0.848625,0.000861625,0.991875,0.9053749999999999,0.14350000000000002,1.01687145413,1.1599172970550724
86,1.05,0.475857142857,0.263571428571,0.5540229885053146,0.23800000000000002,1.80714285714,0.815428571429,0.00102428571429,0.992714285714,0.9028571428569999,0.1527,1.03365457051,1.1498313217229514
762,1.05,0.645,0.26425,0.4101598173515982,0.32237499999999997,2.44125,0.827125,0.000680875,0.994125,1.21875,0.3644,1.02164698135,1.316056378392295
41,1.05,0.471153846154,0.263384615385,0.5592624275252128,0.235538461538,1.7892307692299998,0.8603076923080001,0.0008454615384620001,0.993923076923,0.8941538461540002,0.0983692307692,1.01348487168,1.1591183142586161
1010,1.03,1.162,1.0222,0.8784056508577195,0.581,1.137,0.6797,0.003161,0.997,0.5684,0.45743,1.68028066943,2.1117435089561485
624,1.05,0.476,0.262714285714,0.5518447280991432,0.238142857143,1.81142857143,0.794714285714,0.00113857142857,0.994428571429,0.9061428571430001,0.1370857142857,1.01441553967,1.1513344382066555
529,1.05,0.468705882353,0.263470588235,0.5619249306269308,0.234294117647,1.7794117647099998,0.840764705882,0.000991,0.994294117647,0.8897058823530002,0.10534705882350001,1.02057194332,1.1508178887449412
946,0.995692307692,1.1653846153799998,0.991,0.8497508623983895,0.582307692308,1.17384615385,0.236384615385,0.00698,0.999076923077,0.5870769230770001,0.4252153846155,1.66331941487,2.0789018173728655
1004,0.99325,0.934833333333,0.571666666667,0.6114315679066357,0.46766666666699996,1.64166666667,0.771666666667,0.0018875,0.996166666667,0.82025,0.43776666666630004,1.10008067798,1.6506380312213063
1021,1.02114285714,1.10857142857,0.778285714286,0.7008352315856486,0.5539999999999999,1.42285714286,0.7174285714290001,0.00172285714286,0.995,0.711714285714,0.47754285714260003,1.11738094608,1.9555753879267557
1251,1.02145454545,1.17090909091,1.01318181818,0.865650969531794,0.585818181818,1.15636363636,0.685363636364,0.00324181818182,0.998181818182,0.578363636364,0.4318909090905,1.49863127574,2.153486432682644
773,1.05,0.477,0.2665,0.5587188612099644,0.23850000000000002,1.79,0.824875,0.0010035,0.989125,0.894875,0.4461625,1.02586039317,1.1153495916662424
979,1.0081578947399998,0.948105263158,0.578736842105,0.6102597829657644,0.47415789473700004,1.64105263158,0.723157894737,0.00228315789474,0.997315789474,0.8205789473680001,0.40327894736880004,1.05267783178,1.660587756032425
304,1.05,0.478,0.263625,0.5514683153013911,0.238875,1.8125,0.818875,0.001037875,0.99275,0.906125,0.12605,1.02385308805,1.158221507365704
852,1.05,0.479,0.2711,0.5655265416206939,0.2397,1.768,0.8011,0.001131,0.9904,0.8841,0.5223,1.03423522315,1.1034444277231286
499,1.05,0.4745,0.2629,0.5542379228560729,0.2373,1.805,0.8077,0.001128,0.9958,0.9023,0.09896,1.0238632669,1.1554468448178805
766,1.05,0.475111111111,0.26488888888900003,0.5575086505194304,0.237666666667,1.79333333333,0.7552222222220001,0.00140444444444,0.994333333333,0.896888888889,0.4207888888886,1.0333722828799998,1.1095409203776163
609,1.05,0.485,0.271,0.558710200771267,0.2425,1.795,0.762666666667,0.0013050000000000002,0.991666666667,0.8973333333329999,0.1765166666667,1.03653606903,1.1481886390475982
1207,1.01471428571,1.10285714286,0.773714285714,0.7020626432406417,0.551142857143,1.4242857142899998,0.701714285714,0.00200142857143,0.995571428571,0.712285714286,0.4755714285714,1.0962762038200002,1.9373114202396373
196,1.05,0.472363636364,0.263363636364,0.5577711941660342,0.236272727273,1.79181818182,0.8401818181820001,0.000942454545455,0.993636363636,0.8964545454549999,0.11786363636370001,1.02188445406,1.1545307084697782
1320,1.01293333333,1.2033333333299998,1.00606666667,0.8374035989687704,0.601266666667,1.1953333333299998,0.628866666667,0.00248533333333,0.998133333333,0.597466666667,0.40700666666630003,1.57886894201,2.221527959206147
178,1.05,0.644625,0.2635,0.4097285067873303,0.322125,2.445,0.8025,0.00078375,0.99625,1.2225,0.0617,1.02278383776,1.3637248924906848
1,1.05,0.470583333333,0.263666666667,0.5599117090609881,0.23525,1.78583333333,0.759833333333,0.00143666666667,0.99525,0.892916666667,0.1130916666667,1.02743541995,1.1446792067313447
702,1.05,0.479,0.263,0.5488888888884849,0.2395,1.82166666667,0.788666666667,0.00115333333333,0.994333333333,0.9108333333330001,0.15435000000000001,1.0274077222600002,1.1517139144707962
974,1.01025925926,1.34925925926,1.00414814815,0.7446876497853133,0.6744444444439999,1.34407407407,0.855740740741,0.000556074074074,0.992518518519,0.6717037037039999,0.39862962962930004,1.54548641235,2.797299938849388
175,1.05,0.64625,0.262875,0.4071182548794489,0.323125,2.4575,0.844375,0.000616125,0.9955,1.22875,0.058075,1.02204068246,1.3694903466861725
1000,1.02007692308,1.05223076923,0.7670769230769999,0.7284056725418995,0.5264615384620001,1.37153846154,0.693923076923,0.00210769230769,0.996461538462,0.685846153846,0.4349461538461,1.1773631116399998,1.8367762893057615
531,1.05,0.637647058824,0.263058823529,0.4128626163120768,0.318941176471,2.42352941176,0.852,0.0006350588235290001,0.996764705882,1.21294117647,0.0441735294118,1.02344461706,1.365569571195342
1323,1.01363636364,0.948636363636,0.580909090909,0.6117515388901742,0.4742727272729999,1.63636363636,0.7301818181820001,0.0016518181818199998,0.995727272727,0.817363636364,0.43889090909100004,1.14463595659,1.6495493157070813
218,1.05,0.654166666667,0.264333333333,0.4037091988142544,0.327166666667,2.475,0.8185,0.000671166666667,0.9945,1.23833333333,0.0913666666667,1.02171901399,1.3690589693135655
975,1.00779310345,1.16689655172,1.0018620689700002,0.8592309030804902,0.583137931034,1.16448275862,0.266517241379,0.00693482758621,0.999310344828,0.581827586207,0.3797517241378,1.61261317485,2.097127735547265
315,1.05,0.47575,0.26375,0.5540183429193223,0.23775,1.80625,0.799625,0.00113625,0.995125,0.902625,0.1107375,1.0268070483399998,1.1538576054615648
12,1.05,0.640916666667,0.263833333333,0.41223076923172997,0.320416666667,2.42916666667,0.7985833333329999,0.00083775,0.995166666667,1.2125,0.0592333333333,1.02347066626,1.3595004753358975
1017,0.992857142857,1.035,0.631571428571,0.6090835360919634,0.517,1.63714285714,0.844857142857,0.000544142857143,0.987714285714,0.818142857143,0.46984285714310003,1.18956403846,1.8828803884354817
638,1.05,0.477285714286,0.263428571429,0.5521215295962019,0.238714285714,1.80857142857,0.845,0.000865,0.991285714286,0.9055714285709999,0.1675857142853,1.01587603838,1.155816975893781
520,1.05,0.469176470588,0.263705882353,0.5624725997375374,0.234470588235,1.77823529412,0.862941176471,0.0008559411764710001,0.993882352941,0.8890588235290001,0.10223529411769999,1.01977694325,1.155988943922604
849,1.05,0.651333333333,0.271555555556,0.416881827208722,0.325777777778,2.39777777778,0.812444444444,0.000752111111111,0.992111111111,1.19888888889,0.45535555555569995,1.00904412924,1.313240091227439
200,1.05,0.649666666667,0.263333333333,0.4054462934937808,0.325,2.46833333333,0.861,0.0005116666666670001,0.993166666667,1.235,0.08616666666660001,1.02266728466,1.3710869791338791
601,1.05,0.482,0.2635,0.5466093013730793,0.240833333333,1.82833333333,0.825166666667,0.000959,0.993833333333,0.9143333333329999,0.1338833333333,1.03027676047,1.162626339247427
317,1.05,0.642625,0.26325,0.4094688221709007,0.32125,2.4425,0.820375,0.00071225,0.996375,1.22125,0.0564375,1.02499968853,1.363549602732542
393,1.05,0.470363636364,0.263,0.5590289705712308,0.23527272727300003,1.78818181818,0.802454545455,0.00116909090909,0.995454545455,0.8943636363639998,0.1155818181818,1.01365884631,1.1464218065403569
1094,1.0048,1.33,0.9994,0.751437417072092,0.6650499999999999,1.33,0.8712,0.0006897,0.99405,0.66525,0.39759,1.7701857360099995,2.758608640512862
408,1.05,0.468785714286,0.262928571429,0.5610728524829427,0.2345,1.7821428571400002,0.818428571429,0.00110457142857,0.995214285714,0.8913571428569997,0.1071857142857,1.02069368402,1.1475205831102464
991,1.01542857143,1.2007142857100002,1.0092857142899998,0.8402610786640189,0.600642857143,1.18857142857,0.21121428571400006,0.00717928571429,0.999,0.594285714286,0.4054,1.642593694,2.1711313867415556
10,1.05,0.470333333333,0.264166666667,0.5616510476990368,0.235333333333,1.78083333333,0.81375,0.00111375,0.994416666667,0.8901666666670001,0.12491666666660001,1.02743179244,1.1448322219475702
1022,1.0172727272700002,1.21909090909,1.01027272727,0.8292469352037292,0.609545454545,1.20545454545,0.241727272727,0.006196363636359999,0.999090909091,0.603545454545,0.4182454545456,1.62037837222,2.1976142696372243
319,1.05,0.478,0.263,0.5498861047835991,0.239125,1.82,0.840875,0.000908625,0.993625,0.90925,0.12211249999999998,1.01939078088,1.161540274712792
905,1.00785,1.317,1.00265,0.761443661971831,0.65845,1.3135,0.8717,0.0007382999999999999,0.88185,0.65655,2.0034,1.3177640411,2.240536152334678
176,1.05,0.478875,0.263625,0.5507753116448768,0.239375,1.81625,0.842125,0.000907125,0.991625,0.9077500000000001,0.12655,1.02523301534,1.1632908885616093
165,1.05,0.47625,0.263,0.5527216174183515,0.238125,1.80875,0.839375,0.00091775,0.994125,0.905,0.1197625,1.0299768498100002,1.1596179799056467
907,1.05,1.25473684211,1.04,0.8305785123977819,0.6267894736840001,1.20368421053,0.560789473684,0.00334052631579,0.975421052632,0.601789473684,1.907894736841,1.2463667474299998,1.764957831309318
900,1.0204,1.211,1.0131,0.8370423546302943,0.6058,1.1955,0.30515,0.005479,0.983,0.5974499999999999,2.0762,1.30587617412,1.6638732481453817
202,1.05,0.647833333333,0.263166666667,0.40644677661017553,0.323833333333,2.46166666667,0.8585,0.0005256666666670001,0.994166666667,1.23,0.08536666666669998,1.02176045341,1.3671559826643294
535,1.05,0.638,0.26317647058800003,0.41218579234797953,0.319,2.42470588235,0.8473529411759999,0.0006569411764709999,0.996588235294,1.21235294118,0.0450117647058,1.01932146479,1.3641869428513358
632,1.05,0.476571428571,0.263142857143,0.5515591778874729,0.23842857142899998,1.81142857143,0.8441428571430001,0.0008810000000000002,0.992,0.9062857142860001,0.1549142857143,1.0102878534,1.1562605257120406
399,1.05,0.473363636364,0.264,0.5574924572575469,0.236727272727,1.79181818182,0.8642727272730001,0.000799,0.991545454545,0.8966363636360001,0.13541818181819998,1.01130757963,1.1582943077424204
1321,1.0114375,1.154375,1.004375,0.8713339640491958,0.5760000000000001,1.146875,0.2214375,0.007274375,0.9990625,0.5735625,0.41244375,1.64914015413,2.0606919105978916
213,1.05,0.482666666667,0.265333333333,0.5492301458664711,0.2415,1.81833333333,0.8435,0.000836166666667,0.9905,0.9103333333329999,0.1675666666663,1.02914820058,1.1617617198794123
903,1.016,1.06988888889,0.839277777778,0.7847243609505482,0.535333333333,1.27722222222,0.741,0.00185944444444,0.915777777778,0.638722222222,2.673444444447,1.20871203532,1.7246308585952237
232,1.05,0.478714285714,0.263571428571,0.5501058574460304,0.239285714286,1.81714285714,0.8117142857140001,0.00103485714286,0.994142857143,0.909,0.1424857142857,1.02598668656,1.1549595456856043
1210,1.0112857142899998,1.14071428571,1.00371428571,0.880000000000822,0.570285714286,1.13642857143,0.698285714286,0.00270285714286,0.997071428571,0.568071428571,0.4202214285719,1.80689044855,2.095705436155291
1102,1.00895652174,1.19260869565,1.0032173913,0.8401026079494741,0.596608695652,1.18869565217,0.226043478261,0.00700043478261,0.999304347826,0.594434782609,0.3936608695653,1.59021592571,2.1569624096132864
623,1.05,0.646857142857,0.263,0.4058746736277838,0.323428571429,2.46,0.797714285714,0.000782142857143,0.996,1.23,0.0788857142857,1.01328892469,1.3620352805982232
197,1.05,0.471272727273,0.263909090909,0.5597074620050049,0.235818181818,1.78545454545,0.796545454545,0.00120727272727,0.992909090909,0.893363636364,0.14058181818180002,1.02871037048,1.1440394345221114
1059,1.0176,1.0896,0.7744,0.7112068965517241,0.5446,1.408,0.7321,0.001609,0.9951,0.7038,0.45323,1.17657674871,1.9330272732773097
395,1.05,0.470909090909,0.262727272727,0.5581709651980948,0.23527272727300003,1.7909090909099998,0.758181818182,0.00143,0.996636363636,0.8959999999999999,0.09826363636369999,1.02089399512,1.1481863532505856
1253,1.02433333333,1.1975,1.01591666667,0.8492129246033983,0.5985,1.1775,0.659666666667,0.00321916666667,0.998,0.58875,0.412608333333,1.6743517036500002,2.2177338546881455
94,1.05,0.648142857143,0.263142857143,0.4069100391148901,0.324,2.46285714286,0.825857142857,0.000673428571429,0.995142857143,1.23142857143,0.0708428571428,1.03223079918,1.3669862148927145
772,1.05,0.644625,0.262625,0.40801832760595647,0.32225000000000004,2.455,0.802125,0.0007769999999999999,0.996125,1.22625,0.0670375,1.02575407498,1.3613430766073624
234,1.05,0.482,0.263285714286,0.5460662525881643,0.240857142857,1.83142857143,0.8798571428569999,0.00066,0.991142857143,0.9155714285709999,0.13318571428570003,1.01107328902,1.1746850505795705
1107,1.01990909091,1.15409090909,1.00504545455,0.8711895484779933,0.576409090909,1.14772727273,0.677,0.00325409090909,0.998545454545,0.574,0.3981954545455,1.5999563894,2.1246748461915863
847,1.05,0.4809,0.2745,0.5709346832942338,0.2403,1.75,0.8078,0.001116,0.9884,0.8756999999999999,0.5688,1.0107792127500002,1.1012192463566415
1200,1.02409090909,1.1373636363600002,1.0172727272700002,0.8968779564816493,0.567818181818,1.11727272727,0.278272727273,0.004602727272729999,0.998818181818,0.557818181818,0.4267181818177,1.5969396075799998,1.9946471724327615
977,0.998818181818,1.21636363636,0.815090909091,0.6698051237111146,0.6077727272729999,1.49409090909,0.721863636364,0.0016600000000000002,0.997318181818,0.7465,0.39837272727280004,1.24225213666,2.261707029448372
96,1.05,0.479,0.264428571429,0.5521276595744865,0.23942857142899998,1.81142857143,0.8601428571430001,0.0007844285714289997,0.989,0.905428571429,0.14655714285719998,1.02241890216,1.1644554602256765
1093,1.00853333333,1.2433333333299998,0.8137333333329999,0.6546556122454487,0.621266666667,1.53066666667,0.6358,0.00214933333333,0.997666666667,0.7653333333329998,0.4163399999997,1.30748503791,2.264622729364961
160,1.05,0.648125,0.2655,0.41010332950631456,0.324125,2.4425,0.8015,0.00078775,0.99575,1.22,0.0635375,1.0244457972799998,1.36581948519559
904,1.00753846154,1.14615384615,0.634230769231,0.5537248718978687,0.572846153846,1.80846153846,0.8519230769230001,0.0005841538461540001,0.992384615385,0.9036153846149999,0.4162999999995,0.850662987,2.1285583400541492
