num,app,budget,ind_exec,exec,config,slowdown_p,slowdown_gt,success_p,success_gt,raw_qos,qos
2,swaptions,21.938838958740234,17.648054838180542,18.007200002670288,num-800000,1.2238591524280449,1.0203504107270087,True,True,97.31634315522797,0.8125990111953997
2,ferret,1.9440078735351562,1.8464651107788086,1.8719432353973389,hash-8-itr-22-probe-12,1.032345653311433,1.0137983244144722,True,True,99.68627450980392,1.0
2,bodytrack,8.757810831069946,8.757810831069946,8.898593664169312,layer-5-particle-4000,0.9899471431864919,1.0160751169230458,True,True,5.0,1.0
2,swaptions,21.938838958740234,19.83025026321411,20.36625576019287,num-900000,1.0618756337940967,1.0270296889784125,True,True,98.44760252255469,0.8915953718683126
2,swaptions,21.938838958740234,19.83025026321411,22.293684720993042,num-900000,1.105484491055839,1.12422609019457,True,True,98.44760252255469,0.8915953718683126
2,svm,17.03521704673767,13.437995910644531,13.883661031723022,batch-3-learning-67-regular-78,1.0750519302491957,1.0331645525152653,True,True,27.73,0.5882806476484194
2,swaptions,21.938838958740234,19.83025026321411,22.938153743743896,num-900000,1.0990674296931524,1.1567253786148664,True,True,98.44760252255469,0.8915953718683126
2,nn,21.02316689491272,14.150341987609863,14.833547353744507,batch-3-learning-1-regular-67,1.0571055671640328,1.048281897832071,True,True,20.5,0.5932203389830508
2,swaptions,21.938838958740234,19.83025026321411,20.14067244529724,num-900000,1.0325035461785617,1.015653971985365,True,True,98.44760252255469,0.8915953718683126
2,facedetect,98.80850052833557,21.4960834980011,21.762324571609497,eyes-0-pyramid-9-selectivity-1,1.032131588213593,1.0123855619389064,True,True,92.7307139386279,1.0
2,bodytrack,8.757810831069946,8.757810831069946,8.961059093475342,layer-5-particle-4000,0.9991673584138916,1.0232076561512764,True,True,5.0,1.0
2,ferret,1.9440078735351562,1.8464651107788086,1.8760700225830078,hash-8-itr-22-probe-12,1.031422368019471,1.0160332906543317,True,True,99.68627450980392,1.0
2,ferret,1.9440078735351562,1.7595577239990234,1.9006190299987793,hash-8-itr-7-probe-8,0.8630830483754846,1.0801686151444692,True,True,99.36078431372549,1.0
2,svm,17.03521704673767,13.437995910644531,14.307842254638672,batch-3-learning-67-regular-78,1.059044782330976,1.0647303623083495,True,True,29.189999999999998,0.7008481110254431
2,ferret,1.9440078735351562,1.7170910835266113,1.844736099243164,hash-8-itr-22-probe-6,1.062058275750137,1.0743379410336182,True,True,99.25882352941177,1.0
2,nn,21.02316689491272,14.150341987609863,15.534918308258057,batch-3-learning-1-regular-67,1.053093410813525,1.0978475518019661,True,True,24.8,0.9576271186440678
2,facedetect,98.80850052833557,21.4960834980011,21.906595468521118,eyes-0-pyramid-9-selectivity-1,1.093498768322651,1.0190970587994874,True,True,92.7307139386279,1.0
2,ferret,1.9440078735351562,1.8404779434204102,1.8803091049194336,hash-8-itr-25-probe-12,1.0392761672034734,1.0216417488953982,True,True,99.68627450980392,1.0
2,bodytrack,8.757810831069946,5.240943431854248,5.933973073959351,layer-5-particle-2266,1.0975940092158132,1.1322337573599623,True,True,4.106774678867604,0.8052045732258866
2,svm,17.03521704673767,13.437995910644531,13.933515548706055,batch-3-learning-67-regular-78,1.0501807078539267,1.0368745191884612,True,True,25.169999999999998,0.39090208172706226
2,bodytrack,8.757810831069946,5.240943431854248,6.181373357772827,layer-5-particle-2266,1.0847062722439125,1.179439052938958,True,True,4.106774678867604,0.8052045732258866
2,nn,21.02316689491272,14.150341987609863,15.033369302749634,batch-3-learning-1-regular-67,1.0519686134365345,1.0624032490460622,True,True,16.7,0.27118644067796605
2,bodytrack,8.757810831069946,5.240943431854248,5.306756019592285,layer-5-particle-2266,1.0835972444917346,1.0125573932620664,True,True,4.106774678867604,0.8052045732258866
2,facedetect,98.80850052833557,21.4960834980011,21.767546892166138,eyes-0-pyramid-9-selectivity-1,1.0420589425205258,1.0126285048246246,True,True,92.7307139386279,1.0
2,nn,21.02316689491272,14.150341987609863,17.2327561378479,batch-3-learning-1-regular-67,1.2017494715163974,1.2178331910943934,True,True,20.5,0.5932203389830508
2,svm,17.03521704673767,13.449683904647827,16.2981379032135,batch-3-learning-56-regular-78,0.9782125937179393,1.211785943726256,True,True,27.639999999999997,0.5813415574402464
2,facedetect,98.80850052833557,21.4960834980011,23.665667057037354,eyes-0-pyramid-9-selectivity-1,1.071192535318595,1.100929248773992,True,True,92.7307139386279,1.0
2,svm,17.03521704673767,13.437995910644531,13.895860195159912,batch-3-learning-67-regular-78,1.0464026792821906,1.0340723637333968,True,True,29.7,0.7401696222050885
2,facedetect,98.80850052833557,21.4960834980011,24.569334745407104,eyes-0-pyramid-9-selectivity-1,1.0821878693089833,1.1429679619402198,True,True,92.7307139386279,1.0
2,nn,21.02316689491272,14.150341987609863,14.898130655288696,batch-3-learning-1-regular-67,1.0915827144962402,1.052845978445864,True,True,17.8,0.364406779661017
3,bodytrack,8.757810831069946,5.240943431854248,5.333317518234253,layer-5-particle-2266,1.5234431819039094,1.0176254690746247,True,True,4.106774678867604,0.8052045732258866
3,swaptions,21.938838958740234,13.247070550918579,13.538794040679932,num-600000,1.533667127763107,1.0220217359483394,True,True,97.11033760092391,0.7982135488174102
3,ferret,1.9440078735351562,1.7595577239990234,1.8025715351104736,hash-8-itr-7-probe-8,-4.380851410406278,1.024445808469239,True,True,99.36078431372549,1.0
3,swaptions,21.938838958740234,21.938838958740234,25.08720850944519,num-1000000,0.9973661062266633,1.1435066621632077,True,False,99.99999999999432,1.0
