Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
batch-2-learning-45-regular-1,17585.7142857,1.05,1.11571428571,1.03857142857,18871.4285714,2.23142857143,55.8,1.07285714286,0.0781285714286,223.571428571,0.0118714285714,0.990571428571,2.20614285714,0.000117128571429,2.14285714286,53.6142857143,1.69428571429,2107.14285714,1.24757142857,0.779884894438
batch-2-learning-45-regular-1,15980.0,1.05,0.8558,0.942,14500.0,1.71,42.78,0.9098,0.11396,226.4,0.01552,0.9936,1.6574,0.00010856,1.822,45.52,2.096,2110.0,1.636,0.663314154204
batch-2-learning-45-regular-1,11185.7142857,1.05,0.817214285714,0.665857142857,13735.7142857,1.635,40.85,1.23928571429,0.239714285714,149.5,0.0109607142857,0.994071428571,0.863071428571,6.09785714286e-05,2.47571428571,61.9285714286,1.29335714286,2100.0,0.69735,1.62410168217
batch-2-learning-45-regular-1,14960.0,1.05,0.8232,0.885,13900.0,1.646,41.16,0.9302,0.3002,95.72,0.006912,0.9832,1.6342,0.0001136,1.858,46.48,2.158,2104.0,1.686,0.622172430333
batch-2-learning-45-regular-1,17566.6666667,1.05,1.0475,1.03833333333,17733.3333333,2.095,52.3666666667,1.008,0.215166666667,131.333333333,0.007405,0.981833333333,2.26833333333,0.000133766666667,2.01666666667,50.4333333333,1.88166666667,2118.33333333,1.4185,0.729135391746
batch-2-learning-45-regular-1,11475.0,1.05,0.77775,0.68025,13125.0,1.555,38.875,1.15,0.8115,15.3,0.00118975,0.83875,1.90525,0.0001522,2.2925,57.425,2.4225,2107.5,1.9575,0.548673948487
batch-2-learning-45-regular-1,16783.3333333,1.03966666667,1.14833333333,0.996333333333,19333.3333333,2.29666666667,57.4166666667,1.15333333333,0.184366666667,95.9666666667,0.00495833333333,0.988833333333,1.09683333333,5.695e-05,2.305,57.6166666667,1.889,2103.33333333,1.42866666667,0.711241711777
batch-2-learning-45-regular-1,12300.0,1.00533333333,1.21166666667,0.725166666667,20500.0,2.42,60.5333333333,1.67166666667,0.941333333333,3.22,0.000163866666667,0.650833333333,1.1845,6.09333333333e-05,3.34333333333,83.5666666667,1.98,2110.0,1.4455,0.663004464185
batch-2-learning-45-regular-1,16960.0,1.05,1.226,1.0,20800.0,2.45,61.22,1.226,0.16404,100.92,0.00485,0.9858,1.3568,6.5628e-05,2.454,61.36,2.058,2110.0,1.61,0.659114355297
batch-2-learning-45-regular-1,12600.0,0.974,0.9024,0.7474,15240.0,1.804,45.08,1.208,0.8114,11.714,0.0007672,0.7274,2.806,0.00018256,2.416,60.4,4.074,2110.0,2.486,0.646540817386
