Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
eyes-2-pyramid-9-selectivity-2,11406.6666667,1.04933333333,0.593933333333,0.678,10012.0,1.1868,29.7,0.8762,0.982,4.98466666667,0.000499733333333,0.9666,0.160933333333,1.65933333333e-05,1.75266666667,43.8133333333,0.5016,2105.33333333,0.163533333333
eyes-2-pyramid-9-selectivity-1,10898.8888889,1.04444444444,0.572333333333,0.648222222222,9618.88888889,1.14533333333,28.6111111111,0.882666666667,0.967888888889,8.11555555556,0.000843666666667,0.969666666667,0.227555555556,2.5e-05,1.76444444444,44.1333333333,0.578888888889,2101.11111111,0.235888888889
eyes-2-pyramid-9-selectivity-0,8196.66666667,0.974,0.445,0.488,7476.66666667,0.889666666667,22.2333333333,0.911,0.976333333333,3.44333333333,0.000467333333333,0.892666666667,0.354666666667,4.92333333333e-05,1.82,45.5333333333,0.717333333333,2100.0,0.355666666667
eyes-1-pyramid-20-selectivity-2,11705.3333333,1.04826666667,0.6085,0.696533333333,10235.3333333,1.21686666667,30.43,0.873733333333,0.960533333333,11.346,0.00110016666667,0.9769,0.2059,2.06266666667e-05,1.74766666667,43.6933333333,0.6207,2101.33333333,0.176166666667
eyes-1-pyramid-20-selectivity-0,9625.0,1.0365,0.51125,0.574,8592.5,1.02225,25.55,0.8905,0.948,10.38,0.001221,0.95675,0.4165,5.025e-05,1.78,44.55,0.80825,2100.0,0.3635
eyes-1-pyramid-20-selectivity-1,10689.4736842,0.972263157895,0.554,0.635526315789,9319.47368421,1.10831578947,27.7052631579,0.872052631579,0.957263157895,10.8505263158,0.00115694736842,0.976368421053,0.234526315789,2.58210526316e-05,1.74473684211,43.6,0.646842105263,2102.10526316,0.201052631579
eyes-2-pyramid-18-selectivity-2,11657.5,1.04060714286,0.606214285714,0.693285714286,10205.0,1.21289285714,30.3178571429,0.874928571429,0.973964285714,7.33535714286,0.000721285714286,0.963071428571,0.186892857143,1.88464285714e-05,1.74964285714,43.725,0.589821428571,2103.21428571,0.165321428571
eyes-2-pyramid-18-selectivity-0,9405.0,1.03525,0.5035,0.56075,8457.5,1.009,25.15,0.898,0.97625,4.4525,0.0005375,0.896,0.3985,5.0775e-05,1.795,44.875,0.7905,2100.0,0.3515
eyes-2-pyramid-18-selectivity-1,11481.25,1.039875,0.59925,0.68225,10077.5,1.1985625,29.975,0.8786875,0.9703125,8.173125,0.0008108125,0.961625,0.2281875,2.316875e-05,1.756875,43.925,0.63775,2101.25,0.2133125
eyes-0-pyramid-11-selectivity-1,11490.0,1.046,0.5968,0.6825,10029.0,1.1944,29.85,0.8741,0.9828,4.795,0.0004818,0.947,0.24,2.497e-05,1.749,43.7,0.6039,2100.0,0.2216
eyes-2-pyramid-11-selectivity-2,11284.7368421,1.00510526316,0.585263157895,0.671105263158,9845.78947368,1.17084210526,29.2631578947,0.872631578947,0.982789473684,4.68947368421,0.000477526315789,0.967421052632,0.146757894737,1.53815789474e-05,1.74526315789,43.6210526316,0.500315789474,2101.57894737,0.1467
eyes-0-pyramid-22-selectivity-1,11851.6666667,1.05,0.607222222222,0.705722222222,10198.3333333,1.21422222222,30.3666666667,0.860944444444,0.948055555556,15.0666666667,0.00147388888889,0.981833333333,0.263611111111,2.62e-05,1.72277777778,43.05,0.705333333333,2100.55555556,0.221833333333
eyes-0-pyramid-11-selectivity-2,10899.4736842,0.973947368421,0.565105263158,0.648368421053,9493.68421053,1.13115789474,28.2421052632,0.871578947368,0.982263157895,4.75842105263,0.000504473684211,0.962789473684,0.167931578947,1.87315789474e-05,1.74315789474,43.5684210526,0.524473684211,2100.0,0.150152631579
eyes-1-pyramid-18-selectivity-2,11765.7142857,1.04785714286,0.608214285714,0.700142857143,10218.9285714,1.21678571429,30.4142857143,0.869071428571,0.968285714286,9.06035714286,0.000884678571429,0.960642857143,0.201071428571,2.02678571429e-05,1.73821428571,43.4571428571,0.605464285714,2100.35714286,0.170642857143
eyes-1-pyramid-18-selectivity-1,10975.8823529,0.996647058824,0.572117647059,0.652235294118,9623.52941176,1.14517647059,28.6117647059,0.877411764706,0.973235294118,7.14882352941,0.000732823529412,0.952294117647,0.218529411765,2.40294117647e-05,1.75529411765,43.8705882353,0.622941176471,2103.52941176,0.201941176471
eyes-1-pyramid-18-selectivity-0,9582.5,1.0375,0.50725,0.56875,8552.5,1.0155,25.35,0.8905,0.97475,5.05,0.000591,0.903,0.41075,5.0875e-05,1.78,44.525,0.80325,2107.5,0.36175
eyes-0-pyramid-22-selectivity-2,11830.9090909,1.04175757576,0.607818181818,0.703909090909,10221.8181818,1.21606060606,30.3939393939,0.863909090909,0.947393939394,15.4427272727,0.00150154545455,0.983,0.230424242424,2.28484848485e-05,1.72818181818,43.196969697,0.661363636364,2100.60606061,0.183181818182
eyes-1-pyramid-9-selectivity-0,8776.66666667,1.04333333333,0.477333333333,0.522666666667,8016.66666667,0.955,23.8666666667,0.913333333333,0.968,4.89333333333,0.000619666666667,0.920333333333,0.387,5.00666666667e-05,1.82666666667,45.6666666667,0.754,2100.0,0.372666666667
eyes-1-pyramid-9-selectivity-1,10857.7777778,1.04444444444,0.568888888889,0.645444444444,9567.77777778,1.13888888889,28.4333333333,0.880888888889,0.977111111111,5.78444444444,0.000608777777778,0.960333333333,0.215777777778,2.39111111111e-05,1.76,44.0222222222,0.572222222222,2100.0,0.228333333333
eyes-1-pyramid-9-selectivity-2,11340.6666667,1.04666666667,0.591466666667,0.674133333333,9958.66666667,1.18273333333,29.5666666667,0.877466666667,0.983,4.6,0.000463333333333,0.965133333333,0.151093333333,1.5898e-05,1.75533333333,43.86,0.4952,2102.66666667,0.157866666667
eyes-0-pyramid-9-selectivity-1,11341.25,1.05,0.592625,0.675,9973.75,1.185,29.625,0.878125,0.98375,4.42875,0.000447875,0.93875,0.264875,2.74125e-05,1.7575,43.9,0.6335,2100.0,0.25675
eyes-0-pyramid-9-selectivity-0,9940.0,1.04,0.5275,0.59,8855.0,1.0535,26.35,0.893,0.983,3.9,0.000448,0.8985,0.376,4.475e-05,1.79,44.65,0.6965,2100.0,0.3695
eyes-0-pyramid-9-selectivity-2,11355.0,1.03685714286,0.590714285714,0.673642857143,9947.14285714,1.18207142857,29.5357142857,0.877357142857,0.985714285714,3.89071428571,0.000396642857143,0.950928571429,0.1835,1.95214285714e-05,1.75428571429,43.8642857143,0.544285714286,2105.0,0.174642857143
eyes-1-pyramid-22-selectivity-0,9762.0,1.0226,0.5144,0.5804,8640.0,1.0318,25.68,0.8854,0.9438,11.416,0.001326,0.9636,0.3874,4.768e-05,1.77,44.26,0.8112,2100.0,0.3522
eyes-1-pyramid-22-selectivity-1,11639.4736842,1.04526315789,0.599052631579,0.693105263158,10076.8421053,1.19794736842,29.9526315789,0.864473684211,0.932842105263,18.6947368421,0.00185210526316,0.985684210526,0.256105263158,2.59631578947e-05,1.72789473684,43.2210526316,0.676842105263,2100.52631579,0.214157894737
eyes-1-pyramid-22-selectivity-2,11935.8823529,1.04844117647,0.614911764706,0.708,10362.9411765,1.23041176471,30.7558823529,0.868352941176,0.936735294118,18.5823529412,0.00177294117647,0.986735294118,0.234029411765,2.28823529412e-05,1.73705882353,43.4176470588,0.646852941176,2104.70588235,0.179352941176
eyes-0-pyramid-16-selectivity-2,11646.25,1.04791666667,0.605083333333,0.692625,10170.4166667,1.20979166667,30.2541666667,0.873875,0.973875,7.43791666667,0.000737625,0.97175,0.200875,2.03041666667e-05,1.7475,43.6916666667,0.59925,2101.66666667,0.1715
eyes-1-pyramid-13-selectivity-1,11337.5,1.05,0.587333333333,0.675,9873.33333333,1.175,29.3666666667,0.8705,0.949166666667,13.35,0.00135,0.983083333333,0.217916666667,2.25833333333e-05,1.74,43.525,0.612333333333,2100.83333333,0.223666666667
eyes-0-pyramid-18-selectivity-0,11046.6666667,1.04666666667,0.576333333333,0.656666666667,9670.0,1.15233333333,28.8333333333,0.876666666667,0.952666666667,12.3733333333,0.00128833333333,0.962333333333,0.448333333333,4.74333333333e-05,1.75333333333,43.8666666667,0.837333333333,2100.0,0.394
eyes-0-pyramid-16-selectivity-0,10416.6666667,1.03333333333,0.545333333333,0.619666666667,9160.0,1.08933333333,27.2666666667,0.878333333333,0.981,4.51666666667,0.000513,0.902,0.426666666667,4.93666666667e-05,1.75666666667,43.9333333333,0.803666666667,2100.0,0.372
eyes-0-pyramid-18-selectivity-1,11775.3333333,1.04933333333,0.6088,0.700333333333,10236.0,1.2164,30.4333333333,0.8696,0.9722,8.07733333333,0.0007912,0.962533333333,0.271533333333,2.69266666667e-05,1.74,43.4733333333,0.679933333333,2100.66666667,0.224533333333
eyes-1-pyramid-16-selectivity-2,11668.75,1.04916666667,0.608541666667,0.694125,10230.0,1.21720833333,30.4333333333,0.877,0.981416666667,5.26583333333,0.000515875,0.963,0.185333333333,1.84791666667e-05,1.75541666667,43.8541666667,0.571791666667,2100.41666667,0.165958333333
eyes-0-pyramid-18-selectivity-2,11732.8571429,1.03285714286,0.603178571429,0.697321428571,10140.0,1.206,30.1607142857,0.865214285714,0.956,12.7475,0.00125675,0.98325,0.208785714286,2.08107142857e-05,1.73,43.2607142857,0.6125,2102.14285714,0.171428571429
eyes-0-pyramid-11-selectivity-0,9650.0,1.025,0.509,0.5755,8575.0,1.017,25.5,0.884,0.978,5.025,0.0005975,0.917,0.3855,4.915e-05,1.77,44.2,0.6995,2100.0,0.3505
eyes-2-pyramid-11-selectivity-1,11226.3636364,1.04636363636,0.587909090909,0.666818181818,9890.0,1.17527272727,29.3909090909,0.881636363636,0.979727272727,5.25,0.000538090909091,0.957363636364,0.219272727273,2.34454545455e-05,1.76363636364,44.0818181818,0.588272727273,2100.90909091,0.216454545455
