Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
eyes-0-pyramid-18-selectivity-1,16671.4285714,0.969742857143,1.09934285714,0.948371428571,19340.0,2.19942857143,54.9971428571,1.16028571429,0.952828571429,9.15228571429,0.000472342857143,0.972542857143,0.136157142857,7.06885714286e-06,2.31971428571,58.0,0.495085714286,2195.42857143,0.109242857143,2.37313273449
eyes-0-pyramid-18-selectivity-1,17639.3939394,1.01042424242,1.07175757576,1.00915151515,18751.5151515,2.14303030303,53.5666666667,1.06312121212,0.548575757576,126.875757576,0.00676515151515,0.998484848485,0.195,1.04093939394e-05,2.12454545455,53.1393939394,0.505363636364,2186.96969697,0.182675757576,2.23357213739
eyes-0-pyramid-18-selectivity-1,17818.9189189,1.02437837838,1.22378378378,1.0092972973,21610.8108108,2.44918918919,61.2297297297,1.21243243243,0.599540540541,89.2135135135,0.00413081081081,0.998540540541,0.133702702703,6.18837837838e-06,2.42567567568,60.6378378378,0.469054054054,2203.78378378,0.100037837838,2.49426157227
eyes-0-pyramid-18-selectivity-1,16682.1428571,1.01221428571,1.01728571429,0.960107142857,17675.0,2.03464285714,50.8785714286,1.05928571429,0.618785714286,100.410714286,0.00568142857143,0.997714285714,0.218678571429,1.24071428571e-05,2.12,52.9857142857,0.548785714286,2172.14285714,0.145175,1.87896726316
eyes-0-pyramid-18-selectivity-1,17647.0588235,1.01232352941,1.19764705882,1.00661764706,20964.7058824,2.395,59.8705882353,1.18794117647,0.948529411765,10.9661764706,0.0005235,0.968705882353,0.328294117647,1.57029411765e-05,2.37470588235,59.3735294118,0.745088235294,2187.64705882,0.190235294118,2.28826065334
eyes-0-pyramid-18-selectivity-1,16462.5,1.05,0.935541666667,0.951375,16187.5,1.87166666667,46.7708333333,0.983791666667,0.710541666667,88.8666666667,0.00549458333333,0.989916666667,0.8775,5.41125e-05,1.9675,49.1958333333,1.34254166667,2162.08333333,0.433791666667,1.59827157597
eyes-0-pyramid-18-selectivity-1,16650.0,0.960263157895,1.00128947368,0.952157894737,17515.7894737,2.00289473684,50.0763157895,1.05215789474,0.802736842105,59.8131578947,0.00339868421053,0.992605263158,0.424368421053,2.44605263158e-05,2.10289473684,52.5631578947,0.768710526316,2185.52631579,0.196315789474,2.55972202184
eyes-0-pyramid-18-selectivity-1,17445.7142857,1.01117142857,1.23085714286,0.993857142857,21605.7142857,2.46257142857,61.5685714286,1.23971428571,0.966971428571,5.92485714286,0.000275142857143,0.967971428571,0.128651428571,5.98028571429e-06,2.47885714286,61.9685714286,0.482371428571,2193.42857143,0.100057142857,2.39535160937
eyes-0-pyramid-18-selectivity-1,17525.7142857,1.01491428571,1.09114285714,1.00617142857,19011.4285714,2.18057142857,54.5057142857,1.08371428571,0.544914285714,128.328571429,0.00673542857143,0.996428571429,0.437971428571,2.31085714286e-05,2.168,54.2,0.772142857143,2178.85714286,0.1934,2.38037848447
eyes-0-pyramid-18-selectivity-1,17490.9090909,1.00918181818,1.11878787879,1.00545454545,19457.5757576,2.23848484848,55.9575757576,1.11212121212,0.951333333333,9.76606060606,0.000502303030303,0.970545454545,0.215721212121,1.11215151515e-05,2.22393939394,55.6060606061,0.566636363636,2174.24242424,0.170745454545,2.24447777666
eyes-0-pyramid-18-selectivity-1,15956.0,1.01072,0.89552,0.91228,15664.0,1.7912,44.776,0.9828,0.6584,102.068,0.0065204,0.99132,0.86588,5.5104e-05,1.9664,49.164,1.28,2186.8,0.37552,1.71113694459
eyes-0-pyramid-18-selectivity-1,16737.037037,1.01325925926,0.89662962963,0.959888888889,15625.9259259,1.79259259259,44.837037037,0.933555555556,0.52462962963,164.592592593,0.01044,0.998444444444,0.199444444444,1.283e-05,1.86703703704,46.6888888889,0.518814814815,2177.03703704,0.134411111111,1.850307688
eyes-0-pyramid-18-selectivity-1,17708.8235294,1.01511764706,1.00505882353,1.00838235294,17647.0588235,2.01,50.2470588235,0.995647058824,0.852176470588,41.0147058824,0.00232470588235,0.996176470588,0.154873529412,8.76411764706e-06,1.99088235294,49.7794117647,0.490852941176,2191.47058824,0.111164705882,2.29357439307
eyes-0-pyramid-18-selectivity-1,17605.7142857,1.0228,1.14,1.0026,20020.0,2.28028571429,57.0085714286,1.13714285714,0.640428571429,80.2571428571,0.004008,0.9982,0.148814285714,7.43114285714e-06,2.27542857143,56.8714285714,0.490257142857,2194.28571429,0.111051428571,2.34304741994
