Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
batch-1-learning-89-regular-100,2575.0,1.02475,0.140875,0.15325,2370.0,0.282,7.0425,0.9635,3.3385,0.00160175,0.57025,1.83575,0.000862475,1.9225,48.125,1.973,2100.0,1.8975
batch-2-learning-89-regular-45,3790.0,1.0192,0.16244,0.2254,2730.0,0.3248,8.116,0.8642,4.5826,0.0016878,0.614,1.93,0.0007704,1.7284,43.22,2.104,2100.0,1.856
batch-4-learning-1-regular-56,4008.0,1.0372,0.16214,0.2386,2728.0,0.3242,8.13,0.8532,5.3084,0.0018896,0.5974,2.17,0.0008492,1.7064,42.68,2.4036,2100.0,1.96
batch-5-learning-12-regular-78,6233.33333333,1.033,0.200866666667,0.371333333333,3376.66666667,0.401666666667,10.0283333333,0.775833333333,9.312,0.00239833333333,0.62,3.62833333333,0.00104881666667,1.5495,38.7833333333,3.23633333333,2100.0,2.12
batch-1-learning-1-regular-56,2527.5,1.01325,0.139825,0.1505,2347.5,0.2795,6.9775,0.96375,3.419,0.001604,0.57475,1.88425,0.000856175,1.93,48.225,1.95525,2100.0,1.8925
batch-1-learning-67-regular-1,3424.0,0.9794,0.1526,0.2038,2566.0,0.3054,7.644,0.8864,3.8136,0.001491,0.5958,1.8962,0.0007398,1.7726,44.3,1.9614,2100.0,1.75
batch-2-learning-45-regular-78,2660.0,1.0445,0.1432,0.15825,2405.0,0.2865,7.155,0.9575,3.327,0.001657,0.5955,1.78975,0.0008815,1.915,47.825,1.9635,2100.0,1.915
batch-3-learning-23-regular-23,3450.0,0.9828,0.15194,0.2052,2554.0,0.3036,7.61,0.8808,4.689,0.001741,0.6192,1.8358,0.00070732,1.7586,44.02,2.1862,2100.0,1.904
batch-5-learning-1-regular-23,5991.66666667,1.01033333333,0.19445,0.357,3265.0,0.388666666667,9.725,0.784333333333,8.9785,0.00231433333333,0.619666666667,3.4595,0.000976633333333,1.56783333333,39.1833333333,3.1595,2100.0,2.09666666667
batch-1-learning-78-regular-67,2630.0,1.0385,0.142425,0.1565,2395.0,0.2845,7.1175,0.9575,3.48125,0.00172175,0.605,1.86625,0.000908025,1.915,47.875,1.9595,2100.0,1.9025
batch-5-learning-12-regular-89,6241.66666667,1.04016666667,0.199516666667,0.371833333333,3358.33333333,0.399666666667,9.99166666667,0.7725,9.205,0.00235783333333,0.608833333333,3.4885,0.000995966666667,1.54316666667,38.6,3.2435,2100.0,2.11833333333
batch-4-learning-100-regular-56,4170.0,1.058,0.16622,0.2486,2794.0,0.3326,8.316,0.847,5.6236,0.0020228,0.6024,2.361,0.00095026,1.6946,42.36,2.4458,2100.0,1.976
batch-4-learning-12-regular-23,4062.0,1.0402,0.16354,0.2416,2748.0,0.327,8.184,0.8498,5.5818,0.0020422,0.6214,2.3436,0.0009477,1.7006,42.52,2.398,2100.0,1.964
batch-1-learning-45-regular-67,2582.5,1.0265,0.141275,0.15375,2372.5,0.2825,7.0625,0.9615,3.6365,0.0017415,0.58125,1.98275,0.000930125,1.9225,48.1,1.96975,2100.0,1.895
batch-1-learning-12-regular-89,2617.5,1.035,0.14175,0.15575,2385.0,0.28425,7.11,0.959,3.29675,0.00159125,0.58025,1.74975,0.00082775,1.9175,47.95,1.97475,2100.0,1.9025
batch-2-learning-100-regular-45,3788.0,1.0102,0.16314,0.2254,2742.0,0.3258,8.152,0.8678,4.3776,0.0015952,0.616,1.856,0.0007216,1.7396,43.46,2.1136,2100.0,1.858
batch-3-learning-45-regular-67,3514.0,0.9822,0.15342,0.209,2580.0,0.307,7.676,0.881,4.9796,0.001836,0.6362,1.9996,0.00077958,1.7632,44.04,2.1848,2100.0,1.926
batch-4-learning-34-regular-89,3124.0,0.9724,0.14142,0.1858,2378.0,0.2828,7.064,0.8812,4.3632,0.0017102,0.604,1.9536,0.0007416,1.7614,44.02,2.134,2100.0,1.846
batch-5-learning-67-regular-34,6215.0,1.04,0.199466666667,0.370166666667,3348.33333333,0.398666666667,9.95833333333,0.772166666667,9.16166666667,0.002362,0.6005,3.58766666667,0.00103408333333,1.544,38.6,3.22833333333,2100.0,2.11
batch-2-learning-78-regular-12,3396.0,0.978,0.152,0.202,2558.0,0.3038,7.612,0.888,4.3136,0.0016242,0.6112,1.8514,0.00071568,1.7744,44.36,2.0786,2100.0,1.85
batch-3-learning-78-regular-67,3960.0,1.0292,0.16404,0.2354,2756.0,0.3282,8.194,0.861,5.2724,0.001913,0.6146,2.0556,0.00085034,1.7196,43.0,2.299,2100.0,1.968
batch-5-learning-34-regular-100,5755.0,0.9915,0.189033333333,0.342833333333,3178.33333333,0.378166666667,9.465,0.792833333333,8.632,0.00220416666667,0.607666666667,3.30383333333,0.000901333333333,1.58533333333,39.6333333333,3.10666666667,2100.0,2.05833333333
batch-4-learning-23-regular-78,3948.0,1.0208,0.16176,0.2348,2718.0,0.3238,8.09,0.8606,5.318,0.001951,0.6278,2.2398,0.00089824,1.7228,43.04,2.3816,2100.0,1.964
batch-2-learning-67-regular-78,3884.0,1.0276,0.1642,0.2308,2762.0,0.3284,8.216,0.8646,4.517,0.0017148,0.6136,1.95,0.00080512,1.7314,43.26,2.1026,2100.0,1.862
batch-5-learning-34-regular-56,6133.33333333,1.02533333333,0.197783333333,0.3655,3321.66666667,0.395333333333,9.88166666667,0.777166666667,9.26533333333,0.00240783333333,0.603833333333,3.58416666667,0.00103216666667,1.55616666667,38.8666666667,3.22283333333,2100.0,2.10666666667
batch-3-learning-78-regular-100,3852.0,1.0148,0.16238,0.2292,2726.0,0.3244,8.104,0.8672,5.114,0.0018182,0.638,1.8592,0.00073962,1.7362,43.4,2.2724,2100.0,1.962
batch-2-learning-34-regular-56,3516.0,0.9814,0.1551,0.2092,2606.0,0.3098,7.762,0.8848,4.2862,0.0016086,0.623,1.861,0.00072526,1.7686,44.24,2.0814,2100.0,1.852
batch-2-learning-78-regular-89,3398.0,0.9818,0.15206,0.202,2554.0,0.304,7.598,0.885,4.2906,0.001607,0.6116,1.8618,0.00071286,1.7706,44.26,2.08,2100.0,1.848
batch-4-learning-34-regular-12,4016.0,1.0382,0.16352,0.2388,2746.0,0.327,8.164,0.859,5.547,0.0020644,0.6232,2.2708,0.00090464,1.7166,42.92,2.3812,2100.0,1.952
batch-1-learning-56-regular-78,3432.0,0.9792,0.15398,0.2042,2592.0,0.3084,7.698,0.8888,3.8046,0.00147,0.6054,1.8514,0.00071084,1.7768,44.42,1.9624,2100.0,1.754
batch-2-learning-12-regular-100,2697.5,1.055,0.143725,0.1605,2412.5,0.28725,7.1675,0.952,3.359,0.0016775,0.5855,1.75475,0.00086295,1.9025,47.55,1.98125,2100.0,1.91
batch-1-learning-100-regular-34,3530.0,0.9834,0.1556,0.21,2620.0,0.3114,7.778,0.8846,3.1472,0.0012272,0.6024,1.497,0.00058416,1.7684,44.24,1.949,2100.0,1.758
batch-3-learning-89-regular-89,3244.0,0.9726,0.14608,0.1932,2458.0,0.2926,7.312,0.8858,4.5168,0.0017082,0.6208,1.929,0.00072856,1.7726,44.28,2.1236,2100.0,1.872
batch-1-learning-89-regular-1,3518.0,0.9814,0.15544,0.2094,2614.0,0.3114,7.772,0.8858,3.7738,0.0014842,0.6196,1.7902,0.0007073,1.773,44.3,1.9404,2100.0,1.762
batch-1-learning-12-regular-23,2582.5,1.02425,0.14145,0.15375,2375.0,0.28325,7.0625,0.961,3.4285,0.0016345,0.57475,1.91475,0.000893125,1.925,48.125,1.97425,2100.0,1.9
batch-4-learning-67-regular-67,3802.0,1.0204,0.15696,0.2262,2640.0,0.314,7.85,0.8572,5.1132,0.0018982,0.6012,2.1096,0.00084,1.7148,42.88,2.3406,2100.0,1.934
batch-4-learning-67-regular-45,4124.0,1.0466,0.16518,0.2454,2776.0,0.33,8.258,0.8488,5.6702,0.0020656,0.6162,2.3204,0.00093992,1.699,42.5,2.421,2100.0,1.976
batch-3-learning-67-regular-45,4084.0,1.0466,0.16696,0.243,2806.0,0.334,8.36,0.8554,5.3188,0.0019236,0.617,2.0616,0.00086414,1.7098,42.72,2.3028,2100.0,1.97
batch-5-learning-56-regular-34,6151.66666667,1.02533333333,0.198116666667,0.366333333333,3328.33333333,0.396166666667,9.905,0.777166666667,9.00733333333,0.00229833333333,0.6215,3.40016666667,0.00095175,1.5545,38.85,3.21716666667,2100.0,2.10666666667
batch-2-learning-23-regular-34,4002.0,1.0384,0.1678,0.238,2822.0,0.3358,8.396,0.8618,4.464,0.0017052,0.6046,1.9782,0.00083758,1.7242,43.1,2.1132,2100.0,1.856
batch-1-learning-23-regular-56,2657.5,1.03075,0.144225,0.158,2427.5,0.28875,7.225,0.943,3.69975,0.00172475,0.63875,2.00525,0.0009335,1.8875,47.15,1.97725,2100.0,1.8975
batch-2-learning-1-regular-78,3952.0,1.0288,0.16652,0.2352,2798.0,0.333,8.324,0.8654,4.4716,0.0017102,0.6292,1.9296,0.00081412,1.7322,43.26,2.0914,2100.0,1.864
batch-5-learning-56-regular-45,5766.66666667,0.991833333333,0.189616666667,0.3435,3183.33333333,0.379,9.48,0.790666666667,8.7535,0.00225633333333,0.605666666667,3.40016666667,0.000943233333333,1.58033333333,39.55,3.102,2100.0,2.065
batch-3-learning-89-regular-34,4068.0,1.0372,0.1675,0.2422,2818.0,0.3354,8.392,0.8612,5.067,0.001826,0.6506,1.8474,0.00077002,1.7216,43.02,2.2654,2100.0,1.972
batch-3-learning-78-regular-12,3390.0,0.9782,0.14984,0.2018,2518.0,0.2996,7.506,0.8822,4.7278,0.0017628,0.6146,1.9202,0.00073976,1.7638,44.12,2.17,2100.0,1.896
batch-4-learning-45-regular-34,3924.0,1.0294,0.15972,0.2334,2684.0,0.3194,7.988,0.851,5.3304,0.0019482,0.611,2.1792,0.00086086,1.7024,42.5,2.3638,2100.0,1.95
batch-4-learning-100-regular-89,3330.0,0.9784,0.14598,0.1984,2456.0,0.2924,7.306,0.8772,4.7392,0.0018176,0.6088,2.0072,0.0007692,1.7566,43.88,2.2144,2100.0,1.882
batch-2-learning-12-regular-78,3846.0,1.019,0.16396,0.2288,2756.0,0.3284,8.196,0.8678,4.2714,0.0015874,0.6094,1.8028,0.0007248,1.7376,43.4,2.1076,2100.0,1.856
batch-3-learning-89-regular-1,3932.0,1.0322,0.16308,0.234,2744.0,0.3266,8.168,0.8588,5.245,0.0018944,0.6332,1.8924,0.00077242,1.7176,42.92,2.2894,2100.0,1.966
batch-5-learning-45-regular-34,6016.66666667,1.018,0.19495,0.3585,3280.0,0.389833333333,9.74833333333,0.779333333333,8.951,0.00230133333333,0.597833333333,3.5255,0.000996333333333,1.55983333333,38.9833333333,3.1805,2100.0,2.08666666667
batch-5-learning-23-regular-34,6095.0,1.02366666667,0.19715,0.363,3313.33333333,0.394333333333,9.855,0.779,9.258,0.002411,0.626166666667,3.5005,0.00100066666667,1.55666666667,38.9166666667,3.19183333333,2100.0,2.10833333333
batch-5-learning-67-regular-89,6163.33333333,1.03283333333,0.198383333333,0.367333333333,3330.0,0.396666666667,9.90666666667,0.770833333333,9.11533333333,0.0023555,0.617166666667,3.39533333333,0.000948666666667,1.54216666667,38.55,3.2215,2100.0,2.11166666667
batch-1-learning-89-regular-78,2612.5,1.035,0.141875,0.15575,2380.0,0.28325,7.0775,0.958,3.4075,0.00164975,0.57525,1.9145,0.000905325,1.915,47.9,1.96925,2100.0,1.8975
batch-3-learning-78-regular-89,3444.0,0.9802,0.1513,0.205,2542.0,0.3024,7.558,0.8816,5.108,0.0019078,0.6342,1.9564,0.00075702,1.762,44.08,2.1798,2100.0,1.912
batch-5-learning-23-regular-45,5731.66666667,0.989833333333,0.188066666667,0.3415,3165.0,0.3765,9.41666666667,0.795166666667,8.66233333333,0.00221283333333,0.602833333333,3.3235,0.00091365,1.58866666667,39.7166666667,3.0965,2100.0,2.06
batch-5-learning-12-regular-100,5863.33333333,0.9925,0.191833333333,0.349333333333,3225.0,0.383833333333,9.59666666667,0.792666666667,8.84233333333,0.0022565,0.613333333333,3.43233333333,0.000956766666667,1.58733333333,39.65,3.1425,2100.0,2.085
batch-5-learning-78-regular-12,5746.66666667,0.991333333333,0.1896,0.342333333333,3185.0,0.378833333333,9.47666666667,0.788833333333,8.45933333333,0.00213166666667,0.624166666667,3.06016666667,0.000811083333333,1.57583333333,39.4166666667,3.0805,2100.0,2.045
batch-1-learning-67-regular-67,2530.0,1.01325,0.139975,0.15075,2357.5,0.2805,7.0125,0.9655,3.28,0.00155025,0.568,1.81775,0.00083615,1.9325,48.325,1.9655,2100.0,1.8925
batch-3-learning-12-regular-45,3976.0,1.0292,0.16454,0.2366,2766.0,0.3294,8.248,0.8608,5.1588,0.0018436,0.6312,1.9014,0.00078306,1.724,43.0,2.285,2100.0,1.966
batch-2-learning-89-regular-1,3682.0,0.9964,0.15974,0.2192,2686.0,0.3194,7.978,0.8794,4.2928,0.001613,0.6256,1.8578,0.00074142,1.7584,43.94,2.0776,2100.0,1.856
batch-5-learning-12-regular-1,6116.66666667,1.02816666667,0.196883333333,0.364333333333,3311.66666667,0.394166666667,9.85166666667,0.776166666667,9.0985,0.0023375,0.600166666667,3.52616666667,0.00100676666667,1.552,38.8,3.20433333333,2100.0,2.09833333333
batch-4-learning-1-regular-12,3430.0,0.9806,0.14852,0.2042,2496.0,0.2972,7.43,0.8774,4.8572,0.0018256,0.595,2.1386,0.0008185,1.752,43.84,2.2544,2100.0,1.894
batch-1-learning-12-regular-45,2610.0,1.03325,0.142,0.15525,2390.0,0.28475,7.11,0.96125,3.28125,0.00160375,0.6,1.7505,0.000845725,1.925,48.15,1.95625,2100.0,1.9075
batch-1-learning-45-regular-12,2657.5,1.045,0.143,0.158,2400.0,0.28575,7.1525,0.95425,3.3715,0.00164975,0.576,1.895,0.00091625,1.91,47.775,1.98375,2100.0,1.91
batch-3-learning-23-regular-67,3902.0,1.0276,0.16278,0.2322,2736.0,0.3258,8.132,0.8624,5.5044,0.0020134,0.6276,2.0558,0.00083812,1.726,43.1,2.293,2100.0,1.964
batch-5-learning-1-regular-67,5751.66666667,0.991,0.188883333333,0.342666666667,3175.0,0.377666666667,9.44,0.793833333333,8.62866666667,0.00220533333333,0.602666666667,3.33166666667,0.000916316666667,1.5855,39.6666666667,3.10133333333,2100.0,2.05833333333
batch-5-learning-34-regular-1,5936.66666667,1.00266666667,0.19385,0.353833333333,3260.0,0.387833333333,9.68833333333,0.789666666667,8.80066666667,0.002254,0.613333333333,3.443,0.000951983333333,1.57766666667,39.45,3.15866666667,2100.0,2.08833333333
batch-1-learning-1-regular-12,2632.5,1.0215,0.144475,0.15675,2427.5,0.28875,7.205,0.97175,4.24675,0.00204375,0.64025,1.8815,0.00087165,1.9425,48.625,1.96,2100.0,1.8925
batch-2-learning-89-regular-89,3898.0,1.0294,0.16474,0.232,2770.0,0.3292,8.246,0.8654,4.6712,0.0018192,0.625,1.9554,0.0008263,1.7284,43.22,2.1084,2100.0,1.858
batch-4-learning-1-regular-89,3466.0,0.98,0.14952,0.2062,2514.0,0.2994,7.486,0.8774,4.9462,0.0018432,0.5912,2.1704,0.00082548,1.7566,43.88,2.2714,2100.0,1.9
batch-4-learning-100-regular-12,3242.0,0.9748,0.1439,0.1928,2420.0,0.2882,7.198,0.8796,4.6106,0.0017738,0.604,2.0644,0.00078346,1.7592,43.96,2.179,2100.0,1.862
batch-3-learning-1-regular-34,3304.0,0.9776,0.1474,0.1966,2480.0,0.2952,7.384,0.8828,4.6412,0.0017612,0.6278,1.8306,0.00070324,1.7648,44.14,2.1406,2100.0,1.886
batch-4-learning-12-regular-67,3894.0,1.0272,0.1596,0.2318,2678.0,0.3188,7.972,0.855,5.2454,0.0018948,0.6088,2.119,0.00082102,1.7108,42.8,2.3762,2100.0,1.948
batch-3-learning-56-regular-78,4120.0,1.054,0.16806,0.2452,2826.0,0.336,8.404,0.852,5.3612,0.001947,0.6302,2.0434,0.000863,1.7042,42.6,2.2874,2100.0,1.976
batch-2-learning-12-regular-89,3930.0,1.0206,0.16636,0.234,2798.0,0.3328,8.324,0.8694,4.2266,0.001629,0.6314,1.849,0.00078652,1.7426,43.52,2.0798,2100.0,1.856
batch-3-learning-45-regular-23,3286.0,0.974,0.14752,0.1954,2478.0,0.2948,7.364,0.8868,4.6788,0.0017522,0.643,1.8742,0.00070716,1.7732,44.36,2.1218,2100.0,1.888
batch-4-learning-45-regular-89,3380.0,0.9778,0.148,0.201,2484.0,0.296,7.392,0.8792,4.6648,0.0017552,0.6058,1.9724,0.00074374,1.763,44.06,2.2294,2100.0,1.886
batch-5-learning-67-regular-78,5776.66666667,0.992,0.189466666667,0.344166666667,3185.0,0.379166666667,9.46666666667,0.792666666667,8.6505,0.00219833333333,0.6055,3.29766666667,0.0008965,1.58533333333,39.6166666667,3.114,2100.0,2.06666666667
batch-2-learning-45-regular-100,3350.0,0.9732,0.15116,0.1992,2538.0,0.3024,7.538,0.8912,4.0706,0.0015134,0.6358,1.6764,0.00063288,1.785,44.6,2.0418,2100.0,1.838
batch-1-learning-78-regular-12,2485.0,1.00175,0.1391,0.14775,2340.0,0.2785,6.955,0.9715,3.33875,0.00155175,0.59725,1.77625,0.0007994,1.9425,48.575,1.9405,2100.0,1.895
batch-2-learning-1-regular-1,3468.0,0.9798,0.1534,0.2064,2578.0,0.3068,7.674,0.8854,4.3166,0.0016134,0.6038,1.8996,0.00073636,1.7736,44.28,2.0972,2100.0,1.85
batch-3-learning-23-regular-12,4008.0,1.0382,0.16514,0.2384,2774.0,0.3304,8.25,0.8562,5.1372,0.00183,0.6188,1.9028,0.000773,1.7154,42.88,2.3002,2100.0,1.968
batch-5-learning-34-regular-89,5693.33333333,0.992,0.187383333333,0.339166666667,3151.66666667,0.374833333333,9.36666666667,0.794166666667,8.49716666667,0.00218633333333,0.602333333333,3.25283333333,0.000896816666667,1.5855,39.65,3.07233333333,2100.0,2.05166666667
batch-1-learning-45-regular-89,3430.0,0.9812,0.15308,0.2042,2568.0,0.3054,7.628,0.8852,3.6216,0.0014054,0.6052,1.696,0.0006522,1.77,44.26,1.9542,2100.0,1.756
batch-2-learning-89-regular-12,2612.5,1.034,0.142025,0.1555,2387.5,0.28425,7.1075,0.96025,3.624,0.001785,0.60475,1.94,0.000939675,1.9225,48.075,1.96475,2100.0,1.91
batch-1-learning-100-regular-67,2425.0,0.99175,0.137975,0.1445,2317.5,0.27575,6.9,0.977,3.304,0.00148475,0.569,1.7785,0.0007657,1.9525,48.825,1.93875,2100.0,1.87
batch-1-learning-56-regular-1,2440.0,0.99075,0.13805,0.14525,2320.0,0.2765,6.9075,0.9755,3.22175,0.00148625,0.59375,1.71775,0.0007605,1.9525,48.8,1.93425,2100.0,1.8825
batch-3-learning-34-regular-23,3904.0,1.0294,0.163,0.2324,2742.0,0.326,8.142,0.861,5.3308,0.0019506,0.6146,2.1004,0.00085988,1.7216,43.04,2.2872,2100.0,1.966
batch-2-learning-45-regular-45,2617.5,1.035,0.142125,0.15575,2385.0,0.284,7.095,0.9585,3.33475,0.00163125,0.57175,1.87275,0.00089855,1.9175,47.95,1.981,2100.0,1.9075
batch-3-learning-45-regular-56,3318.0,0.9742,0.14834,0.1976,2494.0,0.2968,7.424,0.8854,4.2938,0.0015932,0.6128,1.7402,0.0006563,1.7732,44.32,2.1546,2100.0,1.89
batch-3-learning-100-regular-78,4270.0,1.0388,0.1813,0.254,3048.0,0.3628,9.058,0.864,6.0366,0.0018814,0.6216,2.1938,0.00079666,1.728,43.22,2.3814,2100.0,1.988
batch-1-learning-56-regular-34,2700.0,1.055,0.143625,0.16075,2415.0,0.2875,7.185,0.9525,3.343,0.0016755,0.58325,1.8385,0.00090905,1.9025,47.55,1.97875,2100.0,1.915
batch-5-learning-1-regular-45,6000.0,1.01766666667,0.195016666667,0.3575,3273.33333333,0.389833333333,9.72333333333,0.779166666667,9.429,0.00245233333333,0.608666666667,3.594,0.00101765,1.56233333333,39.0,3.17833333333,2100.0,2.08833333333
batch-2-learning-34-regular-89,2575.0,1.0245,0.1414,0.15325,2372.5,0.28225,7.0675,0.96375,3.44925,0.001689,0.60125,1.88275,0.0009092,1.9275,48.15,1.944,2100.0,1.9025
batch-5-learning-89-regular-56,5723.33333333,0.991833333333,0.187966666667,0.341,3155.0,0.375666666667,9.39,0.79,8.59966666667,0.00218716666667,0.599833333333,3.30033333333,0.000899133333333,1.58183333333,39.5333333333,3.08733333333,2100.0,2.05
batch-2-learning-67-regular-1,3864.0,1.0206,0.1639,0.2296,2754.0,0.328,8.204,0.8676,4.2994,0.0016202,0.6176,1.8206,0.0007414,1.736,43.36,2.1076,2100.0,1.862
batch-4-learning-34-regular-56,3362.0,0.979,0.14684,0.2,2466.0,0.2934,7.342,0.877,4.863,0.0018584,0.6022,2.165,0.00082672,1.7544,43.82,2.2214,2100.0,1.888
batch-4-learning-12-regular-100,3954.0,1.0322,0.16074,0.235,2700.0,0.3212,8.022,0.8536,5.5622,0.0020402,0.5994,2.3196,0.00092832,1.7064,42.68,2.3886,2100.0,1.954
batch-2-learning-67-regular-45,3864.0,1.0236,0.16412,0.23,2756.0,0.3282,8.204,0.8672,4.2408,0.0016296,0.6362,1.7258,0.00072392,1.732,43.32,2.0846,2100.0,1.86
batch-4-learning-67-regular-89,4068.0,1.0454,0.16372,0.242,2748.0,0.3268,8.158,0.849,5.5214,0.0019856,0.604,2.259,0.00089264,1.6966,42.46,2.4168,2100.0,1.966
batch-3-learning-78-regular-56,3476.0,0.984,0.15224,0.2068,2556.0,0.3042,7.606,0.8796,4.7158,0.0017328,0.618,1.8266,0.0007062,1.7602,44.0,2.1934,2100.0,1.914
batch-2-learning-78-regular-67,3884.0,1.0234,0.16452,0.2312,2768.0,0.3294,8.23,0.861,4.5038,0.001715,0.6174,2.0012,0.000829,1.7234,43.06,2.1196,2100.0,1.856
batch-3-learning-89-regular-67,3646.0,1.0028,0.15614,0.217,2620.0,0.312,7.82,0.87,4.8328,0.0017628,0.613,1.8604,0.0007328,1.7378,43.46,2.2264,2100.0,1.926
batch-1-learning-34-regular-45,3326.0,0.9756,0.14962,0.1976,2518.0,0.2994,7.492,0.8874,3.8474,0.0014876,0.6008,1.8624,0.000704,1.777,44.42,1.9586,2100.0,1.764
batch-2-learning-23-regular-78,3498.0,0.9812,0.15422,0.208,2592.0,0.3086,7.712,0.8846,4.252,0.0016028,0.6116,1.7872,0.00070066,1.7686,44.22,2.0998,2100.0,1.85
batch-4-learning-34-regular-23,3510.0,0.9804,0.15094,0.209,2538.0,0.3018,7.548,0.8778,5.022,0.0018618,0.6156,2.1586,0.0008263,1.7586,43.92,2.261,2100.0,1.908
batch-3-learning-1-regular-1,3838.0,1.0194,0.16134,0.2284,2710.0,0.3224,8.066,0.8642,5.337,0.0019738,0.6512,1.9718,0.00080498,1.7298,43.24,2.2478,2100.0,1.954
batch-3-learning-23-regular-89,4026.0,1.03,0.16684,0.2394,2804.0,0.3338,8.348,0.8618,5.0984,0.001828,0.6322,1.8894,0.00077874,1.7238,43.1,2.2776,2100.0,1.97
batch-2-learning-23-regular-100,3494.0,0.982,0.15566,0.2078,2618.0,0.3118,7.796,0.89,4.4568,0.0016588,0.6248,1.9046,0.00072776,1.7808,44.48,2.1004,2100.0,1.86
batch-1-learning-78-regular-89,2480.0,1.00025,0.13895,0.1475,2337.5,0.27825,6.9525,0.97325,3.423,0.0015515,0.58225,1.92575,0.0008366,1.9425,48.575,1.92675,2100.0,1.8775
