Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
batch-2-learning-34-regular-78,5984.0,1.05,0.4646,0.3546,7842.0,0.9284,23.26,1.4536,4.2772,0.0005517,0.6114,1.9138,0.000252,2.912,72.74,2.0992,2110.0,1.856,1.01621788912
batch-2-learning-34-regular-78,6088.0,1.05,0.486,0.359,8248.0,0.9722,24.3,1.5248,4.122,0.00051162,0.6388,1.673,0.00021142,3.05,76.32,1.987,2124.0,1.812,1.06938024994
batch-2-learning-34-regular-78,6612.0,1.05,0.372,0.3922,6274.0,0.7446,18.6,0.9796,9.95,0.001595,0.8418,1.765,0.00027872,1.962,49.02,2.018,2106.0,1.814,1.047957229
batch-2-learning-34-regular-78,10078.0,1.05,1.0552,0.587,18080.0,2.106,52.72,1.85,4.1824,0.00023226,0.6654,1.6554,8.934e-05,3.702,92.44,1.9642,2140.0,1.814,1.07220054594
batch-2-learning-34-regular-78,7906.0,1.05,0.375,0.4646,6372.0,0.7498,18.76,0.8338,200.0,0.03238,0.9906,1.8918,0.0003112,1.668,41.7,2.0844,2130.0,1.854,1.02263601543
batch-2-learning-34-regular-78,5948.0,1.05,0.333,0.3526,5622.0,0.666,16.66,1.0278,4.4564,0.0007954,0.6868,1.684,0.0003124,2.058,51.4,2.2338,2110.0,1.906,1.03782796148
batch-2-learning-34-regular-78,9860.0,1.05,1.0668,0.5844,17960.0,2.134,53.34,1.87,3.7612,0.0002119,0.6406,1.6238,8.918e-05,3.74,93.66,1.9612,2106.0,1.798,1.0679177294
batch-2-learning-34-regular-78,8600.0,1.05,0.5758,0.509,9728.0,1.15,28.8,1.1552,9.13,0.000943,0.8272,1.6578,0.00016744,2.316,57.88,2.0308,2110.0,1.816,1.04815293935
batch-2-learning-34-regular-78,5834.0,1.046,0.328,0.3468,5518.0,0.6566,16.42,1.025,4.728,0.0008548,0.6534,1.934,0.00035778,2.052,51.24,2.27,2100.0,1.93,1.01718238175
batch-2-learning-34-regular-78,5904.0,1.05,0.488,0.3496,8236.0,0.9758,24.38,1.5386,4.435,0.0005418,0.6124,1.928,0.00023754,3.082,77.1,2.115,2110.0,1.866,1.03125052954
batch-2-learning-34-regular-78,5930.0,1.05,0.331,0.3504,5596.0,0.662,16.56,1.0254,4.644,0.000835,0.6636,1.9194,0.00035826,2.05,51.26,2.2368,2110.0,1.908,1.03554815005
batch-2-learning-34-regular-78,10228.0,1.05,1.058,0.6002,18000.0,2.114,52.84,1.792,6.102,0.0003406,0.7934,1.7292,9.552e-05,3.586,89.8,2.1164,2122.0,1.854,1.03951421749
batch-2-learning-34-regular-78,5998.0,1.05,0.332,0.3538,5614.0,0.6642,16.6,1.025,4.5938,0.0008292,0.6684,1.9064,0.0003569,2.052,51.28,2.2442,2112.0,1.908,1.0256660809
batch-2-learning-34-regular-78,5884.0,1.05,0.3268,0.3478,5522.0,0.6534,16.34,1.022,4.2498,0.0007796,0.6764,1.7404,0.00032608,2.044,51.06,2.1182,2112.0,1.856,1.06851603326
batch-2-learning-34-regular-78,6958.0,1.05,0.3378,0.4118,5706.0,0.6752,16.9,0.8678,16.684,0.003034,0.8992,1.835,0.00033102,1.738,43.4,2.131,2118.0,1.856,1.02436407637
batch-2-learning-34-regular-78,5978.0,1.05,0.4904,0.3538,8278.0,0.9806,24.52,1.5404,4.2948,0.00052366,0.611,1.8646,0.00023104,3.084,77.08,2.1174,2110.0,1.86,1.01461440499
batch-5-learning-34-regular-23,7965.0,1.05,0.498333333333,0.464833333333,8451.66666667,0.996833333333,24.9166666667,1.36566666667,7.67466666667,0.000856083333333,0.616166666667,2.84516666667,0.000325966666667,2.72833333333,68.25,2.953,2116.66666667,1.98666666667,1.03833502065
batch-5-learning-34-regular-23,7860.0,1.05,0.3515,0.460166666667,5975.0,0.7035,17.5833333333,0.927,7.90666666667,0.00121916666667,0.671333333333,2.80266666667,0.0004546,1.85366666667,46.3666666667,2.98166666667,2120.0,1.985,1.06108298455
batch-5-learning-34-regular-23,12345.7142857,1.05,1.01842857143,0.725857142857,17285.7142857,2.03714285714,50.9285714286,1.53414285714,8.29857142857,0.000501085714286,0.756285714286,2.20585714286,0.000129585714286,3.06857142857,76.6857142857,2.878,2120.0,1.80857142857,1.06655165434
batch-5-learning-34-regular-23,9465.71428571,1.05,0.373,0.547285714286,6395.71428571,0.745571428571,18.6285714286,0.853857142857,9.42142857143,0.00133457142857,0.675714285714,3.12442857143,0.000462414285714,1.712,42.7571428571,3.35628571429,2135.71428571,2.01,1.07796690782
batch-5-learning-34-regular-23,9584.28571429,1.05,0.381857142857,0.549857142857,6584.28571429,0.763142857143,19.1142857143,0.865285714286,9.15428571429,0.00126128571429,0.676857142857,2.98671428571,0.000444914285714,1.73228571429,43.2857142857,3.22571428571,2137.14285714,1.94714285714,1.13170383798
batch-5-learning-34-regular-23,8518.33333333,1.05,0.405166666667,0.501666666667,6856.66666667,0.809666666667,20.25,0.942,11.2,0.0015735,0.786333333333,2.5685,0.000354483333333,1.885,47.0666666667,2.85783333333,2113.33333333,1.93,1.05508283493
batch-5-learning-34-regular-23,9391.42857143,1.05,0.508,0.548571428571,8630.0,1.01585714286,25.3857142857,1.24214285714,8.53842857143,0.000917457142857,0.621428571429,2.87157142857,0.0003158,2.48571428571,62.0571428571,3.215,2124.28571429,1.96,1.06580486596
batch-5-learning-34-regular-23,8051.66666667,1.05,0.483666666667,0.4665,8268.33333333,0.967,24.2,1.309,8.005,0.000906166666667,0.640833333333,2.89183333333,0.0003406,2.61666666667,65.4333333333,2.99433333333,2131.66666667,1.99833333333,1.05634793805
batch-5-learning-34-regular-23,9385.71428571,1.05,0.512428571429,0.546857142857,8724.28571429,1.023,25.6142857143,1.25671428571,9.007,0.000974614285714,0.632714285714,3.14857142857,0.000348957142857,2.51142857143,62.8428571429,3.21385714286,2125.71428571,1.95857142857,1.06864789997
batch-5-learning-34-regular-23,7966.66666667,1.05,0.355,0.462666666667,6055.0,0.710333333333,17.75,0.933166666667,8.51,0.001266,0.664166666667,3.07866666667,0.000481816666667,1.864,46.6166666667,3.1665,2128.33333333,2.05666666667,1.03631330757
batch-5-learning-34-regular-23,12194.2857143,1.05,1.02071428571,0.715,17357.1428571,2.04142857143,51.0285714286,1.58671428571,7.46928571429,0.000454057142857,0.677428571429,2.16428571429,0.000127428571429,3.17571428571,79.3571428571,2.86242857143,2122.85714286,1.81857142857,1.14212523114
batch-5-learning-34-regular-23,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,nan,1.0,0.0,nan,-1.0,-25.0,3.24271428571,2121.42857143,1.96571428571,1.06231186624
batch-5-learning-34-regular-23,11176.6666667,1.05,1.05133333333,0.656333333333,17833.3333333,2.10333333333,52.55,1.725,6.8095,0.000392816666667,0.641166666667,2.26166666667,0.00012765,3.44833333333,86.35,2.9005,2125.0,1.95,1.04353551254
batch-5-learning-34-regular-23,10781.4285714,1.05,0.412285714286,0.630714285714,7024.28571429,0.823714285714,20.6,0.729285714286,177.142857143,0.0265428571429,0.983285714286,2.96314285714,0.000405157142857,1.45857142857,36.4428571429,2.90585714286,2127.14285714,1.85,1.11442106103
batch-5-learning-34-regular-23,10980.0,1.05,0.601571428571,0.646571428571,10200.0,1.20142857143,30.1,1.03371428571,11.2528571429,0.001057,0.762857142857,2.53214285714,0.000239442857143,2.06428571429,51.6285714286,3.10028571429,2117.14285714,1.89,1.0927681685
batch-5-learning-34-regular-23,7911.66666667,1.04833333333,0.355666666667,0.466,6020.0,0.711,17.7666666667,0.9265,7.95166666667,0.00118566666667,0.6555,2.85933333333,0.000451633333333,1.85366666667,46.3833333333,3.10833333333,2110.0,2.03333333333,1.02502977471
batch-3-learning-78-regular-34,5864.0,1.05,0.3266,0.3474,5506.0,0.653,16.32,1.0226,4.97,0.0009096,0.6798,1.8744,0.00035142,2.044,51.08,2.3088,2106.0,1.95,1.02776554481
batch-3-learning-78-regular-34,6056.0,1.05,0.3058,0.359,5154.0,0.6116,15.3,0.8916,29.4,0.00577,0.9478,1.7452,0.00031826,1.784,44.6,2.0016,2106.0,1.804,1.06053037535
batch-3-learning-78-regular-34,5924.0,1.05,0.4862,0.3514,8208.0,0.9728,24.28,1.5344,4.9074,0.00059898,0.6186,1.9508,0.00024214,3.066,76.58,2.2394,2110.0,1.936,1.01321222152
batch-3-learning-78-regular-34,8920.0,1.05,0.5882,0.5244,9994.0,1.176,29.4,1.1502,9.912,0.0010046,0.8174,1.7836,0.00017812,2.298,57.46,2.1528,2128.0,1.878,1.0471634758
batch-3-learning-78-regular-34,5948.0,1.05,0.486,0.352,8214.0,0.9716,24.3,1.5336,5.0296,0.00061496,0.627,1.958,0.00024344,3.068,76.74,2.2426,2114.0,1.944,1.03274665389
batch-3-learning-78-regular-34,9898.0,1.05,1.044,0.5824,17740.0,2.088,52.18,1.838,4.2958,0.00024808,0.631,1.75,9.91e-05,3.674,91.9,2.1686,2124.0,1.906,1.03218008935
batch-3-learning-78-regular-34,5884.0,1.05,0.3262,0.347,5520.0,0.652,16.34,1.0216,4.8712,0.0008784,0.6682,1.9076,0.00035346,2.044,51.1,2.2934,2114.0,1.944,1.03673695885
batch-3-learning-78-regular-34,6416.0,1.05,0.3636,0.3798,6140.0,0.7274,18.18,0.9992,10.598,0.001761,0.8452,1.738,0.00028226,1.998,49.96,2.1146,2110.0,1.858,1.04333411364
batch-3-learning-78-regular-34,9888.0,1.05,1.0636,0.5862,17980.0,2.132,53.26,1.868,3.383,0.00019336,0.6292,1.3026,7.246e-05,3.738,93.4,2.0838,2108.0,1.864,1.07150272134
batch-3-learning-78-regular-34,5964.0,1.05,0.3294,0.3526,5564.0,0.6588,16.48,1.0244,5.1498,0.0009334,0.6874,1.935,0.00036524,2.052,51.26,2.3272,2108.0,1.962,1.02973109405
batch-3-learning-78-regular-34,5980.0,1.05,0.4616,0.3536,7798.0,0.9242,23.1,1.4448,4.5978,0.00059076,0.6314,1.8306,0.00024026,2.896,72.32,2.1956,2110.0,1.922,1.01667955062
batch-3-learning-78-regular-34,10318.0,1.05,1.0466,0.6062,17840.0,2.096,52.38,1.774,5.406,0.0003082,0.792,1.6636,9.374e-05,3.548,88.66,1.9816,2132.0,1.796,1.09431618678
batch-3-learning-78-regular-34,5946.0,1.05,0.3294,0.352,5560.0,0.6588,16.46,1.023,4.9764,0.000897,0.671,1.9288,0.00036256,2.048,51.2,2.3242,2108.0,1.962,1.02023502767
batch-3-learning-78-regular-34,7922.0,1.05,0.3682,0.4678,6232.0,0.7366,18.42,0.818,207.4,0.03412,0.9916,1.7842,0.0002969,1.634,40.9,2.0674,2116.0,1.856,1.05588015197
batch-3-learning-78-regular-34,5928.0,1.05,0.3268,0.3496,5528.0,0.6534,16.32,1.018,5.106,0.0009182,0.668,1.9294,0.00035836,2.032,50.88,2.3674,2112.0,1.976,1.04862449054
batch-3-learning-78-regular-34,6052.0,1.05,0.485,0.357,8208.0,0.9692,24.26,1.5226,4.931,0.0006015,0.6234,1.9316,0.00024092,3.046,76.12,2.2516,2114.0,1.94,1.02200363374
batch-3-learning-23-regular-89,6780.0,1.05,0.3338,0.4024,5618.0,0.6672,16.68,0.8592,16.828,0.002986,0.897,1.9238,0.00033644,1.72,42.98,2.196,2106.0,1.898,1.03154766518
batch-3-learning-23-regular-89,5952.0,1.05,0.3286,0.3526,5538.0,0.6568,16.42,1.0186,5.702,0.0010482,0.7018,1.9066,0.00036238,2.038,50.94,2.3444,2110.0,1.97,1.01317028615
batch-3-learning-23-regular-89,6770.0,1.05,0.376,0.4002,6360.0,0.7526,18.82,0.9842,11.314,0.001813,0.854,1.7386,0.00027584,1.972,49.22,2.1076,2118.0,1.852,1.06906184601
batch-3-learning-23-regular-89,5998.0,1.05,0.486,0.3542,8218.0,0.9728,24.3,1.5314,4.8284,0.00059078,0.6294,1.8934,0.00023534,3.06,76.52,2.2198,2114.0,1.928,1.01891017285
batch-3-learning-23-regular-89,5946.0,1.05,0.3298,0.3524,5566.0,0.6596,16.5,1.025,5.1592,0.0009272,0.6672,1.9902,0.00037224,2.048,51.26,2.3662,2100.0,1.982,1.02388526392
batch-3-learning-23-regular-89,5844.0,1.05,0.4672,0.347,7862.0,0.9348,23.36,1.4736,4.6468,0.00058484,0.6306,1.8574,0.0002376,2.948,73.62,2.184,2104.0,1.914,1.02014002903
batch-3-learning-23-regular-89,7936.0,1.05,0.3732,0.4698,6294.0,0.7464,18.66,0.8246,187.8,0.03066,0.9896,1.993,0.00032494,1.652,41.24,2.1716,2112.0,1.904,1.02682826934
batch-3-learning-23-regular-89,5990.0,1.05,0.3316,0.3552,5588.0,0.6628,16.56,1.022,5.252,0.0009308,0.6876,1.9474,0.00036158,2.042,51.06,2.37,2100.0,1.984,1.0118355271
batch-3-learning-23-regular-89,10158.0,1.05,1.0526,0.5984,17880.0,2.108,52.64,1.8,5.555,0.00031564,0.7032,1.8068,9.994e-05,3.598,89.94,2.1242,2124.0,1.876,1.03031120303
batch-3-learning-23-regular-89,5980.0,1.05,0.3282,0.352,5566.0,0.6562,16.42,1.0194,4.964,0.0008964,0.6678,1.931,0.0003619,2.036,50.94,2.3466,2120.0,1.964,1.03372957433
batch-3-learning-23-regular-89,5982.0,1.05,0.4866,0.3548,8212.0,0.9728,24.3,1.5328,5.0064,0.00061462,0.6346,1.9322,0.00024116,3.068,76.7,2.2268,2110.0,1.938,1.01612209954
batch-3-learning-23-regular-89,8850.0,1.05,0.5568,0.5216,9454.0,1.1144,27.84,1.0878,13.338,0.001414,0.883,1.575,0.00016854,2.176,54.38,1.9944,2124.0,1.788,1.09581938739
batch-3-learning-23-regular-89,5904.0,1.05,0.3284,0.3492,5544.0,0.6568,16.42,1.0222,5.1624,0.0009324,0.6652,1.9966,0.00037182,2.044,51.1,2.372,2110.0,1.978,1.01414744181
batch-3-learning-23-regular-89,6020.0,1.05,0.4872,0.355,8256.0,0.976,24.38,1.5342,4.9226,0.00060186,0.624,1.9282,0.00024124,3.064,76.66,2.2364,2120.0,1.932,1.02914088869
batch-3-learning-23-regular-89,9946.0,1.05,1.052,0.5854,17860.0,2.098,52.52,1.844,3.962,0.00022706,0.6312,1.6532,9.252e-05,3.686,92.24,2.0678,2130.0,1.852,1.08315423804
batch-3-learning-23-regular-89,9882.0,1.05,1.0618,0.5846,17920.0,2.122,53.06,1.868,4.2376,0.00024072,0.6422,1.767,9.834e-05,3.73,93.26,2.0726,2114.0,1.858,1.06312386818
batch-4-learning-23-regular-78,6006.0,1.05,0.328,0.3556,5532.0,0.6554,16.38,1.014,5.544,0.0010002,0.6664,2.2394,0.00041524,2.026,50.7,2.4894,2110.0,1.98,1.03030634573
batch-4-learning-23-regular-78,11198.3333333,1.05,1.0365,0.657,17633.3333333,2.07333333333,51.8666666667,1.7095,5.87966666667,0.000350916666667,0.652166666667,1.91183333333,0.000109333333333,3.41833333333,85.4166666667,2.48933333333,2125.0,1.845,1.11879840596
batch-4-learning-23-regular-78,9991.66666667,1.05,0.584,0.589166666667,9893.33333333,1.16933333333,29.2,1.06766666667,11.2983333333,0.001119,0.818166666667,2.08333333333,0.0002035,2.135,53.4166666667,2.6885,2113.33333333,1.88833333333,1.08239218961
batch-4-learning-23-regular-78,11245.0,1.05,1.0325,0.659333333333,17566.6666667,2.06833333333,51.6833333333,1.69333333333,6.10266666667,0.000361216666667,0.6575,2.05383333333,0.000117766666667,3.38833333333,84.8666666667,2.607,2121.66666667,1.87833333333,1.09517062408
batch-4-learning-23-regular-78,9495.0,1.05,0.396166666667,0.560333333333,6690.0,0.7915,19.7833333333,0.771166666667,186.666666667,0.0291,0.986333333333,2.55883333333,0.000369633333333,1.54166666667,38.55,2.557,2110.0,1.88166666667,1.09247345327
batch-4-learning-23-regular-78,5960.0,1.05,0.4836,0.3536,8152.0,0.9672,24.18,1.532,4.9268,0.0006104,0.6048,2.1382,0.00026646,3.06,76.4,2.2928,2106.0,1.912,1.03437684438
batch-4-learning-23-regular-78,7930.0,1.05,0.353833333333,0.458833333333,6061.66666667,0.707166666667,17.6666666667,0.9345,7.13,0.00110333333333,0.674833333333,2.52866666667,0.0004105,1.86966666667,46.75,2.7425,2136.66666667,1.93666666667,1.09667276048
batch-4-learning-23-regular-78,7920.0,1.05,0.500333333333,0.466333333333,8476.66666667,1.00166666667,25.0333333333,1.36833333333,6.71566666667,0.00076535,0.619666666667,2.52316666667,0.0002943,2.735,68.45,2.63116666667,2115.0,1.89166666667,1.06552476133
batch-4-learning-23-regular-78,6026.0,1.05,0.482,0.3554,8160.0,0.9642,24.1,1.5218,4.9738,0.00061328,0.6374,1.9504,0.00024376,3.042,76.06,2.3334,2116.0,1.926,1.03533456525
batch-4-learning-23-regular-78,11328.3333333,1.05,1.06466666667,0.661833333333,18083.3333333,2.12666666667,53.1833333333,1.70116666667,8.93833333333,0.0004955,0.827833333333,2.015,0.000110066666667,3.39833333333,84.9,2.62416666667,2128.33333333,1.89166666667,1.08425576268
batch-4-learning-23-regular-78,5962.0,1.05,0.463,0.3532,7814.0,0.9254,23.14,1.4548,4.9298,0.00062832,0.6158,2.1056,0.00027296,2.91,72.72,2.32,2110.0,1.926,1.02822222807
batch-4-learning-23-regular-78,5878.0,1.05,0.324,0.3478,5470.0,0.6478,16.22,1.0158,4.872,0.0008982,0.6646,1.9208,0.00035978,2.032,50.78,2.3772,2110.0,1.942,1.06240285927
batch-4-learning-23-regular-78,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,nan,1.0,0.0,nan,-1.0,-25.0,2.544,2121.66666667,1.85166666667,1.11696352095
batch-4-learning-23-regular-78,5940.0,1.05,0.3272,0.3514,5524.0,0.6538,16.34,1.0194,5.282,0.0009614,0.683,2.1062,0.00039452,2.042,51.04,2.4052,2110.0,1.956,1.04809055892
batch-4-learning-23-regular-78,6408.0,1.05,0.3534,0.3796,5968.0,0.7072,17.68,0.9986,12.37,0.002074,0.8692,1.9596,0.00033222,2.0,49.96,2.2936,2110.0,1.898,1.05005959554
batch-4-learning-23-regular-78,8008.33333333,1.05,0.353666666667,0.465,6041.66666667,0.707,17.6833333333,0.925,7.10066666667,0.0011145,0.667,2.50716666667,0.0004184,1.84966666667,46.2333333333,2.75916666667,2128.33333333,1.93833333333,1.08723841668
batch-1-learning-1-regular-34,6900.0,1.05,0.3676,0.4094,6194.0,0.735,18.36,0.9402,9.966,0.001646,0.8158,1.809,0.00029516,1.876,46.92,2.0026,2104.0,1.764,1.01219628419
batch-1-learning-1-regular-34,4892.5,1.05,0.316,0.28725,5365.0,0.6315,15.775,1.11975,3.8275,0.00074925,0.644,1.93025,0.000376,2.24,55.975,2.09375,2125.0,1.945,1.01198014514
batch-1-learning-1-regular-34,9127.5,1.05,1.06,0.54075,17900.0,2.1225,53.025,1.97,3.4745,0.00019415,0.58075,1.896,0.00010535,3.9425,98.5,1.93625,2112.5,1.89,1.01788791465
batch-1-learning-1-regular-34,4865.0,1.05,0.48225,0.28925,8110.0,0.96375,24.125,1.7025,3.49325,0.000440675,0.57875,1.94375,0.000245675,3.4075,85.25,1.986,2100.0,1.9075,0.989522633855
batch-1-learning-1-regular-34,7005.0,1.05,0.36125,0.4125,6125.0,0.72325,18.075,0.88175,188.0,0.03155,0.9905,1.855,0.00031615,1.7675,44.1,1.95675,2125.0,1.8975,1.01177382634
batch-1-learning-1-regular-34,6196.0,1.05,0.3102,0.3676,5226.0,0.6206,15.52,0.8546,21.16,0.004072,0.9466,1.2484,0.00021862,1.71,42.74,1.8346,2104.0,1.704,1.06308332876
batch-1-learning-1-regular-34,4850.0,1.05,0.31625,0.2865,5342.5,0.63275,15.825,1.12525,4.0325,0.00078775,0.671,1.977,0.0003842,2.2525,56.3,2.0675,2112.5,1.945,1.00101475928
batch-1-learning-1-regular-34,4852.5,1.05,0.45325,0.287,7657.5,0.9075,22.65,1.615,3.42675,0.0004651,0.589,1.88175,0.000253775,3.225,80.55,1.96225,2112.5,1.91,1.00336226691
batch-1-learning-1-regular-34,8666.0,1.05,0.5454,0.5126,9216.0,1.0902,27.28,1.0834,8.88,0.0009704,0.811,1.8074,0.00019628,2.162,54.12,1.989,2110.0,1.76,1.02592246996
batch-1-learning-1-regular-34,5910.0,1.05,0.3328,0.35,5612.0,0.665,16.62,1.0306,4.202,0.0007688,0.6616,1.8366,0.00033908,2.064,51.52,2.1004,2110.0,1.814,1.01162979599
batch-1-learning-1-regular-34,5562.0,1.046,0.4674,0.3308,7856.0,0.9344,23.34,1.5246,3.7342,0.0004702,0.6106,1.7016,0.00020932,3.048,76.16,1.9774,2100.0,1.756,1.03325380177
batch-1-learning-1-regular-34,9994.0,1.05,1.062,0.5918,17920.0,2.124,53.08,1.806,6.088,0.0003334,0.8322,1.517,8.0998e-05,3.61,90.34,1.8222,2108.0,1.702,1.07525370619
batch-1-learning-1-regular-34,4870.0,1.05,0.48075,0.285,8180.0,0.96275,24.05,1.72,3.47525,0.0004383,0.5695,1.93625,0.0002424,3.44,85.95,1.97125,2125.0,1.91,1.01481866532
batch-1-learning-1-regular-34,4882.5,1.05,0.3155,0.288,5340.0,0.63075,15.75,1.11925,3.8975,0.000773,0.6455,1.95975,0.0003885,2.235,55.875,2.105,2117.5,1.9475,1.01788660528
batch-1-learning-1-regular-34,9165.0,1.05,1.07725,0.5435,18200.0,2.155,53.875,1.9925,3.18275,0.0001733,0.61175,1.6865,9.1025e-05,3.985,99.5,1.9235,2105.0,1.8675,1.02544314818
batch-1-learning-1-regular-34,5906.0,1.05,0.3306,0.3498,5578.0,0.6612,16.52,1.0262,4.156,0.0007684,0.6604,1.8608,0.00035018,2.052,51.28,2.105,2108.0,1.814,1.00807383632
batch-3-learning-89-regular-34,5878.0,1.05,0.3254,0.3482,5494.0,0.651,16.26,1.0168,4.72,0.0008582,0.6932,1.7056,0.00031636,2.034,50.82,2.3032,2108.0,1.944,1.03856347199
batch-3-learning-89-regular-34,9824.0,1.05,1.0652,0.5804,18000.0,2.13,53.28,1.88,4.0422,0.00022588,0.6332,1.7248,9.414e-05,3.758,94.08,2.044,2108.0,1.84,1.077495561
batch-3-learning-89-regular-34,5958.0,1.05,0.4852,0.3516,8214.0,0.9706,24.28,1.5336,4.9412,0.00060796,0.6218,1.935,0.00024084,3.068,76.68,2.2352,2114.0,1.936,1.02382610369
batch-3-learning-89-regular-34,6298.0,1.05,0.3898,0.3732,6568.0,0.7796,19.46,1.0644,10.064,0.0015218,0.842,1.658,0.00023436,2.13,53.18,1.942,2106.0,1.764,1.08464368284
batch-3-learning-89-regular-34,5960.0,1.05,0.3278,0.3508,5548.0,0.6554,16.4,1.0172,5.188,0.0009286,0.6762,1.9372,0.00035838,2.038,50.88,2.4078,2116.0,1.996,1.04864343827
batch-3-learning-89-regular-34,5980.0,1.05,0.4642,0.3544,7826.0,0.928,23.2,1.4554,4.6326,0.00059194,0.629,1.8388,0.00024154,2.91,72.86,2.2118,2106.0,1.926,1.01509840859
batch-3-learning-89-regular-34,8984.0,1.05,0.6034,0.5324,10164.0,1.206,30.18,1.155,10.564,0.0010344,0.831,1.6392,0.00016,2.31,57.76,2.1502,2104.0,1.864,1.03737181
batch-3-learning-89-regular-34,7858.0,1.05,0.37,0.464,6252.0,0.7398,18.5,0.8242,199.0,0.03258,0.9908,1.885,0.00030516,1.652,41.24,2.129,2114.0,1.896,1.02761376689
batch-3-learning-89-regular-34,9838.0,1.05,1.0658,0.5788,18100.0,2.13,53.26,1.884,4.153,0.0002328,0.6306,1.7234,9.434e-05,3.764,94.04,2.1072,2128.0,1.878,1.06570880278
batch-3-learning-89-regular-34,5974.0,1.05,0.3296,0.3536,5572.0,0.6594,16.48,1.023,5.404,0.0009696,0.6982,2.0454,0.00038136,2.046,51.12,2.329,2112.0,1.966,1.02474227204
batch-3-learning-89-regular-34,6468.0,1.05,0.3196,0.3826,5394.0,0.6394,16.0,0.8638,17.27,0.003198,0.9102,1.7062,0.00030072,1.724,43.1,2.0032,2110.0,1.794,1.06493835444
batch-3-learning-89-regular-34,10278.0,1.05,1.0346,0.6032,17580.0,2.066,51.68,1.744,5.154,0.0002922,0.7736,1.699,9.36e-05,3.484,87.1,1.9384,2134.0,1.77,1.15642497525
batch-3-learning-89-regular-34,6056.0,1.05,0.331,0.357,5614.0,0.6622,16.54,1.0188,5.5636,0.001008,0.684,2.0056,0.0003804,2.034,50.9,2.3638,2120.0,1.982,1.02356153464
batch-3-learning-89-regular-34,5950.0,1.05,0.329,0.3508,5568.0,0.6582,16.42,1.0276,5.2172,0.0009376,0.6864,1.9226,0.0003616,2.052,51.32,2.3518,2114.0,1.978,1.03339384737
batch-3-learning-89-regular-34,5884.0,1.05,0.486,0.3484,8202.0,0.9714,24.3,1.542,4.8056,0.00058438,0.612,1.9362,0.00023722,3.082,77.1,2.221,2110.0,1.932,1.03210280679
batch-3-learning-89-regular-34,5994.0,1.05,0.4818,0.3536,8170.0,0.9636,24.08,1.5288,4.2666,0.00053128,0.6356,1.8076,0.00022668,3.058,76.28,2.06,2120.0,1.848,1.06934792671
batch-1-learning-56-regular-67,7027.5,1.05,0.36075,0.4135,6120.0,0.7215,18.025,0.88,195.25,0.03275,0.99025,1.95475,0.000336225,1.7575,43.975,1.966,2120.0,1.9075,1.02135967813
batch-1-learning-56-regular-67,8648.0,1.05,0.5572,0.5126,9414.0,1.1148,27.88,1.1018,10.862,0.001145,0.8664,1.6236,0.00016884,2.204,55.08,1.944,2112.0,1.746,1.05881214911
batch-1-learning-56-regular-67,9948.0,1.05,1.062,0.585,18020.0,2.118,53.02,1.864,2.9484,0.00016702,0.6184,1.34,7.486e-05,3.728,93.18,1.9494,2128.0,1.752,1.06292098754
batch-1-learning-56-regular-67,4860.0,1.05,0.4775,0.28675,8077.5,0.955,23.875,1.705,2.81575,0.000352775,0.5565,1.523,0.00018895,3.405,85.025,1.96275,2117.5,1.8875,1.0297670359
batch-1-learning-56-regular-67,4870.0,1.05,0.48075,0.287,8140.0,0.96225,24.025,1.7125,3.66375,0.0004593,0.5825,1.92025,0.0002388,3.425,85.5,1.962,2117.5,1.8975,1.02848174674
batch-1-learning-56-regular-67,6005.0,1.0475,0.3925,0.356,6612.5,0.78475,19.575,1.1035,8.5975,0.0013145,0.7995,1.932,0.000295725,2.21,55.25,1.991,2105.0,1.895,1.01353877021
batch-1-learning-56-regular-67,4867.5,1.05,0.31425,0.285,5347.5,0.62875,15.7,1.12275,4.01,0.0007845,0.679,1.997,0.000390475,2.2475,56.15,2.071,2130.0,1.9375,1.01815468577
batch-1-learning-56-regular-67,5898.0,1.05,0.4588,0.3488,7740.0,0.9186,22.94,1.4544,3.6306,0.00047428,0.6366,1.663,0.0002178,2.906,72.54,1.8658,2106.0,1.73,1.06843772185
batch-1-learning-56-regular-67,4910.0,1.05,0.316,0.28825,5370.0,0.63225,15.775,1.11625,3.8825,0.000759,0.64375,2.016,0.000393325,2.235,55.9,2.10125,2122.5,1.9475,1.02524108869
batch-1-learning-56-regular-67,4877.5,1.05,0.48075,0.2875,8135.0,0.962,24.025,1.71,3.4845,0.0004308,0.571,1.89625,0.000233475,3.42,85.475,1.9535,2112.5,1.885,1.02819405615
batch-1-learning-56-regular-67,4880.0,1.05,0.316,0.28875,5337.5,0.63225,15.775,1.1145,3.955,0.00077975,0.6455,1.97825,0.000389525,2.2275,55.725,2.1195,2105.0,1.955,1.02535101847
batch-1-learning-56-regular-67,9798.0,1.05,1.0614,0.5774,18000.0,2.122,53.04,1.878,3.7058,0.00020676,0.6162,1.7542,9.694e-05,3.754,93.86,1.951,2128.0,1.746,1.04887041001
