Configuration,stresser,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
eyes-0-pyramid-18-selectivity-0,swaptions:num-900000,2295.55555556,1.06888888889,0.353666666667,0.133888888889,6058.88888889,0.707333333333,17.6888888889,2.63888888889,0.0415222222222,6.85555555556e-06,0.901333333333,0.004569,7.55055555556e-07,5.28,132.0,0.00289622222222,2141.11111111,0.000391377777778,1.02840068881
eyes-0-pyramid-18-selectivity-0,stress:cpu_1_io_0_vm_0_vmbytes_512K,2264.44444444,1.06888888889,0.324,0.133777777778,5487.77777778,0.648111111111,16.2,2.42333333333,0.0271444444444,4.95e-06,0.920555555556,0.002146,3.93433333333e-07,4.84666666667,121.222222222,0.00144688888889,2116.66666667,0.000120777777778,1.0204199923
eyes-0-pyramid-18-selectivity-0,stress:cpu_0_io_0_vm_1_vmbytes_128K,2293.33333333,1.06888888889,0.226777777778,0.133888888889,3886.66666667,0.453555555556,11.3555555556,1.69444444444,0.0328111111111,8.47111111111e-06,0.914555555556,0.00303788888889,7.90777777778e-07,3.38888888889,84.7555555556,0.00187088888889,2143.33333333,0.000191777777778,1.01917163787
eyes-0-pyramid-18-selectivity-0,ferret:eyes-0-pyramid-16-selectivity-2,2313.33333333,1.07,0.182555555556,0.135111111111,3122.22222222,0.364777777778,9.12,1.35,0.479444444444,0.000153033333333,0.974444444444,0.0159033333333,5.07822222222e-06,2.69888888889,67.4888888889,0.0118311111111,2138.88888889,0.00584844444444,1.02770238412
eyes-0-pyramid-18-selectivity-0,ferret:eyes-1-pyramid-9-selectivity-0,2288.88888889,1.05633333333,0.180555555556,0.133555555556,3095.55555556,0.361222222222,9.03222222222,1.35111111111,0.508222222222,0.000166888888889,0.957222222222,0.0237777777778,7.95666666667e-06,2.70333333333,67.5888888889,0.0295222222222,2146.66666667,0.0191666666667,1.02267044343
eyes-0-pyramid-18-selectivity-0,ferret:eyes-2-pyramid-7-selectivity-2,2303.33333333,1.06444444444,0.182222222222,0.133666666667,3132.22222222,0.364111111111,9.10444444444,1.36111111111,0.420888888889,0.000136055555556,0.961444444444,0.0191844444444,6.3e-06,2.71888888889,68.0444444444,0.0164544444444,2150.0,0.00878222222222,1.02489704703
eyes-0-pyramid-18-selectivity-0,swaptions:num-700000,2252.22222222,1.06888888889,0.353666666667,0.134,5944.44444444,0.707111111111,17.6777777778,2.63777777778,0.0411555555556,6.92222222222e-06,0.881444444444,0.00495311111111,8.34222222222e-07,5.28111111111,131.888888889,0.00295766666667,2100.0,0.000401111111111,1.02211411217
eyes-0-pyramid-18-selectivity-0,swaptions:num-900000,2296.66666667,1.06666666667,0.350111111111,0.133777777778,6014.44444444,0.700222222222,17.5111111111,2.62,0.0393777777778,6.59222222222e-06,0.938888888889,0.00314122222222,5.32366666667e-07,5.24,131.222222222,0.00187311111111,2146.66666667,0.000458511111111,1.01471114856
eyes-0-pyramid-18-selectivity-0,stress:cpu_2_io_2_vm_1_vmbytes_1M,7140.0,1.04888888889,0.765333333333,0.424,12900.0,1.53,38.2777777778,1.80555555556,103.211111111,0.00801,1.0,0.00679111111111,5.35011111111e-07,3.61333333333,90.3333333333,0.00658444444444,2104.44444444,0.00184666666667,1.03462778559
eyes-0-pyramid-18-selectivity-0,ferret:eyes-1-pyramid-7-selectivity-2,2250.0,1.06222222222,0.181555555556,0.133444444444,3058.88888889,0.362888888889,9.07666666667,1.36,0.412,0.000136366666667,0.965555555556,0.0176144444444,5.89e-06,2.72,67.9777777778,0.01542,2105.55555556,0.00821777777778,1.01868551508
eyes-0-pyramid-18-selectivity-0,stress:cpu_0_io_1_vm_2_vmbytes_1M,4904.44444444,1.04777777778,0.243777777778,0.290555555556,4115.55555556,0.487666666667,12.1888888889,0.839666666667,188.888888889,0.0458888888889,1.0,0.008479,2.1223e-06,1.68,41.9666666667,0.00608666666667,2111.11111111,0.00176888888889,1.02354101737
eyes-0-pyramid-18-selectivity-0,stress:cpu_1_io_0_vm_0_vmbytes_128K,2257.77777778,1.06888888889,0.325888888889,0.134,5493.33333333,0.651444444444,16.2777777778,2.43222222222,0.0400888888889,7.25666666667e-06,0.865444444444,0.00829411111111,1.49817777778e-06,4.86333333333,121.666666667,0.00364766666667,2106.66666667,0.000319722222222,1.02305678459
eyes-0-pyramid-18-selectivity-0,stress:cpu_1_io_2_vm_0_vmbytes_512K,2724.44444444,1.04366666667,0.333333333333,0.160222222222,5668.88888889,0.667,16.6666666667,2.08444444444,2.60777777778,0.000458333333333,0.996777777778,0.00464777777778,8.32555555556e-07,4.17,104.333333333,0.00466222222222,2124.44444444,0.00147333333333,1.02371940136
eyes-0-pyramid-18-selectivity-0,stress:cpu_1_io_0_vm_0_vmbytes_512K,2288.88888889,1.06888888889,0.323222222222,0.134,5521.11111111,0.646777777778,16.1777777778,2.41222222222,0.0412111111111,7.43333333333e-06,0.901333333333,0.00475455555556,8.54666666667e-07,4.82666666667,120.666666667,0.00306288888889,2133.33333333,0.000383011111111,1.01795808193
eyes-0-pyramid-18-selectivity-2,stress:cpu_1_io_0_vm_0_vmbytes_512K,2298.88888889,1.06222222222,0.324666666667,0.134,5575.55555556,0.649555555556,16.2333333333,2.42555555556,0.0870666666667,1.546e-05,0.918777777778,0.00467611111111,8.52277777778e-07,4.85222222222,121.333333333,0.00280344444444,2146.66666667,0.000296666666667,1.02214915584
eyes-0-pyramid-18-selectivity-2,ferret:eyes-2-pyramid-7-selectivity-2,2261.11111111,1.06666666667,0.182333333333,0.134,3074.44444444,0.364555555556,9.11777777778,1.36,0.435666666667,0.000142666666667,0.951333333333,0.0240911111111,7.90222222222e-06,2.72333333333,68.0333333333,0.01752,2107.77777778,0.00892333333333,1.02136181581
eyes-0-pyramid-18-selectivity-2,stress:cpu_1_io_0_vm_0_vmbytes_128K,2288.88888889,1.06888888889,0.325111111111,0.134,5566.66666667,0.650333333333,16.2888888889,2.43,0.0289666666667,5.21222222222e-06,0.927111111111,0.00208966666667,3.82066666667e-07,4.86111111111,121.444444444,0.00135522222222,2138.88888889,0.000133788888889,1.02142559761
eyes-0-pyramid-18-selectivity-2,stress:cpu_1_io_2_vm_0_vmbytes_512K,2795.55555556,1.05,0.341222222222,0.166,5744.44444444,0.682333333333,17.0666666667,2.05444444444,2.73333333333,0.000475222222222,0.997,0.00422855555556,7.46444444444e-07,4.11222222222,102.733333333,0.00431333333333,2103.33333333,0.00141111111111,1.09995131364
eyes-0-pyramid-18-selectivity-2,stress:cpu_2_io_2_vm_1_vmbytes_1M,7316.66666667,1.04888888889,0.763,0.433333333333,12900.0,1.52444444444,38.1555555556,1.76222222222,106.333333333,0.00825777777778,1.0,0.00496222222222,3.86933333333e-07,3.52222222222,88.0888888889,0.00435777777778,2111.11111111,0.00155222222222,1.10734948414
eyes-0-pyramid-18-selectivity-2,stress:cpu_0_io_1_vm_2_vmbytes_1M,4701.11111111,1.04888888889,0.236666666667,0.278888888889,3991.11111111,0.473333333333,11.8444444444,0.848888888889,189.666666667,0.0475777777778,1.0,0.00800333333333,2.04e-06,1.69555555556,42.4444444444,0.00699111111111,2106.66666667,0.00185455555556,1.05043326419
eyes-0-pyramid-18-selectivity-2,swaptions:num-700000,2265.55555556,1.06888888889,0.353333333333,0.133888888889,5986.66666667,0.706777777778,17.6666666667,2.64111111111,0.0361555555556,6.03111111111e-06,0.933555555556,0.00281677777778,4.68188888889e-07,5.28,132.222222222,0.00194611111111,2116.66666667,0.000243011111111,1.02117721088
eyes-0-pyramid-18-selectivity-2,ferret:eyes-1-pyramid-7-selectivity-2,2300.0,1.06333333333,0.182666666667,0.134333333333,3124.44444444,0.365,9.13111111111,1.36,0.489666666667,0.000158266666667,0.964,0.0198233333333,6.50888888889e-06,2.72,67.9666666667,0.0171444444444,2138.88888889,0.00915,1.0216272741
eyes-0-pyramid-18-selectivity-2,stress:cpu_1_io_0_vm_0_vmbytes_512K,2286.66666667,1.06888888889,0.315555555556,0.133666666667,5400.0,0.631,15.7777777778,2.35777777778,0.0299666666667,5.55777777778e-06,0.916111111111,0.00233233333333,4.32211111111e-07,4.71888888889,118.111111111,0.00141533333333,2138.88888889,0.0001297,1.02010873446
eyes-0-pyramid-18-selectivity-2,ferret:eyes-0-pyramid-16-selectivity-2,2260.0,1.06888888889,0.181111111111,0.134111111111,3052.22222222,0.361777777778,9.04777777778,1.34888888889,0.416,0.000136377777778,0.975333333333,0.0147688888889,4.84944444444e-06,2.69888888889,67.5,0.00996888888889,2106.66666667,0.00558588888889,1.02204640239
eyes-0-pyramid-18-selectivity-2,ferret:eyes-1-pyramid-9-selectivity-0,2281.11111111,1.06888888889,0.182888888889,0.134888888889,3095.55555556,0.365666666667,9.14222222222,1.35555555556,0.550444444444,0.000177666666667,0.958444444444,0.0249111111111,8.03e-06,2.71222222222,67.8111111111,0.0292,2114.44444444,0.0188666666667,1.02293858931
eyes-0-pyramid-18-selectivity-2,stress:cpu_0_io_0_vm_1_vmbytes_128K,2277.77777778,1.06888888889,0.208333333333,0.134222222222,3537.77777778,0.416888888889,10.4111111111,1.55444444444,0.0543444444444,1.53522222222e-05,0.857333333333,0.0103027777778,2.90322222222e-06,3.10444444444,77.6555555556,0.00509411111111,2122.22222222,0.000636377777778,1.02083612958
eyes-0-pyramid-18-selectivity-2,swaptions:num-900000,2308.88888889,1.07,0.354888888889,0.134555555556,6084.44444444,0.709555555556,17.7333333333,2.63333333333,0.101433333333,1.64488888889e-05,0.912222222222,0.00580444444444,9.51111111111e-07,5.26888888889,131.777777778,0.003241,2142.22222222,0.000687955555556,1.02300045915
eyes-0-pyramid-18-selectivity-2,stress:cpu_0_io_0_vm_1_vmbytes_128K,2273.33333333,1.06777777778,0.232666666667,0.134555555556,3937.77777778,0.465555555556,11.6444444444,1.73333333333,0.0716444444444,1.77044444444e-05,0.904222222222,0.00389055555556,9.93555555556e-07,3.46,86.5555555556,0.002549,2115.55555556,0.000289,1.02241550854
eyes-0-pyramid-18-selectivity-2,swaptions:num-900000,2265.55555556,1.06888888889,0.354444444444,0.134222222222,5987.77777778,0.709,17.7333333333,2.64555555556,0.0550555555556,9.22666666667e-06,0.907777777778,0.00672588888889,1.13122222222e-06,5.28777777778,132.111111111,0.00403722222222,2108.88888889,0.000822544444444,1.02295035923
eyes-0-pyramid-18-selectivity-2,ferret:eyes-1-pyramid-25-selectivity-0,2304.44444444,1.06888888889,0.181,0.134666666667,3098.88888889,0.362333333333,9.05444444444,1.34444444444,0.476444444444,0.000153333333333,0.962333333333,0.0211655555556,6.80888888889e-06,2.69,67.2444444444,0.0187566666667,2144.44444444,0.0116622222222,1.02246139566
eyes-1-pyramid-13-selectivity-1,ferret:eyes-1-pyramid-25-selectivity-0,2305.55555556,1.07,0.181333333333,0.134555555556,3107.77777778,0.363,9.07333333333,1.34666666667,0.470444444444,0.000150777777778,0.966888888889,0.0184988888889,5.93111111111e-06,2.69444444444,67.3666666667,0.0172922222222,2144.44444444,0.0109666666667,1.01818459661
eyes-1-pyramid-13-selectivity-1,swaptions:num-900000,2297.77777778,1.06888888889,0.354666666667,0.134111111111,6073.33333333,0.709222222222,17.7333333333,2.64444444444,0.0360333333333,5.94222222222e-06,0.926777777778,0.00323877777778,5.37555555556e-07,5.28888888889,132.111111111,0.00202122222222,2145.55555556,0.000261044444444,1.01929531691
eyes-1-pyramid-13-selectivity-1,stress:cpu_1_io_2_vm_0_vmbytes_512K,2743.33333333,1.04544444444,0.342111111111,0.162888888889,5765.55555556,0.684555555556,17.1111111111,2.10555555556,2.40788888889,0.000414333333333,0.993888888889,0.00780111111111,1.36677777778e-06,4.21222222222,105.444444444,0.00646888888889,2105.55555556,0.00174677777778,1.02321409105
eyes-1-pyramid-13-selectivity-1,stress:cpu_1_io_0_vm_0_vmbytes_512K,2280.0,1.06888888889,0.322666666667,0.133777777778,5493.33333333,0.645333333333,16.1333333333,2.41222222222,0.0315777777778,5.74e-06,0.912333333333,0.00258344444444,4.66211111111e-07,4.82444444444,120.777777778,0.00171166666667,2127.77777778,0.0001566,1.01956315463
eyes-1-pyramid-13-selectivity-1,ferret:eyes-1-pyramid-7-selectivity-2,2295.55555556,1.06777777778,0.182222222222,0.133888888889,3120.0,0.364222222222,9.10666666667,1.35888888889,0.412555555556,0.000133433333333,0.968111111111,0.0165822222222,5.40777777778e-06,2.71777777778,67.9555555556,0.0141855555556,2141.11111111,0.00804888888889,1.01893988764
eyes-1-pyramid-13-selectivity-1,stress:cpu_2_io_2_vm_1_vmbytes_1M,7220.0,1.04888888889,0.755333333333,0.427222222222,12744.4444444,1.51222222222,37.7555555556,1.76777777778,95.6888888889,0.00749666666667,1.0,0.00480222222222,3.77e-07,3.53888888889,88.4555555556,0.00461444444444,2110.0,0.00150333333333,1.03693773275
eyes-1-pyramid-13-selectivity-1,stress:cpu_0_io_0_vm_1_vmbytes_128K,2247.77777778,1.06888888889,0.226666666667,0.133777777778,3813.33333333,0.453444444444,11.3777777778,1.69777777778,0.0253111111111,6.63888888889e-06,0.915777777778,0.00210866666667,5.54333333333e-07,3.39,84.7777777778,0.00134733333333,2100.0,0.0001442,1.02070057125
eyes-1-pyramid-13-selectivity-1,ferret:eyes-1-pyramid-9-selectivity-0,2300.0,1.06555555556,0.181777777778,0.134333333333,3110.0,0.363444444444,9.08777777778,1.35222222222,0.544,0.000175666666667,0.952222222222,0.0272333333333,8.80777777778e-06,2.70444444444,67.5777777778,0.0319444444444,2138.88888889,0.0202555555556,1.0206932988
eyes-1-pyramid-13-selectivity-1,swaptions:num-900000,2250.0,1.07,0.354666666667,0.134,5966.66666667,0.709444444444,17.7333333333,2.65111111111,0.0356888888889,5.98e-06,0.923888888889,0.00302088888889,5.06122222222e-07,5.30111111111,132.333333333,0.00214044444444,2102.22222222,0.000271477777778,1.0200923708
eyes-1-pyramid-13-selectivity-1,swaptions:num-700000,2257.77777778,1.07,0.352333333333,0.133888888889,5943.33333333,0.705222222222,17.6111111111,2.63333333333,0.0522555555556,8.79222222222e-06,0.925333333333,0.0038,6.36733333333e-07,5.26666666667,131.666666667,0.00214822222222,2106.66666667,0.000283688888889,1.02147188007
eyes-1-pyramid-13-selectivity-1,stress:cpu_1_io_0_vm_0_vmbytes_128K,2257.77777778,1.06888888889,0.323666666667,0.133888888889,5460.0,0.647666666667,16.1666666667,2.41888888889,0.0296444444444,5.42111111111e-06,0.912,0.00284866666667,5.22111111111e-07,4.83666666667,121.111111111,0.0017514,2106.66666667,0.000167633333333,1.01942022192
eyes-1-pyramid-13-selectivity-1,stress:cpu_1_io_0_vm_0_vmbytes_512K,2268.88888889,1.06888888889,0.325888888889,0.134111111111,5506.66666667,0.651333333333,16.2777777778,2.42666666667,0.0498888888889,8.99111111111e-06,0.834777777778,0.00788911111111,1.42533333333e-06,4.85444444444,121.333333333,0.00478733333333,2112.22222222,0.000767666666667,1.02051059779
eyes-1-pyramid-13-selectivity-1,stress:cpu_0_io_1_vm_2_vmbytes_1M,4948.88888889,1.04888888889,0.247111111111,0.293,4177.77777778,0.494222222222,12.3888888889,0.844111111111,204.111111111,0.0489111111111,1.0,0.00357111111111,8.71777777778e-07,1.68888888889,42.1777777778,0.00420222222222,2111.11111111,0.00158777777778,1.04858325013
eyes-1-pyramid-13-selectivity-1,stress:cpu_0_io_0_vm_1_vmbytes_128K,2252.22222222,1.06666666667,0.195111111111,0.133777777778,3288.88888889,0.390222222222,9.75777777778,1.46,0.162222222222,4.93111111111e-05,0.968666666667,0.00515366666667,1.56722222222e-06,2.92,72.9888888889,0.00326466666667,2105.55555556,0.000496966666667,1.01864078147
eyes-1-pyramid-13-selectivity-1,ferret:eyes-2-pyramid-7-selectivity-2,2277.77777778,1.06022222222,0.181333333333,0.133,3103.33333333,0.362444444444,9.06333333333,1.36222222222,0.398555555556,0.000130722222222,0.967222222222,0.0181633333333,6.08555555556e-06,2.72333333333,68.0666666667,0.0140355555556,2138.88888889,0.008,1.02003831842
eyes-1-pyramid-13-selectivity-1,ferret:eyes-0-pyramid-16-selectivity-2,2306.66666667,1.07,0.181666666667,0.134222222222,3121.11111111,0.363,9.07555555556,1.35222222222,0.417,0.000134244444444,0.973777777778,0.0144155555556,4.673e-06,2.70444444444,67.5888888889,0.01002,2150.0,0.00543888888889,1.01931583011
eyes-1-pyramid-13-selectivity-0,ferret:eyes-1-pyramid-7-selectivity-2,2260.0,1.06888888889,0.182888888889,0.134111111111,3078.88888889,0.365444444444,9.13888888889,1.36222222222,0.413,0.000134466666667,0.967,0.0164755555556,5.38e-06,2.72555555556,68.1222222222,0.0138755555556,2105.55555556,0.00779666666667,1.02235014826
eyes-1-pyramid-13-selectivity-0,stress:cpu_1_io_2_vm_0_vmbytes_512K,2794.44444444,1.04888888889,0.345333333333,0.166333333333,5803.33333333,0.690777777778,17.2666666667,2.07666666667,2.68,0.000462222222222,0.996333333333,0.00692211111111,1.21344444444e-06,4.15666666667,103.911111111,0.00598888888889,2100.0,0.00171444444444,1.03192518452
eyes-1-pyramid-13-selectivity-0,ferret:eyes-1-pyramid-25-selectivity-0,2304.44444444,1.06888888889,0.181444444444,0.134666666667,3107.77777778,0.362666666667,9.07,1.35,0.464333333333,0.000149555555556,0.966888888889,0.0179644444444,5.79888888889e-06,2.69777777778,67.4333333333,0.0167811111111,2145.55555556,0.0108122222222,1.02697754204
eyes-1-pyramid-13-selectivity-0,stress:cpu_0_io_0_vm_1_vmbytes_128K,2248.88888889,1.06444444444,0.202222222222,0.133333333333,3413.33333333,0.404444444444,10.1388888889,1.51888888889,1.79222222222,0.000524777777778,0.995444444444,0.00847933333333,2.48666666667e-06,3.03333333333,75.8444444444,0.003684,2106.66666667,0.000334988888889,1.03780609782
eyes-1-pyramid-13-selectivity-0,stress:cpu_2_io_2_vm_1_vmbytes_1M,7230.0,1.04777777778,0.756111111111,0.429222222222,12733.3333333,1.51333333333,37.8,1.76222222222,104.744444444,0.00824333333333,1.0,0.00529355555556,4.19022222222e-07,3.52555555556,88.1444444444,0.00590777777778,2105.55555556,0.00169444444444,1.03993305171
eyes-1-pyramid-13-selectivity-0,stress:cpu_0_io_0_vm_1_vmbytes_128K,2288.88888889,1.06888888889,0.206888888889,0.133777777778,3542.22222222,0.414,10.3555555556,1.54777777778,0.102544444444,2.89444444444e-05,0.970222222222,0.00313755555556,8.90688888889e-07,3.09333333333,77.3888888889,0.00202577777778,2138.88888889,0.000205655555556,1.02970152783
eyes-1-pyramid-13-selectivity-0,stress:cpu_1_io_0_vm_0_vmbytes_512K,2258.88888889,1.06888888889,0.326888888889,0.134,5513.33333333,0.653888888889,16.3333333333,2.44,0.0384222222222,6.96666666667e-06,0.886,0.00426422222222,7.75677777778e-07,4.88,122.111111111,0.00284677777778,2106.66666667,0.0003175,1.02793168899
eyes-1-pyramid-13-selectivity-0,stress:cpu_0_io_1_vm_2_vmbytes_1M,4952.22222222,1.04888888889,0.245666666667,0.294,4137.77777778,0.491222222222,12.2888888889,0.835444444444,201.666666667,0.0488111111111,1.0,0.00568888888889,1.39588888889e-06,1.67222222222,41.7777777778,0.00576222222222,2105.55555556,0.00187777777778,1.02803600618
eyes-1-pyramid-13-selectivity-0,ferret:eyes-2-pyramid-7-selectivity-2,2275.55555556,1.06777777778,0.182333333333,0.133777777778,3095.55555556,0.364333333333,9.11444444444,1.35888888889,0.400111111111,0.000129611111111,0.967666666667,0.0186522222222,6.06333333333e-06,2.72444444444,68.0444444444,0.0123966666667,2122.22222222,0.00755,1.03072001641
eyes-1-pyramid-13-selectivity-0,ferret:eyes-1-pyramid-9-selectivity-0,2322.22222222,1.06888888889,0.183333333333,0.135444444444,3138.88888889,0.366555555556,9.16444444444,1.35333333333,0.557111111111,0.000177555555556,0.946111111111,0.0311777777778,9.91666666667e-06,2.70555555556,67.6333333333,0.0352888888889,2144.44444444,0.0215888888889,1.03084698642
eyes-1-pyramid-13-selectivity-0,ferret:eyes-0-pyramid-16-selectivity-2,2307.77777778,1.06888888889,0.181888888889,0.134111111111,3128.88888889,0.363777777778,9.09222222222,1.35666666667,0.420555555556,0.000135133333333,0.971666666667,0.0149233333333,4.85e-06,2.71,67.7666666667,0.01073,2150.0,0.00577822222222,1.02573201764
eyes-1-pyramid-13-selectivity-0,swaptions:num-900000,2312.22222222,1.06777777778,0.351888888889,0.135,6021.11111111,0.703333333333,17.5888888889,2.60333333333,0.102322222222,1.67788888889e-05,0.878222222222,0.00694,1.15111111111e-06,5.21,130.333333333,0.00440433333333,2144.44444444,0.000603333333333,1.0269360436
eyes-1-pyramid-13-selectivity-0,stress:cpu_1_io_0_vm_0_vmbytes_128K,2262.22222222,1.06211111111,0.318444444444,0.132888888889,5418.88888889,0.636555555556,15.9111111111,2.39555555556,0.0309111111111,5.73555555556e-06,0.893777777778,0.00317555555556,5.95111111111e-07,4.79,119.666666667,0.00201077777778,2127.77777778,0.000225888888889,1.02857466106
