Configuration,stresser,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
batch-2-learning-34-regular-89,stress:cpu_0_io_2_vm_0_vmbytes_512K,498.45,0.3705,0.02329375,0.02963625,391.575,0.04655,1.1645,0.76475,2.220125,0.0054525,0.919,0.02494,0.0002771375,1.52875,38.2375,0.300625,2100.0,0.007295,1.00256557485
batch-2-learning-34-regular-89,facedetect:eyes-2-pyramid-20-selectivity-2,1730.875,0.8905,0.13592,0.1028025,2284.5375,0.2718375,6.794125,1.22175,0.510875,0.001142125,0.8565,0.07902375,0.00032594125,2.44125,61.025,0.33825,2106.25,0.03518125,0.989322111093
batch-2-learning-34-regular-89,facedetect:eyes-1-pyramid-18-selectivity-2,2325.0,1.055625,0.181,0.135875,3100.0,0.3625,9.05625,1.335,0.571125,0.000187875,0.962625,0.02669375,9.025e-06,2.67125,66.725,0.30475,2140.0,0.0324875,0.990359184701
batch-2-learning-34-regular-89,stress:cpu_0_io_1_vm_0_vmbytes_512K,242.6375,0.360375,0.012505,0.01442375,209.9625,0.02496625,0.6242,0.77875,0.9155,0.00464625,0.859375,0.0401875,0.0006862875,1.5585,38.9375,0.31175,2100.0,0.01118375,1.02059038709
batch-2-learning-34-regular-89,ferret:eyes-2-pyramid-13-selectivity-1,2280.0,1.0445,0.179875,0.13525,3032.5,0.359875,8.995,1.33,0.705,0.000235625,0.94425,0.0414875,1.4105e-05,2.66,66.5125,0.313875,2106.25,0.0507625,0.988802814219
batch-2-learning-34-regular-89,stress:cpu_0_io_2_vm_0_vmbytes_512K,461.625,0.375125,0.020835,0.02746375,350.3625,0.04168375,1.0410125,0.713125,2.1305,0.00607,0.907,0.031625,0.0004443875,1.425875,35.6625,0.306625,2100.0,0.007675,0.996910905665
batch-2-learning-34-regular-89,svm:batch-5-learning-56-regular-89,6731.25,1.050375,0.202575,0.400875,3403.75,0.404875,10.125,0.70675,9.027,0.0021985,0.569875,3.501375,0.0009415,1.41275,35.325,3.305,2100.0,2.0275,1.21562728047
batch-2-learning-34-regular-89,svm:batch-3-learning-100-regular-56,3856.25,0.99925,0.1470375,0.22925,2473.75,0.294125,7.36,0.7895,4.15775,0.001367,0.544125,1.6825,0.0006515,1.58,39.5125,2.198875,2100.0,1.782375,1.173819195
batch-2-learning-34-regular-89,swaptions:num-800000,2293.75,1.0585,0.3465,0.134125,5925.0,0.693,17.325,2.58125,0.099275,1.691e-05,0.908125,0.009345,1.60975e-06,5.1675,129.25,0.288375,2136.25,0.012694375,0.994038515799
batch-2-learning-34-regular-89,stress:cpu_0_io_3_vm_2_vmbytes_128K,5207.5,1.02825,0.465625,0.309875,7827.5,0.931375,23.275,1.50875,3.305,0.000415375,0.989875,0.0099625,1.33175e-06,3.0175,75.4375,0.285625,2100.0,0.004195125,1.05349163175
batch-2-learning-34-regular-89,svm:batch-2-learning-23-regular-23,3717.5,1.05625,0.1608125,0.22125,2705.0,0.32175,8.045,0.85825,3.475125,0.001313375,0.5875,1.473375,0.00056975,1.7145,42.8875,2.15375,2100.0,1.805,1.12161562894
batch-2-learning-34-regular-89,stress:cpu_0_io_0_vm_4_vmbytes_1M,8906.25,1.04175,0.429625,0.519625,7365.0,0.8595,21.5,0.826625,388.0,0.0527,1.0,0.00632625,8.87875e-07,1.65375,41.325,0.28575,2141.25,0.010126625,1.13715619384
batch-2-learning-34-regular-89,swaptions:num-300000,2322.5,1.058375,0.35175,0.13525,6035.0,0.703375,17.6,2.6,0.1136625,1.8975e-05,0.918,0.0093975,1.6e-06,5.195,130.125,0.289375,2145.0,0.01782375,0.983795218162
batch-2-learning-34-regular-89,stress:cpu_3_io_1_vm_0_vmbytes_128K,6951.25,1.03375,0.941875,0.412,15912.5,1.88375,47.1,2.28875,1.32025,8.164125e-05,0.976,0.00635,4.14125e-07,4.57875,114.25,0.28475,2107.5,0.00826625,1.1548437038
batch-2-learning-34-regular-89,stress:cpu_2_io_3_vm_0_vmbytes_1M,5511.25,1.04025,0.657625,0.327875,11055.0,1.31625,32.875,2.015,4.8025,0.00043175,0.992875,0.01162875,1.059e-06,4.03,100.8375,0.285875,2100.0,0.00328375,1.02352755183
batch-2-learning-34-regular-89,stress:cpu_3_io_1_vm_4_vmbytes_256K,15687.5,1.04625,1.10125,0.93325,18487.5,2.20125,55.05,1.18125,87.125,0.004705,1.0,0.0094075,5.1525e-07,2.36,59.025,0.284875,2100.0,0.01005125,1.54914373443
batch-2-learning-34-regular-78,swaptions:num-300000,2295.0,1.065,0.354625,0.135875,5980.0,0.708875,17.7125,2.60625,0.11265,1.88625e-05,0.924125,0.0088925,1.498e-06,5.215,130.5,0.283875,2107.5,0.017225,1.03501948245
batch-2-learning-34-regular-78,stress:cpu_0_io_1_vm_0_vmbytes_512K,312.125,0.37225,0.015585,0.0185625,261.875,0.03115,0.778875,0.835375,1.193375,0.004535,0.94475,0.0494625,0.00020725,1.67125,41.7875,0.321125,2100.0,0.01162125,1.05553473067
batch-2-learning-34-regular-78,stress:cpu_0_io_2_vm_0_vmbytes_512K,529.875,0.38375,0.024755,0.03151125,416.125,0.04950875,1.238,0.76675,2.394,0.0057775,0.954375,0.0248075,0.0001465125,1.535,38.3375,0.29975,2100.0,0.01066125,1.03357556158
batch-2-learning-34-regular-78,facedetect:eyes-1-pyramid-18-selectivity-2,2315.0,1.05725,0.18225,0.137375,3071.25,0.364625,9.11125,1.32625,0.777375,0.00025375,0.962625,0.0306625,1.022625e-05,2.65625,66.3625,0.302875,2103.75,0.0342375,1.0359440837
batch-2-learning-34-regular-78,stress:cpu_0_io_2_vm_0_vmbytes_512K,520.25,0.389375,0.02428125,0.030925,408.375,0.0485625,1.21425,0.775,2.420875,0.00592125,0.9655,0.0262,0.0001075125,1.55,38.7375,0.300625,2100.0,0.00643875,1.01688965414
batch-2-learning-34-regular-78,stress:cpu_0_io_0_vm_4_vmbytes_1M,8801.25,1.05,0.436875,0.52375,7342.5,0.873875,21.8625,0.834375,389.0,0.052975,1.0,0.0062125,8.48625e-07,1.67,41.725,0.280125,2100.0,0.011299875,1.20067872509
batch-2-learning-34-regular-78,svm:batch-5-learning-56-regular-89,6555.0,1.0045,0.198075,0.390125,3331.25,0.396125,9.9175,0.713625,8.583125,0.001973125,0.5925,3.231,0.000787625,1.42825,35.6875,3.258625,2101.25,1.98,1.26988217815
batch-2-learning-34-regular-78,stress:cpu_3_io_1_vm_0_vmbytes_128K,6978.75,1.04375,0.93775,0.41525,15762.5,1.8775,46.875,2.25875,1.767875,0.0001118,0.99175,0.010015,6.39e-07,4.51625,112.875,0.286375,2100.0,0.00773125,1.18462608678
batch-2-learning-34-regular-78,swaptions:num-800000,2286.25,1.059875,0.3515,0.134625,5965.0,0.702875,17.5625,2.61,0.0964,1.622125e-05,0.913125,0.0082525,1.39925e-06,5.22125,130.625,0.28525,2120.0,0.013517275,1.05100399876
batch-2-learning-34-regular-78,ferret:eyes-2-pyramid-13-selectivity-1,2362.5,1.06625,0.187375,0.140125,3158.75,0.37475,9.3675,1.3375,0.68275,0.0002165,0.938375,0.0459125,1.453625e-05,2.67625,66.875,0.31775,2106.25,0.0572,1.03976758545
batch-2-learning-34-regular-78,facedetect:eyes-2-pyramid-20-selectivity-2,2328.75,1.061,0.182875,0.136375,3126.25,0.365375,9.13375,1.34,0.60075,0.00019525,0.964375,0.0255425,8.42125e-06,2.67875,67.0375,0.303625,2137.5,0.0309125,1.05010487691
batch-2-learning-34-regular-78,stress:cpu_3_io_1_vm_4_vmbytes_256K,15787.5,1.0475,1.16875,0.936625,19750.0,2.33875,58.475,1.25125,60.55,0.00307,0.999875,0.01837,9.30875e-07,2.49625,62.4125,0.289,2107.5,0.01137125,1.47355030867
batch-2-learning-34-regular-78,svm:batch-2-learning-23-regular-23,3500.0,1.006875,0.1506,0.208375,2531.25,0.30125,7.535,0.84625,3.310625,0.001253375,0.57825,1.474875,0.00054075,1.696375,42.375,2.105875,2100.0,1.765,1.23685247722
batch-2-learning-34-regular-78,stress:cpu_0_io_3_vm_2_vmbytes_128K,5326.25,1.0355,0.428375,0.317,7201.25,0.857,21.425,1.35625,6.0125,0.000829125,0.99875,0.00398275,6.0075e-07,2.71375,67.8125,0.282,2100.0,0.006075625,1.07953118974
batch-2-learning-34-regular-78,stress:cpu_2_io_3_vm_0_vmbytes_1M,5268.75,1.04625,0.66025,0.313375,11100.0,1.32,33.025,2.11125,3.015,0.00027125,0.995,0.00535625,4.95025e-07,4.2175,105.5,0.283,2100.0,0.004334125,1.05609173856
batch-2-learning-34-regular-78,svm:batch-3-learning-100-regular-56,4153.75,1.04,0.1747625,0.247125,2935.0,0.349125,8.72125,0.86175,4.363125,0.00132625,0.592,1.69275,0.00050525,1.726875,43.1375,2.30375,2100.0,1.8675,1.25142961083
batch-5-learning-34-regular-23,stress:cpu_3_io_1_vm_0_vmbytes_128K,6961.25,1.027875,0.94075,0.41325,15862.5,1.8825,47.025,2.27875,1.5905,9.9025e-05,0.996,0.0024235,1.685375e-07,4.5575,114.0,0.0041775,2106.25,0.001194625,1.21498410388
batch-5-learning-34-regular-23,stress:cpu_3_io_1_vm_4_vmbytes_256K,15862.5,1.05,1.18125,0.936375,20025.0,2.36625,59.1375,1.26375,63.6875,0.00318,1.0,0.002620875,1.33075e-07,2.5275,63.1375,0.00404875,2117.5,0.00116425,1.46749065566
batch-5-learning-34-regular-23,swaptions:num-300000,2286.25,1.0675,0.35475,0.13425,6045.0,0.709375,17.7375,2.6425,0.0491125,8.1475e-06,0.914875,0.004915,8.180125e-07,5.28625,132.125,0.00295525,2135.0,0.000594,1.06438432818
batch-5-learning-34-regular-23,stress:cpu_0_io_0_vm_4_vmbytes_1M,8723.75,1.04375,0.434625,0.519125,7303.75,0.869125,21.725,0.83675,370.625,0.0508,1.0,0.00236475,3.32125e-07,1.675,41.875,0.001373375,2100.0,0.0004060875,1.16146497311
batch-5-learning-34-regular-23,svm:batch-5-learning-56-regular-89,6545.0,1.028625,0.200625,0.3895,3371.25,0.40125,10.02875,0.713,8.558875,0.002005375,0.57825,3.22125,0.000823375,1.426625,35.675,3.020125,2100.0,2.02375,1.30975885085
batch-5-learning-34-regular-23,stress:cpu_0_io_1_vm_0_vmbytes_512K,291.2125,0.38,0.0149325,0.0173275,251.4875,0.02991625,0.7475125,0.812875,1.12115,0.00456625,0.88,0.0519375,0.000517375,1.623875,40.625,0.0446,2100.0,0.00468625,1.04830176442
batch-5-learning-34-regular-23,ferret:eyes-2-pyramid-13-selectivity-1,2298.75,1.06375,0.18125,0.134125,3108.75,0.36275,9.0675,1.35375,0.612875,0.00019875,0.97625,0.01859,6.1225e-06,2.7075,67.7,0.0146375,2147.5,0.008205,1.05813753291
batch-5-learning-34-regular-23,facedetect:eyes-1-pyramid-18-selectivity-2,2253.75,1.048625,0.178,0.1315,3046.25,0.356,8.8975,1.3525,0.643,0.000216,0.97675,0.01851625,6.563625e-06,2.70125,67.5625,0.01314,2140.0,0.006699,1.05148686092
batch-5-learning-34-regular-23,facedetect:eyes-2-pyramid-20-selectivity-2,2566.25,1.06,0.19625,0.151625,3318.75,0.39225,9.81125,1.30875,1.375875,0.000369,0.95325,0.09490625,2.370075e-05,2.61375,65.3875,0.08007125,2116.25,0.032016,1.07948232008
batch-5-learning-34-regular-23,svm:batch-3-learning-100-regular-56,4026.25,1.036625,0.1619,0.2395,2722.5,0.323875,8.08375,0.82625,4.199125,0.001463125,0.578125,1.705,0.00062,1.65425,41.3625,2.015875,2100.0,1.855,1.23639968365
batch-5-learning-34-regular-23,stress:cpu_0_io_2_vm_0_vmbytes_512K,447.125,0.3745,0.02125,0.026595,357.6125,0.0425125,1.063875,0.777875,2.07875,0.0059725,0.96675,0.01718,0.0001092125,1.555,38.8875,0.01649125,2100.0,0.00211875,1.03029018363
batch-5-learning-34-regular-23,stress:cpu_0_io_3_vm_2_vmbytes_128K,5312.5,1.04225,0.445625,0.315125,7512.5,0.8915,22.3,1.425,4.35875,0.000570625,0.995875,0.00706125,9.885e-07,2.85,71.2375,0.00620375,2106.25,0.001588625,1.07943281418
batch-5-learning-34-regular-23,svm:batch-2-learning-23-regular-23,3582.5,1.036875,0.15755,0.213125,2651.25,0.315375,7.88375,0.871375,3.279875,0.00125775,0.579,1.455375,0.000572375,1.743,43.5625,1.855,2100.0,1.79375,1.16382494423
batch-5-learning-34-regular-23,stress:cpu_0_io_2_vm_0_vmbytes_512K,640.375,0.407875,0.03079625,0.038075,518.375,0.0615625,1.540125,0.737875,2.722125,0.0052625,0.90025,0.0995875,0.0003220625,1.48,36.925,0.30875,2100.0,0.03933375,1.01876648446
batch-5-learning-34-regular-23,stress:cpu_2_io_3_vm_0_vmbytes_1M,5277.5,1.034625,0.623625,0.31275,10535.0,1.24625,31.1875,2.00375,3.9695,0.000372875,0.99425,0.00637875,6.24125e-07,4.005,100.1125,0.006295,2107.5,0.001680125,1.14604401033
batch-5-learning-34-regular-23,swaptions:num-800000,2692.5,1.053,0.3625,0.156875,6215.0,0.725375,18.1375,2.33125,0.3246875,5.17125e-05,0.93875,0.01812375,2.955125e-06,4.66375,116.625,0.29425,2142.5,0.13244375,1.11132798371
batch-3-learning-78-regular-34,ferret:eyes-2-pyramid-13-selectivity-1,2268.75,1.05375,0.178875,0.13275,3055.0,0.3575,8.94375,1.34875,0.51275,0.000173875,0.9675,0.02304,8.11875e-06,2.69375,67.3375,0.015115,2138.75,0.0084275,1.03452430431
batch-3-learning-78-regular-34,facedetect:eyes-1-pyramid-18-selectivity-2,2291.25,1.06375,0.181,0.13375,3098.75,0.361875,9.0475,1.3525,0.45,0.00014675,0.97475,0.01607625,5.32875e-06,2.70625,67.65,0.01123,2140.0,0.00581125,1.08761764209
batch-3-learning-78-regular-34,stress:cpu_2_io_3_vm_0_vmbytes_1M,5373.75,1.036125,0.64125,0.31975,10778.75,1.285,32.05,2.01125,4.235,0.000392125,0.99675,0.003355625,3.34675e-07,4.02,100.425,0.00479375,2100.0,0.001337625,1.10941045656
batch-3-learning-78-regular-34,stress:cpu_3_io_1_vm_4_vmbytes_256K,15675.0,1.04625,1.05375,0.9325,17725.0,2.11,52.775,1.13125,65.5125,0.003695,0.999875,0.007339875,4.154375e-07,2.265,56.6,0.00664625,2100.0,0.00189875,1.52086841927
batch-3-learning-78-regular-34,stress:cpu_3_io_1_vm_0_vmbytes_128K,7098.75,1.0475,0.958625,0.419875,16187.5,1.91625,47.9125,2.285,1.816375,0.0001115625,0.997,0.003036875,1.887e-07,4.565,114.0,0.0043275,2111.25,0.00120225,1.17168234426
batch-3-learning-78-regular-34,facedetect:eyes-2-pyramid-20-selectivity-2,2251.25,1.06125,0.180375,0.133125,3052.5,0.360625,9.01375,1.35375,0.529125,0.000175375,0.983125,0.01375375,4.713625e-06,2.71125,67.7875,0.0095825,2116.25,0.005261875,1.03987936797
batch-3-learning-78-regular-34,stress:cpu_0_io_2_vm_0_vmbytes_512K,535.375,0.3815,0.0242075,0.0318425,407.0375,0.0484025,1.212125,0.750625,2.551125,0.00627875,0.975625,0.0127,7.44125e-05,1.5025,37.5375,0.01260875,2100.0,0.0019225,1.02090580416
batch-3-learning-78-regular-34,stress:cpu_0_io_2_vm_0_vmbytes_512K,505.7375,0.384625,0.02264875,0.03007625,380.7625,0.04529875,1.1323375,0.725125,2.32275,0.00617625,0.94725,0.01488375,0.0002352125,1.44875,36.2625,0.014195,2100.0,0.00207,1.06213902092
batch-3-learning-78-regular-34,svm:batch-5-learning-56-regular-89,6487.5,1.008125,0.19905,0.386375,3345.0,0.398125,9.95375,0.732,8.9165,0.00208425,0.571875,3.35075,0.000855125,1.46175,36.5875,2.998375,2100.0,2.00125,1.25853312336
batch-3-learning-78-regular-34,swaptions:num-800000,2261.25,1.06125,0.35075,0.134625,5898.75,0.7015,17.55,2.60875,0.1633125,2.7345e-05,0.930875,0.007169125,1.224375e-06,5.22125,130.5,0.0045,2101.25,0.00065225,1.03109400401
batch-3-learning-78-regular-34,svm:batch-3-learning-100-regular-56,3997.5,1.035875,0.1604875,0.237875,2700.0,0.321,8.02,0.830875,4.137625,0.001462875,0.57775,1.681,0.0006215,1.66125,41.5375,2.003875,2100.0,1.855,1.20464069422
batch-3-learning-78-regular-34,svm:batch-2-learning-23-regular-23,3636.25,1.05225,0.158675,0.21625,2668.75,0.317375,7.9225,0.869375,3.312125,0.001291625,0.5785,1.47175,0.00059875,1.742,43.5125,1.85575,2100.0,1.8,1.21099389157
batch-3-learning-78-regular-34,stress:cpu_0_io_1_vm_0_vmbytes_512K,342.5,0.380125,0.018205,0.02039625,306.125,0.036425,0.909875,0.885875,1.41025,0.00462125,0.958375,0.039515,0.000151625,1.7725,44.3,0.03414375,2100.0,0.0033675,1.0224774307
batch-3-learning-78-regular-34,swaptions:num-300000,2258.75,1.06375,0.35225,0.13375,5958.75,0.705125,17.65,2.6375,0.0844625,1.417875e-05,0.882625,0.019916875,3.3364875e-06,5.275,132.0,0.0074895,2112.5,0.000809625,1.03376655119
batch-3-learning-78-regular-34,stress:cpu_0_io_3_vm_2_vmbytes_128K,5373.75,1.043625,0.41025,0.3195,6898.75,0.820375,20.4875,1.29,7.32625,0.001053375,0.999375,0.00340125,5.27125e-07,2.58,64.55,0.0046975,2102.5,0.00134475,1.06542425064
batch-3-learning-78-regular-34,stress:cpu_0_io_0_vm_4_vmbytes_1M,8825.0,1.04875,0.4205,0.522125,7106.25,0.840625,21.025,0.805125,370.875,0.0521875,0.993,2.61,0.0003675,1.61,40.2625,0.447125,2112.5,0.303,1.21187815172
batch-3-learning-89-regular-45,svm:batch-3-learning-100-regular-56,4032.5,1.044,0.1617625,0.239875,2721.25,0.32375,8.09875,0.829875,4.2705,0.0015395,0.58675,1.664375,0.0006325,1.661,41.5375,2.012625,2100.0,1.85875,1.21300692626
batch-3-learning-89-regular-45,ferret:eyes-2-pyramid-13-selectivity-1,2250.0,1.049,0.17875,0.131625,3053.75,0.357375,8.93375,1.3575,0.504625,0.000171375,0.97725,0.016755,6.085e-06,2.7125,67.8375,0.0133675,2135.0,0.0075875,1.04669138596
batch-3-learning-89-regular-45,stress:cpu_3_io_1_vm_4_vmbytes_256K,15637.5,1.03625,1.0585,0.930875,17762.5,2.11125,52.825,1.13625,61.2,0.0034425,1.0,0.00424425,2.491875e-07,2.27125,56.775,0.005,2100.0,0.001518875,1.44088946899
batch-3-learning-89-regular-45,stress:cpu_0_io_2_vm_0_vmbytes_512K,475.125,0.38525,0.02137375,0.0282625,359.375,0.0427625,1.069875,0.742,2.27125,0.00623375,0.955,0.02966125,0.000169775,1.485,37.125,0.023255,2100.0,0.00355875,1.03222033628
batch-3-learning-89-regular-45,stress:cpu_2_io_3_vm_0_vmbytes_1M,5667.5,1.0395,0.653875,0.337375,11006.25,1.3075,32.675,1.95375,5.617375,0.0005041625,0.994875,0.00705125,6.451125e-07,3.90375,97.65,0.00646875,2100.0,0.00157,1.10593325409
batch-3-learning-89-regular-45,svm:batch-5-learning-56-regular-89,6601.25,1.044625,0.2021125,0.39325,3396.25,0.404,10.0975,0.710875,9.2005,0.0022275,0.58025,3.452875,0.000929,1.422,35.5375,3.03125,2100.0,2.03875,1.35099353333
batch-3-learning-89-regular-45,stress:cpu_0_io_2_vm_0_vmbytes_512K,471.1625,0.3785,0.0225575,0.02802125,379.3875,0.04514,1.128375,0.782625,2.119875,0.00571,0.962,0.017835,0.0001447625,1.56625,39.125,0.018175,2100.0,0.00217125,1.01831581854
batch-3-learning-89-regular-45,swaptions:num-800000,2255.0,1.0675,0.354625,0.134125,5965.0,0.709125,17.725,2.645,0.0547625,9.2125e-06,0.876375,0.007216125,1.212625e-06,5.29125,132.25,0.004300875,2102.5,0.0007785,1.03900271344
batch-3-learning-89-regular-45,facedetect:eyes-2-pyramid-20-selectivity-2,2256.25,1.06875,0.181375,0.134,3052.5,0.363,9.07,1.3525,0.575125,0.000189,0.975875,0.0204475,6.713625e-06,2.705,67.6625,0.01064375,2101.25,0.0059445,1.05084745323
batch-3-learning-89-regular-45,swaptions:num-300000,2238.75,1.06375,0.352625,0.13325,5926.25,0.705375,17.625,2.64625,0.0388125,6.6e-06,0.941,0.0029935,5.193375e-07,5.29375,132.5,0.0016495,2100.0,0.00044775,1.05771237031
batch-3-learning-89-regular-45,stress:cpu_0_io_0_vm_4_vmbytes_1M,8771.25,1.04625,0.425625,0.520375,7171.25,0.851125,21.275,0.817375,381.125,0.053175,0.997125,1.03525,0.00014425,1.63375,40.875,0.14575,2106.25,0.09825,1.58012845082
batch-3-learning-89-regular-45,stress:cpu_0_io_1_vm_0_vmbytes_512K,328.5,0.375625,0.01701,0.01952875,286.125,0.034025,0.85075,0.867875,1.280625,0.0044925,0.953625,0.039275,0.000150525,1.73625,43.3875,0.0345375,2100.0,0.00337375,1.02402301359
batch-3-learning-89-regular-45,stress:cpu_3_io_1_vm_0_vmbytes_128K,6921.25,1.039125,0.9525,0.411,16037.5,1.905,47.625,2.31875,1.5615,9.68875e-05,0.995125,0.00440425,2.782125e-07,4.6375,116.125,0.00560125,2103.75,0.001415875,1.12896042427
batch-3-learning-89-regular-45,facedetect:eyes-1-pyramid-18-selectivity-2,2243.75,1.048625,0.17825,0.131625,3038.75,0.3565,8.91125,1.3525,0.4745,0.000161875,0.97625,0.0162225,5.855375e-06,2.70625,67.675,0.01146125,2131.25,0.00618025,1.03774134062
batch-3-learning-89-regular-45,svm:batch-2-learning-23-regular-23,3486.25,1.013,0.1532,0.20725,2572.5,0.306,7.6475,0.8675,3.40625,0.00130725,0.573375,1.478375,0.00056625,1.734875,43.3875,1.832125,2100.0,1.78,1.17397886251
batch-3-learning-89-regular-45,stress:cpu_0_io_3_vm_2_vmbytes_128K,5211.25,1.04375,0.455625,0.30925,7677.5,0.911625,22.7875,1.47625,3.34,0.000432375,0.9945,0.00503125,6.9375e-07,2.95625,73.875,0.0058275,2106.25,0.001405,1.13146802893
batch-4-learning-23-regular-78,ferret:eyes-2-pyramid-13-selectivity-1,2260.0,1.050625,0.178,0.132375,3038.75,0.3555,8.89125,1.345,1.054,0.00035275,0.98275,0.02051125,7.23375e-06,2.69125,67.2625,0.016695,2133.75,0.009205,1.03378574496
batch-4-learning-23-regular-78,stress:cpu_2_io_3_vm_0_vmbytes_1M,5617.5,1.04175,0.637375,0.334125,10700.0,1.275,31.85,1.92875,5.216375,0.0004823625,0.987625,0.00433875,4.1675e-07,3.86,96.5875,0.0043075,2100.0,0.0012035,1.07957136289
batch-4-learning-23-regular-78,stress:cpu_0_io_3_vm_2_vmbytes_128K,5272.5,1.034375,0.433625,0.312875,7306.25,0.866875,21.675,1.39,4.22,0.0005695,0.997125,0.0034485,5.178e-07,2.77875,69.5,0.00443625,2106.25,0.001282,1.13684084669
batch-4-learning-23-regular-78,svm:batch-2-learning-23-regular-23,3478.75,1.011,0.15325,0.206875,2571.25,0.306125,7.65375,0.86875,3.269375,0.001242875,0.570875,1.452375,0.00055,1.733875,43.3875,1.833375,2100.0,1.7775,1.16322015014
batch-4-learning-23-regular-78,facedetect:eyes-1-pyramid-18-selectivity-2,2292.5,1.06625,0.180875,0.133625,3102.5,0.362125,9.05125,1.3525,0.451875,0.0001462625,0.97575,0.01714625,5.61e-06,2.70875,67.7,0.01055125,2142.5,0.0060245,1.02998002852
batch-4-learning-23-regular-78,facedetect:eyes-2-pyramid-20-selectivity-2,2275.0,1.06125,0.180125,0.133125,3081.25,0.360375,9.0075,1.35375,0.486125,0.0001595,0.980875,0.0141825,4.767125e-06,2.70625,67.675,0.00956625,2137.5,0.0052985,1.02725777927
batch-4-learning-23-regular-78,stress:cpu_3_io_1_vm_4_vmbytes_256K,15750.0,1.0475,1.15875,0.93625,19500.0,2.32125,58.0125,1.23875,63.975,0.00328125,1.0,0.00614275,3.1575e-07,2.47875,61.95,0.00608125,2100.0,0.00161125,1.56582844783
batch-4-learning-23-regular-78,stress:cpu_0_io_2_vm_0_vmbytes_512K,522.25,0.377625,0.02433125,0.0310525,408.875,0.0486125,1.21625,0.778875,2.418625,0.0059375,0.982625,0.0124525,5.3575e-05,1.55875,38.95,0.01269125,2100.0,0.00194625,1.04796789793
batch-4-learning-23-regular-78,stress:cpu_3_io_1_vm_0_vmbytes_128K,6831.25,1.04625,0.951875,0.4065,16012.5,1.9025,47.6,2.34375,1.28725,8.02125e-05,0.985625,0.00486775,3.055625e-07,4.68625,117.125,0.00558625,2100.0,0.001257,1.12975904323
batch-4-learning-23-regular-78,swaptions:num-300000,2273.75,1.06625,0.350375,0.133375,5970.0,0.701125,17.5375,2.62625,0.0413,6.96875e-06,0.942,0.003125,5.34875e-07,5.25125,131.5,0.00222475,2128.75,0.0002821375,1.03040158203
batch-4-learning-23-regular-78,svm:batch-5-learning-56-regular-89,6578.75,1.041625,0.2008875,0.39175,3375.0,0.401625,10.0375,0.713375,8.987875,0.00222325,0.582375,3.3785,0.000916,1.42525,35.625,3.01875,2100.0,2.03625,1.28777013131
batch-4-learning-23-regular-78,stress:cpu_0_io_1_vm_0_vmbytes_512K,328.0,0.379375,0.016895,0.0195,284.125,0.0338125,0.846625,0.865125,1.313625,0.00461375,0.95825,0.0356,0.0001432375,1.73,43.2625,0.0312375,2100.0,0.0030475,1.01277544279
batch-4-learning-23-regular-78,swaptions:num-800000,2265.0,1.0675,0.354625,0.134,5993.75,0.709,17.725,2.645,0.052325,8.7475e-06,0.88875,0.006231375,1.039375e-06,5.29125,132.125,0.003837875,2112.5,0.000664625,1.02502224091
batch-4-learning-23-regular-78,stress:cpu_0_io_2_vm_0_vmbytes_512K,409.875,0.381375,0.01975,0.0243625,332.25,0.0395,0.988,0.821,1.825875,0.00534875,0.975875,0.019905,7.29375e-05,1.64375,41.05,0.0177675,2100.0,0.00244125,1.00521283692
batch-4-learning-23-regular-78,svm:batch-3-learning-100-regular-56,3900.0,1.011125,0.1571875,0.232,2642.5,0.3145,7.87375,0.8335,4.117875,0.00143725,0.584875,1.6525,0.0005945,1.66725,41.6875,1.9945,2100.0,1.84375,1.19008247169
batch-4-learning-23-regular-78,stress:cpu_0_io_0_vm_4_vmbytes_1M,8796.25,1.027625,0.43,0.511,7396.25,0.85975,21.5,0.840625,369.25,0.0498875,1.0,0.002392125,3.44125e-07,1.68,42.075,0.0012545,2151.25,0.000677375,1.44560773991
batch-1-learning-1-regular-34,svm:batch-2-learning-23-regular-23,3602.5,1.04325,0.1573875,0.214375,2645.0,0.31475,7.87,0.8675,3.314625,0.00127925,0.572625,1.472,0.000583625,1.735625,43.4,1.849,2101.25,1.7925,1.1543804047
batch-1-learning-1-regular-34,swaptions:num-800000,2285.0,1.06375,0.35225,0.1335,6028.75,0.7045,17.6,2.63875,0.04575,7.63125e-06,0.926,0.003656,6.1825e-07,5.27875,132.125,0.002152625,2140.0,0.000266625,1.01930156063
batch-1-learning-1-regular-34,stress:cpu_0_io_2_vm_0_vmbytes_512K,459.2,0.418625,0.0211925,0.0273,356.5375,0.04239625,1.059625,0.753625,2.123375,0.00595125,0.944375,0.02326125,0.0001863875,1.5075,37.65,0.022475,2100.0,0.00276125,1.02780330978
batch-1-learning-1-regular-34,ferret:eyes-2-pyramid-13-selectivity-1,2260.0,1.05225,0.18075,0.134,3051.25,0.361625,9.0375,1.35125,0.60175,0.000201375,0.9235,0.05079,1.694e-05,2.7,67.525,0.03497875,2107.5,0.01420875,1.03419520743
