Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
eyes-0-pyramid-18-selectivity-1,4974.88372093,1.05,0.499720930233,0.29588372093,8402.55813953,0.99923255814,24.9860465116,1.68906976744,3.53372093023,0.000420651162791,0.995023255814,0.0125153488372,1.49653488372e-06,3.37837209302,84.4627906977,0.0132369767442,2100.93023256,0.00558744186047,1.05356132925
eyes-0-pyramid-18-selectivity-1,4415.6097561,1.05,0.494658536585,0.262317073171,8323.41463415,0.989512195122,24.7317073171,1.8843902439,0.378829268293,4.55170731707e-05,0.974829268293,0.0101941463415,1.22336585366e-06,3.77,94.2487804878,0.00986390243902,2101.95121951,0.00441317073171,1.02115984188
eyes-0-pyramid-18-selectivity-1,4431.2195122,1.05,0.355707317073,0.263219512195,5987.31707317,0.711390243902,17.7829268293,1.35146341463,0.701341463415,0.000117073170732,0.961512195122,0.0270292682927,4.50682926829e-06,2.70243902439,67.5585365854,0.0467243902439,2103.41463415,0.0264,1.0217559756
eyes-0-pyramid-18-selectivity-1,4547.5,1.05,0.356375,0.26385,6141.25,0.7128,17.825,1.3495,0.77735,0.000126775,0.949075,0.039305,6.4145e-06,2.7015,67.5325,0.0751625,2154.0,0.0431925,1.02265131856
eyes-0-pyramid-18-selectivity-1,4430.73170732,1.05,0.35356097561,0.262634146341,5964.3902439,0.707073170732,17.6756097561,1.34634146341,0.684926829268,0.000114634146341,0.974195121951,0.0183019512195,3.05853658537e-06,2.69146341463,67.2951219512,0.0313365853659,2107.56097561,0.0160753658537,1.02183827293
eyes-0-pyramid-18-selectivity-1,4408.29268293,1.05,0.492365853659,0.262,8279.02439024,0.984634146341,24.6097560976,1.87829268293,0.372,4.48780487805e-05,0.980365853659,0.00806902439024,9.70512195122e-07,3.75634146341,93.9195121951,0.0078743902439,2101.2195122,0.0036617804878,1.01993312925
eyes-0-pyramid-18-selectivity-1,9575.36585366,1.05,0.935024390244,0.55687804878,16085.3658537,1.87073170732,46.756097561,1.67926829268,96.5292682927,0.00600414634146,0.999951219512,0.0150217073171,9.32e-07,3.35975609756,83.987804878,0.0151502439024,2150.24390244,0.00611658536585,1.02956703105
eyes-0-pyramid-18-selectivity-1,4513.25,1.05,0.4941,0.262475,8495.0,0.98775,24.705,1.8825,0.38545,4.5405e-05,0.9736,0.0108275,1.27585e-06,3.7655,94.1325,0.009949,2149.25,0.00429725,1.01945913097
eyes-0-pyramid-18-selectivity-1,4415.36585366,1.05,0.353926829268,0.262463414634,5953.90243902,0.707829268293,17.6951219512,1.3487804878,0.758975609756,0.00012756097561,0.975512195122,0.0193573170732,3.24609756098e-06,2.69609756098,67.412195122,0.0361170731707,2101.2195122,0.0189985365854,1.0204203953
eyes-0-pyramid-18-selectivity-1,4420.0,1.05,0.354219512195,0.262682926829,5961.70731707,0.708487804878,17.712195122,1.3487804878,0.728048780488,0.000122243902439,0.970512195122,0.0220390243902,3.6912195122e-06,2.69682926829,67.4195121951,0.0389951219512,2102.43902439,0.0201292682927,1.01973523758
eyes-0-pyramid-18-selectivity-1,4508.0,1.05,0.524425,0.262925,8991.75,1.04875,26.225,1.99525,0.415225,4.607e-05,0.970975,0.014151,1.563325e-06,3.98925,99.7275,0.0121005,2142.25,0.0050425,1.02014695617
eyes-0-pyramid-18-selectivity-1,4418.04878049,1.05,0.35812195122,0.262073170732,6032.68292683,0.716170731707,17.9097560976,1.36512195122,2.92317073171,0.000484707317073,0.997365853659,0.00805341463415,1.3356097561e-06,2.73097560976,68.2682926829,0.00762609756098,2104.14634146,0.00356292682927,1.02067612473
eyes-0-pyramid-18-selectivity-1,4514.25,1.05,0.370025,0.262325,6364.0,0.739975,18.5025,1.4095,1.746,0.0002745,0.993675,0.01168875,1.836675e-06,2.819,70.48,0.010806,2149.5,0.0046565,1.02034611198
eyes-0-pyramid-18-selectivity-1,4514.25,1.05,0.52455,0.26275,9012.75,1.04875,26.23,1.99675,0.4343,4.81825e-05,0.973125,0.01247775,1.38605e-06,3.99225,99.77,0.01141125,2147.75,0.0046535,1.02090076071
eyes-0-pyramid-18-selectivity-1,7091.39534884,1.05,0.414465116279,0.421720930233,6967.6744186,0.828860465116,20.7302325581,0.982906976744,199.186046512,0.0285930232558,1.0,0.0146251162791,2.10102325581e-06,1.96604651163,49.1488372093,0.01303,2100.69767442,0.00538139534884,1.05058658707
eyes-0-pyramid-18-selectivity-1,4421.2195122,1.05,0.524682926829,0.26256097561,8830.97560976,1.04951219512,26.2341463415,1.99731707317,0.395414634146,4.47756097561e-05,0.969951219512,0.0130509756098,1.47695121951e-06,3.99390243902,99.8487804878,0.0113770731707,2102.92682927,0.00463002439024,1.02271436369
eyes-0-pyramid-18-selectivity-0,6803.75,1.05,0.40925,0.403,6905.0,0.818125,20.4625,1.015875,195.875,0.0284,0.999875,0.027425,3.98e-06,2.02875,50.75,0.025375,2106.25,0.015235,1.02354101737
eyes-0-pyramid-18-selectivity-0,4432.5,1.05,0.356375,0.263125,6008.75,0.713,17.825,1.355,0.807375,0.000134375,0.952625,0.039575,6.59125e-06,2.7125,67.775,0.06295,2106.25,0.0366125,1.02489704703
eyes-0-pyramid-18-selectivity-0,4525.0,1.05,0.355,0.26275,6108.75,0.709625,17.7125,1.35,0.881,0.000144125,0.954125,0.0425125,6.9475e-06,2.7,67.5125,0.061725,2152.5,0.039375,1.02499777367
