Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
eyes-1-pyramid-13-selectivity-1,2251.33333333,1.068,0.1808,0.133833333333,3045.0,0.3616,9.041,1.35133333333,0.3699,0.00012197,0.977266666667,0.009513,3.171e-06,2.703,67.5666666667,0.00908133333333,2104.0,0.004891
eyes-0-pyramid-18-selectivity-0,2312.5,1.06875,0.181625,0.135,3112.5,0.363375,9.08875,1.34625,0.49975,0.000160375,0.9625,0.02141375,6.85375e-06,2.6925,67.3,0.0199375,2146.25,0.01286375
eyes-0-pyramid-16-selectivity-0,2305.71428571,1.06285714286,0.181428571429,0.134571428571,3108.57142857,0.363142857143,9.07428571429,1.34714285714,0.534571428571,0.000172857142857,0.947142857143,0.0324571428571,1.06157142857e-05,2.69571428571,67.4142857143,0.0299428571429,2140.0,0.0175642857143
eyes-0-pyramid-18-selectivity-1,2256.5,1.06975,0.18095,0.13405,3044.5,0.36185,9.04375,1.34825,0.349225,0.0001147425,0.97485,0.00936625,3.07225e-06,2.69775,67.425,0.00901975,2102.5,0.00397125
eyes-1-pyramid-16-selectivity-2,2259.53125,1.06984375,0.18103125,0.13428125,3044.53125,0.362140625,9.0525,1.34625,0.41496875,0.00013646875,0.972171875,0.012069375,3.963953125e-06,2.69421875,67.3578125,0.01098953125,2100.0,0.004358625
eyes-0-pyramid-18-selectivity-2,2256.98630137,1.0698630137,0.18101369863,0.134178082192,3045.47945205,0.362109589041,9.05205479452,1.34904109589,0.351164383562,0.000115443835616,0.98,0.00746547945205,2.4582739726e-06,2.69780821918,67.4479452055,0.00654287671233,2101.36986301,0.00259649315068
eyes-0-pyramid-11-selectivity-0,2334.0,1.068,0.1848,0.1368,3156.0,0.3696,9.246,1.354,0.6404,0.0002034,0.9342,0.04464,1.422e-05,2.708,67.7,0.04642,2134.0,0.02588
eyes-2-pyramid-11-selectivity-1,2275.0,1.06928571429,0.182178571429,0.135107142857,3067.5,0.36425,9.1075,1.34964285714,0.598535714286,0.000195107142857,0.972214285714,0.0174946428571,5.70142857143e-06,2.69714285714,67.425,0.0167382142857,2103.92857143,0.00730607142857
eyes-0-pyramid-25-selectivity-0,2264.54545455,1.06909090909,0.181181818182,0.134636363636,3045.45454545,0.362454545455,9.05818181818,1.34545454545,0.538818181818,0.000176818181818,0.965545454545,0.0211454545455,6.95454545455e-06,2.69181818182,67.3,0.0200272727273,2100.0,0.0111881818182
eyes-0-pyramid-22-selectivity-0,2292.22222222,1.07,0.181,0.134888888889,3077.77777778,0.362111111111,9.05444444444,1.34333333333,0.578222222222,0.000188333333333,0.964,0.0236111111111,7.68e-06,2.68444444444,67.1555555556,0.0227777777778,2122.22222222,0.0124911111111
eyes-1-pyramid-25-selectivity-2,2275.91836735,1.06969387755,0.181663265306,0.135204081633,3055.81632653,0.363265306122,9.08102040816,1.34306122449,0.44337755102,0.000144421428571,0.966214285714,0.0173642857143,5.56946938776e-06,2.68704081633,67.162244898,0.0142917346939,2101.83673469,0.00477794897959
eyes-1-pyramid-25-selectivity-1,2286.18181818,1.07,0.181309090909,0.134545454545,3080.36363636,0.3626,9.06545454545,1.34781818182,0.428181818182,0.0001392,0.968109090909,0.0141325454545,4.59745454545e-06,2.69490909091,67.3727272727,0.0133714545455,2123.09090909,0.00537836363636
eyes-1-pyramid-25-selectivity-0,2332.5,1.0675,0.18325,0.1355,3153.33333333,0.36675,9.16583333333,1.3525,0.564833333333,0.000179833333333,0.93925,0.0389583333333,1.24491666667e-05,2.70583333333,67.625,0.033925,2150.83333333,0.0160008333333
eyes-0-pyramid-25-selectivity-2,2272.57731959,1.0693814433,0.180917525773,0.134391752577,3057.73195876,0.36181443299,9.04587628866,1.34628865979,0.410402061856,0.00013427628866,0.973670103093,0.0116448453608,3.80216494845e-06,2.69164948454,67.3010309278,0.00922979381443,2112.06185567,0.00304868041237
eyes-1-pyramid-7-selectivity-2,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,nan,1.0,0.0,nan,-1.0,-25.0,0.013628,2148.85714286,0.00568542857143
eyes-1-pyramid-7-selectivity-0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,nan,1.0,0.0,nan,-1.0,-25.0,0.04202,2100.0,0.02574
eyes-1-pyramid-7-selectivity-1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,nan,1.0,0.0,nan,-1.0,-25.0,0.018243,2145.0,0.0086205
eyes-1-pyramid-5-selectivity-0,2315.0,1.065,0.187,0.13725,3155.0,0.3735,9.3375,1.36,0.772,0.00024575,0.92675,0.061975,1.9775e-05,2.7225,68.075,0.063325,2112.5,0.0386
