,AFREQ,EXEC,FREQ,INST,INSTnom,IPC,L2HIT,L2MPI,L3HIT,MEM,PhysIPC%
763,0.002998808772916274,0.28553712898554345,0.019897064084362842,-0.20893414152564205,0.2870112811682477,0.2642637772780114,3.116383519744284,-0.9832476327164417,-0.4747388497835154,0.00998197824336135,0.2654615127643266
764,,,,,,,,,,,
765,-0.24836639015525958,-0.2790732456709451,-0.1495034414109051,0.1764669154182351,-0.2789840030914377,-0.15368982251400115,0.052403533112038714,2.6190710187602417,0.9854801549078738,-0.37550374688764554,-0.1525367579497362
766,,,,,,,,,,,
767,,,,,,,,,,,
768,-0.25189367014423547,-0.03547137483361724,-0.1582200126456863,-0.12430017016447391,-0.035571091430157194,0.14262382694170986,0.012224388241588145,-0.37638837275446574,0.11056623688190946,2.2270363566209674,0.14133498695603228
769,,,,,,,,,,,
770,,,,,,,,,,,
771,-0.018469269500147642,-0.01351355707943037,0.5301631671235393,0.5590319917601914,-0.016083633119114375,-0.35452331012373656,-0.11455114914003944,3.7477557542857918,0.8587596343366257,1.4754512733963443,-0.3538796699262946
772,,,,,,,,,,,
773,,,,,,,,,,,
774,0.018162605285636523,0.18136672521957947,0.15504175398407047,-0.018605354934415078,0.18192526266117595,0.02297593528582003,2.3786975559892047,-0.7429960448869718,-0.04156191553110611,-0.06877317821650077,0.022667351907683927
775,-0.013231368857779112,0.05936912385670589,0.11386852111799586,0.03852740166339465,0.06093882140111798,-0.04346721431385807,-0.20418697985545464,1.4577283305116977,0.05419459954763665,-0.4465323282500551,-0.043301823622562526
776,,,,,,,,,,,
777,,,,,,,,,,,
778,0.02232575918593203,0.3330128328612651,0.5969836782298596,0.1995020286902323,0.3317586220031945,-0.16634598125348424,1.5676641217483989,-0.6649366694805454,-0.0018797821926308073,0.11951393548105449,-0.16645750810259402
779,,,,,,,,,,,
780,,,,,,,,,,,
781,-0.23783949065759968,-0.38331079020411357,-0.27559555868364305,0.18343872056346652,-0.3833599872011067,-0.13465670111150377,-0.6286022746303621,8.439317844453196,0.14671973917766695,1.9935484242253496,-0.13434389364904498
782,-0.2529318701867602,-0.24709955621339555,0.03846824065759252,0.3864641867869804,-0.24836731661831576,-0.2779513751350607,-0.15617431748184257,0.8414776060332927,0.042349789088069925,2.5097644933504974,-0.277423696960008
783,-0.012829572026539407,0.07462723779174125,-0.22139977843453548,-0.27374819223758945,0.07495263077931238,0.38981638661819146,0.2567676421172576,-0.7484945709635782,-0.13581843214377265,0.2040705624860281,0.389067743153533
784,,,,,,,,,,,
785,,,,,,,,,,,
786,0.028893666669069635,-0.006056561322349682,-0.09587304933487163,-0.09064481154232393,-0.0052985591294908724,0.09779196916971358,-0.07220532442648214,2.18992091051558,0.129887001345016,0.12251918567928598,0.09741260384630868
787,,,,,,,,,,,
788,-0.2484867191608895,-0.1513073557314735,0.2816473952775926,0.5038530215165851,-0.15079204238183352,-0.3375233566417222,-0.033275526048450424,-1.03438189079089,1.0960239264112273,1.9223410444545999,-0.33823567682539046
789,,,,,,,,,,,
790,,,,,,,,,,,
791,,,,,,,,,,,
792,,,,,,,,,,,
793,,,,,,,,,,,
794,,,,,,,,,,,
795,,,,,,,,,,,
796,,,,,,,,,,,
797,,,,,,,,,,,
798,,,,,,,,,,,
799,,,,,,,,,,,
800,-0.25791474882248766,-0.1350007921533812,0.1255090023051451,0.30583971910308694,-0.13479943187487822,-0.2130427288435215,0.4258359856127164,-0.24584501542175236,0.003792707379564943,1.382441718039388,-0.21396433430565812
801,-0.024861239889335418,-0.22761985222068237,-0.19149827076132248,0.048767609222584433,-0.22683185819763113,-0.041334179739867166,-0.7360172406413583,13.485506547990367,0.20033552364410515,-0.1253011623156256,-0.04178653078280863
802,,,,,,,,,,,
803,-0.2510258867445523,-0.016810644540218803,-0.014839333729817224,0.003487004133182501,-0.01678166395246676,-0.0064336146559012125,0.35221057565104147,-0.9046384093272755,-0.0772531847953471,1.2665567348751168,-0.004847732034311357
804,,,,,,,,,,,
805,-0.013030719567614814,0.07946605274256037,0.10249802515435535,0.02364105668563639,0.07976604385013975,-0.022128075482102043,-0.6673406243280217,1.5118210842373927,0.044038146414820775,-0.4786416426823765,-0.021383770386035002
806,-0.21192366248431632,-0.013742846612877755,0.39898680323046887,0.4207028141882991,-0.013698535195725645,-0.2829815842482867,0.3911059671927191,-0.07251172585147295,0.013514431238534602,1.2902991611236174,-0.28383347416604104
807,-0.01197346029836011,-0.33499520280380823,-0.3618267818986305,-0.04293320970330237,-0.3340950444367304,0.05065771549605522,-0.6829909623032373,5.070903405352276,0.018677920963656627,0.35718533738243413,0.04987074717040191
808,,,,,,,,,,,
809,-0.2374122283794222,-0.3410547410722795,-0.2379213782403501,0.15906847823628725,-0.34061348842489575,-0.1434599215708297,0.07805532975766219,1.2008844749586614,0.7439417231412342,-0.7153035903436366,-0.1424956994847467
810,,,,,,,,,,,
811,-0.22432834757183748,-0.22651684059260138,0.27011121487018835,0.6390891971133975,-0.22734229261152178,-0.3863319314279276,0.07336087550975108,0.1520436170348588,0.19700086047039017,0.9055947507795862,-0.38619415762257187
812,,,,,,,,,,,
813,,,,,,,,,,,
814,-0.038804187719316464,-0.035393981072951414,-0.17686285180655986,-0.13927841618248119,-0.03560610299807811,0.16915080972148355,-0.057704122818672286,-0.44358314712309016,0.006820467136878017,0.294091759098916,0.1683509547707982
815,-0.2660448633822696,-0.1701981603538407,-0.24681390165872216,-0.0853463836178229,-0.17067148792229922,0.10628386031614243,0.4371241948356411,-0.7461043129830681,-0.035282381193660214,1.1875079613979078,0.10562652001996048
816,,,,,,,,,,,
817,,,,,,,,,,,
818,,,,,,,,,,,
819,,,,,,,,,,,
820,,,,,,,,,,,
821,,,,,,,,,,,
822,0.029379904395148274,-0.08449110292181534,0.06896460248459553,0.1739598686055716,-0.08501855595995061,-0.12910627126137622,-0.3992736211378298,1.3304462587916779,-0.013824086092398838,-0.5636030931734922,-0.12900353509980977
823,,,,,,,,,,,
824,,,,,,,,,,,
825,-0.26979909661740537,-0.2255991500568729,-0.12878015185902097,0.11898907632328697,-0.22611234428173732,-0.1134451844381199,3.85477821159823,-0.8296434572427399,-0.015575924809819406,-0.21642666943497446,-0.11400040129368674
826,,,,,,,,,,,
827,,,,,,,,,,,
828,,,,,,,,,,,
829,0.019299306340534655,0.2810925511434403,0.3215893044808067,0.033606269045695254,0.27991772478097715,-0.03238461566176473,-0.6866014038200623,2.2058675471854907,-0.03081121973016092,-0.3126935305813474,-0.03177159342425171
830,-0.04206181093241817,-0.08394047340049905,-0.13044629644098912,-0.0453119742625874,-0.08374029156737092,0.05298512436204914,0.1568749394251514,-0.6575949970071173,-0.39089509469084743,0.1230216549482561,0.0521122441554353
831,-0.013603027624143013,-0.2700277523473313,-0.30873188558889714,-0.043159887207112065,-0.2690124582940861,0.047232437261796344,-0.6086636024871334,2.9936712815191475,0.024872739021373765,-0.019303186295001742,0.047659308795873025
832,,,,,,,,,,,
833,,,,,,,,,,,
834,-0.019997564987647404,0.04337526239849176,0.08772962289641327,0.04288304753151648,0.04419851379403082,-0.04414483079700884,-0.1868748685054559,0.7864656667501265,0.23498886238837385,-0.062292967108066866,-0.04363222573087051
835,-0.021660240013426944,0.026992293653451863,0.05845250761017368,0.02775149872499444,0.026483741106798596,-0.02542584860111658,0.2377302858933613,-0.9770092351724712,-0.058228360032191645,1.2952555501420084,-0.025370921321265446
836,-0.25026343622455666,-0.13005710620729674,-0.1396898164831376,-0.010411445062771273,-0.130775720937658,0.013658959319702197,-0.016570466736628937,-0.570293649382371,0.0657924541144301,2.4910760986018365,0.011346923234352099
837,,,,,,,,,,,
838,-0.22275101311594406,-0.11697260141719212,-0.16336707469195905,-0.053336516216174065,-0.11641248502800003,0.06035694057758631,3.597114955692367,-0.8422253916523823,-0.03134619345198499,3.060559824941627,0.06133554981013007
839,,,,,,,,,,,
840,-0.2650681880749192,-0.10481300677248502,-0.2169398465517588,-0.12700829912748637,-0.10497527899560047,0.14211183623344917,0.28436039003047714,-0.8421924345844217,-0.21563661078839186,3.178636017046419,0.14304767062319787
841,,,,,,,,,,,
842,,,,,,,,,,,
843,,,,,,,,,,,
844,,,,,,,,,,,
845,,,,,,,,,,,
846,-0.23851197929316426,0.11851180628984043,0.5071420676074406,0.3408865374398777,0.11821098254896503,-0.256898069053873,2.704280422671548,-0.8332098780753587,-0.10370816990570922,2.3561733186660803,-0.25674420227368455
847,-0.2234974661413857,-0.05541985724402814,-0.1754123286300101,-0.12868111682639952,-0.05527958218729634,0.14121286417760284,2.621822325909634,-0.8071380118857696,-0.02448826037549524,3.288636471293104,0.14209172297401884
848,,,,,,,,,,,
849,-0.029464023919973784,0.14171353055350752,0.14630985083467604,0.00937147815779501,0.1404896111353716,-0.007273756027146826,-0.04326653722583241,-0.23665296799282415,0.01229270251094478,-0.06762279680247973,-0.0061535378536649015
850,,,,,,,,,,,
851,,,,,,,,,,,
852,,,,,,,,,,,
853,,,,,,,,,,,
854,,,,,,,,,,,
855,,,,,,,,,,,
856,-0.2761506756731998,-0.24565152051259323,-0.3714590426429043,-0.16738216051547242,-0.2465740871574847,0.20782785665248088,0.20454861174951192,-0.1052604255330228,-0.02459200777806918,2.9239068168179445,0.206176155812329
857,,,,,,,,,,,
858,,,,,,,,,,,
859,-0.2581760542624957,-0.21766929793854023,-0.12972811267385723,0.10445515715939868,-0.21792546816110983,-0.10026149238435758,0.242530912377824,-0.5465917168642559,-0.008338242710393401,0.10027341659109687,-0.10010643221023098
860,,,,,,,,,,,
861,,,,,,,,,,,
862,,,,,,,,,,,
863,,,,,,,,,,,
864,0.053920908375294986,0.1072536927685835,0.3005079231786971,0.1794930274050958,0.10543475822154805,-0.14819256975328454,-0.17732291148260643,3.1285613006550945,0.26762417798813437,-0.08176089783175088,-0.1482786240438199
865,0.03187786421879284,-0.271100856960077,-0.4076090701548622,-0.1837809451467533,-0.27104673185497585,0.2280335842894824,-0.7521188016905284,9.585802041471824,0.6413778800797866,0.23350138180390861,0.2279659224121519
866,,,,,,,,,,,
867,,,,,,,,,,,
868,,,,,,,,,,,
869,,,,,,,,,,,
870,,,,,,,,,,,
871,0.0077799144990741646,0.1981859233576044,-0.24869012365028378,-0.3677622722816483,0.19741990886900923,0.5812605668510218,0.3199018112230907,-0.9340664110532987,-0.2751894073550711,-0.24885262058585478,0.5813880875274827
872,,,,,,,,,,,
873,,,,,,,,,,,
874,,,,,,,,,,,
875,,,,,,,,,,,
876,-0.24599852812875203,-0.3907630657568407,-0.2654798200801569,0.20879274286992225,-0.39114438367337345,-0.1549875653764209,-0.6518182532135478,10.874373623094378,0.4136947861624564,1.428761684024252,-0.15478576103040093
877,-0.21898974646611663,-0.34122936792554126,-0.07098068780869718,0.4060819328676272,-0.3418658100333805,-0.2516444018875408,-0.006139998573669453,2.0720153589310355,0.8724223672273103,2.284169101333067,-0.25194941667509124
878,,,,,,,,,,,
879,-0.0037239880855734217,-0.14301428603644614,-0.0656973840529171,0.08400764409772202,-0.14415460494862692,-0.07206018641286752,4.058881711140579,-0.31731028025662217,-0.0015017972338747382,-0.056253871514753334,-0.0720862530164899
880,,,,,,,,,,,
881,,,,,,,,,,,
882,,,,,,,,,,,
883,-0.26806347719672063,-0.08301923304454174,0.4248385884061439,0.5487060279728324,-0.08302312070539009,-0.35461490669020956,1.7221367218520531,0.20634665714815847,0.013479349471955997,-0.2400446749097415,-0.355098816102593
884,-0.23174079342967546,-0.44890190776397737,-0.39607886035498635,0.10404264986731693,-0.4488188567883732,-0.09440831896203039,-0.08152958821020671,3.2722239300298868,0.15264092438166246,2.899386408388433,-0.0940469054944338
885,,,,,,,,,,,
886,,,,,,,,,,,
887,-0.04158392556053818,-0.03028452574833785,-0.1549417334779627,-0.12696330682110543,-0.031224084976190978,0.1551588884820651,0.02626745734212338,-0.5365737954727905,-0.004820547844460412,0.006953472104564707,0.15542368222968864
888,,,,,,,,,,,
889,-0.25907007694931805,-0.3035742428159082,-0.23867193730271102,0.10209789277761744,-0.3037049616075825,-0.09946132249170382,0.315791492340464,-0.7927617327742958,0.02616479675244496,0.39592295876917866,-0.0998876040197311
890,,,,,,,,,,,
891,,,,,,,,,,,
892,0.014618250219748982,0.17404948164686132,0.060507110621168536,-0.09830793957833664,0.17457911750382013,0.10585743635105571,-0.008649477803026082,-0.477867348394858,-0.06434760795067586,0.158711641324429,0.10627337132256819
893,0.0017705293649392172,0.08717987558935834,0.04157146119789297,-0.03861444381685414,0.08685502616413066,0.04554411431887253,-0.7081122793273278,1.9946493047611982,0.0733566115568395,-0.18926553927964176,0.044586974617977546
894,,,,,,,,,,,
895,,,,,,,,,,,
896,,,,,,,,,,,
897,,,,,,,,,,,
898,,,,,,,,,,,
899,,,,,,,,,,,
900,,,,,,,,,,,
901,,,,,,,,,,,
902,,,,,,,,,,,
903,,,,,,,,,,,
904,,,,,,,,,,,
905,,,,,,,,,,,
906,,,,,,,,,,,
907,,,,,,,,,,,
908,-0.28271717114115047,-0.29786337059417667,-0.25505112502263744,0.05314744957301787,-0.2981158946159456,-0.05284616267111886,-0.31074623761001074,0.26275187249265114,0.0022058454984628427,3.065255093475984,-0.052312871551320694
909,,,,,,,,,,,
910,,,,,,,,,,,
911,,,,,,,,,,,
912,,,,,,,,,,,
913,-0.008578298291661603,-0.012398133439533625,0.09849711495058934,0.11940249186848531,-0.012575780212482011,-0.08751484943213396,1.2043274778977184,-0.6235636861253726,-0.044598357245863966,1.5546593650533023,-0.08939068923133814
914,,,,,,,,,,,
915,,,,,,,,,,,
916,,,,,,,,,,,
917,-0.2329338831324763,-0.2977110685504081,-0.1517998976268199,0.20324837606124851,-0.2976585068559835,-0.1753563673169,0.16883080007427126,1.0645660781494175,1.127881132503123,-0.28545068379880306,-0.17524669346910338
918,,,,,,,,,,,
919,-0.2600950981773642,-0.3880582938547333,-0.2279491915822836,0.26005045473669164,-0.38847084700755335,-0.2066150956035947,-0.5719109189075832,2.3889639179214215,0.04802174885466799,0.948024071418997,-0.2070828612887256
920,,,,,,,,,,,
921,,,,,,,,,,,
922,,,,,,,,,,,
923,-0.2534652826839536,-0.18131234198779209,-0.08570798011835744,0.11356752962036866,-0.18146029695225585,-0.10562239574764422,5.327472400398305,-0.8745816852820772,-0.01198436025257604,-0.10616299237715635,-0.10493082221294313
924,0.006315577888453676,0.32958364509286925,0.23187689788341373,-0.07509552203880543,0.33014155971972103,0.06940291822855114,0.04814223976234705,-0.712785723126066,-0.11591866183479574,0.3515001189429399,0.0687517461063059
925,,,,,,,,,,,
926,,,,,,,,,,,
927,,,,,,,,,,,
928,,,,,,,,,,,
929,,,,,,,,,,,
930,,,,,,,,,,,
931,,,,,,,,,,,
932,,,,,,,,,,,
933,,,,,,,,,,,
934,,,,,,,,,,,
935,,,,,,,,,,,
936,,,,,,,,,,,
937,,,,,,,,,,,
938,,,,,,,,,,,
939,-0.03815162074513762,0.03714566529507045,0.003707896879992055,-0.024878574319450678,0.035716425375661456,0.03058700935282981,-0.1578750055793025,0.9889862508700592,0.06470477991174604,-0.07216289562861487,0.030503373722648486
940,-0.2336252136035883,-0.3009025748857965,-0.21932138974938922,0.12421075692645014,-0.300855732060283,-0.10557386235392825,0.27782903631409056,-0.7620866713572592,-0.060151230671039176,1.107791343429452,-0.10556378152559935
941,-0.2150903337335195,0.0439387475378852,0.5160428429329991,0.46373267232275883,0.04452800521485731,-0.3072235173287494,-0.24715954211052413,0.46319243429938084,-0.017574629052300807,2.0747137548348995,-0.3081052538013346
942,,,,,,,,,,,
943,-0.23552562207243102,-0.19810829404672026,-0.18465760802964784,0.024905811675747517,-0.19856833654650458,-0.019645750162065108,0.3958010962491151,-0.8959639856252455,-0.1760328803279523,1.1772214598763535,-0.020332757388469895
944,,,,,,,,,,,
945,,,,,,,,,,,
946,,,,,,,,,,,
947,,,,,,,,,,,
948,,,,,,,,,,,
949,,,,,,,,,,,
950,,,,,,,,,,,
951,-0.23485425084370862,-0.35334254967340334,-0.43702856411105656,-0.12299412712265771,-0.35326280000337523,0.17900909936231593,3.8348286418492523,-0.9207720982905931,-0.24133639084055367,3.153748944419969,0.17883023349844043
952,-0.24682448064828771,-0.3091258193019624,-0.4258652103902599,-0.15866043080184852,-0.30964370565722416,0.22713929959816692,0.2987234459331952,-0.7856113180980582,-0.2041160132952424,3.0206229834351617,0.2259577954947302
953,,,,,,,,,,,
954,0.008898463378133405,0.12962482825971464,-0.05232121938841685,-0.16325825710206623,0.12792283600099866,0.18829511438977525,0.19835379878103335,-0.7014046845414542,-0.2297695814404734,0.2666949395324843,0.1883295008313423
955,,,,,,,,,,,
956,-0.009178739118357997,-0.12888101271883964,-0.008570810754080567,0.14426527372903097,-0.12886238187511953,-0.11833748875344849,-0.06659545763838719,2.044806500959298,0.2747397559999474,0.13568857170313603,-0.11869932772593896
957,,,,,,,,,,,
958,,,,,,,,,,,
959,,,,,,,,,,,
960,,,,,,,,,,,
961,-0.2547386611246283,-0.12556506802625228,-0.0981109293680764,0.0384282887916671,-0.12526336118326684,-0.03345000552637472,3.429696909160918,-0.9741135373380376,-0.20875504379570933,1.293905196052565,-0.03338480584899922
962,,,,,,,,,,,
963,,,,,,,,,,,
964,-0.007834750527578382,-0.12216182986172837,-0.24956004028679005,-0.1433667925062153,-0.12317429063618902,0.17241114815361766,-0.6336639258984814,1.6095490134329724,-0.004190400112854839,0.39480291499002546,0.17231508707236345
965,0.0056464008853441645,0.15462214841635635,0.09943196787756653,-0.04068349941187624,0.15193645939042613,0.04370996970135824,-0.10578715487092687,-0.07344431345364522,-0.036998810881944684,0.12493141877758962,0.04329384108857335
966,,,,,,,,,,,
967,,,,,,,,,,,
968,,,,,,,,,,,
969,,,,,,,,,,,
970,,,,,,,,,,,
971,,,,,,,,,,,
972,-0.005518749677493673,0.15064643604384148,0.04286252945212184,-0.0899380385705798,0.1504858806923989,0.09429701380023657,-0.6829719746215472,0.8412354647724212,0.04553646136071481,-0.49207621730094714,0.09417890874221825
973,,,,,,,,,,,
974,,,,,,,,,,,
975,,,,,,,,,,,
976,,,,,,,,,,,
977,,,,,,,,,,,
978,,,,,,,,,,,
979,,,,,,,,,,,
980,-0.019344851095272623,0.056651798367093664,0.33185305071685106,0.26871004564138556,0.057937805954148325,-0.21406917699069555,-0.09440524570509753,1.0784302236130658,0.08953557402680307,-0.5436035445598216,-0.21377133446213079
981,,,,,,,,,,,
982,,,,,,,,,,,
983,,,,,,,,,,,
984,,,,,,,,,,,
985,,,,,,,,,,,
986,,,,,,,,,,,
987,,,,,,,,,,,
988,,,,,,,,,,,
989,0.03774608845251426,0.15435457405381375,0.0798749741327257,-0.06418711954811683,0.1555443715393444,0.06451345089977081,0.06022325362660706,-0.6241567274638933,-0.06529649166795869,0.0006099511063058782,0.06514550185783965
990,,,,,,,,,,,
991,,,,,,,,,,,
992,0.0015476314813237732,-0.052950184671850885,0.1996248699786156,0.2689889319308582,-0.05151132547993207,-0.20803672352788907,0.27204869378284485,-0.4553867681958425,-0.34354725369389516,0.13057122344414068,-0.2084363191420812
993,,,,,,,,,,,
994,,,,,,,,,,,
995,,,,,,,,,,,
996,,,,,,,,,,,
997,0.003109549484349099,0.0799506809759778,0.23691748062663312,0.14622666010660848,0.07949489648098024,-0.12419842074048128,-0.1641365252748485,4.318248446130236,0.6632802479108573,-0.18912613673121606,-0.12371987066110612
998,,,,,,,,,,,
999,,,,,,,,,,,
1000,0.018121298088157885,0.41774299858159447,0.24617976493222304,-0.11796552084642212,0.41841493332057683,0.13641053566537864,1.8497330491817772,-0.8480964206748554,-0.031794985172762476,0.17117535486104493,0.13532313162078552
1001,,,,,,,,,,,
1002,,,,,,,,,,,
1003,,,,,,,,,,,
1004,0.04293050830113584,0.00048014634221560186,0.013480055634569825,0.014702532954901069,-0.000800763619052497,-0.01361018201487902,0.13398377365108508,-0.03545944924985186,-0.0024265424909158356,0.13244867558452508,-0.013199782939878732
1005,,,,,,,,,,,
1006,,,,,,,,,,,
1007,,,,,,,,,,,
1008,-0.041773427131413236,-0.013229950802832747,0.317977328154107,0.3435889693268458,-0.013778667970386554,-0.2519197329157342,0.032770377606998344,-0.1365060343656351,-0.0016329753764956303,1.0945656813491622,-0.2514594943391414
1009,-0.2716595077749625,-0.3778012526932318,-0.3468670074953558,0.048929080310296524,-0.3783658975326331,-0.030418530959910414,-0.6511556890563525,2.1129156772124107,0.029774640749226974,1.8118519174867491,-0.028979635850152202
1010,-0.27178756003383453,-0.4298303929841766,-0.4083798769233698,0.05729288822955429,-0.4292207644629182,-0.04410480921711462,-0.007050542409206423,0.3909810791324777,-0.012159015433965817,2.749919168008254,-0.04361006317769233
1011,-0.030865240957728392,-0.050065609823209276,-0.014602062810590587,0.035176042741466094,-0.04838318141540015,-0.024884713433318016,0.2678429159628137,-0.27666769828059384,-0.08641849903196502,0.1215971571094324,-0.02583106471999276
1012,-0.2644732384079178,-0.24258522724052609,-0.27042188136496864,-0.04147903672607417,-0.24195933109998902,0.05827781734766236,-0.7811267754621369,4.066284917564113,0.26810911065682674,1.552636101370196,0.05738958685962417
1013,0.03346624387320586,0.16433827426719297,0.6396191006045178,0.41278570318337227,0.16512808916575517,-0.2926768183857738,-0.20207008896379944,3.0527304819168224,0.2651526046361475,-0.06751295953691996,-0.29241403878732575
1014,,,,,,,,,,,
1015,,,,,,,,,,,
1016,0.03309379184208443,-0.29179493017706226,-0.31695430272860237,-0.03482571542457462,-0.2925640762861738,0.034383758266846566,-0.703468510132456,16.58607211996298,1.0269448570732187,0.05721065831330413,0.03527362426610454
1017,,,,,,,,,,,
1018,,,,,,,,,,,
1019,,,,,,,,,,,
1020,0.02470763992024095,0.014717302750291879,0.027008239039010465,0.015357384601567667,0.013966017910251956,-0.014376430746913551,-0.0009723206189984042,0.3826263910295843,-0.0018946185399738207,-0.04589765679133606,-0.014630510917962445
1021,,,,,,,,,,,
1022,,,,,,,,,,,
1023,,,,,,,,,,,
1024,-0.23246402539202005,-0.24348677349343964,0.21142142925119717,0.6042402306003423,-0.2429731897696381,-0.3747163850051913,0.06535203425779791,2.1314208161889376,1.2008330207057485,-0.1592024518845246,-0.37453847643915206
1025,,,,,,,,,,,
1026,,,,,,,,,,,
1027,,,,,,,,,,,
1028,,,,,,,,,,,
1029,,,,,,,,,,,
1030,0.02643440365888045,0.3231030496667867,0.03256812269877127,-0.21491663713919318,0.3230335962857021,0.282786822254685,1.939354954157413,-0.9567344000880397,-0.47888773039372806,-0.014062953800155818,0.28142753041369806
1031,,,,,,,,,,,
1032,,,,,,,,,,,
1033,,,,,,,,,,,
1034,-0.02728153349105974,-0.3124925126384051,-0.35112593106164947,-0.05101654837331554,-0.3132921880136557,0.0583115874265897,-0.7618813859629772,20.749936154551044,0.2450460388434309,0.18050277825576416,0.05831282992309741
1035,,,,,,,,,,,
1036,,,,,,,,,,,
1037,,,,,,,,,,,
1038,-0.009792556567153304,0.4296950345539339,0.6641944453286737,0.16569090370481607,0.4304464964854591,-0.14415216383386192,1.2397036626471598,-0.8611745892852942,-0.30926639193233174,-0.3232271853591958,-0.14294561335489592
1039,,,,,,,,,,,
1040,,,,,,,,,,,
1041,-0.24516637898224247,0.1634859459847172,0.2519823628407279,0.07242293962340007,0.16558223596282878,-0.07276935421228403,3.3739378494493923,-0.9744102140989509,-0.17181545593637942,1.581985849622431,-0.07392283964960387
1042,-0.008010408411885665,0.28063880891002974,0.7697572742019826,0.38526217427240245,0.28062704373709296,-0.2779417702639874,1.6069952535926804,-0.4347707877343168,-0.06186144235164379,-0.281677506478528,-0.2776862061930469
1043,,,,,,,,,,,
1044,-0.2381889088358089,-0.24982574294963777,-0.2258104533268347,0.03281832827035735,-0.24911044268481203,-0.030464220279319935,0.4233953814004931,-0.789167731962686,-0.1528033839001363,2.051140343374238,-0.031028661683136297
1045,,,,,,,,,,,
1046,-0.22543535918291543,-0.2543742520006262,-0.11399069684748281,0.185584470206677,-0.25256639270422937,-0.15742344880291378,0.2155237118373343,-0.7556964789856618,0.2724491769123158,0.361817456845546,-0.15715178887527756
1047,,,,,,,,,,,
1048,,,,,,,,,,,
1049,,,,,,,,,,,
1050,-0.033654062321979525,-0.23002283849219524,-0.09852322483751931,0.18312661510535017,-0.2286205023271794,-0.14643876158736768,-0.5584809596107799,2.0607998233309313,-0.01975662367103352,2.376903675157483,-0.14780813733393072
1051,-0.2529050786672566,-0.065796139953993,-0.06333469497229419,0.007021010245942907,-0.06543546146127432,0.00044198813137842803,0.33364908254163755,-0.9150506231839359,-0.11443598574307538,0.7939734203895613,0.00035482345262565065
1052,,,,,,,,,,,
1053,,,,,,,,,,,
1054,-0.24702194649396889,0.06807098465126306,0.24545338597790034,0.16790711757592613,0.068171889597491,-0.14786642126948765,2.592280180915134,-0.885283640334777,0.014953378171792198,-0.4058318938395317,-0.14726884064001491
1055,,,,,,,,,,,
1056,-0.025012307507730907,-0.09800318952411462,-0.276759718686416,-0.19605320664663833,-0.09840367377252633,0.251654552036772,0.21260595954810496,-0.045021803053163195,-0.0153482716928421,0.18039042661564392,0.24981027137931644
1057,,,,,,,,,,,
1058,-0.24504621677696248,-0.4568118218290705,-0.38306159369517956,0.14086879449203915,-0.45646192042113704,-0.1233468444828979,0.023059580026952804,0.7527749825933892,0.0384793930074216,3.1298849699476814,-0.12332953679083777
1059,,,,,,,,,,,
1060,-0.25764490696261344,-0.021081804772069924,-0.02827257200271287,-0.007327355146631759,-0.02148615362748128,0.008308556663370301,3.3135530318622517,-0.8982897943998576,-0.07154301543084839,2.828409823181722,0.005510935128930423
1061,-0.01675275227370216,-0.020551092473300968,-0.3612236770551134,-0.3467750004783027,-0.01941824469748514,0.52576046824884,0.3890255329565629,-0.9460863684901937,-0.513948820569044,0.4293442280661749,0.5280540625866251
1062,0.03452748429798228,-0.1337491122938221,-0.013132109624943062,0.14336119775641812,-0.1357563593320849,-0.12294887229134717,-0.04039602454669083,1.6428549507658228,0.044585762223296355,0.09273030910135924,-0.12444033137427027
1063,,,,,,,,,,,
1064,,,,,,,,,,,
1065,,,,,,,,,,,
1066,-0.2579057463981646,-0.39601252040932905,-0.5029350263279468,-0.17050204476697622,-0.3956077227589583,0.21053287238792462,-0.07056340226882465,0.5424176954695892,0.09077604462259738,3.457284862273603,0.20985940674226441
1067,,,,,,,,,,,
1068,,,,,,,,,,,
1069,,,,,,,,,,,
1070,-0.0010140184874571972,0.28987144496892725,0.31914494136848526,0.021053127521598776,0.2907176473498081,-0.018034268399664637,2.519304929559798,-0.8131891072923068,-0.017129288733739038,-0.46027253577760485,-0.01766692651950847
1071,-0.021464105823995338,-0.3572168193495647,-0.5009932948032058,-0.21324009707858513,-0.35716696840915924,0.2690836617585499,-0.6015046099875409,1.377501143466218,0.031403654757863164,0.5236402605584565,0.26754889515192926
1072,,,,,,,,,,,
1073,,,,,,,,,,,
1074,,,,,,,,,,,
1075,,,,,,,,,,,
1076,,,,,,,,,,,
1077,,,,,,,,,,,
1078,,,,,,,,,,,
1079,0.017121970525044928,0.17179678044286048,0.8332539327926124,0.5761252682379198,0.17227491288036645,-0.35739754742346824,-0.5752797841577748,1.8329490548838845,0.03258126773709209,1.641946647070308,-0.35710430594667203
1080,-0.0005506617626244982,-0.23504854132177394,-0.35478349856456476,-0.1573375202494441,-0.2330835172120899,0.18448638829222266,-0.7038908104832261,1.8497950052724037,0.06190009170532887,-0.2819232569574951,0.1854683305188821
1081,0.036410073212215274,0.1375945409660206,0.16437544800130865,0.022629299781250514,0.1364104334921673,-0.03375180942097399,-0.2399976267519406,1.8443269083249243,0.34951459387700806,-0.4807641290384973,-0.034985467980620626
1082,,,,,,,,,,,
