num,app,config,exec,ind_exec,slowdown_p,slowdown_gt
4,bodytrack,layer-5-particle-4000,9.932679891586304,8.77696895598,0.8075411733680077,1.1316754042771093
4,swaptions,num-600000,15.12460708618164,13.1856048107,1.4665743985173056,1.147054481255813
4,facedetect,eyes-0-pyramid-25-selectivity-0,6.277360439300537,5.65380501745,0.672548132299031,1.1102895165160427
4,svm,batch-2-learning-34-regular-1,2.763486385345459,2.65918517113,1.0193590344048142,1.0392229978370169
4,bodytrack,layer-5-particle-4000,11.618456363677979,8.77696895598,0.7380152156072244,1.3237435864190898
4,swaptions,num-600000,17.74314570426941,13.1856048107,1.6275382649285415,1.3456451910246094
4,facedetect,eyes-0-pyramid-25-selectivity-0,7.227648735046387,5.65380501745,0.6470387861985107,1.2783689414012065
4,nn,batch-4-learning-56-regular-67,3.8705434799194336,2.8383610248599997,1.0203443169602664,1.3636543928059135
4,swaptions,num-300000,9.789625644683838,6.66946387291,2.1506749529762432,1.467827974066596
4,facedetect,eyes-0-pyramid-25-selectivity-0,7.067357778549194,5.65380501745,1.0091687068564856,1.2500179537031046
4,nn,batch-2-learning-89-regular-45,3.696328639984131,2.6937341690100003,1.2473341050266245,1.3721950304185373
4,svm,batch-5-learning-45-regular-23,4.478152513504028,3.31168484688,1.295414630825391,1.352227860003943
4,bodytrack,layer-5-particle-2266,7.437263488769531,5.321421861659999,1.202478439326589,1.397608323886861
4,ferret,hash-8-itr-25-probe-16,2.2246806621551514,2.00222611428,1.0097425566543752,1.1111036092719957
4,nn,batch-1-learning-100-regular-45,3.594367504119873,2.62096381187,1.4661079005304014,1.3713915040877163
4,svm,batch-5-learning-45-regular-23,4.4553306102752686,3.31168484688,1.5640138960704404,1.3453365329954987
4,bodytrack,layer-5-particle-4000,10.077904462814331,8.77696895598,0.950205968726697,1.1482215003105334
4,facedetect,eyes-0-pyramid-25-selectivity-0,6.302563428878784,5.65380501745,0.7741024766501322,1.1147472205756026
4,ferret,hash-8-itr-4-probe-20,2.1757564544677734,2.39939308166,0.9403341714329841,0.9067945019506743
4,svm,batch-2-learning-34-regular-1,2.873891592025757,2.65918517113,1.183007722478318,1.0807414328369314
4,bodytrack,layer-5-particle-4000,12.107086896896362,8.77696895598,0.8938291333833649,1.3794154858719716
4,facedetect,eyes-0-pyramid-25-selectivity-0,6.938379764556885,5.65380501745,0.7562508367619116,1.2272053498736075
4,ferret,hash-8-itr-4-probe-20,2.1338791847229004,2.39939308166,0.9370409272006021,0.8893412259264305
4,nn,batch-4-learning-56-regular-67,3.9345579147338867,2.8383610248599997,0.8931581748819735,1.3862077023580734
4,facedetect,eyes-0-pyramid-25-selectivity-0,7.357085704803467,5.65380501745,1.183761951272253,1.3012627216708805
4,ferret,hash-8-itr-25-probe-16,2.232367515563965,2.00222611428,1.03033282388793,1.1149427627791797
4,nn,batch-1-learning-100-regular-45,3.338979721069336,2.62096381187,1.6084668750631845,1.2739510961378164
4,svm,batch-5-learning-45-regular-23,4.581640243530273,3.31168484688,1.6265953005677403,1.3834771288236325
4,bodytrack,layer-5-particle-4000,13.082979202270508,8.77696895598,0.8800593395477176,1.4906033356033122
