num,app,config,exec,ind_exec,slowdown_p,slowdown_gt,success
2,swaptions,num-1000000,22.866373777389526,21.9327178001,1.0,1.0425690963518104,True
2,ferret,hash-8-itr-4-probe-20,1.9890689849853516,2.39939308166,1.0,0.8289883805154722,True
2,bodytrack,layer-5-particle-100,0.8737514019012451,0.867403030395,1.0,1.0073188256021588,True
2,swaptions,num-1000000,22.720229148864746,21.9327178001,1.0,1.0359057803935796,True
2,swaptions,num-1000000,27.858683109283447,21.9327178001,1.0,1.2701883716917393,True
2,svm,batch-5-learning-34-regular-1,3.6748108863830566,3.38307189941,1.0,1.086234935480956,True
2,swaptions,num-1000000,24.788910388946533,21.9327178001,1.0,1.1302252012212326,True
2,nn,batch-1-learning-89-regular-78,2.7283775806427,2.63417601585,1.0,1.03576130229183,True
2,swaptions,num-1000000,22.538961172103882,21.9327178001,1.0,1.0276410510329512,True
2,facedetect,eyes-0-pyramid-25-selectivity-1,28.00207281112671,27.3176190853,1.0,1.025055394604101,True
2,bodytrack,layer-5-particle-100,0.8908977508544922,0.867403030395,1.0,1.0270862789686048,True
2,ferret,hash-8-itr-4-probe-20,2.0151429176330566,2.39939308166,1.0,0.8398552671656855,True
2,ferret,hash-8-itr-4-probe-20,2.0948314666748047,2.39939308166,1.0,0.8730672279948032,True
2,svm,batch-5-learning-34-regular-1,3.763503313064575,3.38307189941,1.0,1.1124514716110294,True
2,ferret,hash-8-itr-4-probe-20,2.0967135429382324,2.39939308166,1.0,0.8738516247982339,True
2,nn,batch-1-learning-89-regular-78,2.776428461074829,2.63417601585,1.0,1.0540026347400049,True
2,facedetect,eyes-0-pyramid-25-selectivity-1,28.019716501235962,27.3176190853,1.0,1.0257012667811072,True
2,ferret,hash-8-itr-4-probe-20,1.999190330505371,2.39939308166,1.0,0.8332066745488188,True
2,bodytrack,layer-5-particle-100,0.9421775341033936,0.867403030395,1.0,1.0862050293671934,True
2,svm,batch-5-learning-34-regular-1,3.8615036010742188,3.38307189941,1.0,1.1414193123556304,True
2,bodytrack,layer-5-particle-100,0.9374227523803711,0.867403030395,1.0,1.0807234002323987,True
2,nn,batch-1-learning-89-regular-78,2.8037497997283936,2.63417601585,1.0,1.0643745075720292,True
2,bodytrack,layer-5-particle-100,0.8863940238952637,0.867403030395,1.0,1.0218940824908296,True
2,facedetect,eyes-0-pyramid-25-selectivity-1,28.03797936439514,27.3176190853,1.0,1.0263698046614458,True
2,nn,batch-1-learning-89-regular-78,3.243109941482544,2.63417601585,1.0,1.231166756499395,True
2,svm,batch-5-learning-34-regular-1,4.122013568878174,3.38307189941,1.0,1.2184232825784884,True
2,facedetect,eyes-0-pyramid-25-selectivity-1,33.79404878616333,27.3176190853,1.0,1.2370788493916878,True
2,svm,batch-5-learning-34-regular-1,3.8873159885406494,3.38307189941,1.0,1.1490491790075725,True
2,facedetect,eyes-0-pyramid-25-selectivity-1,30.18999981880188,27.3176190853,1.0,1.1051475505435813,True
2,nn,batch-1-learning-89-regular-78,2.7233946323394775,2.63417601585,1.0,1.0338696487830135,True
3,bodytrack,layer-5-particle-100,0.8980898857116699,0.867403030395,1.0,1.0353778511733993,True
3,swaptions,num-1000000,22.851712226867676,21.9327178001,1.0,1.04190061784151,True
3,ferret,hash-8-itr-4-probe-20,2.0320897102355957,2.39939308166,1.0,0.8469182168474502,True
3,swaptions,num-1000000,28.532517671585083,21.9327178001,1.0,1.3009111744215753,True
3,ferret,hash-8-itr-4-probe-20,2.130261182785034,2.39939308166,1.0,0.8878333438017713,True
3,svm,batch-5-learning-34-regular-1,4.0066328048706055,3.38307189941,1.0,1.1843179583529848,True
3,swaptions,num-1000000,25.07559299468994,21.9327178001,1.0,1.1432962035637741,True
3,ferret,hash-8-itr-4-probe-20,2.129499673843384,2.39939308166,1.0,0.8875159681506238,True
3,nn,batch-1-learning-89-regular-78,2.819002389907837,2.63417601585,1.0,1.0701647775037526,True
3,swaptions,num-1000000,22.759443044662476,21.9327178001,1.0,1.0376936981589535,True
3,facedetect,eyes-0-pyramid-25-selectivity-1,28.14009976387024,27.3176190853,1.0,1.0301080660068516,True
3,ferret,hash-8-itr-4-probe-20,2.0228981971740723,2.39939308166,1.0,0.843087451004296,True
3,bodytrack,layer-5-particle-100,0.9707682132720947,0.867403030395,1.0,1.1191662690295467,True
3,swaptions,num-1000000,28.62277841567993,21.9327178001,1.0,1.30502652140764,True
3,svm,batch-5-learning-34-regular-1,3.9033727645874023,3.38307189941,1.0,1.153795390889606,True
3,bodytrack,layer-5-particle-100,0.9444937705993652,0.867403030395,1.0,1.0888753411078809,True
3,swaptions,num-1000000,25.27984619140625,21.9327178001,1.0,1.1526089206915793,True
3,nn,batch-1-learning-89-regular-78,2.8563766479492188,2.63417601585,1.0,1.0843529934075111,True
3,bodytrack,layer-5-particle-100,0.8911714553833008,0.867403030395,1.0,1.027401823783665,True
3,swaptions,num-1000000,22.899307250976562,21.9327178001,1.0,1.0440706646429452,True
3,facedetect,eyes-0-pyramid-25-selectivity-1,28.193033933639526,27.3176190853,1.0,1.032045795997302,True
3,swaptions,num-1000000,31.640584468841553,21.9327178001,1.0,1.4426203244495897,True
3,nn,batch-1-learning-89-regular-78,3.2171998023986816,2.63417601585,1.0,1.2213306108022361,True
3,svm,batch-5-learning-34-regular-1,4.492825269699097,3.38307189941,1.0,1.3280312695933643,True
3,swaptions,num-1000000,28.61264681816101,21.9327178001,1.0,1.3045645815052866,True
3,facedetect,eyes-0-pyramid-25-selectivity-1,34.5435152053833,27.3176190853,1.0,1.2645141253899268,True
