num,app,config,exec,ind_exec,slowdown_p,slowdown_gt,success
2,swaptions,num-1000000,22.871336460113525,21.9327178001,1.0,1.0427953648320432,True
2,ferret,hash-8-itr-4-probe-20,1.9851775169372559,2.39939308166,1.0,0.8273665253564153,True
2,bodytrack,layer-5-particle-100,0.858065128326416,0.867403030395,1.0,0.9892346444024623,True
2,swaptions,num-1000000,22.733292818069458,21.9327178001,1.0,1.03650140512754,True
2,swaptions,num-1000000,27.649367809295654,21.9327178001,1.0,1.2606448531047798,True
2,svm,batch-5-learning-34-regular-1,3.758622169494629,3.38307189941,1.0,1.111008657590199,True
2,swaptions,num-1000000,24.77007007598877,21.9327178001,1.0,1.1293661962803274,True
2,nn,batch-1-learning-89-regular-78,3.0901997089385986,2.63417601585,1.0,1.173118155485691,True
2,swaptions,num-1000000,22.58819603919983,21.9327178001,1.0,1.0298858648104632,True
2,facedetect,eyes-0-pyramid-25-selectivity-1,27.97844958305359,27.3176190853,1.0,1.0241906330009993,True
2,bodytrack,layer-5-particle-100,0.8676893711090088,0.867403030395,1.0,1.000330112651184,True
2,ferret,hash-8-itr-4-probe-20,2.023061752319336,2.39939308166,1.0,0.8431556162192889,True
2,ferret,hash-8-itr-4-probe-20,2.0911383628845215,2.39939308166,1.0,0.8715280455163207,True
2,svm,batch-5-learning-34-regular-1,3.7876129150390625,3.38307189941,1.0,1.1195780130181725,True
2,ferret,hash-8-itr-4-probe-20,2.080699920654297,2.39939308166,1.0,0.8671775944334982,True
2,nn,batch-1-learning-89-regular-78,2.783052921295166,2.63417601585,1.0,1.0565174477898835,True
2,facedetect,eyes-0-pyramid-25-selectivity-1,28.28053617477417,27.3176190853,1.0,1.0352489390260344,True
2,ferret,hash-8-itr-4-probe-20,1.9764091968536377,2.39939308166,1.0,0.8237121345229,True
2,bodytrack,layer-5-particle-100,0.8988916873931885,0.867403030395,1.0,1.0363022215680397,True
2,svm,batch-5-learning-34-regular-1,3.8249258995056152,3.38307189941,1.0,1.130607333581256,True
2,bodytrack,layer-5-particle-100,0.9295468330383301,0.867403030395,1.0,1.0716435157195967,True
2,nn,batch-1-learning-89-regular-78,2.776085138320923,2.63417601585,1.0,1.0538723007183448,True
2,bodytrack,layer-5-particle-100,0.8727426528930664,0.867403030395,1.0,1.0061558725424729,True
2,facedetect,eyes-0-pyramid-25-selectivity-1,28.222558975219727,27.3176190853,1.0,1.0331266018130654,True
2,nn,batch-1-learning-89-regular-78,3.164524555206299,2.63417601585,1.0,1.2013337514900897,True
2,svm,batch-5-learning-34-regular-1,4.098531484603882,3.38307189941,1.0,1.2114822287160543,True
2,facedetect,eyes-0-pyramid-25-selectivity-1,33.840075969696045,27.3176190853,1.0,1.238763739403112,True
2,svm,batch-5-learning-34-regular-1,3.736009120941162,3.38307189941,1.0,1.1043244814255095,True
2,facedetect,eyes-0-pyramid-25-selectivity-1,30.34631037712097,27.3176190853,1.0,1.1108695191320959,True
2,nn,batch-1-learning-89-regular-78,2.743518829345703,2.63417601585,1.0,1.041509304176251,True
3,bodytrack,layer-5-particle-100,0.881540060043335,0.867403030395,1.0,1.0162981095902988,True
3,swaptions,num-1000000,22.950924396514893,21.9327178001,1.0,1.0464240959873312,True
3,ferret,hash-8-itr-4-probe-20,2.0089099407196045,2.39939308166,1.0,0.8372575365307617,True
3,swaptions,num-1000000,28.512575387954712,21.9327178001,1.0,1.3000019262466738,True
3,ferret,hash-8-itr-4-probe-20,2.1012895107269287,2.39939308166,1.0,0.875758760324994,True
3,svm,batch-5-learning-34-regular-1,3.8537707328796387,3.38307189941,1.0,1.1391335589266451,True
3,swaptions,num-1000000,25.157355785369873,21.9327178001,1.0,1.147024094991783,True
3,ferret,hash-8-itr-4-probe-20,2.0755081176757812,2.39939308166,1.0,0.8650137960053875,True
3,nn,batch-1-learning-89-regular-78,2.7468883991241455,2.63417601585,1.0,1.0427884782930024,True
3,swaptions,num-1000000,22.642710208892822,21.9327178001,1.0,1.032371383029858,True
3,facedetect,eyes-0-pyramid-25-selectivity-1,28.102510690689087,27.3176190853,1.0,1.0287320649335596,True
3,ferret,hash-8-itr-4-probe-20,1.9774725437164307,2.39939308166,1.0,0.8241553077865561,True
3,bodytrack,layer-5-particle-100,0.9090373516082764,0.867403030395,1.0,1.0479988191813405,True
3,swaptions,num-1000000,28.791855096817017,21.9327178001,1.0,1.3127354010220176,True
3,svm,batch-5-learning-34-regular-1,3.8089377880096436,3.38307189941,1.0,1.125881418208674,True
3,bodytrack,layer-5-particle-100,0.9467580318450928,0.867403030395,1.0,1.0914857323174856,True
3,swaptions,num-1000000,25.398848295211792,21.9327178001,1.0,1.1580347007928031,True
3,nn,batch-1-learning-89-regular-78,2.9478280544281006,2.63417601585,1.0,1.1190702658785279,True
3,bodytrack,layer-5-particle-100,0.8602328300476074,0.867403030395,1.0,0.9917337153593672,True
3,swaptions,num-1000000,22.758055925369263,21.9327178001,1.0,1.0376304538631094,True
3,facedetect,eyes-0-pyramid-25-selectivity-1,28.07900333404541,27.3176190853,1.0,1.0278715449676623,True
3,swaptions,num-1000000,31.30203366279602,21.9327178001,1.0,1.4271844441756005,True
3,nn,batch-1-learning-89-regular-78,3.36089825630188,2.63417601585,1.0,1.2758821870972734,True
3,svm,batch-5-learning-34-regular-1,4.416957378387451,3.38307189941,1.0,1.3056055294472928,True
3,swaptions,num-1000000,28.925917148590088,21.9327178001,1.0,1.318847824160588,True
3,facedetect,eyes-0-pyramid-25-selectivity-1,34.981709003448486,27.3176190853,1.0,1.2805548277914398,True
