,EXEC,MEM,FREQ,GT,Pred
4744,0.2506194690271824,0.6588906497622822,0.35099798161018714,0.9925118677689999,1.0356038423738547
165,0.607680151708237,0.40463549920760705,0.9770267997307719,1.69923503148,1.6116166677055483
2189,0.250771175727562,0.6764183835182251,0.3568513119533128,1.04818602271,1.0358061008422705
2224,0.24819216182110798,0.6748019017432647,0.3524108544516313,1.03580043786,1.0350139536858505
5714,0.24925410872376555,0.6798415213946117,0.35301637138367875,1.02191448213,1.0354910962566874
1617,0.2691529709233102,0.7416534601156894,0.465743440233184,1.0688775348700001,1.0898277824977116
3471,0.2503160556264231,0.6839936608557845,0.355842117066567,1.02770983802,1.036385611491529
4748,0.24925410872376555,0.6562282091917593,0.3483740749046481,1.0118025606799999,1.0355736295281814
5720,0.2472819216188301,0.674960380348653,0.34756671899525143,1.02480791997,1.0343906308737663
1837,0.6744310998752832,0.41887876386687806,0.9708454810494539,1.6318072676700002,1.6024323346824456
2229,0.34027812895155574,0.6046592709984152,0.5328549002017793,1.10073610541,1.094001222145018
1419,0.24925410872376555,0.6772741679873218,0.3544292442251229,1.0512613839799998,1.0354667694082034
3261,0.37790139064570905,0.5890966719492869,0.6349854227404536,1.13137522926,1.1370436021220738
1999,0.24819216182110798,0.6522979397781299,0.35604395604391614,1.07848567143,1.0367516150056186
1473,0.24864728192224692,0.6743898573692552,0.3524108544516313,1.0444760947,1.0350245654267205
1986,0.9747155499392535,0.5116217643946118,0.8936420722134005,1.3478307181,1.3621010359186698
1483,0.25016434892604344,0.6798098256735341,0.35564027808921783,1.0392322274799999,1.0358777261070848
1769,0.24667509481731148,0.6398098256735342,0.3524108544516313,1.08038655311,1.0391013607240365
3263,0.36728192161913353,0.6323613312202853,0.35382372729307543,1.07685095451,1.0510582827931807
1484,0.6795512010130963,0.44617670364500794,0.9734946176271615,1.60302339296,1.545170332075307
1833,0.9709228824297623,0.5179760018114106,0.9241341748626459,1.36331097836,1.3710479276255962
1835,0.24849557522186727,0.6757527733755944,0.3514016595648855,1.04324234964,1.034955231714226
5240,0.24773704171996902,0.6767987321711569,0.34958510876874305,1.02534814639,1.0347493531846013
5715,0.755625790141228,0.5819334389857369,0.7759026687593882,1.18293282448,1.212322842651288
1622,0.36270543615793355,0.6854727945055469,0.4647342453464382,1.08804682037,1.0594465895236316
2246,0.24637168141655216,0.6335657686212361,0.3514016595648855,1.09191379382,1.040975520788681
113,0.24925410872376555,0.6375594294770207,0.35503476115717036,1.08986273487,1.040300214369665
4710,0.3665233881172353,0.6345483359746434,0.3744113029826896,1.04982625626,1.0522565207077506
4665,0.35772439949521556,0.6207606973058638,0.5276070867907011,1.07655227624,1.0875126393167558
3579,0.8105472277416198,0.5059089880015848,0.7394515105881656,1.37939088644,1.314063311228374
2240,0.3398230088504168,0.5676703645007924,0.5072213500784362,1.08880566844,1.1164724017888723
3493,0.3477117572701586,0.5614263074484945,0.5031845705314529,1.10131234902,1.123898840989055
2235,0.2475853350195894,0.6744532488114104,0.34998878672344136,1.04017918011,1.0346727774631277
4739,0.3572692793940766,0.5604437400950872,0.329199372056478,1.0971396683299999,1.1181938160435596
1472,0.9481668773728147,0.49739642291125213,0.9198090539201705,1.39380731852,1.4170318382405118
5721,0.6499683944390645,0.49556259904912836,0.9833342677729331,1.63548514979,1.454183588834433
124,0.6656673288798121,0.5393706135388273,0.976323967577935,1.3698883383000002,1.3934441542483742
3568,0.2471302149184504,0.6727733755942947,0.34696120206320397,1.0738684215799998,1.0342470705958409
4749,0.2522882427313585,0.6614896988906497,0.35826418479475686,0.9872775670389999,1.0362367741989242
2359,0.38670037926772877,0.5864659270998416,0.6466920834267048,1.14654712784,1.1441481173827563
4745,0.3589380530982528,0.6305863708399366,0.5312401883829859,1.00635823809,1.0848351881642904
1478,0.34710493046864,0.6015847860538828,0.5328549002017793,1.09594162169,1.0969058500814852
4660,0.3862452591665898,0.5520443740095088,0.6503251850189896,1.16385530625,1.172466210694206
3572,0.2475853350195894,0.6421870047543582,0.35826418479475686,1.12643660703,1.038993985209573
5716,0.3540834386861039,0.6014580031695722,0.34575016819910903,1.0693982643200002,1.0729158446777025
2357,0.24743362831920973,0.668177496038035,0.34998878672344136,1.04024020756,1.0346067968519987
5880,0.24819216182110798,0.6730586370839937,0.35200717649693297,1.04476373722,1.0349032315681193
122,0.982300884958236,0.49329107237083997,0.9025566270459853,1.29159013713,1.4082017640395694
4750,0.3663716814168556,0.6732171156893819,0.34776855797260064,1.00360114836,1.0333099543932613
2251,0.6709770633930998,0.4952909214405705,0.9715663345396982,1.5074277983500002,1.4518182971381086
7060,0.24652338811693184,0.683042789223455,0.34978694774609226,1.0619530240700001,1.0352839171810384
1422,0.39246523388215543,0.60513470681458,0.6731329894594447,1.13063223424,1.1444922348499098
1409,0.36591656131571665,0.6248811410459588,0.3689616505942623,1.08379291013,1.0574035062185878
4707,0.3833628318593764,0.5600950871632331,0.6604171338864476,1.1295337999700001,1.1671891874873057
3574,0.7063030521962234,0.48435589766719495,0.968971261974213,1.54348900068,1.4750583705889684
3500,0.8116308470311294,0.6105546751188591,0.730858936981304,1.06025517576,1.136579548075093
2252,0.3651580278138184,0.6234548335974645,0.3562457950212653,1.05249384623,1.0570152699258504
3460,0.644861838542465,0.46452343219334397,0.9786306987469188,1.50941948982,1.5022152500737942
2003,0.2500126422256638,0.6851347068145801,0.3574568288853603,1.02644161375,1.036760740233754
7063,0.2664981036666663,0.7425515055467513,0.46237945727770097,1.09746422989,1.0895722721262548
5919,0.9709228824297623,0.4930005282614897,0.884391119084561,1.35214082532,1.39926878083092
5909,0.2460682680157929,0.6617115689381934,0.34332810047091916,1.04734824823,1.0341904044693262
2788,0.24925410872376555,0.6813312202852615,0.35079614263283804,1.03684008008,1.0353467860230006
4659,0.25046776232680273,0.6935023771790808,0.3552366001345195,1.03816227901,1.037993884769918
6749,0.24819216182110798,0.6764500792393027,0.3503924646781397,1.03220960655,1.0348527670911576
2664,0.26890012642293026,0.7397781299524565,0.46355685131156504,1.06278766843,1.0875990756178586
5232,0.3419469026557319,0.6139778129952457,0.5265978919039553,1.09045860953,1.088193869182768
5914,0.3484702907720568,0.661299524564184,0.35382372729307543,1.0206800898100001,1.0383297385715227
3467,0.3636409608100219,0.613122028526149,0.5267997308813045,1.0844746899700002,1.0916436357171357
6741,0.3668268015179945,0.6469096671949287,0.3834940569634017,1.0343448796799999,1.0475600455707137
822,0.36713021491875386,0.6527416798732172,0.35099798161018714,1.05461218714,1.0402980826487833
2245,0.24834386852148765,0.6703961965134707,0.3505943036554888,1.0387134991299998,1.034715269584162
2790,0.24834386852148765,0.6773058637083993,0.3532182103610279,1.02904796864,1.035264945871413
4741,0.8127686472839767,0.4994189117797148,0.72746131419559,1.2365547425499999,1.3225539810281854
2180,0.24940581542414517,0.6770206022187005,0.35301637138367875,1.04122363523,1.0352798200006759
3461,0.36697850821837424,0.6501743264659271,0.35220901547428207,1.04309151562,1.0415642287233036
4667,0.3666750948176149,0.6521394611727418,0.34958510876874305,1.0431822883,1.0403748025148474
824,0.24773704171996902,0.6713470681458004,0.3518053375195838,1.03434294616,1.03481625813007
2012,0.9317319848291574,0.5540940306386688,0.9099573895494607,1.2659196585999999,1.3030795973697056
828,0.2503160556264231,0.6882408874801903,0.3544292442251229,1.0309206315200001,1.0368322559294985
3257,0.2472819216188301,0.675499207606973,0.34474097331236325,1.0381169187600001,1.034086352029925
3463,0.9192342423740057,0.4910119990935023,0.9170698106554254,1.41903657802,1.4337875396194104
3258,0.3510493046785109,0.653851030110935,0.3554384391118687,1.04279466194,1.0409330244473591
1415,0.24895069532300623,0.6840253565768623,0.35422740524777374,1.0500436109,1.036109942618797
1994,0.774462705438115,0.5932382461695722,0.776911863646134,1.1994961979799998,1.195481339471204
118,0.2500126422256638,0.6842472266244058,0.3524108544516313,1.04644839401,1.0359339788618014
5238,0.3958280657403182,0.5979661912313787,0.7197241533978785,1.1432012359100001,1.1664140457895353
1834,0.3683438685217911,0.6540095087163234,0.35503476115717036,1.0372878251,1.0403017334807405
7065,0.3634892541096423,0.6548969889064977,0.37320026911859466,1.06287324955,1.0428953876660154
3973,0.34725663716901967,0.6084944532488115,0.5100470957613242,1.10472682111,1.088138854976615
1839,0.36606826801609627,0.6216481774960381,0.3746131419600387,1.06537109104,1.0601791397144855
5722,0.3381542351462406,0.6198732171156894,0.5043956043955479,1.05618951609,1.0800598949196267
119,0.8286978508238401,0.5526413100903328,0.7511773940341162,1.26281962714,1.2270636857859052
3464,0.3483185840716772,0.6468462757527734,0.3489795918366956,1.0449891170899999,1.0429454924135517
120,0.24970922882490448,0.677527733755943,0.3511998205875363,1.0430666288500001,1.0351018407650119
7062,0.24682680151769115,0.6863074484944534,0.3516034985422346,1.06102237439,1.0359947817322999
5723,0.9427487809328515,0.509780393933439,0.9055361548074787,1.34593985009,1.3813480109948153
1766,0.3495322376747144,0.6573375594294771,0.35382372729307543,1.02007099305,1.0395307982914064
7071,0.9235145385611215,0.5199484944532489,0.9399388876428639,1.51032041601,1.3885658414482185
3978,0.2491024020233859,0.6807290015847861,0.354631083202472,1.02589441134,1.035781561754959
2178,0.36864728192255036,0.6665293185419968,0.3576586678627094,1.04094842501,1.036455865553997
4666,0.24986093552528416,0.6916957210776544,0.3568513119533128,1.04577879543,1.0378359461227231
817,0.250771175727562,0.6832329635499207,0.3572549899080111,1.0361532235,1.0365026938354647
2793,0.7543615676378115,0.5651875330174327,0.7806122448978716,1.2161813563,1.2373638889310452
2247,0.3574209860944562,0.6094453248811411,0.5463781116841729,1.03101814958,1.0974327646822077
1628,0.24637168141655216,0.6801267828843106,0.34575016819910903,1.0370284084499999,1.0344581501876262
6739,0.24834386852148765,0.6777812995245642,0.3511998205875363,1.04031194919,1.0350457211893875
827,0.24864728192224692,0.6800633914421553,0.3503924646781397,1.02895819783,1.0351438831563566
5884,0.3496839443750941,0.6225673534072901,0.5090379008745785,1.0762066032100002,1.081368281734436
4736,0.9431099873576312,0.4992076069730587,0.8874187037447984,1.28476238603,1.3923280755222203
5237,0.907332490523154,0.5455890121505548,0.9047432159676043,1.2703022717799999,1.3197744153426751
7057,0.2456131479146539,0.681933438985737,0.3449428122897124,1.07466550511,1.0344989138809524
1997,0.24864728192224692,0.6785736925515057,0.35099798161018714,1.0408510163,1.0350953291030969
1774,0.2495575221245248,0.6818066561014263,0.35200717649693297,1.00913586619,1.035569146112608
823,0.3443742098618063,0.6076703645007925,0.5203408836061314,1.0671647744600001,1.0903300472662352
1995,0.24819216182110798,0.6666244057052298,0.3491814308140448,1.048374147,1.0346243433852838
1824,0.3499873577758534,0.6106180665610144,0.5504148912311561,1.0916262236799998,1.0967231530953399
2364,0.24773704171996902,0.6787004754358162,0.3489795918366956,1.03747266466,1.0348059887797514
4719,0.6851724760720234,0.4859633235229795,0.9683945791812101,1.48593096554,1.468089478727484
5724,0.3572692793940766,0.6061489698890651,0.5219555954249246,1.09033322605,1.0934808384392092
7068,0.24591656131541323,0.6896038034865294,0.3481722359272989,1.07016175302,1.036049424245118
3577,0.9620733249050876,0.49524564183835185,0.901715631307367,1.34602557333,1.4071869097652403
820,0.36439949431192015,0.6101109350237719,0.37259475218654714,1.0606579732799999,1.0683017460723776
1418,0.2500126422256638,0.6782250396196514,0.354631083202472,1.04880008105,1.035603138461438
170,0.2500126422256638,0.6857686212361332,0.3552366001345195,1.00613733,1.0365398936012449
2226,0.24895069532300623,0.6766719492868464,0.35382372729307543,1.0379236486299999,1.0353334311669729
116,0.3712262958290044,0.6681458003169573,0.3602825745682485,1.03109462859,1.036286243497151
3494,0.9418457648595244,0.5199154780776546,0.8922964790314094,1.32390736991,1.3513479253671432
2361,0.24895069532300623,0.6754041204437401,0.3505943036554888,1.03858574767,1.0348670437636605
2366,0.7635903919134354,0.5623349181204437,0.7824624355232358,1.2441763181299998,1.2411564464453484
117,0.24940581542414517,0.6767670364500793,0.3528145324063296,1.05748288771,1.0352386384390058
