,EXEC,MEM,L3HIT,GT,Pred
2967,0.41119465329991645,0.45513754912485,0.6389558232931727,1.05657448642,1.058316479006959
3177,0.2678919521027569,0.9238716208168716,0.5746318607761045,1.17770948719,1.2479564516837232
7914,0.29289891395154555,0.5011789924974994,0.6674698795180722,1.02926685895,1.0280481951278078
7259,0.2666388192706767,0.8803143979996,0.5607429718875502,1.29681232076,1.2166554507881828
3236,0.6549707602339181,0.4462593783495699,0.8152610441767069,1.12770116438,1.1176156887230988
6009,0.26858813700918965,0.9059485530549859,0.5806559571616465,1.2897001249299997,1.2180554468933715
6558,0.4156223893065998,0.5016374895802078,0.9897925033463855,1.16613061284,1.065882983442533
7459,0.4195488721804511,0.4790961057522255,0.634136546184739,1.02989703999,1.04187913677549
6391,0.4706766917293233,0.4462343694178086,0.8654618473895582,1.1279346816299998,1.1150482292612773
7457,0.5092731829573934,0.4411325473384927,0.8160642570281125,1.0970448113,1.1099849334771967
6390,0.15963241436925646,0.4642658092177435,0.8040160642570281,1.0296003920299999,1.0426753884091395
6506,0.14671679197994986,0.4455091103967294,0.8130522088353414,1.06184132453,1.060395374051382
5274,0.4220551378446115,0.4799964272956342,0.6431726907630522,1.02328120178,1.0409252755029166
3148,0.2277360066833751,0.9033226152200441,0.5451807228915662,1.1903222723,1.2802047975996607
6393,0.3627123363968254,0.9732642610467929,0.5266064257028112,1.36557739531,1.3447442720601535
6218,0.2805346700083542,0.46846730975365075,0.6714859437751004,1.11543176278,1.047599040554135
3168,0.48237259816207184,0.4721436227225695,0.8357429718875502,1.10082210439,1.0725407572266517
4117,0.8748955722639933,0.30263933547706423,0.9865712851405622,1.5772813303,1.5816913338456244
7470,0.428094044635756,0.3139514112178685,0.9977051061385542,1.5005201670299997,1.4262755840878656
6000,0.28989139515455303,0.497952840300285,0.6803212851405622,1.01933764211,1.0282786407520175
1610,0.4162071846282372,0.47304394426597823,0.6325301204819277,1.0337539443100001,1.0459052317278972
6384,0.2244500139239766,0.8573895438841934,0.5604082998664659,1.17551345685,1.207391611698121
477,0.4852130325814536,0.46166488031456293,0.8582329317269076,1.0776142659899999,1.0929951294264817
4232,0.4768588137009189,0.4504858878172384,0.8606425702811245,1.08474173706,1.1081968628132461
6002,0.25870231133416877,0.8909431939981747,0.5843373493975904,1.19546603768,1.2000130670220532
6209,0.26357560568086885,0.8996963201146481,0.5746318607761045,1.19128713985,1.221008389537147
471,0.1241436925647452,0.4187745623438438,0.7648594377510041,1.10756313567,1.079783178664991
5839,0.6519632414369256,0.45266166488047616,0.7417670682730924,1.0979411457100001,1.0829141960181652
5828,0.23157894736842105,0.8883172561632326,0.5512048192771084,1.2302301520399999,1.2518609172459816
1256,0.39961013645196325,0.4553501250448215,0.9923025435070281,1.31640341656,1.1381788230125591
4243,0.41704260651629066,0.4731939978565463,0.6333333333333334,1.03956480833,1.0457694051989548
6386,0.8905597326649957,0.44558413719201345,0.7265060240963855,1.1155417218299999,1.094895337042294
4959,0.41971595655806176,0.4792211504110322,0.6224899598393574,1.01183099988,1.0423411180733397
4373,0.41604010025062654,0.4740443015364323,0.652008032128514,1.0313823904000001,1.0448984963828403
6509,0.1530827067669173,0.45706323687047407,0.8036144578313253,1.04673612163,1.0488573433678292
5197,0.24603174603174602,0.8619745147075248,0.5861780455150603,1.16984742223,1.171980237979954
3623,0.8664717348955723,0.40950041681525884,0.7416331994648595,1.1744978429000001,1.1537402569192237
5262,0.2882205513784461,0.5013290460880676,0.6917670682730924,1.03037313333,1.024918516886248
6223,0.41729323308270677,0.4285072049538866,0.9954819277108434,1.24466156921,1.19060493272206
910,0.2880534670008354,0.4938513754914233,0.663855421686747,1.02725142133,1.0326606095709092
7032,0.2912280701754386,0.4961772061452291,0.6785140562248996,1.01929480966,1.0295447000452245
7631,0.26468950153132825,0.8546802429442139,0.5886880856757027,1.15609324666,1.155560472251814
286,0.6411027568922305,0.44045730618093626,0.7580321285140562,1.14034510517,1.1027951672067489
4251,0.2905597326649958,0.49702750982511507,0.6736947791164658,1.0367630086,1.029609832570698
6377,0.15560568086883875,0.46914255091120727,0.7793172690763053,1.0529650752500002,1.037363564307189
4870,0.2893901420217209,0.49545194712414986,0.6751004016064257,1.02856989044,1.0303699893979639
4992,0.905119942715121,0.33369060378700743,0.9885255306937751,1.52747622209,1.5134325767105246
3033,0.48688387635756053,0.4556127188283157,0.8534136546184738,1.07329791683,1.0999606181338166
3172,0.422890559732665,0.49042515184011803,0.6134538152610441,1.02905138353,1.036455412972912
725,0.2691450849348371,0.8905263784692357,0.5423360107098393,1.28264044956,1.2522141035036551
4121,0.6491228070175439,0.43633083244031307,0.8182730923694779,1.14065996278,1.1327223384389553
2605,0.2688666109715956,0.895528164821506,0.5113788487279116,1.3211576985100002,1.301703714942456
7675,0.41353383458646614,0.45058592354428384,0.6351405622489961,1.1056228664799999,1.0615289484683612
909,0.41971595655806176,0.47439442658109127,0.6337349397590362,1.02428663804,1.044920782846891
3245,0.2905597326649958,0.5012290103610222,0.6744979919678714,1.0287605972,1.027091600571555
3039,0.16608187134502925,0.47879599857108923,0.7714859437751004,1.02092677471,1.0302653338103718
7958,0.17111111111111107,0.4809717756343269,0.7520080321285142,1.0236280928000001,1.029792169523961
2091,0.15097744360902254,0.45273669167576025,0.8188755020080322,1.06387122012,1.054015813730046
4449,0.28922305764411027,0.5067059664167584,0.6718875502008033,1.0326743837299999,1.024435175198188
4459,0.2719298245614035,0.9363760866987982,0.5515394912981928,1.26206409175,1.2958229864196498
1068,0.881728129849624,0.33801357627825573,0.9893861158925704,1.48296288915,1.4972421954448418
7458,0.270815928710944,0.8884423008220395,0.57613788487249,1.24873636683,1.203720482628757
5263,0.2893901420217209,0.4941514826725596,0.6809236947791165,1.03016763829,1.0305047271869383
6534,0.40751879699248117,0.4428331546982647,0.9977911646586346,1.1182046809100001,1.1639851962972982
7943,0.8755221386800334,0.44866023579865977,0.7552208835341365,1.12737234085,1.1031873362351878
1865,0.14705096073517127,0.44818506609519404,0.7734939759036145,1.0607071824299998,1.055096550801916
1879,0.45964912280701753,0.4250518042159432,0.7857429718875502,1.12035386293,1.1158386375975966
3643,0.6375939849624059,0.46456591639887984,0.7773092369477912,1.07129281266,1.078239003940625
1612,0.4203842940685046,0.47556984637387484,0.6391566265060241,1.03324346963,1.043996004186619
4385,0.2908939014202172,0.49862808145784165,0.6837349397590361,1.0409922266399998,1.0274799621066038
4376,0.2862155388471178,0.4931511254021055,0.6744979919678714,1.0378007734299999,1.0318063836917117
892,0.49356725146198827,0.4598392282959842,0.8658634538152611,1.07055983598,1.099010557731114
7030,0.42155388471177946,0.480271525545009,0.6351405622489961,1.0041035551000002,1.0410415635107388
844,0.29106098579782785,0.4954269381923885,0.676706827309237,1.03188688187,1.030197240216328
6112,0.26747424115873014,0.8596820292964843,0.5696117804548193,1.1759060710100002,1.183071873396235
3618,0.26900584795321636,0.8886507085871341,0.587014725569277,1.19278970302,1.1902829667461412
1863,0.2738791422999164,0.8917768250560527,0.5684404283805221,1.22983084381,1.2165185687838924
2989,0.2883876357560568,0.498302965344944,0.6634538152610442,1.02262099244,1.0302374063951778
683,0.6372598162071846,0.44946052161502303,0.8058232931726907,1.08081730665,1.1077741269867019
4690,0.26705653021470344,0.927622960582325,0.5563922356094377,1.32654999803,1.279256967346497
7619,0.2887218045112782,0.49965344766005704,0.6602409638554216,1.01715928536,1.0299589212499154
6210,0.14758563074352546,0.44733476241530806,0.809437751004016,1.06424209857,1.0583017040955505
3183,0.28972431077694233,0.5087566988211892,0.6598393574297189,1.05364343623,1.025292990861738
3138,0.2701197438036758,0.9099083005842836,0.5599062918343373,1.3205536739200001,1.2508395686898488
6536,0.13401559454218878,0.8494700488268487,0.5801539491295181,1.17229696395,1.204080454943609
6395,0.2880534670008354,0.48757413361932395,0.6696787148594378,1.0593907793700001,1.0356578296339243
3919,0.28922305764411027,0.5147088245803911,0.6584337349397591,1.03692564006,1.0226504836639698
4091,0.2709551656917293,0.8648922234138495,0.5796519410973895,1.18215352349,1.174515260279878
1600,0.6536340852130326,0.4442836727404231,0.7642570281124498,1.1380258267299999,1.1008542201538472
5296,0.28604845446950705,0.48659878528063116,0.6640562248995984,1.06873795531,1.0368265539670907
4382,0.8560985797827904,0.30623436941775856,0.9903363453815262,1.56453656242,1.5710869350204009
3024,0.9067460317460316,0.3030144694534844,0.9923443775100401,1.5869867858200002,1.5968249296979
7940,0.2676134781395154,0.8463439323566797,0.5885207496656627,1.1773383468799998,1.1470683389565908
5302,0.40584795321637424,0.4465344765989448,0.6164658634538153,1.06291002715,1.0639340304916223
280,0.8776106934001671,0.29868479814230037,0.9894578313253013,1.6290179294100002,1.5960804053125788
4737,0.28538011695906434,0.4826473740623375,0.6688755020080321,1.0564229545000001,1.0387284205030562
7310,0.15512113617376774,0.4575384065739398,0.8026104417670683,1.04546831265,1.0485735464135437
4080,0.4223893065998329,0.4774205073242149,0.6698795180722892,1.02127028325,1.042442362202677
6529,0.8802561960484545,0.4087709896393029,0.8135876840692771,1.16437903418,1.199174799925323
7024,0.2300751879699248,0.886066452304711,0.551004016064257,1.16159376876,1.2500324604698043
1602,0.2857142857142857,0.4926509467668784,0.6690763052208836,1.04201263221,1.032725491468316
1064,0.27360066833751046,0.9222043586998651,0.5672690763052208,1.28680040156,1.2541168108103344
4866,0.29039264828738515,0.4990782422295459,0.6672690763052208,1.0214585505299998,1.0292669730337796
6385,0.29106098579782785,0.5022793854949991,0.66285140562249,1.0237814455399998,1.0281388403546194
5378,0.8721804511278195,0.44420864594513904,0.7759036144578314,1.11888577284,1.1195223110539707
4247,0.8915145005346701,0.3238656663095119,0.9862306368333333,1.53189965736,1.5318940851682128
3235,0.41804511278195483,0.47644515898552214,0.6305220883534136,1.03136259184,1.0437414916905037
4949,0.28654970760233917,0.4942265094678436,0.6791164658634539,1.03168119766,1.0306493614109673
2596,0.6618212197159565,0.46486602358001605,0.7855421686746988,1.12968919604,1.0819213921997
4093,0.40868838763575605,0.4457091818508202,0.6271084337349399,1.08426381312,1.0648119423155198
6503,0.4370300751879699,0.3148311897107234,0.9964859437751005,1.55009992912,1.4261892678250878
3476,0.4165413533834586,0.4685673454806962,0.6293172690763053,1.02884901998,1.048904748469126
3617,0.6449456975772765,0.4676670239372875,0.7889558232931727,1.0535710680700001,1.0783414695654303
7848,0.17109440267335005,0.47894605216165737,0.755421686746988,1.0276035136200001,1.0311655286695856
1883,0.16823725981620719,0.48522329403375675,0.7315261044176707,1.00265861757,1.0281331383876813
1201,0.4223057644110275,0.3795730618079241,0.9981593038825302,1.27139027263,1.28641210466122
4873,0.14193817878028403,0.43933190425167534,0.7867469879518072,1.06395287924,1.0637289003718675
7469,0.42172096908939016,0.47862093604875977,0.6391566265060241,1.02458625736,1.0419592552624604
6216,0.8330349683734336,0.3473383351192738,0.9786288009176707,1.42963034226,1.4508254533080258
6015,0.8661654135338345,0.4453840657379226,0.751004016064257,1.12729133281,1.1055158742436653
1917,0.17326649958228904,0.4827224008576216,0.76285140562249,1.0139373242,1.0279992010583354
5521,0.9172932330827066,0.32924258663820266,0.987324297188755,1.59575775646,1.5266405105123575
7248,0.9111319966583123,0.30499955341204177,0.9917168674698795,1.58338035651,1.59219382546245
4956,0.4813700918964077,0.4418327974278106,0.8718875502008032,1.07743582155,1.1253091635981536
4242,0.16257309941520467,0.47051804215808163,0.7724899598393574,1.02713544809,1.0368488552630293
2599,0.49857978279030907,0.46254019292621024,0.7614457831325301,1.08710193798,1.0682143905899624
2975,0.16105263157894736,0.4809217577708042,0.697991967871486,1.01725222796,1.0343746452312694
4693,0.4942355889724311,0.4434833869240598,0.8688755020080321,1.09359716929,1.123597371696996
1856,0.49582289055973267,0.409687983803469,0.8162650602409638,1.16642144744,1.1521671073800013
4113,0.42556390977443603,0.48374776705983696,0.6696787148594378,1.0040727915899998,1.037793186804462
4955,0.1471846282372598,0.44848517327633025,0.7825301204819277,1.05763614183,1.0552570000673365
5273,0.1554051796157059,0.4613647731334268,0.7769076305220884,1.04779835919,1.0441436498972172
2598,0.41904761904761906,0.4714933904967744,0.6291164658634538,1.03214383515,1.0469449394160637
5300,0.8158491466758563,0.3361200428725745,0.9836488812389558,1.5027449073399999,1.4780608468103607
4125,0.2862155388471178,0.490350125044834,0.6929718875502009,1.0303384733299998,1.031749041682994
1258,0.26468950153132825,0.887191854233972,0.5801539491295181,1.19035840494,1.1992982558997927
3630,0.15856307435254802,0.46006430868183634,0.823293172690763,1.0481481291299999,1.0478213794425262
2957,0.9055973266499583,0.32411575562712547,0.9859437751004015,1.5258398972100002,1.5348694194686388
466,0.26747424115873014,0.8532213885910515,0.5814926372158634,1.22521614114,1.1620218644774414
4999,0.17129490392648286,0.4771204001430786,0.7471887550200803,1.01805681923,1.0330037740444484
1872,0.28972431077694233,0.49830296534494406,0.6779116465863454,1.0267294077200002,1.0283573263265873
5192,0.501921470342523,0.43755627009661935,0.821285140562249,1.12701063718,1.1157503163388918
4702,0.1463157894736842,0.4438085030369574,0.8008032128514057,1.067342565,1.0609696043833912
4122,0.2887218045112782,0.4940264380137528,0.6728915662650603,1.03073555513,1.031467289448202
2964,0.3984962406015038,0.52818863879976,0.9909638554216867,1.08877214808,1.0241106376659874
5271,0.8912907268170426,0.3104546266524868,0.9908383534136546,1.5500907645200002,1.5711674871227017
5261,0.14389306599832916,0.44823508395871675,0.773293172690763,1.0516497739200001,1.054712637419617
4390,0.9165771571762739,0.341282600929561,0.9906769936887551,1.5006742846399999,1.499848750411953
6556,0.2918964076858813,0.4969024651663083,0.6849397590361446,1.0311844220100002,1.0283986280172992
7027,0.2659426343634085,0.909074669525155,0.5563922356094377,1.27746783936,1.2564009174458863
6004,0.4270398217769423,0.39405740145262386,0.9981593038825302,1.18844061489,1.2591871976791453
4463,0.6529657477025897,0.4729439085389328,0.7857429718875502,1.1003064099700002,1.0711619131347836
529,0.26928432191562235,0.8600988448254233,0.5801539491295181,1.1678049665299999,1.169717115108557
6120,0.2858813700918964,0.49545194712414986,0.671285140562249,1.05610122101,1.0308380916127942
3483,0.2887218045112782,0.5018292247232946,0.6622489959839357,1.0292847532,1.0285039887157317
2959,0.12681704260651627,0.42787781350497606,0.7819277108433735,1.00960733788,1.0727737474677266
3646,0.9039264828738514,0.31076723829950365,0.9914658634538153,1.53440560653,1.5747596613212436
2972,0.2620439988863826,0.9084494462311213,0.5741298527439759,1.1554260192,1.2324256267440286
3638,0.17076023391812864,0.47476956055751157,0.7700803212851406,1.02919777621,1.0339937772782468
7302,0.2927318295739348,0.49887817077545515,0.6769076305220884,1.02806211236,1.0281303405637066
1606,0.1729657477025898,0.46671668453035614,0.7803212851405622,1.040141953,1.0410918818622754
2969,0.4202172096908939,0.4821221864953491,0.6367469879518072,1.0154486003,1.0398298313335173
6382,0.4322711540760234,0.3894605216148229,0.9984222604708837,1.37680157782,1.2697303391007524
476,0.270815928710944,0.8934440871743099,0.5768072289156627,1.21993109916,1.2083358566734965
2027,0.2683096630467836,0.9169941645824998,0.543842034806225,1.2630412999,1.2832352525595445
3644,0.15114452798663325,0.4540121471955892,0.7885542168674698,1.05611639701,1.0507838642909988
6214,0.2702589807852966,0.8669763010597952,0.5667670682730924,1.22616720159,1.1931742000377923
7904,0.2752715121136174,0.9572168631657583,0.5431726907630523,1.1726736002299998,1.3357488131240318
4740,0.1648454469507101,0.47186852447319466,0.7676706827309236,1.04462250371,1.0359764474756359
6379,0.42355889724310775,0.49772775991443297,0.6236947791164659,1.03353868588,1.0314607470573913
7965,0.420718462823726,0.4769203286889878,0.633132530120482,1.0289500873100001,1.0432812373127778
7847,0.16878863826232246,0.4803965702038158,0.7508032128514056,1.0132881325,1.0301511547854687
299,0.2818713450292397,0.46671668453035614,0.6640562248995984,1.10655818402,1.049175415998173
5272,0.23809523809523805,0.8573895438841935,0.5932061579648594,1.17732365249,1.161413712692821
7840,0.8347058121495405,0.3441943551267754,0.9792025243835341,1.4920987564100001,1.459307547041401
3908,0.2705374547477025,0.9253304751700341,0.5737951807228916,1.2420679428599999,1.249890392404956
2966,0.28922305764411027,0.4992032868883527,0.6773092369477911,1.02857628329,1.0279057650851537
3920,0.1728487886382623,0.4822972490176785,0.7477911646586346,1.02385094839,1.0291642271655008
7961,0.14136730715705934,0.8821900678817014,0.5617469879518072,1.208734963,1.2633344766403394
4120,0.15495405179615707,0.45921400500195036,0.782730923694779,1.04636837622,1.046154666336892
5001,0.15747702589807852,0.458688817434962,0.8086345381526104,1.04591365226,1.0480726167860512
3934,0.4220551378446115,0.4812218649519404,0.6277108433734939,1.0324784985100002,1.0407761539034621
5278,0.42155388471177946,0.4803215434085317,0.6299196787148594,1.02282041367,1.0412383239480962
4953,0.2655249234193817,0.8778135048234647,0.5170682730923695,1.2881887362,1.2728279180169428
4698,0.26287942077443605,0.9021972132907832,0.5831659973222891,1.20991826241,1.2125199184217328
1699,0.17076023391812864,0.4801464808862022,0.7504016064257027,1.00615991044,1.0304904018234935
6121,0.2688666109715956,0.8930272716453709,0.5714524765732931,1.2204644066099999,1.2157627324147617
6027,0.42055137844611523,0.4983529832084667,0.6236947791164659,1.05772958411,1.0312572991242475
678,0.1412364243943191,0.4353554841016204,0.8106425702811245,1.0626344533399998,1.0700421646512113
6017,0.29005847953216374,0.51320828867471,0.6592369477911646,1.03992125719,1.0231987890634806
6392,0.8862781954887218,0.3005292068597001,0.9877008032128515,1.67319007307,1.5918483279694196
282,0.15241436925647453,0.45841371918558715,0.8018072289156626,1.0473922849200001,1.0473765220372795
5169,0.15605680868838762,0.46063951411234744,0.7991967871485943,1.05138882564,1.0455306460776224
908,0.15069340016708435,0.44866023579865977,0.7819277108433735,1.05326067249,1.055444256275927
2087,0.01336858813700919,0.8755627009649432,0.6700803212851406,1.14249349848,1.149108868371099
3170,0.15834586466165415,0.48094676670256553,0.7407630522088353,1.0256722654000001,1.0298048701258513
6010,0.2843776106934001,0.4781957842088168,0.6759036144578313,1.07715317483,1.0409681417350718
3243,0.2882205513784461,0.49455162558074117,0.6853413654618474,1.03278746838,1.0297948987790093
303,0.8614870509607351,0.43903179707053913,0.7642570281124498,1.13300160661,1.1208509706930538
672,0.41904761904761906,0.4719185423367174,0.641566265060241,1.0282879463099999,1.0464329232854572
3641,0.4726817042606516,0.44675955698479697,0.8811244979919679,1.13370425991,1.120253678679902
1071,0.2574491785020886,0.9011551744678102,0.5896921017399598,1.19109260187,1.2045359376007552
3911,0.4262043998888888,0.41687805168485775,0.9971552878182731,1.2288168908700001,1.2149788919931401
4085,0.8412698412698413,0.3027643801358709,0.9882028112449799,1.56329672634,1.5731690477499196
6113,0.638095238095238,0.43357984994656434,0.8164658634538153,1.1438405438500001,1.134807788599585
3624,0.28972431077694233,0.49495176848892275,0.6730923694779116,1.03124790816,1.0308972782926775
5004,0.4890559732664996,0.4440585923545709,0.8461847389558232,1.10636624483,1.1138214973612641
4454,0.2719298245614035,0.8844825532927418,0.5992302543504017,1.1455514902200001,1.1690628697337295
5311,0.16065162907268168,0.46374062165075514,0.8046184738955824,1.02495772925,1.0433154493254426
6375,0.5278473962681705,0.46295700845514937,0.7990294511375502,1.1836035301799999,1.0786170481514255
3035,0.4233918128654971,0.47879599857108923,0.6411646586345381,1.01602978593,1.0417507056034403
4116,0.28855472013366745,0.4927009646304011,0.6765060240963855,1.03169648077,1.0318547331703294
4748,0.2574491785020886,0.9057401452898912,0.565428380187751,1.18224599157,1.243058646772642
6538,0.1563408521303258,0.46206502322274456,0.793574297188755,1.0261746596999999,1.0440043210076984
5006,0.28137009189640766,0.4769203286889878,0.6773092369477911,1.06118933872,1.0416647642449217
273,0.41687552213868,0.47394426580938687,0.6329317269076304,1.03185416967,1.0452946770826232
3482,0.4227234753550543,0.3850125044660182,0.9981593038825302,1.24437276085,1.2757439191426643
2090,0.2895572263993317,0.4956770275100021,0.672289156626506,1.04237025752,1.0305694124939342
7850,0.29005847953216374,0.49547695605591124,0.6845381526104417,1.03400656062,1.029312981688575
5249,0.20509607351712614,0.9036560676439456,0.5585676037479921,1.20634433452,1.2703739631708886
4861,0.2907268170426065,0.49657734905341067,0.7048192771084338,1.05749666016,1.026703387759928
3179,0.28922305764411027,0.5073812075743148,0.661847389558233,1.03853585461,1.025663473332624
5830,0.2918964076858813,0.5034297963560213,0.6875502008032128,1.04517573725,1.0241453736425157
5386,0.2483987747142857,0.8532213885910515,0.5672690763052208,1.15651936414,1.186082911199343
1916,0.41136173767752715,0.45931404072899584,0.6389558232931727,1.08318906464,1.0553025550223596
4304,0.29139515455304926,0.5034798142195439,0.6708835341365462,1.03176642741,1.0263179091865313
3142,0.8872180451127819,0.4346552340123025,0.763855421686747,1.15834891011,1.1286551085248548
5198,0.9335839598997493,0.3046869417650249,0.9919678714859438,1.6021734794,1.59993471683165
1918,0.9005847953216375,0.3059999106824959,0.9914658634538153,1.55894581169,1.5861721443556582
1886,0.9077455543609023,0.3347624151480295,0.9870912220311246,1.4916325206299998,1.5099270844223147
538,0.420718462823726,0.4734941050376826,0.6277108433734939,1.0233118874200002,1.0456567613871572
5157,0.8762183235839598,0.40591580326363197,0.8067269076305221,1.21552686621,1.1992641200755942
5174,0.4182121971595656,0.4750696677386477,0.630722891566265,1.03740374086,1.044608143301013
3030,0.14230576441102757,0.4408074312255951,0.7933734939759036,1.06524017708,1.0628514214260876
6545,0.1606015037593985,0.4662415148268904,0.7660642570281124,1.03995745239,1.0403563413031103
3485,0.8888888888888888,0.3483744194356371,0.9885255306937751,1.40924517417,1.4728122772307342
287,0.14753550543024227,0.4466095033942289,0.795582329317269,1.06341925111,1.0579160152247609
6549,0.2666388192706767,0.8525961652982682,0.5794846050873494,1.19885798384,1.1641582978252751
3232,0.2883876357560568,0.4923508395857422,0.6849397590361446,1.0340251988,1.0312087637275966
5000,0.2596769702030075,0.8348815053002269,0.5759705488624497,1.17699208409,1.1541195378225495
6528,0.293734335839599,0.5025794926761352,0.6887550200803212,1.02081374199,1.024511979091539
1259,0.42121971595655805,0.4785959271169984,0.6357429718875501,1.03418372045,1.0421002341220653
6211,0.15550543024227234,0.45746337977865575,0.8080321285140561,1.05791652309,1.049011276387035
839,0.2669172932330827,0.8782303203536542,0.5214190093704819,1.29780221106,1.266855053121132
3026,0.6554720133667501,0.4627902822438238,0.7662650602409639,1.06924567199,1.0781116685384853
540,0.5064327485380117,0.4545623436943389,0.8110441767068273,1.07241464334,1.0905490088469583
6551,0.28905597326649957,0.49417649160432087,0.6967871485943776,1.03529307525,1.028954995208164
4498,0.1405847953216374,0.43242943908554216,0.7726907630522087,1.11095294705,1.0691701968254348
4394,0.4165413533834586,0.4501607717043409,0.6313253012048193,1.10430501533,1.0617006744442905
5183,0.4297201336675021,0.2973249374777768,0.9981174698795181,1.5369086372299998,1.464734361892416
4505,0.9393722401253132,0.33283315469768954,0.9901032702238957,1.5102997653299999,1.526605524312099
7910,0.4208855472013367,0.47924615934279363,0.6335341365461847,1.03339025725,1.0417753103688774
722,0.4118629908103592,0.45261164701695344,0.6255020080321285,1.10483722392,1.0598195400030044
3246,0.8779239766081871,0.3063281529118636,0.9892068273092369,1.53849042546,1.576047689066088
5152,0.4957393483709273,0.4637906395142779,0.8775100401606427,1.0890774265899998,1.0975997301801486
6658,0.40907825118379276,0.4949684411096802,0.9899598393574297,1.20264597777,1.0750300585587351
4245,0.1522138680033417,0.4538871025367824,0.806425702811245,1.03687355941,1.0520509361823056
7679,0.4188805346700083,0.47466952483046615,0.6365461847389559,1.03731679947,1.0446831854984842
5527,0.27457532720718464,0.9219959509347704,0.5689424364126505,1.24150162443,1.2510920197834638
5379,0.2688666109715956,0.8944861259972827,0.5272757697459839,1.3294133883200001,1.2779913599344461
3647,0.2683096630467836,0.8719780874133161,0.5123828647921687,1.29716861151,1.271004764779855
4741,0.8464912280701754,0.3069221150411958,0.992093373493976,1.5668349492500002,1.5684186477463438
1881,0.4203842940685046,0.4767452661666583,0.6361445783132531,1.02373567472,1.0433044185361386
5260,0.1680534670008354,0.4765952125760902,0.754016064257028,1.0142761094600001,1.032853660939707
1911,0.25995544416624894,0.9011551744665599,0.573125836679719,1.24478038487,1.2261031335134214
7031,0.2895572263993317,0.4990782422295459,0.680722891566265,1.02314005201,1.0275629521850194
1919,0.2852130325814536,0.48349767774222346,0.6803212851405622,1.07839663445,1.0372161009474277
5266,0.8493455861904763,0.41262653328542787,0.7585341365461847,1.16104043169,1.1570646360606172
3931,0.883876357560568,0.43623079671326764,0.7285140562248996,1.1535797327600001,1.1086452025196811
890,0.29106098579782785,0.49895319757073914,0.6849397590361446,1.0348309747600002,1.02714669518259
5257,0.6569757727652464,0.44765987852820566,0.8178714859437751,1.08309613585,1.1168609409396866
6022,0.15216374269005847,0.4591389782066664,0.7933734939759036,1.06042278402,1.0462842054891757
6208,0.48989139515455304,0.45933904966075717,0.8600401606425703,1.06722195484,1.0973398557269745
4852,0.29005847953216374,0.49572704537352474,0.6706827309236947,1.0340758977,1.0307320433141351
2680,0.41754385964912283,0.47439442658109127,0.6423694779116467,1.03955748581,1.0447623891148174
6115,0.48805346700083546,0.46494105037530015,0.8214859437751004,1.06520157427,1.0784952671932841
4081,0.28538011695906434,0.4940764558772755,0.6664658634538152,1.0505934365,1.032225235261462
2095,0.4120300751879699,0.4498356555914433,0.6335341365461847,1.07754467529,1.0620244657009361
7038,0.41785018100835414,0.3874091937602313,0.9981593038825302,1.2532549505,1.2697103457747256
4998,0.4188805346700083,0.47632011432671534,0.6301204819277109,1.02709331379,1.0438158645346445
4694,0.41952102478446107,0.4153566750035424,0.9954819277108434,1.26555346611,1.2152202056597712
833,0.46714007240350874,0.39860069072343646,0.8796854083002008,1.2399044236,1.1934670333511401
