,EXEC,MEM,INST,GT,Pred
6792,0.3954887218045112,0.4740443015364323,0.6688160327740904,1.15726195536,1.1623757701273612
2571,0.2907268170426065,0.5013040371563063,0.47884528749099287,1.03708876704,1.0311942566134646
5733,0.28404344193817876,0.46596641657751553,0.4826788534757464,1.02601709445,1.0556044562311397
5610,0.14628237259816207,0.44881028938922785,0.6165810132077048,1.06510320169,1.0427301220689578
2567,0.11948203842940686,0.4164237227582766,0.5327676353592773,1.04647497549,1.0495603332220638
6794,0.2882205513784461,0.4956270096464793,0.47552576690101517,1.0302461062700001,1.0332995246111172
5729,0.28387635756056806,0.46359056806018706,0.47839753644425986,1.03045727383,1.056346797851614
6784,0.42005012531328323,0.47416934619523904,0.3311684368154986,1.01496151208,1.0278834096982423
4278,0.41236424394319127,0.43395498392298465,0.3374786661960427,1.09921169779,1.0700395850991433
1296,0.6532999164578112,0.46286530903910783,0.30532277278486425,1.06317852603,1.0657570571834416
5607,0.4178780284043441,0.47594498035029503,0.3343064562852038,1.03174015845,1.0272282045941799
6798,0.4813700918964077,0.4542622365132027,0.408212111746399,1.11229803624,1.0961022494298214
1302,0.4444444444444444,0.33651304037132423,0.6315274066464326,1.37064331545,1.356653918861137
3800,0.16133667502088556,0.470468024294559,0.607625389670573,1.0356449761,1.0332736964195905
5613,0.43131638620384294,0.3356198642373475,0.6287060148892462,1.40962857102,1.3475082396737101
356,0.4947368421052631,0.44770989639172837,0.39639046912953935,1.0891863725,1.101307288612811
2570,0.8755221386800334,0.4493604858879776,0.2648846374969794,1.1205744641500002,1.0999138118971532
5608,0.152531328320802,0.4585637727761553,0.6030288497204835,1.05187175529,1.0368988850644119
1820,0.9299439073851294,0.33463737048922276,0.4257164715711921,1.5116037428799998,1.5144721321883021
2335,0.2632971317184628,0.8753126116473295,0.7114858894716474,1.3029233742200002,1.2202005584291624
3804,0.41754385964912283,0.47359414076472794,0.32927659703324097,1.03872831067,1.027292192895318
1306,0.16775271512113618,0.48292247231171237,0.6033692331986177,1.0168014176,1.0277197118838672
3797,0.42172096908939016,0.4814719542695539,0.32726035509738943,1.0371884250399999,1.0199626816401186
6326,0.4172096908939014,0.47344408717415987,0.3271988024552015,1.03157116183,1.0265473908671245
7572,0.15507101086048455,0.4685423365489348,0.603771649992621,1.02332273911,1.0314278088157167
360,0.28922305764411027,0.4913004644517654,0.47996484443294674,1.0356883809200002,1.0376144548378545
1816,0.4165413533834586,0.45891389782081415,0.3364494332472552,1.0997312337799998,1.044043340420834
3805,0.5020885547201336,0.47321900678830775,0.4052130039310515,1.04874665372,1.079929223833772
4286,0.25703146755806183,0.8926104561151813,0.7464618086799303,1.2480012269499998,1.252017888838848
5601,0.2902255639097744,0.49520185780653625,0.4705410518231272,1.04412388098,1.0327609183500206
3806,0.2880534670008354,0.49695248302983097,0.47820968345986475,1.0358735626200002,1.033107824709616
6799,0.6538011695906432,0.4511861379065563,0.29917577061292916,1.06799164691,1.0767709758332151
3803,0.42397660818713445,0.3692151959038475,0.6281945682967934,1.35214456645,1.2885079549617071
2572,0.4213868003341687,0.4792961772063162,0.33383851108023593,1.03058373516,1.024524125773305
