,EXEC,FREQ,L3MPI,MEM,GT,Pred
2382,0.36807965748074317,0.49974156746695975,0.8906343379151367,0.8665189446426187,1.1144935381103669,1.090308434546392
2491,0.525892500043473,0.771529156887525,0.6912402848279634,0.820680656169408,1.33317347503956,1.343826351307158
1264,0.48141526205066293,0.4922293731763345,0.6572777670829016,0.858045463910445,1.0732560090042196,1.0839235307909219
921,0.40714762348650396,0.6135339279432158,0.6529479044171279,0.7488434235910366,1.13568626694048,1.155175944737434
2295,0.9418389645318546,0.9409845208285915,0.2297397828483507,0.5501768422498452,1.445262172171539,1.5944083025873517
1083,0.9287709901982949,0.9982652652731223,0.2166692237406957,0.5034800091884556,1.882207403995944,1.854419090119917
1670,0.4170869053622457,0.57538470293649,0.8782507316376784,0.9110792527985709,1.1595473986995373,1.14974077439068
2387,0.6776680733604056,0.740146405166114,0.36692459216756335,0.7536516072132114,1.2559259767198985,1.2021895520897323
69,0.678410721905427,0.9155623456898212,0.28315491562297324,0.5635866091191959,1.6949791166483494,1.6216218318276248
1806,0.4852191338798086,0.6653472770852027,0.8601045309984372,0.9692328823569804,1.2000891639996891,1.2347589433446116
132,0.37069996934729527,0.501484982793482,0.9403777690380914,0.8826801649854361,1.0982789691451622,1.1020489988525433
1055,0.9362117682843856,0.9660368768495333,0.23750192138685788,0.5612938671794518,1.7917348510603472,1.7208238344260596
674,0.5823519523795396,0.6648973634525518,0.6382595770707339,0.9360661234482114,1.177738829602054,1.1757943286179198
14,0.4777477243437908,0.490491070504729,0.6659067296246383,0.8552422098881814,1.0937466922943782,1.0906308275074017
2340,0.4831451957019279,0.6662312420108917,0.8405819913112492,0.954682687685228,1.1827405836090132,1.2192381995055475
815,0.9315903933434191,0.9661649214659688,0.25920197958552427,0.5529485869789161,1.8359156101442933,1.7675743617789825
1703,0.9291570945630452,0.9957963426663634,0.19266837800707268,0.49588627154728354,1.5966177626162807,1.8087481105931955
1449,0.6975289964699951,0.9113416799453682,0.3012827650749086,0.5957022182542406,1.5965041596527314,1.6105706592962368
204,0.4416273960851143,0.41839446768762245,0.6015507081454156,0.7750557109330779,1.0322826419146265,1.0570447182459257
41,0.5282898991712041,0.7861621146122301,0.7467924017489669,0.8263401540451094,1.3510297507414974,1.4362473620851173
634,0.5758094126875831,0.667390634833492,0.6622554579105587,0.9366801730650365,1.2007699083600458,1.208401118014503
1388,0.4454250014007956,0.43325745504211266,0.6305741273882317,0.7939083854130896,1.039463645178275,1.0663835698584498
731,0.4315283513468081,0.6526058040740494,0.6833617028482475,0.7734414587652685,1.2089250539540477,1.179998403147804
1650,0.48030904195092267,0.6750190053644523,0.819847212414429,0.9469479729388267,1.2375010268082918,1.1818386940691097
727,0.6531250926997123,0.7121570412822543,0.3463826797463376,0.7274306467315994,1.168683014718314,1.1686810955240392
961,0.42829327057768807,0.6370324000303514,0.7321646517439895,0.79754710070279,1.1765789000820903,1.186842787222362
2283,0.9695256905922568,0.996500113817437,0.18624124612370818,0.5091382803378887,1.6288700155700448,1.7303020734036427
1087,0.6724681157358918,0.7465408254390731,0.3924811378712255,0.7421721880893638,1.2508761802809203,1.276917151303171
1814,0.45346556844287544,0.4340860459822448,0.5817358913554397,0.7990866011949724,1.0408660489820685,1.0416420671954967
981,0.3868364973240284,0.5906023512479535,0.6551707640679232,0.7321302374216584,1.1061243494964486,1.15526539860871
2411,0.5195859722898878,0.7760018828104808,0.6416575695044031,0.8007889661144988,1.3664912957537616,1.2716675906575743
414,0.5788464771066888,0.6767295872804638,0.6619995595226982,0.9281325775385245,1.206546679285157,1.2348379981543944
746,0.31848296729093856,0.41944943758487285,0.902277929059929,0.8135761801126766,1.0285854439103703,1.0240953504832784
2480,0.33705854602833774,0.4471306991327848,0.8252939534581472,0.8184567259870043,1.0676840565226404,1.0584774668562842
1000,0.31897566093403135,0.42508693297330413,0.8834622399476222,0.815629373693072,1.032873509335844,1.0315097243113014
251,0.40357746729554156,0.6163816767316993,0.625890899794213,0.7305029147157794,1.1531027026699199,1.1565100533144954
23,0.9372174027759159,0.9993920131855343,0.3079890688296097,0.6297653085796201,1.8241118930542453,1.9450538100410033
687,0.6963705384658486,0.7964631231504671,0.394108829617645,0.7447462399560467,1.366024326859393,1.3588354273231857
2307,0.667877816138028,0.7598276979110127,0.360314499979969,0.7327212311073305,1.270987310041621,1.2431580292940563
1299,0.7328752731551523,0.9462548372410655,0.3385789177314076,0.6076128013185905,1.842564980779976,1.758564341768821
2392,0.3183670393749168,0.41371303876857407,0.8617410583770428,0.8007099739739357,1.0259189322042008,1.0372718986205025
1231,0.42930222204049745,0.6524249266338958,0.683821273985208,0.7658239243295211,1.2154860492673392,1.1894190685650585
232,0.36941453333728863,0.49920729502818684,0.8890966508185988,0.8885095965451626,1.0931165677693209,1.0729216841741152
98,0.48250818229460213,0.5014287435894007,0.6504714998374135,0.8443162032342635,1.0765268137206443,1.1008233579165347
2325,0.9385804983384405,0.9640238841513599,0.2364335736435952,0.5314237716133187,1.8705265815009604,1.7163362485098395
1380,0.320277917857343,0.4337992260414298,0.9044337111148122,0.821379026165785,1.0533364807170746,1.0295499078492174
1432,0.48118946946480984,0.6677756570768179,0.8599678732206268,0.961101308553406,1.2011304954904305,1.2330647447032477
1853,0.9572501010361114,0.9967501489313267,0.21751141435776605,0.4823508439185406,1.644922951035817,1.8067529579943598
486,0.41916708690536225,0.5789460505349421,0.8877679697351827,0.9126141748506281,1.155103933753197,1.1627688759186738
422,0.31775841781580216,0.4200758259613652,0.847406128718457,0.8091571960053895,1.041631436974352,1.0385987739743001
1471,0.3937509232516797,0.6151273720588544,0.6077727475809751,0.6956627604247956,1.1514850398963679,1.1902967184697424
998,0.5783130972238386,0.673070794445709,0.6494709696784455,0.9250460925654933,1.1957911451870422,1.213160974651518
1038,0.5787922834287523,0.6685341653164797,0.6573438166021996,0.9358560538424553,1.1859053980113825,1.2078269165286901
712,0.4167086905362245,0.575504211245163,0.8854203843377987,0.9143036192569188,1.1512852781034617,1.15172688902432
2331,0.4703155113034435,0.701330340552359,0.7049012485103949,0.7909675894353021,1.2446176843529682,1.265272260985634
1459,0.6800048474044887,0.8980132239980102,0.27146409243820385,0.5843580254997816,1.4680907355654091,1.5377329566431372
1505,0.957588656119388,0.9653678618140571,0.23103767603025774,0.6042260554371495,1.6863953279166213,1.655239201820962
248,0.5770200550835951,0.670037121994782,0.6549714452353103,0.9328276798402474,1.2053564845289122,1.2048549837927465
402,0.3199900301992221,0.4200758259613651,0.9050784037185047,0.8167021495776384,1.0283521158677738,1.0241066369702616
1029,0.6832261212173392,0.8916602355188136,0.2720351627128538,0.6100241038122212,1.4099395584621133,1.4736043331289719
2181,0.47112578126193855,0.7051207499534387,0.6635591442272541,0.7842103127282712,1.2475442007652888,1.221632260966035
2422,0.3339216675071441,0.43348053721830204,0.8696640679319302,0.8354371265709769,1.0453813060235528,1.0419663179349423
910,0.4193772062531518,0.5766992943318917,0.8629597024276885,0.9185478332532101,1.1397421775670664,1.1295466677274328
124,0.4544813712253077,0.45456334491089223,0.602267200553023,0.7912541455190729,1.058916462733354,1.0772221472955015
2425,0.9455744196036685,0.9478867895894989,0.1861740967215758,0.541272348510862,1.540922628890748,1.5498166845857408
1555,0.9312082811423988,0.9642392956536429,0.2325521778741099,0.5613913436466387,1.7732693767194483,1.7115347501570528
10,0.3688706950253627,0.4995166106506346,0.9177603326181407,0.8848858958458728,1.0946116199953593,1.0883260547366156
1122,0.31639626480254573,0.41631749570241083,0.8488063660477451,0.8019177349035801,1.0420997285053766,1.0397994160772286
1785,0.9222784695553229,0.9582543907265059,0.22011175433812183,0.5523857194930606,1.692505978445123,1.6828013827795312
2259,0.691302427220522,0.8993028020264805,0.2548849161182727,0.5653553694721323,1.4958950905821211,1.5719803211076728
379,0.6993572349094286,0.8979512861370365,0.27302690092668436,0.5970057001579557,1.4270370801368757,1.5418158798513497
914,0.5264190059954054,0.5708697403211407,0.6513174765571919,0.9024686596968718,1.1183850845033645,1.1150738383994057
1091,0.4720160120716009,0.6993737394057146,0.6835236135403737,0.810382305074242,1.2391298314993708,1.2001271376803349
1017,0.6797471490122178,0.7451783339523409,0.38192509516194534,0.7681604430002273,1.2284416687214637,1.2102304105475605
794,0.48028338920035996,0.5014287435894007,0.6376549525327747,0.8400077564162122,1.0987584873336302,1.0940589641026888
2353,0.9262368342291594,0.9999056148084814,0.29081584589192866,0.5782452625707489,2.0158077487933115,1.9526682372880078
831,0.406052455976813,0.615648862860336,0.6554319996942946,0.7514531344625429,1.1371895607902511,1.1484196995822975
567,0.736327086244003,0.8404764659126107,0.41599587690362627,0.7868244502212849,1.4123194200018478,1.4328125852155784
2408,0.4789447679008949,0.4857107381578133,0.6288760213907132,0.8399897609429919,1.0894041385999362,1.073669929128374
353,0.9312118695183572,0.9986676664747389,0.2310449507552907,0.5221189155560582,1.92785049058198,1.8676461143136658
2329,0.6990567363573986,0.9318670164531504,0.2816103946962458,0.5681829184403429,1.7675194702882464,1.656586121787952
2144,0.4390190179746234,0.4172076265532158,0.585272949192443,0.7601576246421117,1.042544036778646,1.0647970460287426
665,0.9461077595778102,0.9768874724941196,0.24459066917052272,0.5913818495371955,1.89025128600162,1.7496693054576142
162,0.48426044454788797,0.6722618151254619,0.8638723811580644,0.9810941239242865,1.2147871807708333,1.2117913529355775
2227,0.6953072749577083,0.7949184146926207,0.37990654544675234,0.7459900901124685,1.3533972865809036,1.3230638527239322
621,0.47017868940255747,0.701508213383872,0.722855628846896,0.8125575965105893,1.227486686140918,1.2469680233185394
1357,0.6696083375357201,0.7569895287958119,0.38721200440965364,0.7320084472220312,1.2907762713195776,1.2958794780727323
2347,0.7405318085079107,0.8323449864383632,0.4071442196288195,0.8102628451435744,1.364124614887825,1.3576348063936114
1860,0.33825148168030417,0.44555781558638025,0.8766583851344836,0.8264719500388794,1.0530943004897282,1.0550359835385534
2191,0.40516104056194824,0.6095648035097163,0.6433806767861822,0.7275724069900292,1.1435590624344345,1.1848982448901966
1721,0.4290750659888331,0.6490657741739012,0.6780800644085516,0.7690090337573338,1.1960197043136649,1.177940540492029
2342,0.4816905232941541,0.6686397940779913,0.8313673525788969,0.9500390928349166,1.1994473880359535,1.2052620559368252
1422,0.42458457867483373,0.5871180869787302,0.8822092836788842,0.9170336398096481,1.1517776403093172,1.165814778453302
1496,0.3719112455874937,0.5024691688649057,0.9574714751112556,0.8923150882494328,1.0889271764466737,1.1049369316645046
1386,0.33708565820224584,0.46289037545068057,0.9234791031384628,0.8295225203869813,1.067665396668304,1.05570567765493
805,0.9280738125922191,0.9666590788375445,0.23372725383241913,0.560695399648768,1.8040980374084423,1.7276672130854518
1423,0.928624073858567,0.9978392197376944,0.26351914520559977,0.5502200292667977,1.830124793167306,1.9087994289207089
1074,0.4453950533558233,0.4261419028705546,0.604963786635555,0.7831548136377517,1.0292849568495024,1.0587613031008112
245,0.9375725412034034,0.973230138857273,0.2821151079734439,0.5771262766489741,1.9533776939369016,1.8203413200846592
39,0.7114040775160291,0.9288185750056914,0.30844915472196627,0.6325666898858984,1.6032034601022889,1.5738644730662568
1358,0.48103322687286393,0.48834716387641525,0.6336980886934486,0.857564727697273,1.0840643858117582,1.0610673344793669
1770,0.3192973609009918,0.42936945139995475,0.8074847790282368,0.7779410754755852,1.0495308098451868,1.0673765531925352
1042,0.48539948048982384,0.6803224684210303,0.8597836983179178,0.9725500918063626,1.239425826704559,1.2212895523086589
2462,0.3396070903757205,0.44796340218676367,0.8420197318953092,0.8194270599103657,1.056980581771488,1.0617604343093867
145,0.929207790024734,0.9673268078002885,0.22858693814462444,0.5612317312063204,1.8142831943947364,1.7194062354581479
1830,0.41458648512355034,0.5714409287502846,0.8254046808949375,0.9024053979809075,1.1574541029423944,1.0999020703388753
2323,0.9218485330436916,0.9985746554833735,0.21455427296537002,0.539027856286286,1.849609681094076,1.83569591213345
682,0.41962934947049935,0.580093330298202,0.8644190122693062,0.9280303550580314,1.151691601012666,1.1167959907120775
1661,0.4335954714169541,0.6476704339212879,0.6948715590843643,0.7732744075715022,1.2011044207427348,1.201226188527904
951,0.4061033940005196,0.6149535417916939,0.6681062690960617,0.7528516398099526,1.1319336214665219,1.1581327432940305
37,0.7075698997030312,0.7864390317930043,0.3776270881745673,0.7857931002907306,1.2776756273192076,1.2390420586907327
252,0.33616294055023244,0.4372729342135216,0.8831150977764028,0.8574617127944506,1.033867064112571,1.0332387574607798
1746,0.335350479072113,0.43226951969041677,0.8797311908972902,0.8462124854062217,1.0414895962248254,1.0372970652439544
883,0.9372395861274735,0.9967501489313267,0.18860060994696495,0.5300577029576233,1.5900424823538764,1.7725705703769785
983,0.9464539494796682,0.9962647186639901,0.16749762249298272,0.51681640246986,1.5644519112399649,1.7300168565439176
581,0.4712650118600697,0.7086789589498448,0.695240587848073,0.7811597188837758,1.2777471151759507,1.2716514779432346
137,0.6744938817556065,0.7601709012589966,0.38601266972153736,0.7454316852709818,1.2638737327256204,1.2752903913637534
1573,0.9391643314161942,0.9993920131855343,0.28322979321190017,0.6049582767910465,1.8073743076841835,1.9107568106098523
913,0.9167754343290514,0.9985270684645359,0.24684729824738186,0.5203252443069114,1.933666074003706,1.9102576908507407
436,0.4843250966548999,0.6708461013150292,0.872462298620427,0.976505998637033,1.2052228609680706,1.237541407493108
543,0.955403538775242,0.9965953740634806,0.1996357932290368,0.49645121124624114,1.6244637018732335,1.7814015002481272
2095,0.9405071311274038,0.9649064070461753,0.20429713061372143,0.531819982778021,1.805772430530271,1.665612521223558
2027,0.6426762901327954,0.6951798315501938,0.3378302283344039,0.6928524826591577,1.1541213915994013,1.1967488893516705
1678,0.5212899388391067,0.562902519742948,0.6315151138011541,0.8830014844711632,1.1314277994859592,1.106079169669834
1180,0.31717877823569307,0.4200098903427872,0.8631587986729468,0.809888957039233,1.034140629146376,1.0348308258617718
399,0.683368153110967,0.8986341907580249,0.28335990228968866,0.5947099394664805,1.44460257485314,1.5418292085132435
1709,0.6957922831875819,0.8833820990156188,0.24249613168762482,0.5460091356630891,1.4565379712881017,1.5842240306963422
2161,0.40633261510719915,0.6105498416902929,0.6447957651174476,0.7385856366008825,1.1300637806047202,1.1674282145496346
1607,0.6682872794824384,0.7440158293789074,0.3841840585041707,0.7369316350842339,1.2182281606446916,1.264870518886001
2402,0.36857405594613046,0.4969014876608511,0.9085043520370385,0.8718090628875678,1.0958990236995616,1.0932101795345375
1166,0.4233694738611532,0.578444115638516,0.8796465932253125,0.918192431838472,1.1306473108434725,1.1592942862080653
710,0.42034375525298373,0.5773924425221946,0.8378341938502774,0.9193358972598032,1.138333316119489,1.1017770806417913
2211,0.4009077155824508,0.6133021542536683,0.6344363956488914,0.7355201628259794,1.1487211915314173,1.149769166503582
125,0.9422872191404716,0.953453221033463,0.17698960946718442,0.5581713710138952,1.5370860856738782,1.5535624789280118
1786,0.3688459751020933,0.49988216547716324,0.9153791569686474,0.8714091226766096,1.1056215471024642,1.0969775922677605
661,0.5218243962570742,0.7821739130434784,0.6963192081657901,0.8012636494746237,1.4048437771662676,1.3765508004911648
997,0.7380907109336464,0.8391128957021793,0.4365905560654384,0.7955688955789154,1.402240528488807,1.4660610579451987
1873,0.9266390582578182,0.9986548848374479,0.2364562612010801,0.5249545797928463,1.885414463708664,1.880478991606509
2130,0.33683532246315906,0.4382927384475305,0.8883601534390274,0.8408694457798225,1.0425668203413059,1.0434997634179277
1929,0.6679640189473774,0.8871806545378143,0.26387966143848984,0.5754518127981486,1.4016598786516443,1.5186252558435545
1809,0.7238191292654231,0.9401957659913497,0.2976579663248391,0.5857375867042096,1.8759552249943665,1.699300622084646
923,0.9304942350112007,0.9970407466423858,0.17835951625885785,0.5073042471572791,1.658111863651997,1.7801222460838733
2495,0.9404111905932937,0.9744559948065525,0.25505258127177916,0.5799052262894029,1.8667654789805408,1.7725089419605813
17,0.6738416894480275,0.7411527909233593,0.40072581463175166,0.7654874773638302,1.2374472562199226,1.2431363696942537
971,0.3944279060183605,0.5939948451715709,0.6195005650220518,0.7337984142351086,1.091245318723763,1.1377414609834444
1673,0.9217904426430629,0.9985900227974626,0.24279658122814743,0.5168488304989711,1.9163676138237,1.9002975069405963
1491,0.42419121087804906,0.6427609034028341,0.7030203726770381,0.7682016196541294,1.1975474308392646,1.1958054444771395
1300,0.48403416217334516,0.6730524085520672,0.8357599240085136,0.9569965608870897,1.1878664470386664,1.2062340288387805
688,0.5193503756287418,0.5682712006864069,0.6107886841665896,0.8792982307850787,1.1349440257787131,1.0829016990433793
619,0.6919876643779821,0.9148085240505002,0.2794212299077985,0.5649971208655362,1.6865329899357582,1.6341177324546563
1078,0.44090284660997786,0.42090002119359204,0.5694590188547971,0.7744376215161424,1.027141684273879,1.053730856918171
2410,0.4829512393808916,0.6696326323346584,0.8250225271805605,0.950736424484793,1.2122037324618655,1.1968301506875298
361,0.47404792588857153,0.7128856514151305,0.6749484262629946,0.7773046722981479,1.2957826404425166,1.258305980801127
465,0.9366664843944613,0.975015015673895,0.2662227582198215,0.5800285132012144,1.916605098462248,1.7994151396965554
2303,0.9328998871358932,0.9977236512633734,0.20457076689677978,0.508054784306415,1.8076859208141325,1.8245051098737912
1446,0.36484134753245734,0.4979981521404375,0.8766309350359857,0.8752388531815443,1.1011190317948738,1.0700525393427007
149,0.6894625824887889,0.9298517436097018,0.30828892595153823,0.5794887359296041,1.7776248066985485,1.6627364302670378
107,0.6758488821650696,0.7577543819713184,0.371400699517,0.7245553190028154,1.2905641320931327,1.2871691304007893
2467,0.6571769128501351,0.7130807276038332,0.3517878828735618,0.7311435902878797,1.1543702775972091,1.1742549935600342
482,0.42168851907883675,0.5749783746870023,0.8506507411549165,0.9211541102946222,1.1366576668706476,1.1189358832290197
1081,0.43068787395565006,0.6446213570729851,0.6933076453645584,0.779304955666469,1.1860269598718425,1.1815633361900084
2373,0.9610285915127065,0.995830142996089,0.13684634779593022,0.5068099094093186,1.573724422383387,1.6572318376439474
1,0.39113716591023695,0.596197074891874,0.6442218468200527,0.7118201016413706,1.1319307730116972,1.1906212064315236
384,0.5227979492351658,0.5795435920783067,0.6426166059942735,0.8804220177185629,1.1400470295330676,1.1359446887690834
1255,0.9678199656429239,0.9493506854030528,0.20033554067487663,0.5529437974140744,1.474985449764194,1.531258098773025
76,0.4873341642958861,0.6792401290217285,0.8542289832522048,0.965867728864775,1.2103732532695286,1.23257063639146
1891,0.4755000840477391,0.7004490615234984,0.6741376985732073,0.7882232114427701,1.2588002491592647,1.2445004687762475
1136,0.37034490135851705,0.4912153632845646,0.906810136627643,0.8936823769596239,1.0782163487792238,1.078526328711897
1761,0.38832602372693137,0.6065227738344062,0.5603442163912314,0.6802479849660673,1.1090021925060798,1.1795351690440432
2241,0.4284566967370799,0.6329956749374008,0.6513315761691882,0.7787926653389188,1.1816752894788256,1.1347580007641769
1665,0.926953176070675,0.9582972911450037,0.19158552780575663,0.5303245350975586,1.7603687713301868,1.6400707270257806
296,0.3700572513422918,0.506574630762845,0.910818347182314,0.885158582353345,1.1037616496721951,1.088310042773763
501,0.5285128268646063,0.7759905112200036,0.7215647118621378,0.8338170816781666,1.3222418356182175,1.3791027963983504
1892,0.4170238695579089,0.5692897791941729,0.8485759832496608,0.9051404436508476,1.149692235245187,1.128277639764959
1622,0.3137299227340441,0.41638343132098904,0.8361779756342295,0.791729916238227,1.0392143051994542,1.0457452170596073
2235,0.9310768034315782,0.975256912009522,0.24948159240975412,0.5667557256013958,1.940741263705108,1.7830674810507796
1510,0.36852461609959164,0.5019630160281735,0.9383623539115611,0.8786686434755204,1.104780785938582,1.0996977351321
1506,0.4168347621448981,0.5737832916002734,0.891828657990118,0.9023796442552015,1.1530331993442569,1.1726952646766922
1712,0.4169398218187932,0.5742852264966998,0.8638479779834553,0.90013907011881,1.1611677254031345,1.1493908880420722
1523,0.9603218264337784,0.9956128551621383,0.1679532963170451,0.516455850309981,1.5557145066247282,1.7078153207076188
1917,0.7395061411831072,0.8324098045040842,0.39870882803143853,0.800373414472604,1.386965180958981,1.3566084887284502
1500,0.4148806522104555,0.571942863646711,0.9037569297389896,0.9121712107684906,1.1561968860906164,1.1671448505379463
2427,0.6529308647311672,0.7225404051900756,0.3420042170428807,0.6982938769903947,1.1999766423552194,1.2294338147058674
2316,0.4180534543620777,0.5731857500569089,0.8279362662288735,0.9053567749467755,1.1600771595241297,1.1073057501871868
1666,0.37121084776152846,0.4914761086853054,0.9095787877105539,0.889911407183572,1.0888193597215874,1.0843916925363644
2385,0.9187351749126837,0.9607051622530798,0.19292029107473987,0.5296835534799957,1.760229717862421,1.6645674425529582
440,0.37245508389941967,0.5047187370281602,0.9342568786538142,0.8844798959347483,1.098397056173653,1.1031922790275734
1725,0.9392490490153964,0.956668437160129,0.18779273217875128,0.5274172256178984,1.7523872548991428,1.607544360658721
489,0.6983540421451186,0.9296884387606217,0.3076220985588013,0.580260993604069,1.7690480381464941,1.6767170094394483
52,0.36484359479820905,0.4862032572481017,0.9281133685711473,0.8941443831904649,1.0948781901984317,1.075538662516681
1051,0.4735996712799539,0.7159025722740727,0.6881682224707276,0.7815992491358192,1.282905037847893,1.2652238519899641
666,0.48303205451465653,0.6726295329983017,0.8581132319503441,0.9665373257331219,1.2203714759522741,1.2244716504826707
1745,0.9576284784302943,0.9490263435631068,0.18288670809549243,0.5535224853437887,1.5332567435062188,1.5209874904636642
1832,0.41658261892755083,0.5697917140905989,0.8279870248320598,0.9008447222031447,1.1454850024370415,1.1113019478032995
1503,0.9231326975811811,0.9990181122613655,0.21577709491988994,0.5278053110588803,1.9086173861467484,1.8473533256531844
799,0.6942672849943472,0.9127810286418234,0.2832429584490136,0.5744272573393066,1.657893079276096,1.6210848917301677
2148,0.4381785405834652,0.4145372340008009,0.5434408589799652,0.7579339236363546,1.042761599635435,1.0568309415062398
194,0.5274318890052626,0.567168047067888,0.6391419193056157,0.8943119925195329,1.1161525574779405,1.1095909438018947
2386,0.3699336517259452,0.49535490954861366,0.911490152224491,0.8732815700279145,1.0990380438270342,1.0953104806905256
2332,0.41557404605816106,0.5730901434099707,0.8397249518189817,0.8986865599890111,1.1581061397973575,1.1233531395346694
1287,0.6516851571692722,0.7068617687229688,0.33758436635021827,0.7029930121557582,1.1593273600848732,1.1941520160090278
322,0.3659132932960468,0.4891004283674444,0.934727368380322,0.8953493453871171,1.0910283242610384,1.0798183671787904
891,0.3895748268887696,0.5972022939720817,0.6285798054952836,0.7194029123309943,1.120237879274445,1.1613958826238964
1013,0.9024553532613421,0.998100426226677,0.20902042732946016,0.5059026355238011,1.884080033634007,1.867737078912779
264,0.4791462727299693,0.5066871091710078,0.6225094810819232,0.8301243854454079,1.1133970517134346,1.096224765393949
946,0.4193772062531518,0.5789221488732076,0.8557900497275688,0.918537531762928,1.144011775753657,1.1207746343889262
1188,0.4452501434607961,0.4254495788754841,0.6031259751408645,0.7782385162064935,1.0271049042222016,1.060825087945645
1572,0.48327449991595245,0.6722066574445359,0.8514267621074822,0.9578325664446117,1.1995171814883587,1.230278453472585
1854,0.4356281264309852,0.4177680793111301,0.5822974448677062,0.7662603695748442,1.0253689511249238,1.0640449641183638
670,0.4801873618061213,0.6704967693358317,0.8883243621162675,0.968716487138985,1.2104147234139575,1.2634909366613343
2053,0.9232706864065954,0.9987327192854301,0.22805347977569138,0.5163783445248858,1.9318211356075463,1.8749815505535947
2028,0.43780177485639443,0.41635046351169996,0.5745086247235417,0.7619266391802377,1.0330887110977427,1.0622626613973418
1193,0.9246673649094223,0.9984275683342376,0.2234823208151148,0.5463910445711144,1.8679869393929858,1.8436702703499304
1615,0.9080004900410552,0.9640390914667791,0.2560771530768437,0.5609912245270915,1.886761765785817,1.779179983516968
2013,0.9592529407767444,0.9961398937381039,0.21594545745094268,0.4721545603455453,1.6408472774918983,1.7970171517380273
562,0.48353310834400093,0.6728133919347213,0.8670447938572325,0.970939231772965,1.2182103893678442,1.2341490580143617
672,0.4832744999159522,0.6738613878723145,0.8468877716302113,0.9643462779923181,1.2080535879456435,1.2085673293757706
117,0.6700595411878159,0.7486503648148374,0.3928181585563517,0.7660567702478498,1.2261858443679057,1.2297901409231393
1385,0.9149866891836426,0.9533983769104125,0.2052477239322203,0.5490502664811864,1.4987823962248163,1.6497822846433565
530,0.336275004202387,0.4422126109720014,0.9092557784175473,0.8457248815328613,1.0529769283674968,1.0413232513007844
48,0.5779847659352864,0.6673906348334919,0.664649074394166,0.9399200927538098,1.1874363579917142,1.2124604605395675
303,0.9286111434371648,0.9987217426325097,0.24515233986789328,0.5465083230758663,1.853076682772813,1.8814993235367101
220,0.31685997646663316,0.42231763699302216,0.8151131553117538,0.8021948094697923,1.0570561495770454,1.0464541208713967
616,0.3713426873522985,0.5017661788138889,0.9049213918120956,0.879201897090132,1.1033280647981163,1.0925993225044235
1766,0.31752656198375845,0.413218521629238,0.8848799802435261,0.8050223909403719,1.0354418723889165,1.0277551026551777
895,0.9439147482281564,0.949818686176211,0.18735236522733184,0.5346281800860212,1.5142408254172148,1.5658554546055967
1210,0.4169398218187931,0.5781333940359666,0.8552190154417185,0.9149474623995597,1.132139194391317,1.118558622607277
651,0.47307149530700865,0.6971280949078611,0.7270874798335072,0.8254464378404879,1.2352538463800555,1.238852885049348
1114,0.4531293774864123,0.44112906897336707,0.6053978602076342,0.8105418583888466,1.040049457118027,1.0490726831310462
841,0.3878277861825517,0.5973921579786027,0.5858653152188568,0.709740488290639,1.1454060723763753,1.142295334471449
536,0.33610690872415533,0.4377190985659006,0.897073713652742,0.8518439667605244,1.0443990180409557,1.0370819830166251
1526,0.31581662522243664,0.4126910366806129,0.8641214618368322,0.7984791684921219,1.0486327429697602,1.0351106449640382
2128,0.5195012305451033,0.5638831007371872,0.6139448280826852,0.8686744887555267,1.1270773202695732,1.102810078274051
2065,0.9513473218005217,0.9539049278001567,0.1955420015372408,0.5331200377422713,1.583581977108539,1.58285077556737
1501,0.4691774018551629,0.707337085859736,0.6799922420089444,0.7878626592828909,1.2732217560370178,1.2301372359370464
1928,0.43809159464644887,0.418196660831888,0.5451211437751105,0.7487265226668307,1.057568878144302,1.068793831567608
1741,0.401056035122067,0.6091830586092849,0.6028106643452068,0.7148325300864109,1.1742565577210802,1.166910900845879
1732,0.31674404855061133,0.4111085818347373,0.806002861188074,0.8008662724471837,1.0035481324782212,1.046760666346005
317,0.6400872058965856,0.713428388138154,0.32319386974506037,0.6900187924156053,1.1641243394682834,1.1986924786566089
191,0.47083925487858924,0.7105312170188112,0.6625093640249841,0.7955044920740955,1.2693494474526914,1.1898623090313647
979,0.6825107430251153,0.8905636589679392,0.26074304006208154,0.589556930261552,1.3765726944800676,1.5023334157576977
1361,0.40381118293372453,0.6176189392214894,0.6204777797725521,0.7371621579436973,1.1492007358468022,1.1369230425772772
2147,0.6448562783661119,0.6984663100386984,0.3381395385725728,0.6941144152187346,1.1544103791397269,1.199394259558031
818,0.5230921163220711,0.5825791031185981,0.6444312260581977,0.8796957626536634,1.1484035648538824,1.1415193675056887
610,0.36507281590488855,0.4874200691182256,0.9195766943988407,0.8883817919598427,1.0939777578351488,1.0770593426986017
452,0.32593713229114135,0.4418939221488736,0.8703408493077527,0.7976306572350796,1.0678456392940494,1.0544178661848567
1810,0.33372555611587384,0.43367175051217877,0.8974967020126313,0.838438294073209,1.036224238117269,1.0386773464107266
2330,0.4175281559926039,0.5705087639426363,0.8307026101025479,0.9016173339743146,1.1309336229263385,1.115476674879389
684,0.5229660447133972,0.5747871613931257,0.6409923306922999,0.87667227525582,1.138368316526006,1.1371285471546035
1674,0.5214741973440913,0.5739984065558847,0.6248066811011442,0.8622656410960782,1.1618060749320387,1.1348253582561192
