num,app,alongwith,budget,ind_exec,exec,config,slowdown_p,slowdown_gt,success_p,success_gt,raw_qos,qos
5,bodytrack,swaptions/ferret/bodytrack/svm/nn,13.13671624660492,2.3389534950256348,3.6781280040740967,layer-3-particle-1399,5.0,1.5725528583174266,True,True,3.5115600609936943,0.675399603787774
5,swaptions,swaptions/ferret/bodytrack/svm/nn,32.90825843811035,4.418626070022583,7.592394828796387,num-200000,5.0,1.7182705004855916,True,True,89.56865391765234,0.2715743168854812
5,ferret,swaptions/ferret/bodytrack/svm/nn,2.9160118103027344,1.3722498416900635,1.5346722602844238,hash-2-itr-12-probe-2,5.0,1.1183621332353888,False,True,0.0,0.0
5,nn,swaptions/ferret/bodytrack/svm/nn,31.53475034236908,12.970833778381348,17.11063313484192,batch-1-learning-12-regular-12,5.0,1.3191621623708127,False,True,0.0,0.0
5,svm,swaptions/ferret/bodytrack/svm/nn,25.552825570106506,12.509435653686523,18.032869577407837,batch-1-learning-1-regular-45,5.0,1.4415414153470274,False,True,0.0,0.0
5,bodytrack,swaptions/ferret/bodytrack/svm/nn,13.13671624660492,2.3389534950256348,2.623969078063965,layer-3-particle-1399,5.0,1.1218560281957237,True,True,3.5115600609936943,0.675399603787774
5,swaptions,swaptions/ferret/bodytrack/svm/nn,32.90825843811035,4.418626070022583,6.5647132396698,num-200000,5.0,1.4856910577265137,True,True,89.56865391765234,0.2715743168854812
5,ferret,swaptions/ferret/bodytrack/svm/nn,2.9160118103027344,1.3722498416900635,1.5066115856170654,hash-2-itr-12-probe-2,5.0,1.0979134701604498,False,True,0.0,0.0
5,nn,swaptions/ferret/bodytrack/svm/nn,31.53475034236908,12.970833778381348,18.427348136901855,batch-1-learning-12-regular-12,5.0,1.4206756829784488,False,True,0.0,0.0
5,svm,swaptions/ferret/bodytrack/svm/nn,25.552825570106506,12.509435653686523,17.51158857345581,batch-1-learning-1-regular-45,5.0,1.399870390499603,False,True,0.0,0.0
5,bodytrack,swaptions/ferret/bodytrack/svm/nn,13.13671624660492,2.3389534950256348,3.6019985675811768,layer-3-particle-1399,5.0,1.5400043546148827,True,True,3.5115600609936943,0.675399603787774
5,swaptions,swaptions/ferret/bodytrack/svm/nn,32.90825843811035,4.418626070022583,6.109604835510254,num-200000,5.0,1.382693339216873,True,True,89.56865391765234,0.2715743168854812
5,ferret,swaptions/ferret/bodytrack/svm/nn,2.9160118103027344,1.3722498416900635,1.5400917530059814,hash-2-itr-12-probe-2,5.0,1.122311481638944,False,True,0.0,0.0
5,nn,swaptions/ferret/bodytrack/svm/nn,31.53475034236908,12.970833778381348,18.167222023010254,batch-1-learning-12-regular-12,5.0,1.4006209880886602,False,True,0.0,0.0
5,svm,swaptions/ferret/bodytrack/svm/nn,25.552825570106506,12.509435653686523,18.18210005760193,batch-1-learning-1-regular-45,5.0,1.4534708488023338,False,True,0.0,0.0
5,bodytrack,swaptions/ferret/bodytrack/svm/nn,13.13671624660492,2.3389534950256348,4.032025337219238,layer-3-particle-1399,5.0,1.7238587025327101,True,True,3.5115600609936943,0.675399603787774
5,swaptions,swaptions/ferret/bodytrack/svm/nn,32.90825843811035,4.418626070022583,5.5130696296691895,num-200000,5.0,1.2476886575833317,True,True,89.56865391765234,0.2715743168854812
5,ferret,swaptions/ferret/bodytrack/svm/nn,2.9160118103027344,1.3722498416900635,2.084838628768921,hash-2-itr-12-probe-2,5.0,1.5192850204312889,False,True,0.0,0.0
5,nn,swaptions/ferret/bodytrack/svm/nn,31.53475034236908,12.970833778381348,18.81082034111023,batch-1-learning-12-regular-12,5.0,1.4502398737436957,False,True,0.0,0.0
5,svm,swaptions/ferret/bodytrack/svm/nn,25.552825570106506,12.509435653686523,16.802724838256836,batch-1-learning-1-regular-45,5.0,1.3432040663884852,False,True,0.0,0.0
5,bodytrack,swaptions/ferret/bodytrack/svm/facedetect,13.13671624660492,2.3389534950256348,4.020506858825684,layer-3-particle-1399,5.0,1.7189340734547691,True,True,3.5115600609936943,0.675399603787774
5,swaptions,swaptions/ferret/bodytrack/svm/facedetect,32.90825843811035,4.418626070022583,4.81889271736145,num-200000,5.0,1.0905862231824521,True,True,89.56865391765234,0.2715743168854812
5,facedetect,swaptions/ferret/bodytrack/svm/facedetect,148.21275079250336,21.4960834980011,27.032954692840576,eyes-0-pyramid-9-selectivity-1,5.0,1.257575813536189,True,True,92.7307139386279,1.0
5,ferret,swaptions/ferret/bodytrack/svm/facedetect,2.9160118103027344,1.3722498416900635,1.502345323562622,hash-2-itr-12-probe-2,5.0,1.0948045158542945,False,True,0.0,0.0
5,svm,swaptions/ferret/bodytrack/svm/facedetect,25.552825570106506,12.509435653686523,14.46564507484436,batch-1-learning-1-regular-45,5.0,1.1563787108638544,False,True,0.0,0.0
5,bodytrack,swaptions/ferret/bodytrack/svm/facedetect,13.13671624660492,2.3389534950256348,3.6268057823181152,layer-3-particle-1399,5.0,1.550610471747907,True,True,3.5115600609936943,0.675399603787774
5,swaptions,swaptions/ferret/bodytrack/svm/facedetect,32.90825843811035,4.418626070022583,5.3182642459869385,num-200000,5.0,1.20360133709159,True,True,89.56865391765234,0.2715743168854812
5,facedetect,swaptions/ferret/bodytrack/svm/facedetect,148.21275079250336,21.4960834980011,25.637884855270386,eyes-0-pyramid-9-selectivity-1,5.0,1.1926770221959004,True,True,92.7307139386279,1.0
5,ferret,swaptions/ferret/bodytrack/svm/facedetect,2.9160118103027344,1.3722498416900635,2.0108280181884766,hash-2-itr-12-probe-2,5.0,1.4653512480729747,False,True,0.0,0.0
