num,app,alongwith,budget,ind_exec,exec,config,slowdown_p,slowdown_gt,success_p,success_gt,raw_qos,qos
5,bodytrack,swaptions/ferret/bodytrack/svm/nn,7.006248664855957,0.8427028656005859,1.0488691329956055,layer-5-particle-100,1.0433185713018869,1.244648826782008,True,True,3.3632135538891106,0.6430480565597446
5,swaptions,swaptions/ferret/bodytrack/svm/nn,17.551071166992188,6.642896413803101,9.338485717773438,num-300000,1.4150975371159844,1.4057852382537899,True,True,96.20027589799918,0.7346635225411773
5,ferret,swaptions/ferret/bodytrack/svm/nn,1.555206298828125,1.803640365600586,3.080718517303467,hash-7-itr-19-probe-12,1.0134569495742973,1.7080558719241308,False,False,0.0,0.0
5,nn,swaptions/ferret/bodytrack/svm/nn,16.818533515930177,13.015008211135864,17.734680652618408,batch-1-learning-67-regular-56,0.4639131420663414,1.3626330744412678,True,True,17.7,0.35593220338983045
5,svm,swaptions/ferret/bodytrack/svm/nn,13.628173637390137,12.520284175872803,17.864037036895752,batch-1-learning-89-regular-67,1.2035156754937542,1.4268076335935427,False,False,0.0,0.0
5,bodytrack,swaptions/ferret/bodytrack/svm/nn,7.006248664855957,0.8427028656005859,0.9837257862091064,layer-5-particle-100,1.0433185713018869,1.1673459606762044,True,True,3.3632135538891106,0.6430480565597446
5,swaptions,swaptions/ferret/bodytrack/svm/nn,17.551071166992188,6.642896413803101,28.180750370025635,num-300000,1.4150975371159844,4.242238417487527,True,False,96.20027589799918,0.7346635225411773
5,ferret,swaptions/ferret/bodytrack/svm/nn,1.555206298828125,1.803640365600586,3.5617940425872803,hash-7-itr-19-probe-12,1.0134569495742973,1.9747806217462065,False,False,0.0,0.0
5,nn,swaptions/ferret/bodytrack/svm/nn,16.818533515930177,13.015008211135864,35.0530641078949,batch-1-learning-67-regular-56,0.4639131420663414,2.6932802145989347,True,False,18.8,0.4491525423728814
5,svm,swaptions/ferret/bodytrack/svm/nn,13.628173637390137,12.520284175872803,33.77421975135803,batch-1-learning-89-regular-67,1.2035156754937542,2.6975601573359334,False,False,0.0,0.0
5,bodytrack,swaptions/ferret/bodytrack/svm/nn,7.006248664855957,0.8427028656005859,0.9775819778442383,layer-5-particle-100,1.0433185713018869,1.1600553620373955,True,True,3.3632135538891106,0.6430480565597446
5,swaptions,swaptions/ferret/bodytrack/svm/nn,17.551071166992188,6.642896413803101,9.39289927482605,num-300000,1.4150975371159844,1.4139764779876427,True,True,96.20027589799918,0.7346635225411773
5,ferret,swaptions/ferret/bodytrack/svm/nn,1.555206298828125,1.803640365600586,2.081292152404785,hash-7-itr-19-probe-12,1.0134569495742973,1.1539396611983372,False,False,0.0,0.0
