num,app,alongwith,budget,ind_exec,exec,config,slowdown_p,slowdown_gt,success_p,success_gt,raw_qos,qos
5,bodytrack,swaptions/ferret/bodytrack/svm/nn,7.006248664855957,0.8427028656005859,1.0065460205078125,layer-5-particle-100,1.3347821381371006,1.1944257716395175,True,True,3.3632135538891106,0.6430480565597446
5,swaptions,swaptions/ferret/bodytrack/svm/nn,17.551071166992188,13.247070550918579,17.391425371170044,num-600000,0.9890760636380638,1.3128506641767743,True,True,97.11033760092391,0.7982135488174102
5,ferret,swaptions/ferret/bodytrack/svm/nn,1.555206298828125,1.803640365600586,2.8929977416992188,hash-7-itr-19-probe-12,0.7630958147661154,1.6039770438026832,False,False,0.0,0.0
5,nn,swaptions/ferret/bodytrack/svm/nn,16.818533515930177,13.015008211135864,23.606037855148315,batch-1-learning-67-regular-56,-0.5923219432839164,1.8137551257901308,True,False,24.6,0.940677966101695
5,svm,swaptions/ferret/bodytrack/svm/nn,13.628173637390137,13.449683904647827,24.179577350616455,batch-3-learning-56-regular-78,1.005987387020932,1.7977803435410615,True,False,31.66,0.8912875867386276
5,bodytrack,swaptions/ferret/bodytrack/svm/nn,7.006248664855957,0.8427028656005859,1.0713920593261719,layer-5-particle-100,1.3347821381371006,1.2713758349007174,True,True,3.3632135538891106,0.6430480565597446
5,swaptions,swaptions/ferret/bodytrack/svm/nn,17.551071166992188,13.247070550918579,21.605865955352783,num-600000,0.9890760636380638,1.6309919896859453,True,False,97.11033760092391,0.7982135488174102
5,ferret,swaptions/ferret/bodytrack/svm/nn,1.555206298828125,1.803640365600586,2.203407049179077,hash-7-itr-19-probe-12,0.7630958147661154,1.2216443428540005,False,False,0.0,0.0
5,nn,swaptions/ferret/bodytrack/svm/nn,16.818533515930177,13.015008211135864,20.228205919265747,batch-1-learning-67-regular-56,-0.5923219432839164,1.5542215257273635,True,False,18.3,0.4067796610169492
5,svm,swaptions/ferret/bodytrack/svm/nn,13.628173637390137,13.449683904647827,19.982346773147583,batch-3-learning-56-regular-78,1.005987387020932,1.4857112564736377,True,False,29.42,0.7185813415574404
5,bodytrack,swaptions/ferret/bodytrack/svm/nn,7.006248664855957,0.8427028656005859,1.645519733428955,layer-5-particle-100,1.3347821381371006,1.9526689662508856,True,True,3.3632135538891106,0.6430480565597446
5,swaptions,swaptions/ferret/bodytrack/svm/nn,17.551071166992188,13.247070550918579,19.954096794128418,num-600000,0.9890760636380638,1.5063025985578948,True,False,97.11033760092391,0.7982135488174102
5,ferret,swaptions/ferret/bodytrack/svm/nn,1.555206298828125,1.803640365600586,2.0955638885498047,hash-7-itr-19-probe-12,0.7630958147661154,1.1618524005765487,False,False,0.0,0.0
5,nn,swaptions/ferret/bodytrack/svm/nn,16.818533515930177,13.015008211135864,19.675186157226562,batch-1-learning-67-regular-56,-0.5923219432839164,1.5117305988629446,True,False,19.0,0.4661016949152542
5,svm,swaptions/ferret/bodytrack/svm/nn,13.628173637390137,13.449683904647827,19.17371392250061,batch-3-learning-56-regular-78,1.005987387020932,1.4255884419614293,True,False,28.849999999999998,0.6746337702390129
5,bodytrack,swaptions/ferret/bodytrack/svm/nn,7.006248664855957,0.8427028656005859,1.0498721599578857,layer-5-particle-100,1.3347821381371006,1.2458390766354548,True,True,3.3632135538891106,0.6430480565597446
5,swaptions,swaptions/ferret/bodytrack/svm/nn,17.551071166992188,13.247070550918579,21.058676719665527,num-600000,0.9890760636380638,1.5896855564195116,True,False,97.11033760092391,0.7982135488174102
5,ferret,swaptions/ferret/bodytrack/svm/nn,1.555206298828125,1.803640365600586,2.1126010417938232,hash-7-itr-19-probe-12,0.7630958147661154,1.171298381920144,False,False,0.0,0.0
5,nn,swaptions/ferret/bodytrack/svm/nn,16.818533515930177,13.015008211135864,18.71746063232422,batch-1-learning-67-regular-56,-0.5923219432839164,1.4381443583192854,True,False,16.8,0.2796610169491526
5,svm,swaptions/ferret/bodytrack/svm/nn,13.628173637390137,13.449683904647827,19.378357648849487,batch-3-learning-56-regular-78,1.005987387020932,1.4408039464892464,True,False,28.92,0.6800308404009253
5,bodytrack,swaptions/ferret/bodytrack/svm/facedetect,7.006248664855957,5.240943431854248,6.055710315704346,layer-5-particle-2266,1.2760448896169372,1.155461873314254,True,True,4.106774678867604,0.8052045732258866
5,swaptions,swaptions/ferret/bodytrack/svm/facedetect,17.551071166992188,13.247070550918579,17.12039542198181,num-600000,1.1317164868522562,1.2923910502457956,True,True,97.11033760092391,0.7982135488174102
5,facedetect,swaptions/ferret/bodytrack/svm/facedetect,79.04680042266845,4.452246904373169,7.6703150272369385,eyes-0-pyramid-9-selectivity-0,1.1066694367798426,1.722796419871247,True,True,91.44686484365076,0.9412332261264521
5,ferret,swaptions/ferret/bodytrack/svm/facedetect,1.555206298828125,1.5067942142486572,1.6290431022644043,hash-4-itr-14-probe-6,1.0236771223925267,1.0811317742394604,True,True,79.93333333333332,1.0
5,svm,swaptions/ferret/bodytrack/svm/facedetect,13.628173637390137,12.585524082183838,14.973875284194946,batch-1-learning-23-regular-67,1.0723766104713626,1.1897697057679208,True,True,26.71,0.5096376252891288
5,bodytrack,swaptions/ferret/bodytrack/svm/facedetect,7.006248664855957,5.240943431854248,7.105351686477661,layer-5-particle-2266,1.2760448896169372,1.355739053257399,True,True,4.106774678867604,0.8052045732258866
5,swaptions,swaptions/ferret/bodytrack/svm/facedetect,17.551071166992188,13.247070550918579,16.581806182861328,num-600000,1.1317164868522562,1.251733816855947,True,True,97.11033760092391,0.7982135488174102
