num,app,alongwith,budget,ind_exec,exec,config,slowdown_p,slowdown_gt,success_p,success_gt,raw_qos,qos
5,bodytrack,swaptions/ferret/bodytrack/svm/nn,8.757810831069946,8.757810831069946,12.064290523529053,layer-5-particle-4000,1.0,1.377546370461527,True,False,5.0,1.0
5,swaptions,swaptions/ferret/bodytrack/svm/nn,21.938838958740234,21.938838958740234,34.13633751869202,num-1000000,1.0,1.5559773962009238,True,False,99.99999999999432,1.0
5,ferret,swaptions/ferret/bodytrack/svm/nn,1.9440078735351562,1.8949692249298096,2.145808458328247,hash-8-itr-14-probe-16,1.0,1.1323711383269186,True,False,100.0,1.0
5,nn,swaptions/ferret/bodytrack/svm/nn,21.02316689491272,14.150341987609863,23.21784210205078,batch-3-learning-1-regular-67,1.0,1.6407972416765957,True,False,21.3,0.6610169491525424
5,svm,swaptions/ferret/bodytrack/svm/nn,17.03521704673767,13.437995910644531,23.24354887008667,batch-3-learning-67-regular-78,1.0,1.729688639931416,True,False,24.060000000000002,0.3053199691595992
5,bodytrack,swaptions/ferret/bodytrack/svm/nn,8.757810831069946,8.757810831069946,11.845500707626343,layer-5-particle-4000,1.0,1.3525641208876364,True,False,5.0,1.0
5,swaptions,swaptions/ferret/bodytrack/svm/nn,21.938838958740234,21.938838958740234,33.624274015426636,num-1000000,1.0,1.5326368947173037,True,False,99.99999999999432,1.0
5,ferret,swaptions/ferret/bodytrack/svm/nn,1.9440078735351562,1.8949692249298096,3.932352304458618,hash-8-itr-14-probe-16,1.0,2.0751536503735433,True,False,100.0,1.0
5,nn,swaptions/ferret/bodytrack/svm/nn,21.02316689491272,14.150341987609863,22.33427333831787,batch-3-learning-1-regular-67,1.0,1.5783557286370826,True,True,22.1,0.728813559322034
5,svm,swaptions/ferret/bodytrack/svm/nn,17.03521704673767,13.437995910644531,20.490031242370605,batch-3-learning-67-regular-78,1.0,1.5247832622229036,True,False,29.56,0.7293754818812643
5,bodytrack,swaptions/ferret/bodytrack/svm/nn,8.757810831069946,8.757810831069946,13.956382989883423,layer-5-particle-4000,1.0,1.5935926522151613,True,False,5.0,1.0
5,swaptions,swaptions/ferret/bodytrack/svm/nn,21.938838958740234,21.938838958740234,37.84340810775757,num-1000000,1.0,1.72495035762506,True,False,99.99999999999432,1.0
5,ferret,swaptions/ferret/bodytrack/svm/nn,1.9440078735351562,1.8949692249298096,3.7676541805267334,hash-8-itr-14-probe-16,1.0,1.9882403001380082,True,False,100.0,1.0
5,nn,swaptions/ferret/bodytrack/svm/nn,21.02316689491272,14.150341987609863,21.02596664428711,batch-3-learning-1-regular-67,1.0,1.4858981261864619,True,True,19.2,0.48305084745762705
5,svm,swaptions/ferret/bodytrack/svm/nn,17.03521704673767,13.437995910644531,19.517363786697388,batch-3-learning-67-regular-78,1.0,1.4524013786339416,True,False,26.55,0.4973014649190439
5,bodytrack,swaptions/ferret/bodytrack/svm/nn,8.757810831069946,8.757810831069946,14.771683931350708,layer-5-particle-4000,1.0,1.6866868006494773,True,False,5.0,1.0
5,swaptions,swaptions/ferret/bodytrack/svm/nn,21.938838958740234,21.938838958740234,42.096944093704224,num-1000000,1.0,1.9188319023114568,True,False,99.99999999999432,1.0
5,ferret,swaptions/ferret/bodytrack/svm/nn,1.9440078735351562,1.8949692249298096,2.6116325855255127,hash-8-itr-14-probe-16,1.0,1.378192611873287,True,False,100.0,1.0
5,nn,swaptions/ferret/bodytrack/svm/nn,21.02316689491272,14.150341987609863,24.647382974624634,batch-3-learning-1-regular-67,1.0,1.741822423529131,True,False,19.2,0.48305084745762705
5,svm,swaptions/ferret/bodytrack/svm/nn,17.03521704673767,13.437995910644531,22.62152600288391,batch-3-learning-67-regular-78,1.0,1.6834002743641934,True,False,27.11,0.5404780262143407
5,bodytrack,swaptions/ferret/bodytrack/svm/facedetect,8.757810831069946,8.757810831069946,15.125092267990112,layer-5-particle-4000,1.0,1.7270403026211827,True,False,5.0,1.0
5,swaptions,swaptions/ferret/bodytrack/svm/facedetect,21.938838958740234,21.938838958740234,31.952448844909668,num-1000000,1.0,1.4564329910530704,True,False,99.99999999999432,1.0
5,facedetect,swaptions/ferret/bodytrack/svm/facedetect,98.80850052833557,21.4960834980011,29.14776062965393,eyes-0-pyramid-9-selectivity-1,1.0,1.3559568017292245,True,True,92.7307139386279,1.0
5,ferret,swaptions/ferret/bodytrack/svm/facedetect,1.9440078735351562,1.8949692249298096,3.2681000232696533,hash-8-itr-14-probe-16,1.0,1.7246190493625062,True,False,100.0,1.0
5,svm,swaptions/ferret/bodytrack/svm/facedetect,17.03521704673767,13.437995910644531,18.46534824371338,batch-3-learning-67-regular-78,1.0,1.3741147390204644,True,True,25.869999999999997,0.44487278334618324
5,bodytrack,swaptions/ferret/bodytrack/svm/facedetect,8.757810831069946,8.757810831069946,11.769298315048218,layer-5-particle-4000,1.0,1.3438630431813468,True,False,5.0,1.0
5,swaptions,swaptions/ferret/bodytrack/svm/facedetect,21.938838958740234,21.938838958740234,30.70396089553833,num-1000000,1.0,1.3995253328256074,True,False,99.99999999999432,1.0
5,facedetect,swaptions/ferret/bodytrack/svm/facedetect,98.80850052833557,21.4960834980011,25.94367265701294,eyes-0-pyramid-9-selectivity-1,1.0,1.2069023019670266,True,True,92.7307139386279,1.0
5,ferret,swaptions/ferret/bodytrack/svm/facedetect,1.9440078735351562,1.8949692249298096,2.108309268951416,hash-8-itr-14-probe-16,1.0,1.1125823265174708,True,True,100.0,1.0
