Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
hash-4-itr-22-probe-18,2140.0,0.950833333333,0.225333333333,0.125,3860.0,0.450666666667,11.275,1.80666666667,0.629,1.71216666667,0.000452166666667,0.398833333333,1.0005,0.000267833333333,3.61333333333,90.3,0.6425,2143.33333333,0.0355166666667
hash-5-itr-19-probe-18,2408.33333333,1.05666666667,0.243833333333,0.143333333333,4098.33333333,0.487666666667,12.2,1.705,0.572,2.50666666667,0.000625,0.402166666667,1.5025,0.000377166666667,3.40833333333,85.2,0.784833333333,2100.0,0.04345
hash-4-itr-19-probe-18,2166.66666667,0.985333333333,0.23,0.129166666667,3863.33333333,0.459666666667,11.48,1.78,0.553666666667,1.84166666667,0.000488333333333,0.406333333333,1.116,0.0002975,3.56166666667,88.9833333333,0.675,2100.0,0.0380633333333
hash-8-itr-19-probe-14,2266.66666667,0.996,0.2265,0.1345,3820.0,0.453333333333,11.3333333333,1.69333333333,0.568166666667,2.65833333333,0.0007085,0.379166666667,1.65,0.000441666666667,3.38833333333,84.7,0.852666666667,2108.33333333,0.0451166666667
hash-8-itr-19-probe-16,2273.33333333,0.994333333333,0.2215,0.132333333333,3810.0,0.443166666667,11.0683333333,1.67833333333,0.549833333333,2.79166666667,0.000767166666667,0.366166666667,1.77683333333,0.000496833333333,3.36,83.95,0.89,2148.33333333,0.0434266666667
hash-6-itr-17-probe-18,2325.0,1.065,0.234333333333,0.1385,3936.66666667,0.468666666667,11.7166666667,1.695,0.561166666667,2.60333333333,0.000679666666667,0.3445,1.68566666667,0.000444833333333,3.385,84.6166666667,0.852333333333,2100.0,0.0386916666667
hash-7-itr-12-probe-4,2156.0,0.952,0.217,0.1264,3706.0,0.4344,10.88,1.722,0.581,2.108,0.0005732,0.4096,1.24,0.0003362,3.446,86.14,0.7136,2130.0,0.04342
hash-8-itr-19-probe-12,2281.42857143,0.965,0.221714285714,0.133428571429,3792.85714286,0.443857142857,11.0957142857,1.66857142857,0.497714285714,2.71714285714,0.000725142857143,0.381571428571,1.66714285714,0.000445714285714,3.33571428571,83.4142857143,0.860714285714,2135.71428571,0.0632142857143
hash-8-itr-22-probe-18,2235.71428571,0.986571428571,0.221428571429,0.131571428571,3760.0,0.443,11.0785714286,1.69285714286,0.533285714286,2.76285714286,0.000740142857143,0.345285714286,1.76714285714,0.000472,3.38142857143,84.5571428571,0.874571428571,2121.42857143,0.0392014285714
hash-8-itr-19-probe-18,2301.66666667,1.05583333333,0.230166666667,0.137,3868.33333333,0.460166666667,11.4933333333,1.67666666667,0.513166666667,2.775,0.000753,0.342833333333,1.84833333333,0.000507166666667,3.35666666667,83.9,0.897333333333,2100.0,0.0332616666667
hash-7-itr-25-probe-12,2333.33333333,1.0495,0.239666666667,0.136833333333,4088.33333333,0.479,11.9833333333,1.75,0.590166666667,2.24666666667,0.000570166666667,0.386666666667,1.40633333333,0.0003615,3.50166666667,87.5333333333,0.779166666667,2133.33333333,0.0379233333333
hash-8-itr-14-probe-8,2376.0,1.062,0.2358,0.1394,4026.0,0.4722,11.8,1.7,0.5402,2.502,0.000621,0.373,1.5574,0.0003882,3.396,84.96,0.8388,2128.0,0.04344
hash-4-itr-17-probe-16,2260.0,1.0196,0.2374,0.1338,4000.0,0.474,11.86,1.772,0.623,1.978,0.0004994,0.4164,1.1456,0.0002924,3.542,88.56,0.6916,2110.0,0.04378
hash-8-itr-17-probe-2,2398.0,1.064,0.2498,0.1418,4228.0,0.4992,12.48,1.766,0.5804,1.904,0.0004524,0.4534,1.0292,0.000247,3.53,88.24,0.6888,2120.0,0.04812
hash-8-itr-14-probe-2,2178.0,0.9684,0.2248,0.1274,3848.0,0.4504,11.26,1.768,0.6574,1.79,0.0004648,0.4372,0.986,0.0002584,3.54,88.5,0.674,2138.0,0.04156
hash-8-itr-14-probe-4,2578.0,1.0348,0.2304,0.1506,3940.0,0.461,11.52,1.584,0.5782,2.112,0.000542,0.4142,1.2292,0.0003132,3.164,79.12,0.741,2138.0,0.04528
hash-7-itr-19-probe-14,2290.0,1.04483333333,0.232833333333,0.135833333333,3926.66666667,0.4655,11.65,1.715,0.530666666667,2.46666666667,0.0006475,0.350833333333,1.59516666667,0.000422333333333,3.43,85.7833333333,0.802833333333,2108.33333333,0.0364716666667
hash-8-itr-14-probe-6,2410.0,1.058,0.2422,0.1432,4084.0,0.484,12.1,1.698,0.6038,2.484,0.0006132,0.4322,1.3966,0.0003488,3.394,84.82,0.7926,2110.0,0.047668
hash-4-itr-17-probe-18,2390.0,1.066,0.2458,0.1396,4208.0,0.4916,12.28,1.766,0.5604,2.022,0.0004794,0.3844,1.22,0.0002892,3.528,88.24,0.7196,2140.0,0.0446
hash-8-itr-2-probe-18,2215.0,0.974,0.19575,0.1295,3340.0,0.3915,9.775,1.51,0.43225,4.12,0.0012425,0.3235,2.785,0.00084125,3.0125,75.4,1.2175,2135.0,0.0530775
hash-8-itr-2-probe-16,2302.5,1.0475,0.2035,0.1355,3462.5,0.4075,10.1925,1.5,0.4255,4.12,0.0012025,0.3185,2.8025,0.000817,3.0075,75.125,1.217,2125.0,0.049425
hash-5-itr-12-probe-14,2178.0,0.974,0.2202,0.129,3714.0,0.4406,10.98,1.71,0.5126,2.382,0.0006408,0.3738,1.4654,0.0003972,3.422,85.58,0.7692,2110.0,0.043682
hash-8-itr-2-probe-14,2195.0,0.9895,0.1995,0.1305,3357.5,0.3995,9.985,1.525,0.4565,3.785,0.00114075,0.351,2.4575,0.0007415,3.0525,76.325,1.11175,2100.0,0.051575
hash-8-itr-2-probe-12,2365.0,1.0625,0.2135,0.1405,3592.5,0.42725,10.69,1.5225,0.44425,3.9225,0.0010885,0.33125,2.595,0.00072125,3.045,76.125,1.17,2100.0,0.05625
hash-5-itr-14-probe-20,2312.0,1.034,0.228,0.1354,3888.0,0.4564,11.412,1.678,0.5544,2.594,0.0006794,0.3574,1.67,0.000439,3.356,83.92,0.8522,2132.0,0.04626
hash-8-itr-19-probe-4,2225.0,1.01283333333,0.234,0.132,3943.33333333,0.467833333333,11.7166666667,1.77,0.555666666667,1.88166666667,0.000489333333333,0.412,1.11533333333,0.0002935,3.54333333333,88.5166666667,0.696666666667,2108.33333333,0.0376
hash-8-itr-4-probe-8,2330.0,1.046,0.22125,0.13875,3712.5,0.44175,11.05,1.5975,0.48325,3.2175,0.0008705,0.36325,2.0175,0.000547,3.1975,79.85,0.99525,2100.0,0.053995
hash-8-itr-19-probe-6,2155.0,0.974,0.224666666667,0.127833333333,3781.66666667,0.449,11.2283333333,1.76,0.590166666667,2.0,0.000538333333333,0.390666666667,1.1855,0.000321833333333,3.51666666667,87.9333333333,0.713666666667,2105.0,0.0389333333333
hash-7-itr-25-probe-4,2540.0,1.06,0.255666666667,0.151,4295.0,0.511,12.7666666667,1.73166666667,0.659833333333,1.80833333333,0.000422333333333,0.424333333333,0.9785,0.000231166666667,3.46,86.5333333333,0.657,2100.0,0.0453333333333
hash-8-itr-17-probe-12,2401.66666667,1.06333333333,0.237333333333,0.141666666667,4026.66666667,0.4745,11.85,1.68166666667,0.537166666667,2.77666666667,0.000702166666667,0.378333333333,1.73066666667,0.000439333333333,3.36166666667,84.0666666667,0.8745,2121.66666667,0.038215
hash-8-itr-4-probe-2,2212.5,0.974,0.21625,0.12975,3685.0,0.4325,10.8,1.67,0.53325,2.41,0.0006505,0.41175,1.38,0.00037525,3.3325,83.4,0.81825,2125.0,0.053175
hash-8-itr-4-probe-6,2325.0,1.065,0.219,0.13625,3732.5,0.43725,10.95,1.605,0.49675,3.005,0.0008085,0.352,1.9375,0.00052075,3.21,80.25,0.98125,2130.0,0.0469225
hash-8-itr-19-probe-8,2311.66666667,1.05233333333,0.236,0.137,3978.33333333,0.471833333333,11.7833333333,1.72,0.523,2.30666666667,0.000591833333333,0.366333333333,1.45283333333,0.0003765,3.44166666667,86.0166666667,0.794833333333,2108.33333333,0.0385833333333
hash-8-itr-4-probe-4,2120.0,0.9465,0.208,0.126,3492.5,0.4155,10.3775,1.6525,0.51175,2.6,0.00074725,0.396,1.54,0.00044425,3.305,82.575,0.85425,2100.0,0.053725
hash-8-itr-19-probe-10,2426.66666667,1.06,0.240333333333,0.141833333333,4111.66666667,0.4805,12.0166666667,1.69833333333,0.537333333333,2.76666666667,0.000683333333333,0.408,1.63833333333,0.000405666666667,3.395,84.8666666667,0.8595,2141.66666667,0.04215
hash-6-itr-12-probe-12,2332.0,1.068,0.235,0.1388,3946.0,0.4694,11.76,1.694,0.544,2.508,0.0006424,0.3666,1.57,0.0004046,3.39,84.76,0.8276,2100.0,0.036088
hash-7-itr-25-probe-6,2370.0,1.06666666667,0.2475,0.138333333333,4233.33333333,0.495,12.3666666667,1.78833333333,0.611666666667,1.88666666667,0.000451666666667,0.3985,1.11633333333,0.0002685,3.57166666667,89.3666666667,0.695,2138.33333333,0.0372666666667
hash-6-itr-12-probe-16,2270.0,1.0286,0.2244,0.1344,3788.0,0.4486,11.22,1.664,0.4682,2.72,0.0007324,0.3678,1.726,0.0004688,3.328,83.18,0.8734,2110.0,0.037978
hash-6-itr-12-probe-14,2338.0,1.066,0.2334,0.139,3924.0,0.467,11.68,1.686,0.5898,2.606,0.0006682,0.3536,1.666,0.0004292,3.366,84.18,0.8562,2100.0,0.038568
hash-8-itr-25-probe-16,2368.57142857,1.05857142857,0.238857142857,0.140428571429,4021.42857143,0.477285714286,11.9471428571,1.70571428571,0.528142857143,2.66285714286,0.000685714285714,0.357,1.69614285714,0.000442428571429,3.41285714286,85.2857142857,0.854714285714,2107.14285714,0.03772
hash-6-itr-12-probe-18,2302.0,1.0408,0.2262,0.136,3834.0,0.4528,11.34,1.67,0.4876,2.784,0.0007346,0.3426,1.824,0.0004836,3.334,83.36,0.9054,2118.0,0.03929
hash-5-itr-17-probe-20,2380.0,1.03933333333,0.236333333333,0.139166666667,4041.66666667,0.472166666667,11.8,1.70333333333,0.554666666667,2.54833333333,0.000643,0.382166666667,1.54233333333,0.0003905,3.40333333333,85.1333333333,0.819666666667,2140.0,0.043735
hash-8-itr-25-probe-12,2358.33333333,1.06333333333,0.239333333333,0.1385,4083.33333333,0.4785,11.9666666667,1.73,0.540333333333,2.41666666667,0.000606166666667,0.368833333333,1.53833333333,0.000390833333333,3.46,86.5,0.814666666667,2133.33333333,0.0416166666667
hash-8-itr-25-probe-10,2438.33333333,1.065,0.2465,0.142333333333,4221.66666667,0.493166666667,12.3333333333,1.735,0.553333333333,2.46,0.000596666666667,0.3695,1.51516666667,0.000374,3.47,86.7,0.819166666667,2143.33333333,0.0495166666667
hash-5-itr-25-probe-12,2413.33333333,1.06166666667,0.2535,0.142833333333,4285.0,0.5075,12.6666666667,1.78166666667,0.574,2.05333333333,0.000482333333333,0.415,1.18083333333,0.000278166666667,3.55833333333,89.0333333333,0.709166666667,2110.0,0.0441733333333
hash-8-itr-12-probe-4,2360.0,1.064,0.2378,0.1394,4032.0,0.4762,11.9,1.712,0.5718,2.252,0.0005592,0.3858,1.364,0.0003406,3.418,85.5,0.7846,2118.0,0.04518
hash-7-itr-25-probe-2,2406.66666667,1.06166666667,0.256166666667,0.142,4341.66666667,0.512666666667,12.8333333333,1.80833333333,0.6495,1.73566666667,0.000401833333333,0.492833333333,0.874166666667,0.000203666666667,3.615,90.4166666667,0.634,2115.0,0.0446333333333
