Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
num-400000,2248.23529412,1.06588235294,0.353117647059,0.133647058824,5941.76470588,0.706,17.6588235294,2.64529411765,0.989647058824,0.0471235294118,7.93764705882e-06,0.900823529412,0.00474417647059,8.02970588235e-07,5.28823529412,132.294117647,0.00288505882353,2102.94117647,0.000520564705882
num-200000,2220.0,1.048625,0.347,0.131375,5866.25,0.694375,17.3625,2.64625,0.986875,0.058625,1.011375e-05,0.92725,0.004243625,7.575e-07,5.29125,132.375,0.00197825,2112.5,0.0002577625
num-800000,2296.47058824,1.06970588235,0.355205882353,0.134382352941,6067.05882353,0.710352941176,17.7558823529,2.64352941176,0.982,0.0918794117647,1.48926470588e-05,0.901,0.00664302941176,1.09830294118e-06,5.28676470588,132.176470588,0.00337647058824,2135.29411765,0.00059555
num-100000,2242.5,1.065,0.3525,0.1335,5922.5,0.70475,17.625,2.6425,0.98825,0.054875,9.295e-06,0.8925,0.00835625,1.42625e-06,5.285,132.5,0.003134,2100.0,0.00081145
num-600000,2257.69230769,1.06807692308,0.354807692308,0.134230769231,5972.30769231,0.709538461538,17.7346153846,2.64730769231,0.986807692308,0.0717230769231,1.1865e-05,0.922653846154,0.00398915384615,6.63023076923e-07,5.29346153846,132.346153846,0.002252,2103.46153846,0.000490873076923
num-900000,2281.79487179,1.06897435897,0.353615384615,0.134076923077,6017.17948718,0.707025641026,17.6769230769,2.63820512821,0.985641025641,0.0760974358974,1.25333333333e-05,0.941307692308,0.00325325641026,5.39461538462e-07,5.2741025641,131.897435897,0.00161523076923,2126.66666667,0.000254743589744
num-300000,2299.16666667,1.0675,0.3525,0.13375,6069.16666667,0.705166666667,17.6416666667,2.64083333333,0.989833333333,0.0467666666667,7.72916666667e-06,0.924083333333,0.00383941666667,6.42766666667e-07,5.28166666667,132.166666667,0.00181933333333,2152.5,0.000272891666667
num-700000,2305.0,1.069,0.353733333333,0.134166666667,6079.33333333,0.707433333333,17.6866666667,2.63766666667,0.984666666667,0.0826266666667,1.3374e-05,0.951433333333,0.00312733333333,5.17373333333e-07,5.275,131.966666667,0.00149095333333,2148.0,0.00022196
num-500000,2257.14285714,1.06761904762,0.353523809524,0.134,5955.71428571,0.706952380952,17.6904761905,2.63952380952,0.986523809524,0.0643285714286,1.07904761905e-05,0.88580952381,0.00910647619048,1.52656666667e-06,5.2780952381,131.904761905,0.00411091904762,2104.76190476,0.000695557142857
num-1000000,2253.25581395,1.0676744186,0.353744186047,0.13411627907,5946.97674419,0.707558139535,17.6860465116,2.64023255814,0.988139534884,0.0633488372093,1.05313953488e-05,0.919511627907,0.00405641860465,6.83441860465e-07,5.2811627907,132.0,0.00194553488372,2100.0,0.000318876744186
