Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
hash-5-itr-14-probe-20,13100.0,1.05,1.019,0.775,17266.6666667,2.03666666667,50.9666666667,1.31333333333,0.895,9.41666666667,0.000546,0.399666666667,2.96666666667,0.000171666666667,2.63,65.7333333333,1.037,2116.66666667,0.0514666666667,0.158686957736
hash-5-itr-14-probe-20,8224.55882353,1.04635294118,0.567264705882,0.295588235294,15370.5882353,1.13438235294,28.3617647059,1.93647058824,0.970705882353,2.72814705882,0.000117313235294,0.857705882353,0.265487941176,1.44824705882e-05,3.87411764706,96.7926470588,0.123226617647,3587.05882353,0.0402854411765,5.28546710455
hash-5-itr-14-probe-20,13233.3333333,1.04333333333,1.12666666667,0.782333333333,19100.0,2.25333333333,56.3666666667,1.44,0.870666666667,4.35666666667,0.000228333333333,0.322,2.94666666667,0.000154,2.88,72.1,1.024,2116.66666667,0.0502833333333,0.155840971573
hash-6-itr-25-probe-16,12850.0,1.05,1.1075,0.74975,18900.0,2.21,55.275,1.475,0.8775,7.3475,0.00039025,0.60675,2.5925,0.00013835,2.95,73.75,0.90425,2135.0,0.03976,1.20106759855
hash-6-itr-25-probe-16,11100.0,1.05,0.833,0.65325,14200.0,1.665,41.625,1.2775,0.2715,108.5,0.0076325,0.9765,2.5825,0.000181,2.55,63.775,0.89875,2130.0,0.0408,1.17813321377
hash-6-itr-25-probe-16,9096.66666667,1.05,0.824,0.54,13900.0,1.64666666667,41.2,1.52666666667,0.805666666667,9.27333333333,0.000668,0.562666666667,3.16333333333,0.000228,3.05666666667,76.3,1.1,2103.33333333,0.0510666666667,1.16107087078
hash-6-itr-25-probe-16,11033.3333333,1.04666666667,0.871333333333,0.649666666667,14766.6666667,1.74333333333,43.5666666667,1.34333333333,0.760666666667,34.8,0.00236,0.905333333333,3.28333333333,0.000223333333333,2.68666666667,67.0666666667,1.178,2126.66666667,0.0576,1.05844964658
hash-6-itr-25-probe-16,13200.0,1.05,0.99325,0.77975,16825.0,1.99,49.725,1.2725,0.897,8.36,0.0004975,0.428,2.6435,0.000157825,2.55,63.775,0.91825,2117.5,0.04265,1.19934467834
hash-6-itr-25-probe-16,8276.66666667,1.05,0.772,0.484666666667,13166.6666667,1.54666666667,38.6,1.59333333333,0.816,13.7666666667,0.00104733333333,0.761333333333,3.28333333333,0.000249333333333,3.19,79.7333333333,1.112,2126.66666667,0.0532,1.0218630394
hash-6-itr-25-probe-16,10950.0,1.0375,1.05,0.64675,17775.0,2.0975,52.45,1.6225,0.706,23.8,0.00132725,0.88075,2.4925,0.00014025,3.2425,81.1,0.861,2112.5,0.039325,1.18646018268
