,EXEC,L2MISS,L3MISS,L3HIT,MEM,L3MPI,L2MPI,INSTnom%,IPC,PhysIPC%,INST,FREQ,GT,Pred
1115,0.41161504424778755,0.7624903920061492,0.4015652930093241,0.9909871244635196,0.4687041203422396,0.38795312303104124,0.7809602551231325,0.41172566371681407,0.3705569930546098,0.3711832061068702,0.9594243163687731,0.8292528005543364,1.130469973933312,1.1066665567045735
4127,0.4134955752212389,0.7544196771714068,0.44678486883424323,0.9895565092989986,0.5159279391719902,0.4237409165371529,0.758636981042934,0.413495575221239,0.374574424622089,0.37499999999999994,0.9487319586021477,0.8242291257650998,1.0970891671790393,1.1122237405341713
519,0.9485619469026548,0.28606200358698436,0.3853004170893923,0.9747257987601333,0.46897267885197547,0.16061942565911988,0.12649855312112443,0.9493362831858407,0.7300603749602794,0.7305979643765905,0.4880931204644415,0.9710994341147938,1.0544710087811524,1.1534368514537945
3248,0.40755899705014753,0.012204714322316167,0.40491489121857727,0.335312350977587,0.48489864735410193,0.3918455356267765,0.01253823894171145,0.4075589970501475,0.9517000317762948,0.9526081424936385,0.37390043918345806,0.3201293451899757,1.025715230835239,1.0186664858663188
390,0.2773414454277286,0.013442223930310021,0.423627550445271,0.36802575107296137,0.5469977392037398,0.6088405370969323,0.0204836709384043,0.27772861356932155,0.6458531935176358,0.6469465648854961,0.5500692576584371,0.3203314470493129,1.0256770682339016,1.0248438550136316
2721,0.9159292035398229,0.28324365872405843,0.41393304024349,0.9721030042918456,0.4959965841722365,0.17944302096022174,0.13075060532687652,0.916150442477876,0.7040719052158517,0.7041984732824427,0.5053997088960618,0.9723409169650075,1.1312513631018335,1.1250185275462024
3484,0.2774705014749262,0.013643991801178581,0.44098748731822784,0.3548402479732951,0.5694141089014062,0.6251102616877389,0.020525010334849113,0.27747050147492625,0.6490308230060373,0.6496501272264631,0.5476011659895801,0.31911883589329026,1.0253242283035258,1.025999240771244
2634,0.2756637168141592,0.014087881117089422,0.45564197948371093,0.3553409632808774,0.5790474000843008,0.6617661472116043,0.021678379495659365,0.27540560471976405,0.6450587861455355,0.6463104325699746,0.5507788557446762,0.31831042845594176,1.024926806173239,1.0227710488704367
2410,0.2778576696165191,0.014711119651550093,0.4612783226242813,0.3713638531235098,0.5957083189638656,0.6582377732039595,0.02221165770979744,0.277212389380531,0.6434699714013346,0.6436068702290076,0.552761700632716,0.32235246564268394,1.0289373396154806,1.0246204202821478
3302,0.39878318584070793,0.013562644119907761,0.46417701338228895,0.3174535050071532,0.545812490762485,0.4647372621497879,0.01437902320911829,0.3988938053097346,0.9328612283807707,0.9334787350054523,0.38092884917705705,0.3190899641990992,1.030758577145941,1.0190116384845878
2532,0.27466814159292025,0.014173712528823984,0.4724865935552442,0.3377682403433477,0.5978618231980686,0.691225269878607,0.02197602315006201,0.2745575221238938,0.6441508920059918,0.6443565976008725,0.5524453165976129,0.3182238133733687,1.0255662720003085,1.0223972610573053
1789,0.6359513274336283,0.02116448885472713,0.45567418715879987,0.4685264663805437,0.5348792143596145,0.28344604528079975,0.013953817988543083,0.636283185840708,0.9083480866131007,0.9100327153762269,0.3913312738845023,0.5226354082457558,1.0642583119985851,1.049753011623934
2720,0.40486725663716805,0.013247501921598771,0.45316198850185996,0.31788268955650933,0.5327817647348628,0.4464233208720124,0.013836886552884899,0.4053097345132744,0.9451177992646056,0.9467011995637951,0.3758796247627374,0.3197828848596835,1.0334018857109666,1.018472907881823
2329,0.6338495575221238,0.02264027671022291,0.47306633170684564,0.4555078683834049,0.5551508383558045,0.2970554878817153,0.015080611823067384,0.6336283185840708,0.8865586272640609,0.8872682660850599,0.40218133697600966,0.53441505947569,1.042249878061398,1.0466605320663531
1547,0.41172566371681407,0.7732513451191393,0.41509251654669294,0.9905579399141632,0.46011199973724404,0.4032427437308354,0.7933620740565759,0.41172566371681424,0.37212311044532204,0.37268266085059976,0.9548953990367284,0.8254417369211225,1.1307405911819424,1.1330644097039013
3849,0.8772123893805308,0.2556495003843198,0.4365428281559495,0.967381974248927,0.5066769579426207,0.19597597345318604,0.12118348786393433,0.8767699115044247,0.672749557401607,0.6729825517993456,0.5286164409380403,0.9732070677907378,1.1355228522022072,1.127941136779738
1096,0.27630899705014744,0.014262746605175508,0.4675910269417202,0.3473295183595613,0.6066980879028241,0.668822895226894,0.021624638280281105,0.2759218289085546,0.6458531935176356,0.6455152671755726,0.551325781000254,0.31952303961196454,1.025044857700977,1.0239946670276716
1518,0.2781157817109144,0.013769536254163465,0.4382820426107541,0.36335240820219356,0.5597195079894242,0.6290306772517887,0.02097147581645308,0.2782448377581122,0.6482364156339371,0.6482188295165394,0.5490781955186195,0.32073565076798705,1.006012642378675,1.0253020884763364
2856,0.2779867256637168,0.013496028695874969,0.4324202457445609,0.3565092989985694,0.5626317201210866,0.621581887680094,0.020566349731293926,0.2779867256637168,0.6466476008897363,0.648059796437659,0.5491522990797302,0.32053354890864993,1.0034223319890254,1.0221526013941356
2883,0.9630807522123892,0.2783724058416603,0.404802164355766,0.9723891273247496,0.45027704333831475,0.16708321082034694,0.121537825547747,0.9640486725663718,0.7423736892278361,0.7437977099236642,0.4784118995886329,0.9688763136620856,1.1815507488310586,1.1823360486090597
2020,0.2765671091445427,0.01365744299256982,0.4330966069214293,0.3666905102527421,0.5683565160746447,0.6245221993531312,0.020884663083918974,0.27643805309734504,0.6442643787734349,0.6458333333333331,0.5511742646694071,0.31992724333063854,1.025788447668735,1.021108621330999
4098,0.275221238938053,0.0141391237509608,0.46784868834243193,0.3437768240343348,0.5867472451677535,0.6818162725248875,0.02182720132286068,0.2750000000000001,0.6441508920059918,0.6453107960741548,0.5517152297302108,0.31857027370366087,1.0244300971180138,1.0245619043179144
1991,0.4050884955752212,0.8039969254419678,0.6278564181844533,0.9859799713876969,0.7416944476376593,0.6063762758852438,0.8220634264454024,0.4048672566371682,0.36735666621271956,0.36763904034896405,0.9674727021712757,0.8233629749393694,1.0820719936757726,1.1183527470577364
3568,0.27901917404129783,0.013155265180630286,0.42002029083530606,0.3608488316642823,0.5486990841859217,0.5933548956189356,0.019706490285241837,0.27927728613569314,0.652208452494439,0.6529898218829515,0.5450464006158267,0.3193209377526273,1.0259566125979531,1.0239985056769394
1,0.6326327433628319,0.021418780425313862,0.4155112163228497,0.4633285646161183,0.5025259608384105,0.25933548956189356,0.014146341463414635,0.6326327433628319,0.8865586272640609,0.8872455470737916,0.40116804893219987,0.5329426030719482,1.0108546170047183,1.044648381873331
237,0.9069413716814158,0.2801210607225212,0.3814677037538045,0.9742668097281831,0.4671893321071387,0.16792119964716257,0.1309011988424969,0.9059734513274336,0.6929218303145853,0.694537213740458,0.5125154996042948,0.9743330638641874,1.2394378015823826,1.1614629639523764
1630,0.276825221238938,0.013782987445554703,0.4315184308420696,0.3758702908917501,0.5650304632716405,0.621581887680094,0.02104588673005374,0.27643805309734504,0.6490308230060373,0.6493320610687023,0.5484593040336818,0.3181083265966047,1.0116394727417741,1.0203142303333013
2602,0.2788901179941002,0.013271842172687679,0.41618757749971813,0.37370052455889363,0.5464076330612714,0.585514064490836,0.01980983877635387,0.2785029498525074,0.6514140451223386,0.6518765903307887,0.5455631115688937,0.3193209377526273,1.029995629147262,1.0253622261451139
3784,0.27488938053097345,0.014842428900845509,0.4925841828107638,0.3407725321888412,0.608582267255678,0.7149157810727935,0.02281580346069804,0.27433628318584075,0.6434699714013346,0.6432660850599782,0.5531659425826425,0.3192631943642453,1.0289887781296414,1.0276253122344483
1748,0.404848820058997,0.013020753266717915,0.4407620335926051,0.3246304244158321,0.5196911522397211,0.43497010683132403,0.013625465068210003,0.40497787610619473,0.9485224022878931,0.9491094147582694,0.3746872539645105,0.3185125303152789,1.0235228392339122,1.0183292913614659
1144,0.27466814159292025,0.01523443504996157,0.49760858012464365,0.34763948497854075,0.6331696582530013,0.7291972949132607,0.02366267052501033,0.27433628318584075,0.6366607653547595,0.6380861504907306,0.5581012234938943,0.32151518651114447,1.0233308424141687,1.0202986188222667
2316,0.27389380530973445,0.014631053036126057,0.4898787381032899,0.33390557939914167,0.6113149294664411,0.7068509261981769,0.022369337979094073,0.2741150442477876,0.6393844477733895,0.6406761177753544,0.5556173697402915,0.31943642452939136,1.0285270097626642,1.0309972499275835
1384,0.2773414454277286,0.01347809377401999,0.42881298613459584,0.3645207439198854,0.558930145227421,0.6160933058904244,0.02055808185200496,0.27721238938053105,0.6490308230060373,0.6496501272264631,0.5477050970699392,0.31911883589329026,1.025211539195708,1.0217269283303663
1940,0.4070427728613569,0.012971432231616706,0.4378311351595085,0.3251311397234144,0.5188259186879718,0.4236009016955797,0.013319553534518396,0.40730088495575223,0.9501112170320939,0.951494910941476,0.37417397100895,0.31972514147130154,1.0313697742719456,1.019539059134486
2927,0.4140486725663716,0.7970791698693314,0.39190299048263194,0.9914163090128756,0.44635015519025173,0.37904817910698524,0.8132049843500856,0.41393805309734516,0.3725997548685823,0.37281897491821153,0.9559626559680366,0.8297724910497748,1.111167322001237,1.1347434815316229
2212,0.2755530973451328,0.014327440430438126,0.4645635054833567,0.3542203147353362,0.5987289179380223,0.6761036669887006,0.022078781078367686,0.27566371681415935,0.6427890507966769,0.6434023991275899,0.5531481672504496,0.3199561150248297,1.027712766659724,1.0202245658611704
30,0.27643805309734515,0.014406225980015376,0.4639837673317551,0.35684310920362416,0.5912786910372838,0.672351269234539,0.022145514675485745,0.2761799410029499,0.6402923419129329,0.6423346055979645,0.5538876389902637,0.32154405820533544,1.0212421347732068,1.0238845521658133
26,0.4069137168141593,0.014155137074045608,0.4714237402773081,0.3331425846447306,0.54932750890907,0.4567284132118004,0.014530797850351381,0.4070427728613569,0.9437559580552906,0.946087786259542,0.3765070899212659,0.3217461600646726,1.0188680487316166,1.0292524016155946
1698,0.2754424778761062,0.014173712528823984,0.4637905212812212,0.3496423462088698,0.5857684791355329,0.6742554710799343,0.02183074469969881,0.2752212389380531,0.6434699714013346,0.6443565976008724,0.5523077199004454,0.3192631943642453,1.0257681661697364,1.0242844313741182
2639,0.4084070796460177,0.7517294388931592,0.4833083723851393,0.988555078683834,0.5686762025191732,0.473306170454068,0.7795429043878817,0.4081858407079646,0.3720550183848563,0.3722737186477645,0.9566041934630569,0.8192054509758633,1.0838715713325078,1.0846997719642604
2630,0.406655604719764,0.012384063540866002,0.4017585390598579,0.35183595612780155,0.48099781584090134,0.3940017641870038,0.012877221992558906,0.40652654867256643,0.9517000317762948,0.9522900763358778,0.37377140647592705,0.31871463217461593,1.022377476084777,1.023674522773503
