,EXEC,L2MISS,MEM,L2MPI,IPC,PhysIPC%,L3HIT,L3MISS,L3MPI,FREQ,INSTnom%,INST,GT,Pred
364,0.28005162241887893,0.012778631821675636,0.5203356707667548,0.01898718478710211,0.65379726723864,0.654739185750636,0.38655221745350515,0.39071130650433994,0.547486033519553,0.3197251414713015,0.2797935103244838,0.5435548238797913,1.0201659279221655,1.029636530401478
334,0.28160029498525063,0.012218165513707408,0.5052151588305169,0.018375361719718892,0.6545916746107403,0.6556933842239184,0.381378159275155,0.3785368053207079,0.5365088699402136,0.3209377526273242,0.2816002949852508,0.5427218662607527,1.0019076959424158,1.024077412021912
1524,0.2809550147492625,0.012540994107097105,0.49529064643445614,0.01887143447705663,0.65379726723864,0.6542620865139949,0.4005722460658084,0.37470409198512,0.5316083504851513,0.3209377526273241,0.2808259587020649,0.543808238347603,1.0270604169130797,1.0250827500875126
310,0.28676253687315634,0.013298744555470154,0.5334559527915086,0.01949979330301778,0.6553860819828407,0.6561704834605597,0.40140677157844545,0.394318566114305,0.5465059296285405,0.32639450282942606,0.28676253687315634,0.5417449799266344,1.0270413174634554,1.030964724981185
1652,0.408075221238938,0.011213809889828338,0.43698509407211555,0.011546093427035966,0.9532888465204956,0.9548346055979643,0.3593466857415355,0.3564423402096719,0.3459766735273939,0.3197251414713015,0.40833333333333344,0.3730705246993573,1.005050251491399,1.0218050804554557
2701,0.6420538348082595,0.017401357929797596,0.41886040541058356,0.011434477056634975,0.9278678106132822,0.9285941475826971,0.48185503099666194,0.3359260511779956,0.20817406645104378,0.5171786580436538,0.6416666666666666,0.3828412418844166,1.0392013616993658,1.0493727869736449
1229,0.421570796460177,0.8412759415833975,0.37149491731397694,0.8429693497903502,0.38206455127332145,0.3824972737186478,0.9931330472103005,0.3362481279288855,0.3192338387869114,0.8237094352696614,0.42146017699115046,0.9289950550208206,1.04304996839946,1.1748177252670111
3901,0.6377949852507373,0.01990327952856777,0.4431061041499023,0.01308391897478297,0.9064188115665711,0.9064885496183205,0.5169051025274202,0.36365685942960213,0.22522787415466036,0.5262732417138237,0.6375368731563421,0.39283917586475836,1.0602070926888114,1.0494417241606442
2597,0.41592920353982293,0.7498078401229824,0.3937923899298771,0.7515502273666804,0.37797902764537644,0.37840785169029445,0.9922746781115879,0.3395333107879607,0.32242617717478056,0.8212842129576162,0.41592920353982293,0.9398716428397891,1.1217493678050041,1.1077479838058735
1433,0.4102691740412979,0.7429541378426853,0.5305514043759819,0.7618850764778835,0.3705115983476326,0.370706106870229,0.9899141630901288,0.42813662495772736,0.41419190434186015,0.8267987065481002,0.41039823008849563,0.9589279693441262,1.0915331269110389,1.0791696724440891
2056,0.2799225663716814,0.012074686138867538,0.49578878798329307,0.018325754443985116,0.65379726723864,0.6552162849872775,0.3895565092989986,0.3701950174726637,0.529844163481329,0.31911883589329026,0.2803097345132744,0.5431876849436706,1.0302573201865703,1.0216049096031974
3192,0.28030973451327423,0.01217332820906995,0.49480783231789105,0.01834229020256304,0.6561804893549411,0.6563295165394403,0.38121125417262763,0.3769586292413482,0.5349407037145938,0.31911883589329026,0.2803097345132744,0.5421144841608769,1.0199660974035338,1.0237172980562002
3264,0.2812131268436578,0.011733922623622857,0.47561788711346126,0.017358412567176518,0.6593581188433426,0.66014631043257,0.3823795898903195,0.3618532296246195,0.5045574830932078,0.31831042845594176,0.2810840707964602,0.539077676677459,1.0289197871573204,1.0260426334101387
1884,0.2799225663716814,0.01269792467332821,0.5031996014867609,0.01888383629599008,0.65379726723864,0.6544211195928753,0.3795422031473534,0.3940931123886822,0.5523865529746153,0.3193209377526273,0.280051622418879,0.5437754010778553,1.0155582322090506,1.028381416296312
3739,0.6397308259587019,0.01701575710991545,0.4008659999233628,0.011190574617610584,0.917540514775977,0.91793893129771,0.4876967095851216,0.3210461052868898,0.1993531314319318,0.5218270008084075,0.6393436578171092,0.3883634452730094,1.0496858439534458,1.059501239541788
2057,0.4161504424778761,0.8597232897770946,0.4443269341303598,0.8720250398629893,0.37736619910118474,0.3778625954198474,0.9921316165951359,0.4042707377167979,0.38744906960137765,0.8228432844439311,0.4161504424778761,0.942439589179735,1.2031716191631292,1.1669881923837766
2820,0.28250368731563413,0.010648859851396362,0.433574740391616,0.016014882182720135,0.6633301557038448,0.6630089058524175,0.38755364806866954,0.32578063352496894,0.4612368911104577,0.3185125303152789,0.2823746312684366,0.5370055958148043,1.0228958908302734,1.019148992718821
2905,0.6370206489675515,0.018773379451703816,0.41628386404567574,0.012273666804464652,0.917540514775977,0.9187340966921118,0.516070577014783,0.34832600608725056,0.21483877290992842,0.5191996766370248,0.6372787610619469,0.3881840780656517,1.068675960453155,1.0629313351200136
2562,0.279664454277286,0.012200230591852419,0.4976434072881941,0.018491112029764365,0.6545916746107403,0.6555343511450382,0.38037672865999045,0.3794386202231992,0.5418014309516809,0.3185125303152789,0.2792772861356932,0.5432053911073522,1.010449463360427,1.0223641880877146
2848,0.2809550147492625,0.011944657955418912,0.5008545043491589,0.017697395618023973,0.6569748967270415,0.6577608142493638,0.37720553171196947,0.3731259159057603,0.5210232284622169,0.31952303961196443,0.2810840707964601,0.5408356874178588,1.0292119751848976,1.0274702582744812
1423,0.6290191740412979,0.020257494235203694,0.4049576579683489,0.013489045059942124,0.8929138862408642,0.8934478371501271,0.528755364806867,0.33727877353173263,0.21248652357149855,0.5266774454324978,0.6292772861356932,0.3984221888049965,1.0721666525530855,1.06899180270281
511,0.6408923303834807,0.017015757109915448,0.4226616086140169,0.01107482430756511,0.9334286622179852,0.9341603053435115,0.4776824034334764,0.3492278209897418,0.2148387729099284,0.5135408245755859,0.6403761061946903,0.38153115341927785,1.0445928411972216,1.0497877132753728
2147,0.4198008849557522,0.80630284396618,0.4282791125416715,0.8085985944605207,0.37797902764537644,0.3785441657579063,0.9915593705293277,0.3948016812406396,0.3745116982400134,0.8294260307194827,0.4196902654867257,0.9414600018004047,1.197351890465344,1.1527713874561059
2775,0.9834070796460176,0.2970791698693313,0.3563082784556517,0.12469143093367979,0.7558218711698215,0.7558615049073063,0.9815450643776825,0.2929610126093048,0.1172260259587516,0.9735535281210301,0.9853982300884957,0.47071415958368,1.2821929734103312,1.2349527054997373
3376,0.28405235988200583,0.011348321803740713,0.459240525730927,0.016895411326994625,0.6609469335875436,0.6623727735368957,0.40858369098712444,0.3345733288242588,0.4702538469077722,0.3203314470493129,0.2841814159292036,0.5372304038486911,1.0267077668569635,1.0211389731987701
1500,0.28185840707964605,0.01175185754547784,0.45914089742115954,0.017643654402645717,0.6593581188433426,0.6596692111959287,0.3982355746304244,0.3532859880509525,0.5000490051945504,0.3189167340339531,0.2816002949852508,0.5391175522360564,1.0062004451063975,1.0228662480002297
89,0.4134955752212389,0.7501281065846785,0.4566042073801587,0.7552707730467134,0.37901175722910707,0.37945292620865145,0.9917501192179302,0.3733513696313831,0.3544055669901009,0.8142683912691996,0.4132374631268436,0.9391149758209166,1.0386739891240788,1.0776620576958633
2142,0.28030973451327423,0.012186779400461187,0.4996896194964939,0.018358825961140968,0.6530028598665395,0.6541030534351144,0.37737243681449695,0.3785368053207079,0.5374889738312261,0.3203314470493129,0.2803097345132744,0.5445473090710978,1.027833449090516,1.0244007392752383
3266,0.4110435103244838,0.01178324365872406,0.44265624401272174,0.011951219512195124,0.9517000317762946,0.9535623409669212,0.3731998092513114,0.36839138766768115,0.35244535920807607,0.3221503637833468,0.4109144542772861,0.37334190079549184,1.0303361326986384,1.0305543409527806
3985,0.6317293510324483,0.018190494491416864,0.39648695252327854,0.012108309218685408,0.911979663171274,0.9126908396946567,0.5314258464473056,0.32600608725059177,0.20386160933058903,0.5185933710590137,0.6316002949852507,0.391130139136988,1.0789290395484759,1.0753691072256228
1972,0.27914823008849554,0.012585831411734565,0.5076828754262942,0.019086399338569655,0.65379726723864,0.654739185750636,0.39122556032427275,0.3843986021869011,0.5506223659707927,0.31871463217461593,0.2792772861356932,0.5433537673409241,1.0301182672683384,1.0222559554836481
2412,0.2806969026548672,0.011532154752754292,0.465961604782159,0.01735427862753204,0.6569748967270415,0.6574427480916031,0.3963996185026228,0.34832600608725056,0.49416838184847584,0.3189167340339531,0.2805678466076696,0.5414146862502263,1.0293949961828757,1.0224451799801406
3737,0.4248893805309734,0.9112221368178326,0.3195966695679306,0.8890332486859975,0.3861500749012664,0.38645038167938933,0.994277539341917,0.3093869269046814,0.28731045490822027,0.8211109827924702,0.4250000000000001,0.9210010369510817,1.2397391824142119,1.2461265439636668
1511,0.411688790560472,0.7088777863182169,0.4494079779284975,0.7271599834642415,0.3765490943755958,0.3770674300254453,0.9907486886027658,0.37267500845451473,0.360874252670783,0.8162894098625708,0.411688790560472,0.9452856812081539,1.0672771746866048,1.073164192281251
1804,0.2799225663716814,0.012850371509095569,0.5310112273441392,0.01923522116577098,0.6530028598665395,0.6541030534351144,0.37553648068669526,0.40198399278548075,0.5672841321180044,0.31992724333063866,0.2803097345132744,0.5440180111807027,1.029006151552684,1.0273408974605385
3584,0.4088495575221239,0.011693569049449144,0.4696095336628732,0.011959487391484083,0.9580552907530979,0.9588104325699749,0.3361468764902242,0.3880058617968662,0.37400764481034987,0.3185125303152789,0.4091076696165193,0.371076403180036,1.0195713792332346,1.020124651870812
195,0.9402654867256636,0.2767102229054574,0.3718391276501405,0.12380558672414813,0.7231376821462616,0.723555070883315,0.9798283261802573,0.30127059278226,0.12693745537026924,0.9719944566347154,0.941150442477876,0.49155665657842734,1.170785176901233,1.200700972742973
2817,0.8938053097345132,0.2936202920830131,0.40792931864089477,0.13581763420539772,0.6870488900994144,0.6882497273718646,0.9792560801144491,0.3250398569979226,0.14197504935523164,0.9707818454786925,0.8942477876106195,0.51644916748164,1.181406526033306,1.1340390579974793
332,0.4092367256637168,0.011523187291826801,0.4511093229106795,0.011843737081438608,0.9548776612646964,0.9561068702290076,0.3561754887935145,0.3688422951189268,0.35754189944134074,0.3197251414713015,0.4091076696165193,0.37196420828845966,1.0047156699495163,1.0219027004753842
1138,0.2817293510324483,0.011841532154752756,0.49225581484461817,0.017813145928069447,0.6569748967270417,0.6576017811704835,0.3775393419170243,0.3677150264908127,0.5221993531314318,0.3201293451899757,0.28185840707964605,0.5413428029207079,1.0288736645949517,1.0220928271321947
2569,0.6417957227138642,0.020481680758390988,0.4125317086255126,0.013422902025630425,0.8968859231013661,0.8967875318066156,0.5257510729613735,0.33637695862924133,0.20915417034205624,0.5359741309620047,0.6416666666666666,0.397234211956335,1.0438015393135522,1.0635225468247353
2879,0.41594764011799407,0.7774788624135281,0.4524581369506073,0.7825547747002894,0.3771846202732761,0.37754452926208637,0.9920839294229854,0.36388231315522485,0.3469567774184063,0.8231608730800323,0.4158185840707965,0.9420005784385064,1.1269855265376227,1.0928877183098877
734,0.4128502949852507,0.011801178580579047,0.46878951603632596,0.012100041339396444,0.9540832538925959,0.9553117048346057,0.3479971387696709,0.38327133355878695,0.3702832500245026,0.32275666936135816,0.4132374631268436,0.3725178764443313,1.0174121612870992,1.020567506981525
1653,0.984375,0.2767582628747118,0.32847396252442806,0.11778627532038033,0.7530981887511914,0.7538167938931297,0.9829041487839771,0.2570172472100101,0.10367538959129667,0.9752425222312044,0.9839878318584072,0.4720928379069943,1.3094041578109086,1.3041998162551747
2847,0.9727599557522123,0.28449269792467335,0.34831474882170366,0.12404919388176934,0.7447569113441371,0.7454675572519084,0.9807761087267525,0.2964152857625972,0.12200823287268449,0.9753940986257074,0.9729535398230088,0.4778464008893556,1.321288419699917,1.2432025694865279
703,0.6426991150442478,0.01912759415833974,0.41492891903283896,0.01245969408846631,0.9151572926596757,0.9163486005089061,0.5364329995231283,0.3357005974523728,0.20660590022542386,0.5248585286984639,0.6426991150442478,0.3897313066516964,1.044782546777116,1.065647059181761
2870,0.4089786135693216,0.011128619011017167,0.4387707399317929,0.01157089706490285,0.9564664760088971,0.9559478371501272,0.348831664282308,0.3607259609965054,0.3534254630990885,0.3193209377526273,0.40884955752212393,0.37216342976661315,1.0237315861755976,1.0178140508959144
2000,0.41930309734513266,0.0135184473481937,0.49060045215925213,0.013534518396031417,0.9270734032411819,0.9265267175572517,0.4249403910348117,0.37290046218013745,0.35342546309908845,0.33912691996766364,0.4191740412979351,0.38541712880511597,1.0339924755607637,1.037205461910902
816,0.28185840707964605,0.012406482193184729,0.484576771276392,0.018362959900785444,0.6530028598665395,0.6539440203562341,0.4114210777300907,0.3616277758989967,0.5049495246496128,0.32235246564268394,0.2823746312684366,0.5440416631093659,1.028975971449463,1.0285794646153954
93,0.9480088495575221,0.28900845503458883,0.3822376956300396,0.12798677139313766,0.7313087294021516,0.73159760087241,0.9802575107296136,0.3064882361466737,0.12895366908892344,0.9688763136620856,0.9488938053097344,0.485833051673062,1.188632375656917,1.181902369676965
2825,0.425221238938053,0.8289777094542661,0.3232056229780106,0.8192287249749011,0.38485632575241724,0.3852235550708834,0.9939914163090131,0.2900816464563506,0.2742722728609232,0.8242291257650998,0.4250000000000001,0.924595854541077,1.195047228559709,1.1831199123865161
2774,0.408075221238938,0.011460415065334364,0.43127562555082966,0.011781727986771393,0.9548776612646964,0.958174300254453,0.3483309489747258,0.37290046218013745,0.3614623150053905,0.3189167340339532,0.4080752212389381,0.372031485621647,1.0285081844874886,1.0258622335552332
155,0.41310840707964597,0.7613374327440432,0.505376096869372,0.7759404712691194,0.3775023832221163,0.3780216284987277,0.9905817835002384,0.4152857625972268,0.4002744290894835,0.8162894098625708,0.41272123893805307,0.9398870341710402,1.1289189933646022,1.0848572380713006
2420,0.41168879056047186,0.010783371765308736,0.4224316971299383,0.01107482430756511,0.9636161423578009,0.9642175572519083,0.35867906533142585,0.3453951076541539,0.33401940605704195,0.3193209377526273,0.41168879056047203,0.3691298856248933,1.0247853696670888,1.0203534103973215
1136,0.40872050147492617,0.011545605944145531,0.43792006744070205,0.011761058288548986,0.9572608833809976,0.9584923664122137,0.3606819265617549,0.3695186562957953,0.3549936293247084,0.3185125303152789,0.40884955752212393,0.3710151020121098,1.0274236020652532,1.027888558169825
1999,0.6352138643067845,0.016038303868818857,0.40928689121354944,0.010508474576271186,0.9413727359389894,0.9408396946564885,0.44363376251788283,0.3357005974523729,0.20778202489463884,0.5064672594987873,0.634697640117994,0.3795675820855436,1.0496730067474749,1.0461973902012989
365,0.4185287610619468,0.7182936202920831,0.4463961374870675,0.7238528317486564,0.37654909437559575,0.37690839694656486,0.9910824988078208,0.37064592492390935,0.3530334215426834,0.8292239288601454,0.41788348082595866,0.9445433860857773,1.0690119286527575,1.086422242503811
1692,0.2797935103244837,0.012428900845503459,0.4895122044679465,0.018854898718478712,0.6530028598665395,0.6533078880407124,0.40891750119217934,0.36906774884454957,0.5278839556993041,0.3201293451899757,0.2797935103244838,0.5451718139615737,1.0267545161037528,1.0237966930253808
1509,0.9472713864306784,0.2999615680245965,0.445637429589608,0.13282348077718065,0.7316491897044803,0.7315521628498728,0.9763948497854077,0.3733513696313831,0.1558365186709791,0.9672594987873888,0.9470132743362831,0.48609523322576775,1.0644667009130873,1.048876760042225
1505,0.41858407079646015,0.8777863182167565,0.32786691409521623,0.879111793539243,0.38220073539425303,0.3824972737186478,0.9939914163090131,0.30938692690468134,0.2930230604444071,0.8174731493244022,0.418141592920354,0.9313159040147,1.2032580394486423,1.2061244147578447
1599,0.9601769911504423,0.29502946451447615,0.41345518641989504,0.129226953286482,0.740387670797585,0.7407760814249362,0.978898426323319,0.3323187915680306,0.1375281779868666,0.9692805173807598,0.9606932153392332,0.4804968959814519,1.1120116084732332,1.120022293606081
515,0.4173672566371681,0.8677940046118371,0.34332944673443583,0.8660012992381738,0.38410731308729396,0.38454198473282436,0.9937052932761087,0.31576404657229806,0.3007518796992481,0.811063633213997,0.41747787610619463,0.9233508319389908,1.2125390810418062,1.1899187976765957
1669,0.6407632743362831,0.01784076351524469,0.4074261409357397,0.011814799503927241,0.9095964410549726,0.9104643765903309,0.5137339055793991,0.3314169766655394,0.2069979417818288,0.5268795472918351,0.6408923303834808,0.3909108354607522,1.0394716730211058,1.0637257896934593
2814,0.28018067846607664,0.012393031001793493,0.5023795838602136,0.01851591566763125,0.6545916746107403,0.6556933842239184,0.3827134000953744,0.38304587983316424,0.5396452023914535,0.31911883589329015,0.280051622418879,0.5422819659834313,1.0228978080527067,1.0261158456956592
4166,0.408075221238938,0.011747373815014095,0.4666773958692571,0.012207523770152957,0.9548776612646964,0.9562659033078877,0.3414878397711016,0.38687859316875206,0.3787121434872096,0.31871463217461593,0.4078171091445428,0.371883635153227,1.0285362524757689,1.0193390891726986
4144,0.28185840707964605,0.01198501152959262,0.4857723109936007,0.01795369987598181,0.6593581188433428,0.6596692111959287,0.39022412970910825,0.3647841280577161,0.5149465843379397,0.3193209377526273,0.28185840707964605,0.5395093286646135,1.0218762462191628,1.0235791492795736
1595,0.42179203539823,0.8209069946195237,0.413170643587933,0.8163940235043997,0.378387580008171,0.3789531079607415,0.9918454935622318,0.37161215517657853,0.35098920485571466,0.8316780228663817,0.42168141592920355,0.939970326069856,1.1650944724675791,1.1572700334281196
3741,0.9269911504424775,0.276825518831668,0.33888492930221864,0.12600248036378667,0.7163284760996866,0.7167393675027263,0.9826895565092989,0.26161650321271557,0.11279035577771244,0.9680101628363551,0.9285398230088495,0.49689368293988695,1.2028518511210604,1.2743560082384435
1778,0.4106563421828909,0.011348321803740713,0.4349312181476798,0.01156676312525837,0.9572608833809976,0.9570610687022899,0.37370052455889363,0.3544132566790666,0.34048809173772415,0.3203314470493128,0.4106563421828909,0.371422495410375,1.0242750199705015,1.026644350543913
1959,0.9824391592920352,0.27396714066103,0.32330900103460175,0.1162980570483671,0.7536939942802668,0.7540553435114501,0.9804005722460659,0.288992221846466,0.11655395471920019,0.9725141471301537,0.9812776548672567,0.4713651891090671,1.3543165031369893,1.2846732794622477
4155,0.9279129793510322,0.2707276454009736,0.40563129861669917,0.12240595287308806,0.7133778201461707,0.713263358778626,0.9765617548879352,0.336827866080487,0.14409487405665,0.9723120452708163,0.9286873156342184,0.498461111585418,1.1121176727462434,1.1293711176954888
1075,0.6380530973451327,0.019916730719959006,0.4135034678315515,0.01308391897478297,0.908007626310772,0.9083969465648856,0.5461134954697187,0.3327696990192762,0.20640987944722136,0.5254648342764753,0.6380530973451328,0.3921541598723061,1.059940004083877,1.0679658332306472
1224,0.2801806784660767,0.012263002818344864,0.5032532474997127,0.018375361719718892,0.6530028598665395,0.6542620865139949,0.3757033857892227,0.38417314846127826,0.5429775556208957,0.3201293451899757,0.2803097345132744,0.5440937816411553,1.0239678560626533,1.025710171381184
885,0.9746957964601769,0.29189085318985397,0.2892315208644672,0.12566143034311697,0.7471401334604386,0.7474952290076334,0.9821530758226037,0.2808589786946229,0.11420170538077035,0.9725141471301535,0.9729535398230088,0.476064612607181,1.3399327734306976,1.346999631265965
1777,0.6406342182890855,0.018078401229823213,0.4163237153695827,0.011955353451839602,0.9183349221480774,0.919847328244275,0.484692417739628,0.3377296809829782,0.21052631578947367,0.5222312045270816,0.6408923303834808,0.3877066482848444,1.0288715104324695,1.0522015870524923
154,0.28198746312684364,0.012101588521650013,0.48128903705406745,0.01809011988424969,0.6577693040991419,0.6579198473282443,0.40340963280877445,0.3598241460940142,0.5067137116534353,0.3203314470493128,0.2821165191740414,0.5410732758215338,1.0233756201450186,1.0250693331946075
3462,0.28043879056047194,0.012379579810402256,0.4913591600567114,0.018673005374121535,0.6561804893549411,0.6555343511450382,0.39856938483547927,0.3733513696313831,0.5310202881505439,0.31952303961196443,0.2803097345132744,0.5428150433420317,1.0331979946923555,1.024090906948395
3048,0.28030973451327423,0.01248270561106841,0.46923401157221134,0.018548987184787105,0.656180489354941,0.6579198473282443,0.38354792560801143,0.38484950963814674,0.5396452023914535,0.3181083265966047,0.2803097345132744,0.5407560862798217,1.0188330036069626,1.0269981259465335
2419,0.6313421828908553,0.012814501665385601,0.39890485496417216,0.008503513848697807,0.9723546234509057,0.9728053435114504,0.4234382451120648,0.32397700371998644,0.20346956777418404,0.48565076798706547,0.6310840707964601,0.36667153940128006,1.0626345526348109,1.0429863151688745
3318,0.28263274336283184,0.011612861901101718,0.47293558646587736,0.01737908226539893,0.6593581188433428,0.6603053435114504,0.39122556032427275,0.35418780295344365,0.4994609428599432,0.31992724333063866,0.28263274336283184,0.5390935019719694,1.0205115014662889,1.022754571927474
839,0.42068584070796455,0.8328209069946196,0.39042385824314785,0.8319848815921572,0.3812474465477325,0.3816793893129771,0.9925608011444922,0.3536402724769312,0.33704372663502324,0.8235362051045154,0.4207964601769911,0.9321845338023712,1.2351403014955529,1.166324897863346
2417,0.4173672566371681,0.8478093774019987,0.3583071945872268,0.8543081556723556,0.3875800081710472,0.38794983642311887,0.9937052932761085,0.32136818203777967,0.3056243961859957,0.803614736112715,0.41725663716814165,0.9161568468948458,1.0428218210197828,1.1629001202474039
1320,0.2808259587020649,0.012025365103766334,0.49127485917921604,0.018135593220338978,0.6569748967270415,0.657442748091603,0.37787315212207917,0.3742531845338744,0.5321964128197589,0.31911883589329026,0.2810840707964602,0.5412838482272445,1.023751360144293,1.022164391304916
2822,0.41220501474926247,0.009926979246733284,0.3904740008430087,0.010062009094667215,0.9644105497299011,0.9653307888040714,0.3693609918931808,0.3131552248900913,0.29893168675879644,0.3187146321746161,0.4119469026548673,0.3682335392257847,1.0234423312145955,1.0207842050434708
1507,0.6352138643067847,0.020983858570330523,0.4591332337050235,0.01391897478296817,0.88496981251986,0.8854961832061068,0.476347162613257,0.3778604441438394,0.2367931000686072,0.5377930476960388,0.6352138643067847,0.4037333540092379,1.0644492887347428,1.0339134410675945
2869,0.6226954277286135,0.018831667947732514,0.43779821435414024,0.012815212897891691,0.8952971083571651,0.8959923664122138,0.49687649022412966,0.3589223311915229,0.23032441438792503,0.5198059822150364,0.622566371681416,0.39788564634557805,1.0350356792524331,1.0476728701718483
84,0.2812131268436578,0.012491673071995902,0.49434800934973383,0.01821000413393965,0.6569748967270415,0.657442748091603,0.39022412970910825,0.3801149814000676,0.5216112907968246,0.31992724333063866,0.2810840707964602,0.5416436922282902,1.021075426800786,1.033655576893629
845,0.4132374631268437,0.7644760440686653,0.4015250795110549,0.7829681686647373,0.3775023832221163,0.3777035623409669,0.9922508345255125,0.34832600608725056,0.33715573850828184,0.8172999191592563,0.4132374631268436,0.941314105702122,1.0764619259335022,1.112079998856659
1429,0.6374078171091445,0.017347553164232647,0.40537839598421277,0.01149648615130219,0.9286622179853827,0.9292302798982187,0.4923700524558893,0.33727877353173263,0.21189846123689104,0.5127324171382376,0.6367625368731564,0.3826565614127678,1.0508468202939107,1.0607182233885322
1590,0.27876106194690264,0.012491673071995902,0.4941640801624708,0.01900372054568003,0.6514140451223386,0.6526717557251908,0.3788745827372437,0.3889076766993574,0.5576791139860824,0.31911883589329026,0.27901917404129795,0.5452266777550209,1.0341239266513598,1.021785779879474
2577,0.9240412979351031,0.29189085318985397,0.4138299421389432,0.1328648201736255,0.7125834127740704,0.7132633587786261,0.978898426323319,0.3320933378424078,0.14268352445359206,0.9678658043653999,0.9242994100294986,0.4990794826513761,1.0940919962700324,1.1197847744016511
2054,0.4079461651917404,0.011029976940814758,0.4353849101429283,0.011537825547747004,0.9548776612646964,0.9556297709923665,0.3461611826418694,0.3609514147221282,0.3557777124375183,0.31871463217461593,0.4078171091445428,0.37208931881371643,1.020319909559853,1.0169786059745085
843,0.9778761061946903,0.272598001537279,0.35107286551820416,0.11760467725742631,0.7530981887511915,0.7535441657579062,0.9804005722460658,0.28735687714382335,0.117041206367875,0.9702621549832543,0.9783185840707966,0.47201512999432244,1.2365678005829055,1.2429726652640947
2040,0.2809550147492625,0.011639764283884194,0.4801394796336744,0.017589913187267464,0.6569748967270415,0.6579198473282443,0.37353361945636626,0.36568594296020734,0.5208272076840145,0.31911883589329026,0.2810840707964602,0.5410251538090202,1.019151499740891,1.0209945750585327
402,0.2817293510324483,0.012410965923648477,0.491282522895352,0.018681273253410506,0.652208452494439,0.6536259541984734,0.38671912255603236,0.37808589786946223,0.536704890718416,0.3217461600646726,0.2816002949852508,0.5445473090710978,1.0285747088923958,1.0241000685368078
470,0.41001106194690257,0.011742890084550348,0.4658083304594397,0.011773460107482429,0.9564664760088971,0.9549936386768446,0.3471626132570339,0.38214406493067293,0.3612662942271881,0.3201293451899757,0.409882005899705,0.37178513293543136,1.0225532210777208,1.0252178578843734
2821,0.64257005899705,0.019966051755060214,0.3953404605893398,0.012926829268292682,0.8992691452176675,0.900763358778626,0.5407725321888412,0.317213391951302,0.19366852886405958,0.5335489086499595,0.6426991150442478,0.3958142507044455,1.0471381704912588,1.0745601119059196
336,0.28211651917404124,0.012034332564693828,0.4787830018776105,0.017701529557668457,0.6577693040991419,0.6588740458015266,0.40224129709108253,0.35869687746590007,0.49750073507791825,0.31992724333063854,0.2821165191740413,0.5401968374733066,1.0268574885756343,1.0280735018117622
1671,0.8661504424778758,0.28055342044581094,0.36938432989013514,0.13556959782672887,0.6713877161922919,0.6718920392584514,0.9806866952789699,0.2912217981545002,0.13332213214600747,0.964025869037995,0.8668141592920354,0.5292504975535142,1.171280217456269,1.2019761914916036
2824,0.28405235988200583,0.011106200358698437,0.4497911637352953,0.01652335675899132,0.6617413409596441,0.662531806615776,0.40691463996185023,0.32803517078119715,0.4600607664412427,0.3203314470493129,0.2841814159292036,0.5373102594120337,1.0275898563314898,1.0210085703455514
3105,0.941371681415929,0.26971560338201384,0.3495298310150592,0.12079371641174037,0.7204139997276319,0.7217829880043619,0.979113018597997,0.30532875984347063,0.12858402990717016,0.9742464487816145,0.941150442477876,0.49361665457184345,1.2561115176840445,1.229019716893482
3733,0.6371497050147491,0.020898667691519345,0.4107138751580642,0.013844563869367504,0.8817921830314585,0.8824745547073789,0.5265855984740104,0.3347987825498816,0.2097422326766637,0.5406224737267582,0.6370206489675516,0.4041955276674519,1.046704113203751,1.063852824603477
3322,0.28211651917404124,0.012348193697156035,0.48256887764877193,0.018263745349317895,0.6601525262154432,0.6607824427480916,0.42260371959942783,0.3562168864840491,0.4967166519651082,0.31911883589329026,0.2823746312684366,0.5385907522450654,1.023065570598295,1.0267567706140326
