,EXEC,L3HIT,L3MPI,MEM,L2MISS,FREQ,IPC,INST,L2MPI,PhysIPC%,L3MISS,INSTnom%,GT,Pred
3777,0.9330752212389378,0.9824034334763948,0.11547584043908653,0.34830133731846574,0.2820266461696131,0.9680679062247373,0.7205274864950746,0.49279187889194515,0.1272840016535758,0.7212150127226462,0.27009356329613343,0.9346238938053099,1.1096411155299115,1.1771140208739244
1276,0.2871238938053097,0.44143061516452076,0.3869450161717142,0.3897919301069088,0.009980784012298233,0.31964430072756667,0.6701620591039084,0.5302235473430004,0.01466391070690368,0.6713740458015267,0.27947243828204255,0.2868141592920354,1.0169060192042725,1.0201645750849913
1914,0.285575221238938,0.43081545064377685,0.38906204057630106,0.381570295436257,0.009835511145272868,0.3189167340339531,0.6682554814108673,0.5316085123574738,0.014465481603968584,0.6690839694656487,0.2808251606357795,0.2858849557522124,1.0222954172919687,1.0283008142481398
3975,0.9253318584070795,0.9830710538865047,0.10518474958345585,0.3220216883166648,0.2666922879836024,0.9658447857720289,0.7149666348903717,0.4980542045555524,0.12083505580818521,0.7150127226463104,0.2439409311238868,0.9248156342182893,1.1357016575500116,1.1809848181653009
313,0.6495132743362831,0.5638054363376253,0.14668626874448687,0.30821013909644784,0.014817832436587245,0.5185125303152788,0.9361296472831266,0.3806189584840975,0.009494832575444399,0.9362595419847328,0.24240784578965172,0.6495132743362833,1.0393351373534234,1.0620282652085855
439,0.6414085545722712,0.5761564139246543,0.15248456336371655,0.311238839713377,0.016235588009223673,0.5169765561843168,0.9262789958690815,0.3843589111556216,0.010649028524183547,0.9274809160305343,0.2457445609288693,0.6414085545722713,1.0624678039400386,1.061920116555481
1865,0.4200774336283186,0.9949213161659515,0.22503185337645787,0.28085986895045406,0.7568537022802972,0.8181083265966046,0.38338099777565926,0.9267324332866089,0.7598181066556428,0.383587786259542,0.23672641190395668,0.4194321533923303,1.1076251551804233,1.146385174526084
3061,0.6352138643067845,0.5125655698617073,0.2003332353229442,0.3947580181630072,0.02058032282859339,0.5438561034761519,0.8738481093104542,0.40789138820013615,0.013443571723852833,0.873886768447837,0.32442791117123204,0.6352138643067848,1.034238234431578,1.032635967072685
2166,0.2822455752212389,0.4027420123986647,0.45849260021562277,0.43897766026746365,0.010895465026902383,0.31831042845594176,0.6609469335875436,0.5372473017833467,0.01630012401818933,0.6625318066157759,0.3248788186224777,0.28263274336283184,1.0290492096497568,1.0405365903104207
4029,0.9769542772861356,0.9842393896041964,0.10214642752131727,0.3281166417595892,0.2941327184217269,0.965642683912692,0.7546870034953923,0.47013055674352366,0.12587846217445225,0.7555661577608143,0.25063690677488437,0.9759218289085547,1.2013803110955037,1.2081810053545716
1498,0.28650442477876104,0.42660944206008583,0.3996471625992355,0.3939487297390505,0.010077632590315145,0.31940177849636214,0.6701620591039084,0.5310416568202645,0.014743282348077716,0.6698473282442748,0.289753128170443,0.2865044247787611,1.0300007726566949,1.027884533832474
2798,0.4114306784660766,0.37603719599427754,0.2885425855140644,0.37600490477832693,0.0095862157314886,0.31952303961196443,0.9596441054972988,0.370166254716174,0.009842910293509713,0.96087786259542,0.2978243715477398,0.4114306784660767,1.0213434067257283,1.0215355091494138
1861,0.6396017699115043,0.5802288984263233,0.14939135548368124,0.3030481664559145,0.018594926979246734,0.5405820533548907,0.8827454718779789,0.40215008745487707,0.012223232740801983,0.8843511450381679,0.24078457896516736,0.6396017699115044,1.0413927916001655,1.0677261836784164
1456,0.2860398230088495,0.42340486409155936,0.37683034401646576,0.3948775721347282,0.009399692544196774,0.31794664510913495,0.6701620591039084,0.5299680861591239,0.013766019016122363,0.6713740458015266,0.27324991545485283,0.2858849557522124,1.0258404881044465,1.0054921518051179
1107,0.9834070796460176,0.9851216022889844,0.09279623640105851,0.3064424482288605,0.28055342044581094,0.9709550756438388,0.7565027917744791,0.4701648249004872,0.11965983582353981,0.757906215921483,0.23015604618580607,0.9847345132743363,1.2819402820358492,1.2182742558865687
3431,0.4137536873156342,0.9932522651406771,0.2826619621679898,0.3733839138598306,0.7079810402254677,0.8191188358932903,0.3768668573244359,0.9443366082596173,0.7110376188507649,0.37706743002544535,0.2985007327246082,0.4134955752212391,1.0661185319814757,1.0811506092549328
1977,0.9472713864306784,0.9810681926561756,0.11943546015877682,0.33569299153159365,0.27754291570586737,0.9713015359741307,0.7268827454718778,0.48825607218423783,0.12343943778420832,0.7285305343511452,0.28407169428474804,0.9472713864306784,1.1771671774260832,1.197792171313715
1273,0.6338716814159291,0.5824320457796854,0.1659982358129962,0.33187262903782044,0.019445042275172946,0.5289409862570734,0.8951382268827452,0.39825300583850115,0.01269946258784622,0.8959923664122138,0.2678390260399053,0.6340265486725662,1.0429930019212088,1.0542487397279972
790,0.28353613569321534,0.40407725321888416,0.45986474566304025,0.4441659960915047,0.011119651550089676,0.31952303961196443,0.6625357483317443,0.5364290314209094,0.016341463414634144,0.6633269720101781,0.33186788411678503,0.283665191740413,1.029563268051623,1.0380930406403615
3324,0.2836651917404128,0.4079160705770148,0.44398706262863863,0.426171590604284,0.010729566999743787,0.3197251414713015,0.6633301557038448,0.5370217706821482,0.015957007027697392,0.6631679389312977,0.3165370307744334,0.2834070796460177,1.0293341657755843,1.0380525658223019
1715,0.41839970501474927,0.9944206008583691,0.26874448691561303,0.3453730313829177,0.803484499103254,0.8243734842360549,0.37885287575468696,0.9383444917833232,0.7970235634559735,0.379293893129771,0.28564987036410777,0.41839970501474927,1.0986529191396128,1.1395004656278005
431,0.41452802359882,0.9875774916547448,0.5855140644908361,0.6479671992949383,0.8729823212913145,0.8191188358932902,0.3778995869081665,0.9416355241731035,0.8916907813145929,0.3783396946564885,0.6055687070228835,0.4147861356932153,1.175380366236282,1.212797057151686
2627,0.41865781710914446,0.9944206008583691,0.24051749485445453,0.3070008046901942,0.7317448116833206,0.8241713823767176,0.3791706387035272,0.9372391333052038,0.7346010748243076,0.3792938931297711,0.25318453387442225,0.4186578171091445,1.1342058420741157,1.1183205583500884
915,0.9723451327433628,0.9811158798283262,0.11420170538077035,0.3274892023713728,0.27390468870099927,0.9721676867998613,0.7456080620999591,0.4774920988022734,0.1180653162463828,0.7461832061068703,0.28036137011449824,0.9710176991150443,1.2235246036879817,1.2114142466846007
2559,0.9336283185840707,0.9844062947067239,0.1041878439114546,0.3152809025667975,0.28439661798616456,0.973726758286176,0.7163284760996868,0.4955146444021055,0.128163940235044,0.7172846237731734,0.2434900236726411,0.9353982300884955,1.2224442963714266,1.1954004632240527
3423,0.8801622418879054,0.9862422508345254,0.097089091443693,0.2748898340805456,0.28337176530873687,0.9599838318512529,0.6847791547505558,0.5203699328315389,0.1349731293923109,0.6846374045801527,0.2157817607935971,0.8793879056047198,1.100406018000789,1.1921436187214032
1212,0.28820796460176984,0.4584549356223176,0.34836812702146425,0.3474514311989883,0.009340507302075328,0.31940177849636214,0.6730219256434699,0.5283003222116178,0.013691608102521702,0.6738549618320611,0.2524179912073046,0.2883628318584071,1.0253564686149552,1.021713808780984
2525,0.42511061946902645,0.9954220314735336,0.21836714691757322,0.27832087979461245,0.8133487061234949,0.8136620856911881,0.3899745789640927,0.912282900690799,0.7916494419181479,0.39026717557251905,0.23650095817833383,0.42485250737463126,1.1561535011029855,1.169619656856312
1567,0.6408923303834807,0.5569623271340008,0.1781828873860629,0.35891405142353533,0.018194978221880605,0.5228375101050929,0.9159517000317761,0.3886669284568851,0.012000826787928898,0.9161895674300256,0.28610077781535337,0.6408923303834808,1.070267263218726,1.0452515176011357
3360,0.2872787610619469,0.4548497854077253,0.34625110261687736,0.3452350844924704,0.009179093005380478,0.31843168957154416,0.6720686367969494,0.528112251051106,0.01350310045473336,0.6734732824427482,0.2502536354413257,0.2868141592920354,1.0245073444025343,1.0214092683081397
3458,0.4159734513274337,0.40537911301859797,0.24416348132902085,0.3219312564662605,0.008576479631053038,0.3189167340339531,0.9733079122974261,0.3650216103442327,0.008750723439437785,0.9751908396946565,0.25404125803178895,0.41628318584070806,1.0261120618756674,1.0278123989931616
4069,0.6288901179941002,0.5586313781592751,0.18151524061550525,0.28444648810208073,0.01789008455034589,0.5268795472918351,0.8937082936129646,0.3995116506135375,0.011976023150062009,0.8940839694656488,0.28677713899222185,0.6285029498525073,1.1340039244379407,1.1071437183653456
982,0.2878982300884956,0.4538483547925608,0.3518965010291091,0.3581009311415104,0.009399692544196774,0.3186742118027486,0.6730219256434699,0.5280367056027968,0.013681686647374947,0.6738549618320611,0.2567467027392627,0.2877433628318584,1.0040280232079721,1.015704569720396
1195,0.6352138643067845,0.5684787792083931,0.15244535920807603,0.3094508947388589,0.016683961055598263,0.5218270008084073,0.9088020336828724,0.3912215019340142,0.011054154609342701,0.9112595419847328,0.2446172923007552,0.6354719764011799,1.0476542890441969,1.061428725441463
1863,0.8827433628318582,0.9845731998092513,0.09299225717926099,0.26776947541863044,0.2457532667179093,0.9690784155214228,0.6816015252621543,0.5224246123946504,0.11678379495659366,0.6819338422391859,0.20674106639612214,0.8845501474926255,1.1954438316905498,1.1872423566213364
980,0.41303097345132744,0.42,0.23593060864451626,0.3063690079319462,0.008517294388931593,0.31770412287793043,0.9704480457578645,0.3663203878221408,0.008621744522529971,0.9721374045801525,0.2478187352045992,0.41256637168141597,1.0112517773036755,1.0320773625181259
1340,0.41612831858407084,0.4003719599427754,0.23052043516612758,0.3011656512242787,0.008129900076863952,0.31843168957154416,0.9752144899904671,0.36465162801483353,0.008185200496072756,0.9732824427480916,0.2429489347311464,0.41597345132743374,1.0204678783234684,1.0331523777289253
23,0.41917404129793506,0.9937529804482595,0.30814466333431345,0.3792619841361076,0.8474250576479632,0.8185125303152787,0.3825071496663489,0.92995366894509,0.8520049607275734,0.3829516539440203,0.32442791117123204,0.4194321533923303,1.1592019656582349,1.178909553626951
1464,0.2860398230088495,0.4442346208869814,0.3834166421640693,0.3745074146453616,0.00999692544196772,0.31915925626515756,0.6673021925643469,0.5315784077864152,0.01464406779661017,0.6690839694656487,0.27730808251606354,0.2858849557522124,1.0260097678396265,1.0295897817869413
2863,0.6492035398230086,0.5569957081545064,0.14193472508085855,0.2929136682377284,0.013332820906994622,0.5177849636216653,0.9361296472831266,0.38000008211478414,0.008711037618850765,0.9374045801526717,0.23050388907676697,0.6492035398230089,1.0369927065785924,1.0707606480261562
20,0.43300884955752217,0.45144492131616587,0.2799176712731549,0.3772755489136682,0.011266717909300544,0.34826192400970085,0.9342230695900856,0.38285772624677855,0.010923522116577098,0.9345419847328243,0.3011159959418329,0.4333185840707965,1.024578410332774,1.0224550536342016
2890,0.2853429203539823,0.41993323795898896,0.4079192394393805,0.4098248840862934,0.01003907250832693,0.31952303961196443,0.6657133778201461,0.5336988528525176,0.014869780901198839,0.6668256997455472,0.2921880284071694,0.2852138643067847,1.0306812232102187,1.0204165346647827
436,0.2871238938053097,0.43442060085836914,0.4109379594236988,0.40637314633865956,0.010621060722521138,0.32158447857720285,0.6663489037178264,0.5333641478787137,0.015482430756510951,0.6673664122137406,0.29895164017585385,0.28743362831858404,1.0244080441719985,1.027590416662483
2189,0.4194321533923303,0.9904148783977111,0.4716259923551896,0.5167643790474,0.918716372021522,0.8205335489086499,0.38155386081982834,0.9318281207441026,0.9107069036792063,0.3819974554707379,0.5043399842182392,0.4191740412979351,1.2421419922933716,1.2386673091877238
3980,0.41168879056047186,0.3665236051502146,0.306380476330491,0.4024907077441852,0.010267742761977963,0.31952303961196443,0.9612329202414994,0.3698081759244479,0.0103513848697809,0.9627862595419848,0.32194792018938106,0.411688790560472,1.0352038312101643,1.015113245381774
3624,0.28405235988200583,0.4352885073915116,0.4302656081544643,0.42167298923247887,0.010886497565974894,0.3201293451899757,0.6625357483317443,0.5366870883108183,0.01615130219098801,0.6630089058524172,0.30774433547514374,0.283665191740413,1.027600013661977,1.029794704606866
3094,0.28836283185840705,0.4488412017167382,0.34201705380770353,0.3579629842510633,0.009152190622598004,0.3186742118027486,0.6758817921830312,0.5261898239947669,0.013250103348491114,0.6761450381679389,0.2507947243828204,0.2883628318584071,1.0385180650967725,1.0071534795586266
2516,0.4156637168141592,0.4189985693848355,0.22534548662158185,0.2932364639613749,0.008070714834742507,0.31915925626515756,0.9723546234509055,0.366157215770578,0.008264572137246795,0.9723282442748092,0.23320933378424077,0.41535398230088494,1.0247615359490876,1.0344666923534085
1218,0.28392330383480824,0.4125894134477826,0.44418308340684104,0.4272981568762694,0.010922367409684858,0.31992724333063866,0.6633301557038448,0.5371722501919698,0.01608102521703183,0.6626908396946565,0.32014429038439857,0.2841814159292036,1.0308234102362483,1.0375144031460892
1332,0.2832780235988201,0.4152598950882213,0.4673135352347348,0.4401578725524007,0.011388675377914426,0.3203314470493129,0.6601525262154431,0.5389362007684598,0.016998759818106658,0.6607824427480916,0.3320933378424078,0.28289085545722725,1.022708729688426,1.0474886420636411
2944,0.28805309734513274,0.4466380543633763,0.3921199647162599,0.39822508334291296,0.010249807840122983,0.3242522231204527,0.6625357483317443,0.5363057416545719,0.015169904919388176,0.6635496183206105,0.2805546161650321,0.2880530973451328,1.0041740113043016,1.0161883356346157
2894,0.4134955752212389,0.40317596566523606,0.23992943251984714,0.31293711920910455,0.008490392006149117,0.3186742118027486,0.9685414680648236,0.36691150768622866,0.008557255064076065,0.9698473282442748,0.25268853567805205,0.413495575221239,1.0252388629648026,1.0307025932682596
1193,0.4129793510324483,0.9900810681926563,0.41693619523669506,0.5249645553128712,0.7833077120163978,0.8185125303152787,0.3763902129011757,0.9437897673071411,0.7842083505580817,0.37690839694656486,0.44143839476947355,0.4129793510324485,1.106396991324856,1.1093545442681993
4108,0.28418141592920354,0.40724845016690514,0.4304616289326668,0.42978120090431854,0.010326031258006662,0.31952303961196443,0.6649189704480456,0.5350237068948691,0.015390657296403472,0.6645992366412213,0.3059407056701612,0.2839233038348082,1.0245299995227368,1.0232585187271657
3541,0.6416150442477875,0.5529899856938484,0.15402528668038812,0.3143515346591562,0.015883166794773255,0.5163298302344381,0.9285033365109627,0.3835566223810056,0.01043737081438611,0.9286259541984732,0.2494420020290835,0.6414601769911505,1.0560001812905346,1.0606299945008804
2049,0.8698377581120943,0.9832379589890319,0.11478976771537781,0.30964478675709844,0.27709454265949274,0.9674616006467258,0.6712742294248489,0.5298698330342961,0.13431169904919388,0.6722328244274807,0.2509299966181941,0.8703539823008851,1.1172298986393936,1.1702852019582337
3272,0.41504424778761057,0.38815450643776833,0.25145545427815347,0.31926428325094836,0.008533435818601078,0.31818916734033953,0.9742612011439465,0.36525693323239955,0.008735841256717652,0.9740458015267175,0.2608048698004734,0.4150442477876107,1.00229067193875,1.0363135373207149
1457,0.4204646017699114,0.9947544110634238,0.24365382730569438,0.3086216806529486,0.7936202920830132,0.8259902991107518,0.37988560533841753,0.937394635733356,0.7945431996692849,0.38024809160305345,0.2567917934843873,0.4202064896755163,1.1259129382963455,1.1482728641530735
1339,0.6408923303834807,0.6168812589413449,0.13599921591688718,0.2843614208529716,0.016468741993338462,0.523241713823767,0.9151572926596757,0.3889527210754752,0.010888797023563455,0.9157124681933839,0.21914102130537705,0.6411504424778761,1.0865276481088444,1.070398853795468
3581,0.4147861356932153,0.9934191702432046,0.27266490247966274,0.3460780932674254,0.7102229054573406,0.8215440582053355,0.3768668573244359,0.9421720383180913,0.7147581645307979,0.3770674300254453,0.28610077781535337,0.4145280235988202,1.1227607368014767,1.0997737850981655
3493,0.6428281710914455,0.49403910348116364,0.19053219641281974,0.38018163007242206,0.015751345119139126,0.5187954729183507,0.9254845884969812,0.384964696889091,0.01031417941298057,0.9268447837150127,0.3084206966520121,0.642957227138643,1.0365616557756254,1.0376538491101108
2806,0.28689159292035393,0.43829279923700526,0.43242183671469175,0.4259340154040694,0.011142070202408405,0.32437348423605494,0.6601525262154432,0.5385798763021514,0.01643654402645721,0.6607824427480916,0.3106752339082403,0.28702064896755153,1.029889744225323,1.028984528817733
2350,0.28650442477876104,0.4274105865522175,0.39682446339311966,0.40188527416944475,0.010099154496541122,0.3189167340339531,0.6711153479504289,0.5300481923425747,0.01467879288962381,0.6711832061068702,0.289753128170443,0.2861946902654867,1.0260943547478902,1.0185756033073223
3245,0.4217551622418878,0.9947544110634238,0.2409095364108595,0.295378012798406,0.7886881885728928,0.8170978172999191,0.3852081347314903,0.922522587971086,0.7895824720959074,0.38565521628498733,0.25408634877691344,0.4220132743362832,1.1198400409827576,1.1664503960149228
3562,0.28619469026548666,0.49270386266094424,0.3822405174948543,0.37656742154270606,0.010766333589546508,0.3210994341147938,0.6663489037178264,0.5343715184075661,0.016077718065316247,0.6658396946564885,0.2713561041596212,0.2861946902654867,1.0269228174501968,1.025855168904164
2802,0.2838716814159291,0.4121888412017168,0.44081152602175827,0.41835613288883783,0.010739431206764028,0.3189167340339531,0.6644423260247853,0.5351071017466593,0.015844563869367508,0.6650763358778626,0.31707811971592825,0.28371681415929206,1.0255745974726218,1.0430474710420805
3665,0.41633480825958696,0.9922508345255125,0.29853964520239135,0.3958232747059049,0.6909428644632335,0.8217461600646726,0.37829679059421667,0.9395961236584218,0.6932616783794957,0.37865776081424946,0.31495885469507384,0.41659292035398227,1.040151755305746,1.0729818272328737
1929,0.9557522123893806,0.9838340486409156,0.10086109127567522,0.3174157949189562,0.2783627978478094,0.9764984409285136,0.7299468881928367,0.4870945765824472,0.12249453729404124,0.7307797164667393,0.24291028552103966,0.9548672566371681,1.269636469140169,1.1996904403633166
1152,0.2885176991150442,0.46206008583690994,0.3450749779476624,0.3429359696516841,0.009415833973866259,0.31988682295877113,0.6720686367969493,0.5284373031738643,0.013706490285241835,0.6734732824427481,0.2518769022658099,0.2886725663716814,1.028520676615844,1.0228729064155477
329,0.4044616519174041,0.9844062947067239,0.633147113594041,0.7245277234931218,0.7595439405585448,0.8199272433306386,0.3683666984429615,0.965202294768177,0.7871021083092186,0.3686386768447837,0.6470521925374817,0.40523598820059004,1.057458874636834,1.120299731840836
3999,0.9966814159292035,0.9861230329041487,0.0881589448481539,0.2983101505920221,0.29131437355880097,0.975459059937637,0.7626310772163964,0.4662862868355968,0.12274257367271008,0.7632224645583423,0.2206869897096478,0.9960176991150442,1.3153446816990129,1.2294826694152312
1460,0.4176769911504425,0.43041487839771103,0.24392825639517793,0.3291688699850558,0.009071483474250578,0.3242522231204527,0.9609151572926595,0.3698308206800837,0.00916246382802811,0.9641221374045801,0.2556645248562732,0.41752212389380533,1.0292010252635226,1.0226163780280961
2460,0.2866592920353982,0.45965665236051506,0.35354307556601,0.35313484308541215,0.009442736356648732,0.31794664510913495,0.6711153479504289,0.5285871721401807,0.013894997933030178,0.6729007633587786,0.2548528914440311,0.2865044247787611,1.025479879712147,1.0212068012649262
3859,0.6461836283185839,0.6107057701478302,0.14779966676467704,0.29720657546844464,0.017195106328465284,0.5234438156831043,0.9231013663806797,0.38553793004762976,0.011190574617610584,0.9233460559796438,0.2398827640626761,0.6460545722713865,1.0717887894170404,1.072736945812372
2684,0.4125921828908554,0.3578445398187887,0.30971282955993334,0.38102463884737714,0.010007686395080706,0.31831042845594176,0.9667937718462026,0.3676229023229306,0.010252170318313353,0.9688295165394405,0.320820651561267,0.4124631268436579,1.0192753093453188,1.0370358953613377
3557,0.41891592920353987,0.99241773962804,0.35244535920807596,0.4499444380580143,0.8241096592364848,0.8170978172999191,0.38266603114076897,0.928310801511436,0.8181066556428277,0.38311068702290074,0.37605681433885685,0.41891592920353987,1.1627162625865244,1.143991438638382
2896,0.2869690265486725,0.4498426323319027,0.3488385768891502,0.35815610989768937,0.009216756341275943,0.3189167340339531,0.6711153479504289,0.5289063997590164,0.013423728813559323,0.6729007633587786,0.2545823469732837,0.28743362831858404,1.028031679727532,1.0121717250161684
2867,0.42601401179941,0.9940867906533142,0.29481525041654416,0.33983982833275855,0.8590827568537024,0.8225545675020209,0.3862408643152208,0.9194309709513151,0.8391897478296817,0.3866094147582697,0.31924247548190726,0.42536873156342186,1.1886720093478922,1.2056131132793222
2185,0.6405309734513274,0.5417739628040058,0.16352837400764483,0.3281830095413266,0.016657955418908535,0.524090541632983,0.9142040038131554,0.38963492712443015,0.01084415047540306,0.916412213740458,0.2664863036861684,0.6402212389380532,1.0519191218600903,1.0570696347181734
3328,0.28418141592920354,0.4015736766809728,0.44418308340684104,0.4302103690079319,0.010604022546758901,0.31871463217461593,0.6657133778201461,0.5338160762370555,0.015742042166184373,0.6665076335877863,0.31743884567692476,0.2839233038348082,1.0274103309155922,1.0364949785312216
4072,0.28681415929203535,0.44944206008583687,0.3643634225227874,0.37338544660305784,0.009625672559569564,0.3189167340339531,0.6701620591039084,0.5295044055632379,0.014009094667217857,0.6717557251908397,0.2656746702739262,0.2868141592920354,1.023561011706798,1.0134350053465848
944,0.4159734513274337,0.3953648068669527,0.25827697735960004,0.33918841246120246,0.008980015372790163,0.31964430072756667,0.9714013346043852,0.3660391559848784,0.009043406366267054,0.9723282442748092,0.27189719310111593,0.41566371681415926,1.0235196921713017,1.0260265183043826
3744,0.28929203539823006,0.5211444921316167,0.33707733019700087,0.3421174847683642,0.010352036894696388,0.32303961196443004,0.6682554814108673,0.5313129822557827,0.015100454733360892,0.6696564885496183,0.2451132904971254,0.28960176991150444,1.0291961283642719,1.0161327120436874
3579,0.9424778761061944,0.9835479256080113,0.10860671231150498,0.303343898313435,0.28977709454265954,0.9707818454786925,0.7224567615416041,0.49074024314840325,0.12876631429752552,0.7242366412213738,0.2593361998164162,0.941150442477876,1.2283945844346886,1.2153900866225618
1238,0.41426991150442466,0.3977682403433476,0.2455748309320787,0.32397838832049664,0.008571099154496543,0.31940177849636214,0.9685414680648236,0.366986377832035,0.008656469615543614,0.9706106870229007,0.25782888062225223,0.4138053097345133,1.021203030775689,1.0264433565610507
324,0.2852654867256637,0.44163090128755367,0.40670391061452504,0.40640073571674906,0.010513451191391238,0.31940177849636214,0.6663489037178264,0.5336355547887471,0.01539313766019016,0.6669847328244275,0.2946229286438958,0.28526548672566376,1.029494249093459,1.0224063080241264
4080,0.2866592920353982,0.4384263233190272,0.36389297265510134,0.3632601448442349,0.009335126825518833,0.31915925626515756,0.6711153479504289,0.5302122288727686,0.013756097560975608,0.6711832061068702,0.26188704768346294,0.2865044247787611,1.0286887778608609,1.0209405306986021
3657,0.9710176991150441,0.9894134477825465,0.06873272566892091,0.20965168410162088,0.28139892390468874,0.9700889248181083,0.7464251668255479,0.4755226852126621,0.12099214551467549,0.7477099236641219,0.16955021981738244,0.9703982300884956,1.0814247963605046,1.2740060704499243
3956,0.4129793510324483,0.3556747734859323,0.31951386847005775,0.3978005134689812,0.010334998718934152,0.3193209377526273,0.9652049571020017,0.368177990040104,0.010566349731293922,0.9659669211195928,0.3314169766655394,0.41272123893805307,1.030032907766374,1.0322553851492193
3628,0.28353613569321534,0.39923700524558897,0.43575418994413406,0.42825612139326363,0.010209454265949271,0.31770412287793043,0.665713377820146,0.5337983797849224,0.015353451839603143,0.6666666666666667,0.3075188817495208,0.283665191740413,1.0178350686028654,1.0298505054681721
4083,0.9395280235988198,0.9859084406294707,0.09424679015975691,0.2883181974939648,0.28875224186523185,0.9700889248181082,0.7244995233555768,0.49022484666885163,0.12910293509714757,0.725031806615776,0.22207191973847365,0.9405604719764014,1.1628732456163091,1.2142060045079415
1416,0.2857300884955752,0.42300429184549354,0.3921199647162599,0.3834555696057018,0.009813989239046889,0.3189167340339531,0.669208770257388,0.532016228928424,0.014410913600661433,0.6688931297709922,0.2832600608725059,0.2858849557522124,1.0268546710120143,1.0290318255132112
3937,0.6248893805309732,0.5529566046733428,0.19347250808585706,0.379185346974748,0.01980015372790162,0.5303152789005658,0.8802033682872576,0.4035476223728009,0.013352625051674243,0.8812022900763359,0.3039116221395558,0.6251474926253687,1.069608331595618,1.0359472546946522
4182,0.28356194690265485,0.4069814020028612,0.4492796236401058,0.429070008046902,0.010847040737893929,0.31915925626515756,0.6634890371782649,0.5357308529641621,0.016077718065316247,0.66412213740458,0.32194792018938106,0.2834070796460177,1.0339744473870114,1.0414316954935536
3309,0.9046828908554572,0.9874105865522175,0.08648436734293835,0.25765720197723874,0.28292339226236235,0.9652384801940178,0.6982840800762631,0.5088253974387149,0.1302604381976023,0.69926844783715,0.19616728666441213,0.9036504424778762,1.2014669678199323,1.2112252786949211
2169,0.9325221238938051,0.9832618025751072,0.10417104213046581,0.3242802949435896,0.2707148347425058,0.9643723293682872,0.7231376821462616,0.4913924699052336,0.12100631902202798,0.7235550708833152,0.24793468283491957,0.934070796460177,1.2431317149220664,1.1845455893888395
1295,0.42300884955752216,0.9945636623748213,0.25597513336413663,0.29661668828929433,0.8428132205995389,0.8202448319667397,0.38485632575241724,0.9234172787922807,0.8358825961140968,0.38522355507088335,0.27091163824339337,0.42278761061946907,1.216163152040456,1.2011123799280838
3327,0.9614675516224189,0.9804005722460658,0.11700480250906595,0.3286147833084263,0.27287983602357163,0.9648342764753434,0.744359707658087,0.47644295309629364,0.1183546920214965,0.7449109414758269,0.2872280464434674,0.9617256637168142,1.175457397795976,1.2097505750756925
1459,0.6434734513274336,0.5019170243204578,0.15280211702440458,0.30931371422002535,0.011831667947732515,0.5005658852061439,0.9618684461391801,0.37027178672806216,0.007768499379909054,0.9625954198473281,0.24565437943862017,0.6433185840707965,1.0325171888574909,1.0617789545003882
3131,0.41917404129793506,0.9935860753457321,0.2905027932960894,0.3583622638617466,0.7694081475787856,0.8193209377526274,0.3817127422942484,0.9313082916174528,0.7759404712691196,0.38215648854961826,0.30346071468831015,0.41891592920353987,1.1110215141903443,1.144005877820608
1739,0.4169026548672566,0.9948211731044349,0.23451925904145837,0.31389355098287164,0.7462720983858571,0.8097817299919159,0.38427073403241174,0.9248123154346816,0.7500620090946671,0.3847328244274809,0.2478187352045992,0.417212389380531,1.0507097586427967,1.1217598008292644
2346,0.28557522123893814,0.42580829756795424,0.3864745663040282,0.38244395907575585,0.009550345887778632,0.31843168957154416,0.6701620591039084,0.5308074396810045,0.01422240595287309,0.6702290076335878,0.27595536016232664,0.2855752212389381,1.02567021615955,1.0249966828082537
44,0.41070796460176984,0.3771387696709585,0.30038224051749485,0.38644441889872405,0.010109915449654113,0.31964430072756667,0.9590085795996185,0.37072991373293807,0.010253823894171147,0.9583969465648854,0.3143726750084545,0.4110176991150444,1.0313025597843226,1.0235714092243637
3764,0.40884955752212376,0.40217453505007156,0.26086445163187294,0.3266950224163697,0.008926210607225213,0.3155214227970897,0.9666348903717825,0.36758269638989854,0.00926167837949566,0.9706106870229007,0.2672979370984105,0.40884955752212393,1.0275318270219156,1.0361286508444802
3721,0.6433185840707963,0.5513876967095851,0.16279917671273156,0.33007931946200714,0.017755572636433514,0.5236054971705739,0.9189704480457577,0.3879752958540515,0.011543613063249277,0.9192748091603054,0.2651335813324315,0.6426991150442478,1.0505936571700571,1.0562353327258225
581,0.41426991150442477,0.9930853600381498,0.3040282269920611,0.3613978618231981,0.7792723545990266,0.8156831042845594,0.378932316491897,0.936754538936853,0.7871021083092188,0.37913486005089064,0.3181152068537932,0.4137536873156342,1.0912888846105089,1.1533324606431161
3723,0.9563053097345132,0.9835717691940867,0.10963442124865234,0.3191018124688662,0.2927875992826031,0.9680679062247372,0.7372100413091832,0.4831432552618278,0.1292682926829268,0.7375954198473282,0.26265359035058056,0.9560471976401181,1.1005456600183603,1.2107071112692358
1767,0.9485619469026548,0.9822365283738673,0.11286876408899342,0.3590297735371882,0.28023315398411486,0.9723120452708163,0.7276771528439783,0.4881368271195216,0.12364613476643241,0.729643765903308,0.2721226468267387,0.9490781710914454,1.1518514137342175,1.1717189249184865
