ACYC-1,AFREQ-1,EXEC-1,FREQ-1,INST-1,INSTnom-1,INSTnom%-1,IPC-1,L2HIT-1,L2MISS-1,L2MPI-1,L3HIT-1,L3MISS-1,L3MPI-1,PhysIPC-1,PhysIPC%-1,READ-1,TIME(ticks)-1,WRITE-1,ACYC-2,AFREQ-2,EXEC-2,FREQ-2,INST-2,INSTnom-2,INSTnom%-2,IPC-2,L2HIT-2,L2MISS-2,L2MPI-2,L3HIT-2,L3MISS-2,L3MPI-2,PhysIPC-2,PhysIPC%-2,READ-2,TIME(ticks)-2,WRITE-2,ACYC-C,AFREQ-C,EXEC-C,FREQ-C,INST-C,INSTnom-C,INSTnom%-C,IPC-C,L2HIT-C,L2MISS-C,L2MPI-C,L3HIT-C,L3MISS-C,L3MPI-C,PhysIPC-C,PhysIPC%-C,READ-C,TIME(ticks)-C,WRITE-C
2329.28571429,1.0463809523799998,0.34342857142899996,0.137904761905,5798.33333333,0.6868095238099999,17.1714285714,2.4952380952400004,0.9501904761900001,0.291661904762,4.85254761905e-05,0.795976190476,0.0370378571429,6.27814285714e-06,4.990476190480001,124.73809523799999,0.298023809524,2110.0,0.017236261904799998,13380.0,0.9738,0.8855,0.7955,14920.0,1.7719999999999998,44.27,1.1129,0.1867,103.33,0.006867,0.9996,0.03955,2.6239999999999998e-06,2.226,55.65,0.3009,2104.0,0.016083,15201.515151499998,0.959590909091,1.0541818181799998,0.896242424242,17887.8787879,2.1087878787900003,52.713636363599996,1.17803030303,0.17256060606100002,135.824242424,0.00758666666667,0.999590909091,0.0500639393939,2.8198939393900003e-06,2.3554545454499998,58.893939393900006,0.308136363636,2119.24242424,0.0186254545455
2329.28571429,1.0463809523799998,0.34342857142899996,0.137904761905,5798.33333333,0.6868095238099999,17.1714285714,2.4952380952400004,0.9501904761900001,0.291661904762,4.85254761905e-05,0.795976190476,0.0370378571429,6.27814285714e-06,4.990476190480001,124.73809523799999,0.298023809524,2110.0,0.017236261904799998,10910.0,1.0338,0.9386,0.6472,15840.0,1.876,46.93,1.453,0.2216,70.06,0.004422,0.9996,0.041667,2.6441000000000002e-06,2.903,72.58,0.305,2110.0,0.02037,12910.6382979,1.0121914893600001,1.1338297872299998,0.76370212766,19170.212766,2.26723404255,56.6829787234,1.4842553191499999,0.24517021276599998,69.77872340430001,0.0036329787234,0.9994255319149999,0.0390906382979,2.0442978723400003e-06,2.96723404255,74.1978723404,0.302042553191,2112.55319149,0.017221489361700003
2329.28571429,1.0463809523799998,0.34342857142899996,0.137904761905,5798.33333333,0.6868095238099999,17.1714285714,2.4952380952400004,0.9501904761900001,0.291661904762,4.85254761905e-05,0.795976190476,0.0370378571429,6.27814285714e-06,4.990476190480001,124.73809523799999,0.298023809524,2110.0,0.017236261904799998,10690.0,1.048,1.137,0.633,19180.0,2.276,56.86,1.8,0.8893,7.655,0.0003984,0.9945,0.043858999999999995,2.2665000000000002e-06,3.6010000000000004,89.98,0.3061,2110.0,0.0182674,12418.3673469,1.0224081632700002,1.2483673469399998,0.737448979592,21044.8979592,2.49755102041,62.4448979592,1.69448979592,0.702306122449,25.008163265300002,0.0011837755102,0.9984285714290001,0.0390587755102,1.8645306122400002e-06,3.39163265306,84.7673469388,0.301591836735,2104.69387755,0.017455510204099998
2329.28571429,1.0463809523799998,0.34342857142899996,0.137904761905,5798.33333333,0.6868095238099999,17.1714285714,2.4952380952400004,0.9501904761900001,0.291661904762,4.85254761905e-05,0.795976190476,0.0370378571429,6.27814285714e-06,4.990476190480001,124.73809523799999,0.298023809524,2110.0,0.017236261904799998,10468.888888899999,0.9886666666670001,0.805777777778,0.62,13611.111111100001,1.61222222222,40.277777777800004,1.29888888889,0.871,9.38222222222,0.000688888888889,0.974111111111,0.035344444444400006,2.58333333333e-06,2.60111111111,64.9777777778,0.30244444444400004,2111.11111111,0.0169733333333,12895.6521739,1.0101521739100001,1.09032608696,0.763347826087,18413.0434783,2.18043478261,54.5152173913,1.4291304347799998,0.9035434782610001,7.959434782610001,0.0004389878260869999,0.9640434782610001,0.0446260869565,2.42265217391e-06,2.85913043478,71.4630434783,0.308369565217,2110.86956522,0.0190058695652
2329.28571429,1.0463809523799998,0.34342857142899996,0.137904761905,5798.33333333,0.6868095238099999,17.1714285714,2.4952380952400004,0.9501904761900001,0.291661904762,4.85254761905e-05,0.795976190476,0.0370378571429,6.27814285714e-06,4.990476190480001,124.73809523799999,0.298023809524,2110.0,0.017236261904799998,11930.0,1.0014,1.3459999999999999,0.7096,22620.0,2.6919999999999997,67.33,1.9,0.9233,5.666,0.00025069999999999997,0.9931,0.040872000000000006,1.837e-06,3.798,94.97,0.3033,2100.0,0.0189763,14671.6981132,1.01245283019,1.3741509434,0.872528301887,23124.5283019,2.74943396226,68.7452830189,1.5766037735799998,0.990471698113,0.41194339622599996,1.77709433962e-05,0.889471698113,0.0376433962264,1.62467924528e-06,3.15396226415,78.84905660380001,0.301867924528,2101.50943396,0.017239150943400002
2329.28571429,1.0463809523799998,0.34342857142899996,0.137904761905,5798.33333333,0.6868095238099999,17.1714285714,2.4952380952400004,0.9501904761900001,0.291661904762,4.85254761905e-05,0.795976190476,0.0370378571429,6.27814285714e-06,4.990476190480001,124.73809523799999,0.298023809524,2110.0,0.017236261904799998,8656.0,1.0133,0.9159999999999999,0.5151,15390.0,1.8330000000000002,45.8,1.7790000000000001,0.9838,0.9846,6.518e-05,0.9634,0.036371,2.4162e-06,3.557,88.94,0.3017,2100.0,0.0159255,10756.8181818,1.0074772727299999,1.05425,0.637590909091,17793.181818200002,2.10954545455,52.740909090900004,1.65522727273,0.980613636364,1.2680681818200001,7.17795454545e-05,0.916409090909,0.04043181818180001,2.26093181818e-06,3.31,82.75,0.30475,2107.5,0.019067272727299998
2329.28571429,1.0463809523799998,0.34342857142899996,0.137904761905,5798.33333333,0.6868095238099999,17.1714285714,2.4952380952400004,0.9501904761900001,0.291661904762,4.85254761905e-05,0.795976190476,0.0370378571429,6.27814285714e-06,4.990476190480001,124.73809523799999,0.298023809524,2110.0,0.017236261904799998,12840.0,1.0176,1.139,0.7557,19400.0,2.281,57.02,1.51,0.8564,15.85,0.0008187999999999998,0.9961,0.03322,1.7048e-06,3.0210000000000004,75.48,0.303,2125.0,0.016505000000000002,14917.857142899999,1.00835714286,1.19319642857,0.885428571429,20092.8571429,2.38517857143,59.6392857143,1.3476785714300001,0.8508928571430001,11.0778571429,0.000552321428571,0.991178571429,0.0392142857143,1.95496428571e-06,2.69589285714,67.39821428569999,0.304410714286,2106.07142857,0.0185744642857
2329.28571429,1.0463809523799998,0.34342857142899996,0.137904761905,5798.33333333,0.6868095238099999,17.1714285714,2.4952380952400004,0.9501904761900001,0.291661904762,4.85254761905e-05,0.795976190476,0.0370378571429,6.27814285714e-06,4.990476190480001,124.73809523799999,0.298023809524,2110.0,0.017236261904799998,15960.0,1.0199,1.264,0.948,21290.0,2.53,63.27,1.335,0.6772,24.29,0.0011405999999999999,0.9966,0.05042,2.3975e-06,2.6719999999999997,66.75,0.3115,2105.0,0.018414,15915.7142857,0.9603285714290001,1.2573,0.9460428571430001,21150.0,2.5157142857099997,62.8785714286,1.32842857143,0.593614285714,31.3642857143,0.00148557142857,0.9985571428569999,0.03698528571430001,1.77452857143e-06,2.6567142857099997,66.4128571429,0.301742857143,2101.42857143,0.0164122857143
2329.28571429,1.0463809523799998,0.34342857142899996,0.137904761905,5798.33333333,0.6868095238099999,17.1714285714,2.4952380952400004,0.9501904761900001,0.291661904762,4.85254761905e-05,0.795976190476,0.0370378571429,6.27814285714e-06,4.990476190480001,124.73809523799999,0.298023809524,2110.0,0.017236261904799998,7624.0,1.0126,0.7401,0.4535,12430.0,1.479,37.01,1.6340000000000001,0.8534,5.547000000000001,0.00044370000000000005,0.9072,0.03848,3.0519999999999997e-06,3.2680000000000002,81.69,0.3031,2100.0,0.018621000000000002,9795.90909091,1.01386363636,1.00247727273,0.5815,16909.0909091,2.00568181818,50.1454545455,1.72568181818,0.832681818182,6.2768181818199995,0.000373181818182,0.986522727273,0.0366259090909,2.16513636364e-06,3.45227272727,86.2977272727,0.302386363636,2105.22727273,0.017650227272700002
2329.28571429,1.0463809523799998,0.34342857142899996,0.137904761905,5798.33333333,0.6868095238099999,17.1714285714,2.4952380952400004,0.9501904761900001,0.291661904762,4.85254761905e-05,0.795976190476,0.0370378571429,6.27814285714e-06,4.990476190480001,124.73809523799999,0.298023809524,2110.0,0.017236261904799998,11360.0,0.9901,1.016,0.6744,17120.0,2.031,50.77,1.507,0.8214,8.347999999999999,0.0004913000000000001,0.9295,0.03637,2.1318e-06,3.013,75.35,0.3022,2105.0,0.016819,13901.886792500001,1.01498113208,1.17773584906,0.8263584905660001,19816.981132099998,2.3556603773599996,58.8830188679,1.4262264150900001,0.7687169811319999,12.2745283019,0.0006203773584909999,0.989433962264,0.0370522641509,1.87764150943e-06,2.85358490566,71.3226415094,0.303018867925,2102.64150943,0.0170486792453
