ACYC-1,AFREQ-1,EXEC-1,FREQ-1,INST-1,INSTnom-1,INSTnom%-1,IPC-1,L2HIT-1,L2MISS-1,L2MPI-1,L3HIT-1,L3MISS-1,L3MPI-1,PhysIPC-1,PhysIPC%-1,READ-1,TIME(ticks)-1,WRITE-1,ACYC-2,AFREQ-2,EXEC-2,FREQ-2,INST-2,INSTnom-2,INSTnom%-2,IPC-2,L2HIT-2,L2MISS-2,L2MPI-2,L3HIT-2,L3MISS-2,L3MPI-2,PhysIPC-2,PhysIPC%-2,READ-2,TIME(ticks)-2,WRITE-2,ACYC-C,AFREQ-C,EXEC-C,FREQ-C,INST-C,INSTnom-C,INSTnom%-C,IPC-C,L2HIT-C,L2MISS-C,L2MPI-C,L3HIT-C,L3MISS-C,L3MPI-C,PhysIPC-C,PhysIPC%-C,READ-C,TIME(ticks)-C,WRITE-C
2126.0,0.9388,0.1968,0.1244,3356.0,0.3936,9.838,1.5759999999999998,0.4662,3.2680000000000002,0.0009962,0.3468,2.156,0.0006624,3.1519999999999997,78.74,1.003,2132.0,0.045360000000000004,6744.0,1.0490000000000002,0.6461,0.3958,11010.0,1.2919999999999998,32.3,1.632,0.2122,65.32,0.005933,0.9995,0.045360000000000004,4.139e-06,3.265,81.64,0.3085,2130.0,0.021,8886.0,1.0270000000000001,0.8394,0.5212,14320.0,1.6780000000000002,41.96,1.6119999999999999,0.3098,58.12,0.004065999999999999,0.9590000000000001,2.394,0.00016754,3.22,80.52,1.0816,2130.0,0.05160599999999999
2126.0,0.9388,0.1968,0.1244,3356.0,0.3936,9.838,1.5759999999999998,0.4662,3.2680000000000002,0.0009962,0.3468,2.156,0.0006624,3.1519999999999997,78.74,1.003,2132.0,0.045360000000000004,12510.0,0.987,1.187,0.7451,19940.0,2.372,59.31,1.594,0.9145,4.7034,0.00024317,0.9551,0.040333999999999995,2.0332e-06,3.1860000000000004,79.66,0.3058,2101.0,0.015205000000000002,15633.333333300001,1.0466666666700002,1.20666666667,0.9209999999999999,20466.6666667,2.41166666667,60.3,1.3083333333299998,0.8640000000000001,12.7166666667,0.000621333333333,0.5685,2.095,0.000101833333333,2.61833333333,65.46666666670001,0.9835,2118.33333333,0.04977833333330001
2126.0,0.9388,0.1968,0.1244,3356.0,0.3936,9.838,1.5759999999999998,0.4662,3.2680000000000002,0.0009962,0.3468,2.156,0.0006624,3.1519999999999997,78.74,1.003,2132.0,0.045360000000000004,13900.0,1.0308,1.0315,0.828,17340.0,2.065,51.61,1.249,0.7324,49.85,0.002877,0.9994,0.035572,2.0330000000000003e-06,2.499,62.45,0.2985,2100.0,0.013619999999999998,15333.333333300001,0.983,0.9838333333329999,0.9053333333329999,16650.0,1.96666666667,49.15,1.085,0.6828333333329999,52.7833333333,0.00317,0.9558333333329999,1.94166666667,0.00011715,2.17,54.3,0.9135,2115.0,0.047139999999999994
2126.0,0.9388,0.1968,0.1244,3356.0,0.3936,9.838,1.5759999999999998,0.4662,3.2680000000000002,0.0009962,0.3468,2.156,0.0006624,3.1519999999999997,78.74,1.003,2132.0,0.045360000000000004,11510.0,1.0146,0.8059999999999999,0.6852,13540.0,1.611,40.3,1.18,0.7071,48.86,0.0036079999999999997,0.9991,0.038919999999999996,2.879e-06,2.36,58.97,0.3018,2100.0,0.016717,13850.0,1.0061666666700002,0.9301666666670001,0.813666666667,15833.333333300001,1.86333333333,46.55,1.14333333333,0.682,50.7,0.0032033333333300004,0.95,2.12666666667,0.0001351,2.28833333333,57.2,0.983,2128.33333333,0.04622666666669999
2126.0,0.9388,0.1968,0.1244,3356.0,0.3936,9.838,1.5759999999999998,0.4662,3.2680000000000002,0.0009962,0.3468,2.156,0.0006624,3.1519999999999997,78.74,1.003,2132.0,0.045360000000000004,8048.0,0.9978,0.7021,0.4789,11800.0,1.4040000000000001,35.12,1.4669999999999999,0.1682,135.0,0.01146,0.9998,0.03427,2.914e-06,2.9330000000000003,73.34,0.2971,2100.0,0.01566,10132.0,1.0116,0.8282,0.599,14020.0,1.656,41.4,1.3840000000000001,0.2184,127.26,0.009046,0.9818,2.24,0.0001618,2.7680000000000002,69.18,1.0172,2118.0,0.0547
2126.0,0.9388,0.1968,0.1244,3356.0,0.3936,9.838,1.5759999999999998,0.4662,3.2680000000000002,0.0009962,0.3468,2.156,0.0006624,3.1519999999999997,78.74,1.003,2132.0,0.045360000000000004,11320.0,0.988,0.9218,0.6701,15570.0,1.8419999999999999,46.08,1.3769999999999998,0.149,151.5,0.009753,0.9998,0.04013,2.5964999999999996e-06,2.752,68.8,0.2998,2112.0,0.016387,14583.333333300001,1.04166666667,1.0413333333299999,0.8556666666670001,17733.3333333,2.08333333333,52.05,1.21833333333,0.217,137.5,0.00777,0.9845,2.10166666667,0.00011813333333299998,2.43666666667,60.9,0.9796666666670001,2130.0,0.048215
2126.0,0.9388,0.1968,0.1244,3356.0,0.3936,9.838,1.5759999999999998,0.4662,3.2680000000000002,0.0009962,0.3468,2.156,0.0006624,3.1519999999999997,78.74,1.003,2132.0,0.045360000000000004,13080.0,1.0344,0.9197,0.7788,15450.0,1.839,45.99,1.181,0.7935,23.05,0.0014960999999999998,0.9961,0.040633999999999997,2.645e-06,2.362,59.06,0.3055,2100.0,0.019637,14383.333333300001,0.9735,0.9878333333329999,0.856166666667,16600.0,1.975,49.3666666667,1.1516666666700002,0.7995,18.65,0.0011243333333299998,0.757833333333,2.095,0.00012626666666700002,2.305,57.6333333333,0.9676666666670001,2100.0,0.04403333333330001
2126.0,0.9388,0.1968,0.1244,3356.0,0.3936,9.838,1.5759999999999998,0.4662,3.2680000000000002,0.0009962,0.3468,2.156,0.0006624,3.1519999999999997,78.74,1.003,2132.0,0.045360000000000004,10173.0,1.0070000000000001,1.208,0.6043,20350.0,2.416,60.39,2.002,0.7768,18.328,0.0008977000000000001,0.9985,0.031871,1.5582e-06,4.004,100.1,0.2966,2105.0,0.012877700000000002,12450.0,1.0195,1.1483333333299999,0.7378333333329999,19433.3333333,2.295,57.4,1.55833333333,0.842333333333,11.725,0.000601333333333,0.814666666667,2.065,0.00010651666666700001,3.11833333333,77.9333333333,0.9586666666670001,2111.66666667,0.04546666666669999
2126.0,0.9388,0.1968,0.1244,3356.0,0.3936,9.838,1.5759999999999998,0.4662,3.2680000000000002,0.0009962,0.3468,2.156,0.0006624,3.1519999999999997,78.74,1.003,2132.0,0.045360000000000004,15100.0,1.0024,1.237,0.8921,20900.0,2.469,61.75,1.39,0.696,26.95,0.001289,0.9986,0.032882,1.5591e-06,2.78,69.51,0.3011,2115.0,0.01662,16928.5714286,1.03342857143,1.26571428571,0.9991428571430001,21428.571428599997,2.53,63.2714285714,1.26857142857,0.7091428571430001,27.0714285714,0.00126142857143,0.903142857143,1.9571428571400002,9.17285714286e-05,2.5357142857099997,63.4142857143,0.900714285714,2117.14285714,0.043642857142900005
2126.0,0.9388,0.1968,0.1244,3356.0,0.3936,9.838,1.5759999999999998,0.4662,3.2680000000000002,0.0009962,0.3468,2.156,0.0006624,3.1519999999999997,78.74,1.003,2132.0,0.045360000000000004,8211.0,0.9873,1.0021,0.4862,16880.0,1.999,50.01,2.059,0.9904,0.3238,1.9312e-05,0.8466,0.03244,1.9347e-06,4.1160000000000005,102.86,0.2999,2110.0,0.01493,10766.6666667,1.0335,1.1416666666700002,0.627666666667,19583.3333333,2.28333333333,57.0666666667,1.8216666666699999,0.914,3.51,0.000182066666667,0.39399999999999996,2.084,0.00010758333333299999,3.64166666667,91.0166666667,0.980333333333,2148.33333333,0.04903833333330001
2471.42857143,1.0372857142899998,0.230571428571,0.146,3901.42857143,0.460714285714,11.5128571429,1.5957142857100002,0.497285714286,2.67142857143,0.0007045714285710002,0.365571428571,1.70571428571,0.000453571428571,3.19,79.7571428571,0.854857142857,2115.71428571,0.04081428571430001,12450.0,0.9794,1.1556,0.7414,19430.0,2.313,57.83,1.561,0.8683,6.185,0.0003179,0.8808,0.03871,2.0054e-06,3.1189999999999998,78.02,0.3034,2100.0,0.018004,15575.0,1.04375,1.23,0.91625,20912.5,2.45875,61.5,1.34125,0.750125,12.675,0.00061,0.777625,1.54375,7.51125e-05,2.685,67.1125,0.805875,2122.5,0.039682499999999996
2471.42857143,1.0372857142899998,0.230571428571,0.146,3901.42857143,0.460714285714,11.5128571429,1.5957142857100002,0.497285714286,2.67142857143,0.0007045714285710002,0.365571428571,1.70571428571,0.000453571428571,3.19,79.7571428571,0.854857142857,2115.71428571,0.04081428571430001,8015.0,0.9863,0.6855,0.4758,11553.0,1.371,34.25,1.4409999999999998,0.207,136.0,0.01179,0.9998,0.035926,3.1064e-06,2.88,72.03,0.2984,2105.0,0.016884,10224.285714299998,1.0070000000000001,0.847714285714,0.602714285714,14357.142857100001,1.69571428571,42.385714285700004,1.40857142857,0.22528571428599997,132.571428571,0.009225714285709999,0.9888571428569999,1.52214285714,0.00010637142857100002,2.81857142857,70.4285714286,0.797142857143,2117.14285714,0.0383942857143
2471.42857143,1.0372857142899998,0.230571428571,0.146,3901.42857143,0.460714285714,11.5128571429,1.5957142857100002,0.497285714286,2.67142857143,0.0007045714285710002,0.365571428571,1.70571428571,0.000453571428571,3.19,79.7571428571,0.854857142857,2115.71428571,0.04081428571430001,11543.0,0.9898,0.9262,0.6737,15880.0,1.854,46.31,1.375,0.2081,114.08,0.007145,0.9997,0.035021,2.1795e-06,2.7539999999999996,68.85,0.3013,2142.0,0.0115289,14187.5,1.017625,1.068,0.839625,18037.5,2.13875,53.4125,1.27375,0.148375,169.25,0.0093925,0.991125,1.4725,8.18125e-05,2.5475,63.6875,0.772125,2117.5,0.0391625
2471.42857143,1.0372857142899998,0.230571428571,0.146,3901.42857143,0.460714285714,11.5128571429,1.5957142857100002,0.497285714286,2.67142857143,0.0007045714285710002,0.365571428571,1.70571428571,0.000453571428571,3.19,79.7571428571,0.854857142857,2115.71428571,0.04081428571430001,13200.0,1.0490000000000002,1.0027,0.7843,16910.0,2.006,50.16,1.2790000000000001,0.9042,8.62,0.0005061,0.9428,0.030612999999999998,1.8078e-06,2.5580000000000003,63.99,0.3007,2106.0,0.014129,14685.7142857,0.976,1.01885714286,0.8621428571430001,17357.1428571,2.0357142857099997,50.9142857143,1.1828571428599999,0.8654285714290001,11.784285714300001,0.000681142857143,0.629285714286,1.49257142857,8.67714285714e-05,2.36142857143,59.071428571400006,0.7948571428569999,2130.0,0.042085714285699995
2471.42857143,1.0372857142899998,0.230571428571,0.146,3901.42857143,0.460714285714,11.5128571429,1.5957142857100002,0.497285714286,2.67142857143,0.0007045714285710002,0.365571428571,1.70571428571,0.000453571428571,3.19,79.7571428571,0.854857142857,2115.71428571,0.04081428571430001,13510.0,1.0192,1.0196,0.7989,17230.0,2.041,51.0,1.278,0.7041,52.68,0.003057,0.9992,0.044305000000000004,2.5427000000000002e-06,2.559,63.92,0.3056,2112.0,0.018627,16300.0,1.01877777778,1.12333333333,0.943888888889,19344.4444444,2.24333333333,56.0888888889,1.18888888889,0.7513333333329999,38.9,0.00201,0.9587777777779999,1.2919999999999998,6.790000000000001e-05,2.38,59.45555555560001,0.704333333333,2155.55555556,0.034884444444400003
2471.42857143,1.0372857142899998,0.230571428571,0.146,3901.42857143,0.460714285714,11.5128571429,1.5957142857100002,0.497285714286,2.67142857143,0.0007045714285710002,0.365571428571,1.70571428571,0.000453571428571,3.19,79.7571428571,0.854857142857,2115.71428571,0.04081428571430001,10421.0,1.0186,1.1287,0.6144,19150.0,2.259,56.45,1.8359999999999999,0.8967,6.702000000000001,0.0003418,0.9946,0.031827,1.6552e-06,3.673,91.82,0.2995,2121.0,0.014886000000000002,12150.0,0.9855,1.0975,0.714625,18700.0,2.1975,54.9625,1.53625,0.86525,8.26375,0.000434875,0.780375,1.4325,7.68625e-05,3.07625,76.8875,0.7695,2118.75,0.0386125
