ACYC-1,AFREQ-1,EXEC-1,FREQ-1,INST-1,INSTnom-1,INSTnom%-1,IPC-1,L2HIT-1,L2MISS-1,L2MPI-1,L3HIT-1,L3MISS-1,L3MPI-1,PhysIPC-1,PhysIPC%-1,READ-1,TIME(ticks)-1,WRITE-1,ACYC-2,AFREQ-2,EXEC-2,FREQ-2,INST-2,INSTnom-2,INSTnom%-2,IPC-2,L2HIT-2,L2MISS-2,L2MPI-2,L3HIT-2,L3MISS-2,L3MPI-2,PhysIPC-2,PhysIPC%-2,READ-2,TIME(ticks)-2,WRITE-2,ACYC-C,AFREQ-C,EXEC-C,FREQ-C,INST-C,INSTnom-C,INSTnom%-C,IPC-C,L2HIT-C,L2MISS-C,L2MPI-C,L3HIT-C,L3MISS-C,L3MPI-C,PhysIPC-C,PhysIPC%-C,READ-C,TIME(ticks)-C,WRITE-C
2503.33333333,0.7188333333329999,0.14805,0.148866666667,2489.66666667,0.2965,7.41,0.9598333333329999,0.6968333333329999,4.145,0.0016366666666700002,0.6851666666670001,1.23916666667,0.000587,1.92166666667,48.0166666667,1.85833333333,2100.0,1.4025,7662.0,0.7506,0.7037,0.4553,11840.0,1.406,35.19,1.547,0.2013,97.07,0.008164,0.9997,0.031729,2.6612e-06,3.093,77.32,0.2958,2103.0,0.007598899999999999,10806.6666667,0.759888888889,0.6571111111110001,0.629666666667,11265.555555600002,1.31333333333,32.8555555556,1.057,0.21166666666700001,113.555555556,0.010201111111100001,0.992,0.959444444444,8.65555555556e-05,2.1122222222200002,52.8444444444,1.38877777778,2144.44444444,0.9607777777779999
2503.33333333,0.7188333333329999,0.14805,0.148866666667,2489.66666667,0.2965,7.41,0.9598333333329999,0.6968333333329999,4.145,0.0016366666666700002,0.6851666666670001,1.23916666667,0.000587,1.92166666667,48.0166666667,1.85833333333,2100.0,1.4025,11180.0,0.7559,0.7783,0.6654,13090.0,1.5590000000000002,38.92,1.169,0.18600000000000003,62.31,0.0047799999999999995,0.9994,0.03913,2.955e-06,2.3409999999999997,58.54,0.3007,2100.0,0.016618,12825.0,0.76,0.7941666666670001,0.756833333333,13441.666666699999,1.5875,39.7,1.0491666666700001,0.286916666667,53.55,0.00395416666667,0.9886666666670001,0.59375,4.31791666667e-05,2.0975,52.4333333333,1.1524166666700002,2118.33333333,0.7299166666670001
2503.33333333,0.7188333333329999,0.14805,0.148866666667,2489.66666667,0.2965,7.41,0.9598333333329999,0.6968333333329999,4.145,0.0016366666666700002,0.6851666666670001,1.23916666667,0.000587,1.92166666667,48.0166666667,1.85833333333,2100.0,1.4025,11590.0,0.7578,0.9176,0.6904,15420.0,1.835,45.87,1.329,0.7942,9.474,0.0006138,0.9923,0.037198,2.4244e-06,2.658,66.48,0.3018,2100.0,0.016597999999999998,12820.0,0.76,0.8324666666670001,0.753533333333,14133.333333300001,1.6640000000000001,41.626666666700004,1.1048,0.8296,6.525333333330001,0.00046419999999999995,0.8679333333329999,0.483406666667,3.2016e-05,2.2119999999999997,55.2866666667,0.9938,2124.66666667,0.5836
2503.33333333,0.7188333333329999,0.14805,0.148866666667,2489.66666667,0.2965,7.41,0.9598333333329999,0.6968333333329999,4.145,0.0016366666666700002,0.6851666666670001,1.23916666667,0.000587,1.92166666667,48.0166666667,1.85833333333,2100.0,1.4025,8102.0,0.76,0.6245,0.4801,10525.0,1.249,31.22,1.301,0.6914,14.4,0.00137,0.9899,0.03809,3.5869999999999997e-06,2.6,65.02,0.3055,2108.0,0.017261000000000002,10842.2222222,0.759666666667,0.669222222222,0.633,11455.555555600002,1.33777777778,33.4555555556,1.07344444444,0.818444444444,9.32777777778,0.000818111111111,0.7773333333329999,0.959111111111,8.52888888889e-05,2.14333333333,53.6222222222,1.40788888889,2135.55555556,0.9590000000000001
2503.33333333,0.7188333333329999,0.14805,0.148866666667,2489.66666667,0.2965,7.41,0.9598333333329999,0.6968333333329999,4.145,0.0016366666666700002,0.6851666666670001,1.23916666667,0.000587,1.92166666667,48.0166666667,1.85833333333,2100.0,1.4025,8084.0,0.7519,0.8267,0.4793,13960.0,1.6540000000000001,41.34,1.725,0.3235,34.61,0.0024920000000000003,0.9986,0.04584,3.459e-06,3.447,86.19,0.3045,2108.0,0.019790000000000002,11380.8333333,0.757833333333,0.7843333333329999,0.667333333333,13358.3333333,1.57,39.2083333333,1.19833333333,0.26541666666700003,58.6916666667,0.004405,0.989333333333,0.694191666667,5.09225e-05,2.3975,59.9416666667,1.1285,2125.83333333,0.724016666667
2503.33333333,0.7188333333329999,0.14805,0.148866666667,2489.66666667,0.2965,7.41,0.9598333333329999,0.6968333333329999,4.145,0.0016366666666700002,0.6851666666670001,1.23916666667,0.000587,1.92166666667,48.0166666667,1.85833333333,2100.0,1.4025,8240.0,0.757111111111,0.599777777778,0.479222222222,10321.111111100001,1.19888888889,29.9888888889,1.25,0.208222222222,106.72222222200001,0.0103444444444,0.999888888889,0.0325188888889,3.0994444444400004e-06,2.5044444444400003,62.5888888889,0.302555555556,2148.88888889,0.00882444444444,10697.5,0.754875,0.61,0.626375,10420.0,1.22125,30.5,0.977125,0.26,100.925,0.00984,0.989625,1.04625,0.000102475,1.9525,48.8125,1.52825,2133.75,1.079625
2503.33333333,0.7188333333329999,0.14805,0.148866666667,2489.66666667,0.2965,7.41,0.9598333333329999,0.6968333333329999,4.145,0.0016366666666700002,0.6851666666670001,1.23916666667,0.000587,1.92166666667,48.0166666667,1.85833333333,2100.0,1.4025,4888.0,0.7525,0.5235,0.2892,8851.0,1.0472,26.18,1.8119999999999998,0.9774,0.4718,5.382e-05,0.9256,0.034111,3.9041000000000004e-06,3.623,90.55,0.3016,2114.0,0.0120448,7201.66666667,0.76,0.627666666667,0.425666666667,10618.3333333,1.255,31.4166666667,1.48833333333,0.8416666666670001,6.84833333333,0.0006285,0.8188333333329999,1.3106666666700002,0.000122166666667,2.97166666667,74.3333333333,1.849,2113.33333333,1.37766666667
2503.33333333,0.7188333333329999,0.14805,0.148866666667,2489.66666667,0.2965,7.41,0.9598333333329999,0.6968333333329999,4.145,0.0016366666666700002,0.6851666666670001,1.23916666667,0.000587,1.92166666667,48.0166666667,1.85833333333,2100.0,1.4025,11366.6666667,0.76,0.9752222222220001,0.667888888889,16577.777777799998,1.95,48.7222222222,1.45888888889,0.8490000000000001,4.84555555556,0.000292333333333,0.820777777778,0.0357444444444,2.12833333333e-06,2.92111111111,73.0,0.303333333333,2124.44444444,0.0166611111111,12862.5,0.76,0.8433125,0.7580625,14281.25,1.686875,42.1625,1.1125,0.879125,4.868125,0.0003343125,0.8291875,0.40209375,2.648875e-05,2.225625,55.64375,0.9221875,2117.5,0.53821875
2503.33333333,0.7188333333329999,0.14805,0.148866666667,2489.66666667,0.2965,7.41,0.9598333333329999,0.6968333333329999,4.145,0.0016366666666700002,0.6851666666670001,1.23916666667,0.000587,1.92166666667,48.0166666667,1.85833333333,2100.0,1.4025,11120.0,0.76,0.8995,0.6612,15150.0,1.7990000000000002,44.98,1.361,0.9174,3.9930000000000003,0.00026430000000000003,0.991,0.037892,2.501e-06,2.727,68.13,0.3024,2104.0,0.01377,12807.692307700001,0.7599230769230001,0.892538461538,0.7550769230769999,15146.1538462,1.78538461538,44.6307692308,1.18307692308,0.955076923077,3.26538461538,0.00021397692307700004,0.8660769230769999,0.550923076923,3.42184615385e-05,2.36538461538,59.1461538462,1.06276923077,2120.0,0.660369230769
2503.33333333,0.7188333333329999,0.14805,0.148866666667,2489.66666667,0.2965,7.41,0.9598333333329999,0.6968333333329999,4.145,0.0016366666666700002,0.6851666666670001,1.23916666667,0.000587,1.92166666667,48.0166666667,1.85833333333,2100.0,1.4025,9395.0,0.76,0.9098,0.5589,15290.0,1.82,45.49,1.629,0.9583,3.233,0.00021160000000000002,0.993,0.023901,1.5737999999999999e-06,3.261,81.49,0.2931,2100.0,0.0068433999999999995,11788.888888899999,0.7593333333329999,0.814555555556,0.691222222222,13844.4444444,1.62777777778,40.7333333333,1.17888888889,0.924888888889,4.79011111111,0.00034619999999999996,0.833444444444,0.931888888889,6.74111111111e-05,2.36,58.9777777778,1.39266666667,2123.33333333,0.956333333333
