ACYC-1,AFREQ-1,EXEC-1,FREQ-1,INST-1,INSTnom-1,INSTnom%-1,IPC-1,L2HIT-1,L2MISS-1,L2MPI-1,L3HIT-1,L3MISS-1,L3MPI-1,PhysIPC-1,PhysIPC%-1,READ-1,TIME(ticks)-1,WRITE-1,ACYC-2,AFREQ-2,EXEC-2,FREQ-2,INST-2,INSTnom-2,INSTnom%-2,IPC-2,L2HIT-2,L2MISS-2,L2MPI-2,L3HIT-2,L3MISS-2,L3MPI-2,PhysIPC-2,PhysIPC%-2,READ-2,TIME(ticks)-2,WRITE-2,ACYC-C,AFREQ-C,EXEC-C,FREQ-C,INST-C,INSTnom-C,INSTnom%-C,IPC-C,L2HIT-C,L2MISS-C,L2MPI-C,L3HIT-C,L3MISS-C,L3MPI-C,PhysIPC-C,PhysIPC%-C,READ-C,TIME(ticks)-C,WRITE-C
1908.33333333,0.7533333333329999,0.118816666667,0.11375,1999.16666667,0.23783333333299997,5.943333333330001,1.07533333333,0.678666666667,2.975,0.00186683333333,0.6505,1.25316666667,0.000817166666667,2.14833333333,53.7,1.89333333333,2100.0,1.44916666667,11250.0,0.7576,0.9373,0.6689,15780.0,1.8769999999999998,46.92,1.402,0.9035,4.98,0.0003185,0.8996,0.031431,2.0025e-06,2.807,70.15,0.2991,2101.0,0.010543,12928.5714286,0.76,0.962571428571,0.7558571428569999,16514.2857143,1.9242857142900003,48.1428571429,1.27285714286,0.852,5.84857142857,0.000353714285714,0.629,0.788628571429,4.65128571429e-05,2.54857142857,63.7,1.6318571428600002,2141.42857143,1.22385714286
1908.33333333,0.7533333333329999,0.118816666667,0.11375,1999.16666667,0.23783333333299997,5.943333333330001,1.07533333333,0.678666666667,2.975,0.00186683333333,0.6505,1.25316666667,0.000817166666667,2.14833333333,53.7,1.89333333333,2100.0,1.44916666667,5894.0,0.76,0.5434,0.3485,9189.0,1.088,27.16,1.5630000000000002,0.7595,16.8,0.001829,0.9972,0.04226,4.598e-06,3.1210000000000004,78.03,0.3057,2114.0,0.019174,7286.66666667,0.76,0.603833333333,0.4335,10156.6666667,1.20666666667,30.1833333333,1.39333333333,0.873166666667,9.601666666669999,0.000952833333333,0.8759999999999999,1.29733333333,0.000128733333333,2.78833333333,69.7,1.8880000000000001,2100.0,1.44333333333
1908.33333333,0.7533333333329999,0.118816666667,0.11375,1999.16666667,0.23783333333299997,5.943333333330001,1.07533333333,0.678666666667,2.975,0.00186683333333,0.6505,1.25316666667,0.000817166666667,2.14833333333,53.7,1.89333333333,2100.0,1.44916666667,8095.0,0.7588,0.8997,0.4811,15130.0,1.798,44.98,1.8719999999999999,0.7323,17.76,0.001174,0.9979,0.03537,2.337e-06,3.745,93.57,0.3002,2103.0,0.015880000000000002,9778.57142857,0.76,0.870285714286,0.581,14614.2857143,1.74142857143,43.5142857143,1.49571428571,0.7818571428569999,14.6571428571,0.000999428571429,0.9392857142859999,0.950285714286,6.28142857143e-05,2.99714285714,74.88571428569999,1.71371428571,2100.0,1.2524285714299999
1908.33333333,0.7533333333329999,0.118816666667,0.11375,1999.16666667,0.23783333333299997,5.943333333330001,1.07533333333,0.678666666667,2.975,0.00186683333333,0.6505,1.25316666667,0.000817166666667,2.14833333333,53.7,1.89333333333,2100.0,1.44916666667,11200.0,0.7522,0.8497,0.6639,14310.0,1.6980000000000002,42.47,1.28,0.6198,27.91,0.001953,0.9977,0.044018,3.1471e-06,2.559,63.99,0.3068,2106.0,0.020702,12671.4285714,0.76,0.831571428571,0.7541428571430001,13971.428571399998,1.66285714286,41.5857142857,1.1014285714299998,0.702285714286,22.4571428571,0.00160714285714,0.961,0.8281428571430001,5.90371428571e-05,2.2028571428599997,55.1142857143,1.61057142857,2100.0,1.19771428571
1908.33333333,0.7533333333329999,0.118816666667,0.11375,1999.16666667,0.23783333333299997,5.943333333330001,1.07533333333,0.678666666667,2.975,0.00186683333333,0.6505,1.25316666667,0.000817166666667,2.14833333333,53.7,1.89333333333,2100.0,1.44916666667,5811.0,0.7509,0.5299,0.3416,9008.0,1.0596,26.48,1.551,0.8178,9.222000000000001,0.0010216000000000001,0.9942,0.039389999999999994,4.5139999999999995e-06,3.1,77.52,0.3063,2125.0,0.018233000000000003,7605.0,0.76,0.612666666667,0.451166666667,10323.3333333,1.225,30.65,1.36333333333,0.781666666667,16.05,0.0015566666666700002,0.9209999999999999,1.2986666666700002,0.000123366666667,2.725,68.0833333333,1.8765,2106.66666667,1.44
1998.33333333,0.76,0.1237,0.118816666667,2080.0,0.24733333333299998,6.186666666669999,1.09266666667,0.702333333333,3.20833333333,0.0018788333333299998,0.639166666667,1.2641666666700002,0.000809833333333,2.1833333333300002,54.6,1.97,2100.0,1.49333333333,12630.0,0.7575,0.9286,0.7507,15630.0,1.858,46.44,1.238,0.7879,8.941,0.0005718,0.9823,0.025165,1.6108e-06,2.474,61.86,0.2959,2103.0,0.007999,12800.0,0.76,0.931125,0.757375,15737.5,1.86125,46.5375,1.2275,0.90475,5.87,0.0003748625,0.7585,0.7680625,4.86275e-05,2.4575,61.45,1.6119999999999999,2113.75,1.139625
1998.33333333,0.76,0.1237,0.118816666667,2080.0,0.24733333333299998,6.186666666669999,1.09266666667,0.702333333333,3.20833333333,0.0018788333333299998,0.639166666667,1.2641666666700002,0.000809833333333,2.1833333333300002,54.6,1.97,2100.0,1.49333333333,12320.0,0.7589,0.9693,0.7314,16350.0,1.939,48.47,1.327,0.9047,6.941,0.00042469999999999997,0.9907,0.033476,2.0504e-06,2.6519999999999997,66.29,0.3005,2106.0,0.015518,12750.0,0.757125,0.951625,0.755,16100.0,1.90375,47.5875,1.26125,0.933375,4.91625,0.000304375,0.8275,0.74775,4.528625e-05,2.52125,63.05,1.5855,2106.25,1.129375
1998.33333333,0.76,0.1237,0.118816666667,2080.0,0.24733333333299998,6.186666666669999,1.09266666667,0.702333333333,3.20833333333,0.0018788333333299998,0.639166666667,1.2641666666700002,0.000809833333333,2.1833333333300002,54.6,1.97,2100.0,1.49333333333,9609.0,0.7558,0.7275,0.5693,12300.0,1.454,36.38,1.278,0.2045,53.55,0.0043560000000000005,0.9991,0.038547000000000005,3.0935e-06,2.5580000000000003,63.93,0.3014,2110.0,0.016771,11342.857142899999,0.76,0.7738571428569999,0.674428571429,13000.0,1.5471428571399999,38.7,1.15,0.26457142857099997,68.0,0.00524428571429,0.986,0.8715714285709999,6.68571428571e-05,2.2971428571400003,57.428571428599994,1.7541428571400002,2100.0,1.28514285714
1998.33333333,0.76,0.1237,0.118816666667,2080.0,0.24733333333299998,6.186666666669999,1.09266666667,0.702333333333,3.20833333333,0.0018788333333299998,0.639166666667,1.2641666666700002,0.000809833333333,2.1833333333300002,54.6,1.97,2100.0,1.49333333333,11366.6666667,0.756888888889,0.8427777777779999,0.6681111111110001,14344.4444444,1.68555555556,42.1666666667,1.26111111111,0.724444444444,16.9,0.00118355555556,0.996,0.0438,3.06788888889e-06,2.5244444444400003,63.0888888889,0.311,2125.55555556,0.0178388888889,13037.5,0.76,0.817875,0.75525,14125.0,1.63625,40.9,1.0825,0.663625,25.6,0.0018149999999999998,0.959125,0.797875,5.5700000000000005e-05,2.165,54.15,1.612625,2157.5,1.132375
1998.33333333,0.76,0.1237,0.118816666667,2080.0,0.24733333333299998,6.186666666669999,1.09266666667,0.702333333333,3.20833333333,0.0018788333333299998,0.639166666667,1.2641666666700002,0.000809833333333,2.1833333333300002,54.6,1.97,2100.0,1.49333333333,11107.0,0.7513,0.9539,0.6593,16060.0,1.9069999999999998,47.68,1.4469999999999998,0.8219,4.9239999999999995,0.0003089,0.9663,0.024391999999999997,1.5191e-06,2.89,72.28,0.2947,2103.0,0.007518,12712.5,0.759875,0.916125,0.7565,15400.0,1.83375,45.8125,1.21125,0.871625,8.21,0.000534125,0.7829999999999999,0.7976875,5.18175e-05,2.4225,60.55,1.611,2102.5,1.146375
1998.33333333,0.76,0.1237,0.118816666667,2080.0,0.24733333333299998,6.186666666669999,1.09266666667,0.702333333333,3.20833333333,0.0018788333333299998,0.639166666667,1.2641666666700002,0.000809833333333,2.1833333333300002,54.6,1.97,2100.0,1.49333333333,9378.0,0.7521,0.9146,0.5579,15380.0,1.829,45.73,1.6440000000000001,0.6852,17.09,0.0011087999999999998,0.9982,0.030036,1.95e-06,3.287,82.22,0.2959,2100.0,0.0076950000000000005,11242.857142899999,0.76,0.894428571429,0.663142857143,15142.857142899999,1.79,44.7285714286,1.35,0.665,21.1714285714,0.00139714285714,0.958,0.9551428571430001,6.14428571429e-05,2.7,67.4428571429,1.7818571428599999,2117.14285714,1.30857142857
