num,app,alongwith,budget,ind_exec,exec,config,slowdown_p,slowdown_gt,success_p,success_gt,raw_qos,qos
2,swaptions,swaptions/ferret,21.938838958740234,13.247070550918579,13.577156066894531,num-600000,1.3649450308146271,1.0249176234630277,True,True,97.11033760092391,0.7982135488174102
2,ferret,swaptions/ferret,1.9440078735351562,1.8949692249298096,1.9236726760864258,hash-8-itr-14-probe-16,1.0227655286709096,1.0151471859167946,True,True,100.0,1.0
2,bodytrack,swaptions/bodytrack,8.757810831069946,5.240943431854248,5.312500715255737,layer-5-particle-2266,1.009929788787399,1.013653511878523,True,True,4.106774678867604,0.8052045732258866
2,swaptions,swaptions/bodytrack,21.938838958740234,19.83025026321411,20.124467134475708,num-900000,1.0589456168595626,1.0148367704570718,True,True,98.44760252255469,0.8915953718683126
2,swaptions,swaptions/nn,21.938838958740234,17.648054838180542,20.87137794494629,num-800000,1.2130284490313183,1.182644667433392,True,True,97.31634315522797,0.8125990111953997
2,nn,swaptions/nn,21.02316689491272,14.150341987609863,14.798056602478027,batch-3-learning-1-regular-67,1.0208072738592175,1.0457737781486347,True,True,19.900000000000002,0.5423728813559323
2,swaptions,swaptions/facedetect,21.938838958740234,19.83025026321411,20.257808685302734,num-900000,1.034449752132642,1.0215609191217199,True,True,98.44760252255469,0.8915953718683126
2,facedetect,swaptions/facedetect,98.80850052833557,21.4960834980011,21.74062418937683,eyes-0-pyramid-9-selectivity-1,1.0117773519986555,1.0113760579409021,True,True,92.7307139386279,1.0
2,bodytrack,ferret/bodytrack,8.757810831069946,5.240943431854248,5.354053735733032,layer-5-particle-2266,1.223964738445021,1.0215820501307655,True,True,4.106774678867604,0.8052045732258866
2,ferret,ferret/bodytrack,1.9440078735351562,1.8949692249298096,1.9363787174224854,hash-8-itr-14-probe-16,1.0065171155160741,1.0218523298151239,True,True,100.0,1.0
2,ferret,ferret/nn,1.9440078735351562,1.7595577239990234,1.9024786949157715,hash-8-itr-7-probe-8,0.19071738460107746,1.0812255085283167,True,True,99.36078431372549,1.0
2,nn,ferret/nn,21.02316689491272,14.150341987609863,15.359569787979126,batch-3-learning-1-regular-67,1.0693306501017146,1.0854557297221559,True,True,21.7,0.6949152542372881
2,facedetect,ferret/facedetect,98.80850052833557,21.4960834980011,21.915684461593628,eyes-0-pyramid-9-selectivity-1,1.0921496562421926,1.019519879685597,True,True,92.7307139386279,1.0
2,ferret,ferret/facedetect,1.9440078735351562,1.8404779434204102,1.874065637588501,hash-8-itr-25-probe-12,1.0280625981932718,1.0182494412867944,True,True,99.68627450980392,1.0
