num,app,alongwith,budget,ind_exec,exec,config,slowdown_p,slowdown_gt,success_p,success_gt,raw_qos,qos
2,swaptions,swaptions/ferret,32.90825843811035,13.247070550918579,13.458369731903076,num-600000,2.0,1.0159506345325415,True,True,97.11033760092391,0.7982135488174102
2,ferret,swaptions/ferret,2.9160118103027344,1.4519774913787842,1.4775338172912598,hash-4-itr-17-probe-2,2.0,1.0176010482698374,True,True,77.61960784313726,1.0
2,bodytrack,swaptions/bodytrack,13.13671624660492,5.240943431854248,5.282612562179565,layer-5-particle-2266,2.0,1.007950692631417,True,True,4.106774678867604,0.8052045732258866
2,swaptions,swaptions/bodytrack,32.90825843811035,13.247070550918579,13.447630882263184,num-600000,2.0,1.0151399760855577,True,True,97.11033760092391,0.7982135488174102
2,swaptions,swaptions/nn,32.90825843811035,13.247070550918579,15.812352657318115,num-600000,2.0,1.1936490106653546,True,True,97.11033760092391,0.7982135488174102
2,nn,swaptions/nn,31.53475034236908,14.150341987609863,15.124013662338257,batch-3-learning-1-regular-67,2.0,1.0688090560341896,True,True,21.5,0.6779661016949152
2,swaptions,swaptions/facedetect,32.90825843811035,13.247070550918579,13.510039329528809,num-600000,2.0,1.0198510891596326,True,True,97.11033760092391,0.7982135488174102
2,facedetect,swaptions/facedetect,148.21275079250336,21.4960834980011,21.791714906692505,eyes-0-pyramid-9-selectivity-1,2.0,1.013752803328983,True,True,92.7307139386279,1.0
2,bodytrack,ferret/bodytrack,13.13671624660492,5.240943431854248,5.323313474655151,layer-5-particle-2266,2.0,1.0157166441256094,True,True,4.106774678867604,0.8052045732258866
2,ferret,ferret/bodytrack,2.9160118103027344,1.4519774913787842,1.4806311130523682,hash-4-itr-17-probe-2,2.0,1.0197342051400362,True,True,77.61960784313726,1.0
2,ferret,ferret/nn,2.9160118103027344,1.4519774913787842,1.537203073501587,hash-4-itr-17-probe-2,2.0,1.0586962143895724,True,True,77.61960784313726,1.0
2,nn,ferret/nn,31.53475034236908,14.150341987609863,15.107491731643677,batch-3-learning-1-regular-67,2.0,1.0676414566426664,True,True,20.9,0.6271186440677965
2,facedetect,ferret/facedetect,148.21275079250336,21.4960834980011,21.82540512084961,eyes-0-pyramid-9-selectivity-1,2.0,1.0153200755327887,True,True,92.7307139386279,1.0
2,ferret,ferret/facedetect,2.9160118103027344,1.4519774913787842,1.4804518222808838,hash-4-itr-17-probe-2,2.0,1.019610724733109,True,True,77.61960784313726,1.0
2,bodytrack,bodytrack/nn,13.13671624660492,5.240943431854248,6.14052939414978,layer-5-particle-2266,2.0,1.1716458065217579,True,True,4.106774678867604,0.8052045732258866
2,nn,bodytrack/nn,31.53475034236908,14.150341987609863,15.049433469772339,batch-3-learning-1-regular-67,2.0,1.0635384984299125,True,True,22.900000000000002,0.7966101694915255
2,bodytrack,bodytrack/facedetect,13.13671624660492,5.240943431854248,5.29912543296814,layer-5-particle-2266,2.0,1.0111014365772895,True,True,4.106774678867604,0.8052045732258866
2,facedetect,bodytrack/facedetect,148.21275079250336,21.4960834980011,21.77675223350525,eyes-0-pyramid-9-selectivity-1,2.0,1.0130567382439806,True,True,92.7307139386279,1.0
2,facedetect,nn/facedetect,148.21275079250336,21.4960834980011,24.399457931518555,eyes-0-pyramid-9-selectivity-1,2.0,1.1350652752064085,True,True,92.7307139386279,1.0
2,nn,nn/facedetect,31.53475034236908,14.150341987609863,14.83572268486023,batch-3-learning-1-regular-67,2.0,1.0484356277643672,True,True,22.0,0.7203389830508474
3,bodytrack,swaptions/ferret/bodytrack,13.13671624660492,2.857672691345215,2.9286303520202637,layer-3-particle-1833,3.0,1.0248305766052046,True,True,3.553656390542353,0.6845800113356241
3,swaptions,swaptions/ferret/bodytrack,32.90825843811035,6.642896413803101,6.769576787948608,num-300000,3.0,1.0190700511123856,True,True,96.20027589799918,0.7346635225411773
3,ferret,swaptions/ferret/bodytrack,2.9160118103027344,1.3722498416900635,1.408017873764038,hash-2-itr-12-probe-2,3.0,1.0260652477320913,False,True,0.0,0.0
3,swaptions,swaptions/ferret/nn,32.90825843811035,6.642896413803101,7.368704557418823,num-300000,3.0,1.1092607950513251,True,True,96.20027589799918,0.7346635225411773
3,ferret,swaptions/ferret/nn,2.9160118103027344,1.3722498416900635,1.4524288177490234,hash-2-itr-12-probe-2,3.0,1.0584288470095295,False,True,0.0,0.0
3,nn,swaptions/ferret/nn,31.53475034236908,12.970833778381348,13.712156295776367,batch-1-learning-12-regular-12,3.0,1.0571530350370066,False,True,0.0,0.0
3,swaptions,swaptions/ferret/facedetect,32.90825843811035,6.642896413803101,6.779839277267456,num-300000,3.0,1.0206149328446257,True,True,96.20027589799918,0.7346635225411773
3,facedetect,swaptions/ferret/facedetect,148.21275079250336,21.4960834980011,21.8952476978302,eyes-0-pyramid-9-selectivity-1,3.0,1.0185691593478514,True,True,92.7307139386279,1.0
3,ferret,swaptions/ferret/facedetect,2.9160118103027344,1.3722498416900635,1.4183673858642578,hash-2-itr-12-probe-2,3.0,1.0336072504970348,False,True,0.0,0.0
3,bodytrack,swaptions/bodytrack/nn,13.13671624660492,2.857672691345215,3.1845436096191406,layer-3-particle-1833,3.0,1.114383609873829,True,True,3.553656390542353,0.6845800113356241
3,swaptions,swaptions/bodytrack/nn,32.90825843811035,6.642896413803101,7.293537855148315,num-300000,3.0,1.0979454443988113,True,True,96.20027589799918,0.7346635225411773
3,nn,swaptions/bodytrack/nn,31.53475034236908,12.970833778381348,13.520162105560303,batch-1-learning-12-regular-12,3.0,1.0423510420813908,False,True,0.0,0.0
3,bodytrack,swaptions/bodytrack/facedetect,13.13671624660492,2.857672691345215,2.920692205429077,layer-3-particle-1833,3.0,1.0220527404257052,True,True,3.553656390542353,0.6845800113356241
3,swaptions,swaptions/bodytrack/facedetect,32.90825843811035,6.642896413803101,6.783333778381348,num-300000,3.0,1.0211409836658654,True,True,96.20027589799918,0.7346635225411773
3,facedetect,swaptions/bodytrack/facedetect,148.21275079250336,21.4960834980011,21.807199954986572,eyes-0-pyramid-9-selectivity-1,3.0,1.0144731693573112,True,True,92.7307139386279,1.0
3,swaptions,swaptions/nn/facedetect,32.90825843811035,6.642896413803101,7.2757720947265625,num-300000,3.0,1.0952710446618474,True,True,96.20027589799918,0.7346635225411773
3,facedetect,swaptions/nn/facedetect,148.21275079250336,21.4960834980011,23.409952878952026,eyes-0-pyramid-9-selectivity-1,3.0,1.0890333990900667,True,True,92.7307139386279,1.0
3,nn,swaptions/nn/facedetect,31.53475034236908,12.970833778381348,13.353646516799927,batch-1-learning-12-regular-12,3.0,1.0295133485602612,False,True,0.0,0.0
3,bodytrack,ferret/bodytrack/nn,13.13671624660492,2.857672691345215,3.253333568572998,layer-3-particle-1833,3.0,1.1384556315445387,True,True,3.553656390542353,0.6845800113356241
3,ferret,ferret/bodytrack/nn,2.9160118103027344,1.3722498416900635,1.4753365516662598,hash-2-itr-12-probe-2,3.0,1.0751224061714846,False,True,0.0,0.0
3,nn,ferret/bodytrack/nn,31.53475034236908,12.970833778381348,13.55709457397461,batch-1-learning-12-regular-12,3.0,1.0451983893718837,False,True,0.0,0.0
3,bodytrack,ferret/bodytrack/facedetect,13.13671624660492,2.857672691345215,2.9765734672546387,layer-3-particle-1833,3.0,1.041607555781153,True,True,3.553656390542353,0.6845800113356241
3,facedetect,ferret/bodytrack/facedetect,148.21275079250336,21.4960834980011,21.83043098449707,eyes-0-pyramid-9-selectivity-1,3.0,1.015553879223025,True,True,92.7307139386279,1.0
3,ferret,ferret/bodytrack/facedetect,2.9160118103027344,1.3722498416900635,1.4097719192504883,hash-2-itr-12-probe-2,3.0,1.0273434737760383,False,True,0.0,0.0
3,facedetect,ferret/nn/facedetect,148.21275079250336,21.4960834980011,23.648344039916992,eyes-0-pyramid-9-selectivity-1,3.0,1.100123380248129,True,True,92.7307139386279,1.0
3,ferret,ferret/nn/facedetect,2.9160118103027344,1.3722498416900635,1.4737029075622559,hash-2-itr-12-probe-2,3.0,1.073931920259683,False,True,0.0,0.0
3,nn,ferret/nn/facedetect,31.53475034236908,12.970833778381348,13.691672801971436,batch-1-learning-12-regular-12,3.0,1.0555738386526485,False,True,0.0,0.0
