num,app,budget,ind_exec,exec,config,slowdown_p,slowdown_gt,success_p,success_gt,raw_qos,qos
2,swaptions,17.551071166992188,13.247070550918579,13.456645488739014,num-600000,1.2238591524280449,1.0158204741957761,True,True,97.11033760092391,0.7982135488174102
2,ferret,1.555206298828125,1.4844436645507812,1.5096216201782227,hash-4-itr-19-probe-4,1.032345653311433,1.0169612065642524,True,True,79.12156862745098,1.0
2,bodytrack,7.006248664855957,5.240943431854248,5.298513412475586,layer-5-particle-2266,0.9899471431864919,1.0109846597983543,True,True,4.106774678867604,0.8052045732258866
2,swaptions,17.551071166992188,13.247070550918579,13.438093423843384,num-600000,1.0618756337940967,1.01442000872499,True,True,97.11033760092391,0.7982135488174102
2,swaptions,17.551071166992188,13.247070550918579,14.903193950653076,num-600000,1.1126163604690467,1.1250180855736183,True,True,97.11033760092391,0.7982135488174102
2,svm,13.628173637390137,13.449683904647827,13.815460443496704,batch-3-learning-56-regular-78,0.9932612283934582,1.0271959208440933,True,True,29.32,0.7108712413261372
2,swaptions,17.551071166992188,13.247070550918579,15.497356176376343,num-600000,1.0990674296931524,1.1698704341316974,True,True,97.11033760092391,0.7982135488174102
2,nn,16.818533515930177,14.150341987609863,14.800419807434082,batch-3-learning-1-regular-67,1.0571055671640328,1.0459407850632467,True,True,18.9,0.45762711864406763
2,swaptions,17.551071166992188,13.247070550918579,13.464335680007935,num-600000,1.0325035461785617,1.0164009943371435,True,True,97.11033760092391,0.7982135488174102
2,facedetect,79.04680042266845,21.4960834980011,21.795105934143066,eyes-0-pyramid-9-selectivity-1,1.032131588213593,1.0139105542723525,True,True,92.7307139386279,1.0
2,bodytrack,7.006248664855957,5.240943431854248,5.335207939147949,layer-5-particle-2266,0.9991673584138916,1.0179861714821734,True,True,4.106774678867604,0.8052045732258866
2,ferret,1.555206298828125,1.5067942142486572,1.546537160873413,hash-4-itr-14-probe-6,1.031422368019471,1.026375829060754,True,True,79.93333333333332,1.0
2,ferret,1.555206298828125,1.4519774913787842,1.5350375175476074,hash-4-itr-17-probe-2,1.0330617599606033,1.0572047615489895,True,True,77.61960784313726,1.0
2,svm,13.628173637390137,13.437995910644531,13.981109619140625,batch-3-learning-67-regular-78,1.0064294650885142,1.0404162727915314,True,True,27.400000000000002,0.5628373168851196
2,ferret,1.555206298828125,1.4519774913787842,1.5535166263580322,hash-4-itr-17-probe-2,1.0337745535804195,1.069931617798584,True,True,77.61960784313726,1.0
2,nn,16.818533515930177,14.150341987609863,15.060157775878906,batch-3-learning-1-regular-67,1.0639363797702268,1.0642963816044646,True,True,20.7,0.6101694915254237
2,facedetect,79.04680042266845,21.4960834980011,21.875904321670532,eyes-0-pyramid-9-selectivity-1,1.0517784228349139,1.0176693035131146,True,True,92.7307139386279,1.0
2,ferret,1.555206298828125,1.4844436645507812,1.5192351341247559,hash-4-itr-19-probe-4,1.0371598621570464,1.023437379541448,True,True,79.12156862745098,1.0
2,bodytrack,7.006248664855957,5.240943431854248,5.905425548553467,layer-5-particle-2266,1.0996357561492172,1.1267867370329783,True,True,4.106774678867604,0.8052045732258866
2,svm,13.628173637390137,13.449683904647827,13.87933087348938,batch-3-learning-56-regular-78,0.9940950890165469,1.0319447633035508,True,True,32.910000000000004,0.9876638396299154
2,bodytrack,7.006248664855957,5.240943431854248,6.24446964263916,layer-5-particle-2266,1.0847062722439125,1.1914781611046437,True,True,4.106774678867604,0.8052045732258866
2,nn,16.818533515930177,14.150341987609863,15.211633920669556,batch-3-learning-1-regular-67,1.0519686134365345,1.075001150784127,True,True,18.9,0.45762711864406763
2,bodytrack,7.006248664855957,5.240943431854248,5.310486793518066,layer-5-particle-2266,1.0835972444917346,1.013269244854111,True,True,4.106774678867604,0.8052045732258866
2,facedetect,79.04680042266845,21.4960834980011,21.758124113082886,eyes-0-pyramid-9-selectivity-1,1.0420589425205258,1.0121901561792015,True,True,92.7307139386279,1.0
2,nn,16.818533515930177,13.015008211135864,14.913341283798218,batch-1-learning-67-regular-56,1.1647107071309686,1.1458572320406304,True,True,19.5,0.5084745762711864
2,svm,13.628173637390137,13.449683904647827,15.388255834579468,batch-3-learning-56-regular-78,0.9766643016504373,1.1441351293959947,True,False,29.060000000000002,0.6908249807247495
2,facedetect,79.04680042266845,21.4960834980011,23.634583234786987,eyes-0-pyramid-9-selectivity-1,1.0639111524373053,1.0994832261879122,True,True,92.7307139386279,1.0
2,svm,13.628173637390137,13.449683904647827,13.8053719997406,batch-3-learning-56-regular-78,1.000248623213909,1.026445833048155,True,True,29.73,0.7424826522744795
2,facedetect,79.04680042266845,21.4960834980011,24.61203384399414,eyes-0-pyramid-9-selectivity-1,1.0821878693089833,1.1449543283678998,True,True,92.7307139386279,1.0
2,nn,16.818533515930177,14.150341987609863,15.201834440231323,batch-3-learning-1-regular-67,1.0915827144962402,1.074308624734452,True,True,22.1,0.728813559322034
3,bodytrack,7.006248664855957,2.857672691345215,2.9165945053100586,layer-3-particle-1833,1.3989195554862084,1.0206188112946928,True,True,3.553656390542353,0.6845800113356241
3,swaptions,17.551071166992188,13.247070550918579,13.572515487670898,num-600000,1.2764247126896706,1.0245673136186138,True,True,97.11033760092391,0.7982135488174102
3,ferret,1.555206298828125,1.3843574523925781,1.413926124572754,hash-2-itr-2-probe-4,1.110064099533499,1.0213591310026702,True,True,58.439215686274494,1.0
3,swaptions,17.551071166992188,13.247070550918579,15.010506629943848,num-600000,1.0323866340239742,1.133118946732188,True,True,97.11033760092391,0.7982135488174102
