num,app,budget,ind_exec,exec,config,slowdown_p,slowdown_gt,success_p,success_gt,raw_qos,qos
2,swaptions,17.551071166992188,6.642896413803101,6.790683269500732,num-300000,2.0,1.0222473521325048,True,True,96.20027589799918,0.7346635225411773
2,ferret,1.555206298828125,1.3722498416900635,1.4026756286621094,hash-2-itr-12-probe-2,2.0,1.0221721920073779,False,True,0.0,0.0
2,bodytrack,7.006248664855957,2.857672691345215,2.904778003692627,layer-3-particle-1833,2.0,1.0164838025327658,True,True,3.553656390542353,0.6845800113356241
2,swaptions,17.551071166992188,6.642896413803101,6.738953590393066,num-300000,2.0,1.014460134647045,True,True,96.20027589799918,0.7346635225411773
2,swaptions,17.551071166992188,6.642896413803101,7.175616979598999,num-300000,2.0,1.0801940196883053,True,True,96.20027589799918,0.7346635225411773
2,svm,13.628173637390137,12.509435653686523,12.742972373962402,batch-1-learning-1-regular-45,2.0,1.0186688454012756,False,True,0.0,0.0
2,swaptions,17.551071166992188,6.642896413803101,7.3651933670043945,num-300000,2.0,1.108732231877115,True,True,96.20027589799918,0.7346635225411773
2,nn,16.818533515930177,12.970833778381348,13.444752931594849,batch-1-learning-12-regular-12,2.0,1.0365372929227872,False,True,0.0,0.0
2,swaptions,17.551071166992188,6.642896413803101,6.734126806259155,num-300000,2.0,1.013733526277256,True,True,96.20027589799918,0.7346635225411773
2,facedetect,79.04680042266845,21.4960834980011,21.841199159622192,eyes-0-pyramid-9-selectivity-1,2.0,1.0160548158297387,True,True,92.7307139386279,1.0
2,bodytrack,7.006248664855957,2.857672691345215,2.9082529544830322,layer-3-particle-1833,2.0,1.0176998098106216,True,True,3.553656390542353,0.6845800113356241
2,ferret,1.555206298828125,1.3722498416900635,1.4085869789123535,hash-2-itr-12-probe-2,2.0,1.0264799718814595,False,True,0.0,0.0
2,ferret,1.555206298828125,1.3722498416900635,1.4518439769744873,hash-2-itr-12-probe-2,2.0,1.05800265583299,False,True,0.0,0.0
2,svm,13.628173637390137,12.509435653686523,12.938361406326294,batch-1-learning-1-regular-45,2.0,1.034288177701555,False,True,0.0,0.0
2,ferret,1.555206298828125,1.3722498416900635,1.4528517723083496,hash-2-itr-12-probe-2,2.0,1.0587370668004719,False,True,0.0,0.0
2,nn,16.818533515930177,12.970833778381348,13.421156406402588,batch-1-learning-12-regular-12,2.0,1.0347180941268246,False,True,0.0,0.0
2,facedetect,79.04680042266845,21.4960834980011,21.904630422592163,eyes-0-pyramid-9-selectivity-1,2.0,1.019005644662157,True,True,92.7307139386279,1.0
2,ferret,1.555206298828125,1.3722498416900635,1.4103302955627441,hash-2-itr-12-probe-2,2.0,1.0277503794977894,False,True,0.0,0.0
2,bodytrack,7.006248664855957,2.857672691345215,3.1274285316467285,layer-3-particle-1833,2.0,1.09439703893259,True,True,3.553656390542353,0.6845800113356241
2,svm,13.628173637390137,12.509435653686523,12.94554090499878,batch-1-learning-1-regular-45,2.0,1.0348621043654944,False,True,0.0,0.0
2,bodytrack,7.006248664855957,2.857672691345215,3.201157569885254,layer-3-particle-1833,2.0,1.1201974178429608,True,True,3.553656390542353,0.6845800113356241
2,nn,16.818533515930177,12.970833778381348,13.451694965362549,batch-1-learning-12-regular-12,2.0,1.0370724962787403,False,True,0.0,0.0
2,bodytrack,7.006248664855957,2.857672691345215,2.909546375274658,layer-3-particle-1833,2.0,1.0181524231541803,True,True,3.553656390542353,0.6845800113356241
2,facedetect,79.04680042266845,21.4960834980011,21.84182047843933,eyes-0-pyramid-9-selectivity-1,2.0,1.0160837196445753,True,True,92.7307139386279,1.0
2,nn,16.818533515930177,12.970833778381348,14.850549697875977,batch-1-learning-12-regular-12,2.0,1.144918665338814,False,True,0.0,0.0
2,svm,13.628173637390137,12.509435653686523,14.208049774169922,batch-1-learning-1-regular-45,2.0,1.1357866307888012,False,True,0.0,0.0
2,facedetect,79.04680042266845,21.4960834980011,22.937804460525513,eyes-0-pyramid-9-selectivity-1,2.0,1.0670690064382415,True,True,92.7307139386279,1.0
2,svm,13.628173637390137,12.509435653686523,12.867749452590942,batch-1-learning-1-regular-45,2.0,1.0286434823139943,False,True,0.0,0.0
2,facedetect,79.04680042266845,21.4960834980011,23.35030436515808,eyes-0-pyramid-9-selectivity-1,2.0,1.0862585441356982,True,True,92.7307139386279,1.0
2,nn,16.818533515930177,12.970833778381348,13.305990219116211,batch-1-learning-12-regular-12,2.0,1.0258392364331639,False,True,0.0,0.0
