num,app,config,exec,ind_exec,slowdown_p,slowdown_gt
3,nn,batch-1-learning-100-regular-45,3.3916993141174316,2.62096381187,1.33149438865005,1.2940656787235567
3,svm,batch-5-learning-1-regular-78,4.31380558013916,3.397711753845215,1.3585637900905085,1.2696208191460607
3,swaptions,num-800000,20.22434377670288,17.577978134200002,1.5404368480650743,1.1505500588463053
3,facedetect,eyes-0-pyramid-25-selectivity-0,6.371993780136108,5.65380501745,0.9855163129417535,1.1270275081063954
3,svm,batch-3-learning-56-regular-67,2.997645616531372,2.7718756198883057,1.0199010956119579,1.0814502624227287
3,swaptions,num-800000,22.56521439552307,17.577978134200002,1.4438133905459312,1.283720700028624
3,facedetect,eyes-0-pyramid-25-selectivity-0,6.7792863845825195,5.65380501745,0.9477516100302896,1.199066179972393
3,nn,batch-4-learning-56-regular-67,3.584746837615967,2.8383610248599997,1.0506279574796784,1.2629636632615409
3,bodytrack,layer-5-particle-2266,6.303027391433716,5.321421861659999,1.3005567954338852,1.1844630167072505
3,ferret,hash-8-itr-25-probe-16,2.057793617248535,2.00222611428,1.0250188224998222,1.027752860964216
3,svm,batch-5-learning-1-regular-78,3.995328426361084,3.397711753845215,1.1019621384336913,1.1758879845647714
3,bodytrack,layer-5-particle-100,0.9368510246276855,0.867403030395,1.1397860133737165,1.0800642743904874
3,ferret,hash-8-itr-25-probe-16,2.0831384658813477,2.00222611428,1.0070592185895049,1.0404111958306186
3,nn,batch-1-learning-100-regular-45,2.7870185375213623,2.62096381187,1.4333530477386875,1.0633563595572448
3,bodytrack,layer-5-particle-4000,9.014220476150513,8.77696895598,0.9023582752388747,1.027031144961367
3,facedetect,eyes-0-pyramid-25-selectivity-0,5.786937952041626,5.65380501745,0.8607185571454908,1.0235474930919481
3,ferret,hash-8-itr-14-probe-10,1.8685615062713623,2.24816179276,1.0119860685141266,0.8311508149853335
3,ferret,hash-8-itr-25-probe-16,2.17917799949646,2.00222611428,1.0114213338421103,1.0883775733192311
